@attribute Std_Acc1000_Mean_Mem40_SFM_16 numeric
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Chroma_D numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Chroma_G# numeric
@attribute Std_Acc1000_Std_Mem40_LSP_13 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Std numeric
@attribute BeatHisto_NumMax numeric

@data

0.296963,0.000329,3.761692,4.849967,6.91872,8.55663,0.531427,0.532828,0.471886,2.180638,-154.591306,0.610323,0.84448,3.245237,0.241975,0.230278,0.19021,0.128798,0.057618,0.068645,0.060212,0.074965,0.10387,0.000108,0.125897,0.066215,0.121384,0.009059,0.000097,0.000082,0.151263,0.215032,1.008289,0.001266,0.016386
0.102446,0.000025,3.745562,4.862547,5.632903,7.754323,0.50993,0.491341,0.495773,2.137461,-33.771981,0.554556,0.779992,2.714407,0.234532,0.205498,0.190943,0.13009,0.033441,0.068705,0.075285,0.060139,0.080367,0.000013,0.091054,0.083867,0.115554,0.005468,0.000017,0.000014,0.156416,0.214231,1.007268,0.001287,0.0041
-0.053304,0.000453,4.322998,5.436692,6.31768,9.233399,0.418809,0.412403,0.441012,2.118182,-67.881581,0.543139,0.902472,3.607605,0.215955,0.196905,0.193938,0.143536,0.033049,0.040564,0.048946,0.062032,0.060594,0.000139,0.108154,0.068862,0.034945,0.004103,0.00019,0.000156,0.156563,0.213518,1.007131,0.001113,0.016938
0.075123,0.000331,4.477081,5.674752,6.388074,8.691268,0.332561,0.405104,0.452975,2.087486,-290.062764,0.513543,0.551793,3.544109,0.202336,0.202646,0.186526,0.122238,0.02857,0.03537,0.039431,0.077815,0.031043,0.000073,0.080437,0.06159,0.017515,0.004481,0.00005,0.000036,0.14874,0.212956,1.00478,0.000955,0
0.130801,0.000023,4.303199,5.430307,7.193557,8.173589,0.448262,0.443092,0.451744,2.150739,-30.580832,0.569982,0.836828,3.063596,0.234089,0.21305,0.184268,0.122995,0.034216,0.053062,0.066513,0.066814,0.050238,0.000014,0.100515,0.061827,0.084204,0.006166,0.000034,0.00002,0.152691,0.215677,1.004588,0.001014,0.002523
0.371389,0.000705,4.47429,5.661181,7.086435,8.940199,0.367778,0.417293,0.428163,2.090872,-128.597342,0.617087,0.799575,3.564501,0.232837,0.223904,0.181123,0.132657,0.044932,0.051336,0.049143,0.071346,0.046141,0.0003,0.103493,0.065858,0.033349,0.005299,0.00017,0.000105,0.146767,0.213869,1.005928,0.001128,0.009596
0.371389,0.000705,4.47429,5.661181,7.086435,8.940199,0.367778,0.417293,0.428163,2.090872,-128.597342,0.617087,0.799575,3.564501,0.232837,0.223904,0.181123,0.132657,0.044932,0.051336,0.049143,0.071346,0.046141,0.0003,0.103493,0.065858,0.033349,0.005299,0.00017,0.000105,0.146767,0.213869,1.005928,0.001128,0.009596
0.38503,0.000045,5.071031,6.481262,7.37649,8.585496,0.418898,0.383143,0.332675,2.137641,-106.233349,0.606698,0.75172,3.504591,0.228176,0.227056,0.181966,0.146391,0.031,0.033338,0.049275,0.078047,0.038961,0.000026,0.069626,0.0632,0.073408,0.007295,0.000049,0.000016,0.155364,0.217935,1.004133,0.001039,0
0.38503,0.000045,5.071031,6.481262,7.37649,8.585496,0.418898,0.383143,0.332675,2.137641,-106.233349,0.606698,0.75172,3.504591,0.228176,0.227056,0.181966,0.146391,0.031,0.033338,0.049275,0.078047,0.038961,0.000026,0.069626,0.0632,0.073408,0.007295,0.000049,0.000016,0.155364,0.217935,1.004133,0.001039,0
0.048202,0.000299,4.44223,5.611772,7.480693,10.623647,0.397798,0.414122,0.376906,2.086821,-145.599322,0.571466,0.877959,4.847021,0.225805,0.226857,0.199326,0.145267,0.06301,0.045291,0.05111,0.072145,0.046221,0.000074,0.075746,0.066999,0.065133,0.006314,0.000174,0.000156,0.150583,0.217785,1.006657,0.001135,0.009035
0.299552,0.000688,3.678841,4.732498,5.869354,7.930154,0.520362,0.492248,0.490647,2.10962,-122.536119,0.556668,0.6822,3.145945,0.214416,0.211115,0.178705,0.124836,0.031646,0.041991,0.050961,0.073543,0.041885,0.000101,0.087301,0.066942,0.077861,0.005478,0.000106,0.000091,0.154012,0.216071,1.00459,0.00101,0.003032
0.173898,0.000085,4.718992,7.663195,8.235601,9.585783,0.408169,0.29648,0.38027,2.109882,-92.15109,0.506983,0.7331,3.871859,0.243317,0.201577,0.202758,0.143946,0.050078,0.043765,0.047443,0.066566,0.06605,0.00002,0.118618,0.051788,0.072569,0.008144,0.000038,0.000028,0.148225,0.204635,1.009041,0.001191,0.020966
0.173898,0.000085,4.718992,7.663195,8.235601,9.585783,0.408169,0.29648,0.38027,2.109882,-92.15109,0.506983,0.7331,3.871859,0.243317,0.201577,0.202758,0.143946,0.050078,0.043765,0.047443,0.066566,0.06605,0.00002,0.118618,0.051788,0.072569,0.008144,0.000038,0.000028,0.148225,0.204635,1.009041,0.001191,0.020966
0.087724,0.000443,4.18955,5.339356,7.847307,15.460077,0.42195,0.425497,0.458908,2.111594,-142.760514,0.56521,0.681407,11.644493,0.216699,0.214767,0.180589,0.135434,0.03475,0.04138,0.064233,0.068772,0.038458,0.000142,0.074175,0.068142,0.05752,0.004955,0.000104,0.0001,0.150255,0.211739,1.007178,0.001124,0.011889
-0.079118,0.000222,4.31158,5.376636,6.577543,8.067107,0.385505,0.437887,0.416737,2.152962,-17.70914,0.454587,0.728883,3.094304,0.230168,0.234426,0.195027,0.146168,0.074692,0.04613,0.061661,0.077373,0.104069,0.000048,0.100501,0.088121,0.045897,0.009372,0.000086,0.000071,0.160861,0.213209,1.013613,0.001781,0.021865
0.256367,0.000875,5.101838,9.452392,9.718897,9.374606,0.29546,0.252265,0.250643,1.987333,-2617.934098,0.551467,0.822436,5.621668,0.216646,0.208884,0.179525,0.150752,0.034767,0.036404,0.043574,0.07987,0.050689,0.000443,0.109288,0.074721,0.12867,0.009149,0.000511,0.000456,0.143656,0.210919,1.005705,0.000974,0.013315
0.309581,0.00023,4.503376,5.652843,6.339645,9.399394,0.372874,0.38467,0.388212,2.144408,-33.542151,0.521665,0.80454,3.80561,0.22331,0.217835,0.179365,0.140462,0.033943,0.049039,0.05644,0.065833,0.054777,0.000038,0.090611,0.074951,0.051445,0.00425,0.000065,0.000043,0.158406,0.212807,1.003737,0.000867,0.002537
0.309581,0.00023,4.503376,5.652843,6.339645,9.399394,0.372874,0.38467,0.388212,2.144408,-33.542151,0.521665,0.80454,3.80561,0.22331,0.217835,0.179365,0.140462,0.033943,0.049039,0.05644,0.065833,0.054777,0.000038,0.090611,0.074951,0.051445,0.00425,0.000065,0.000043,0.158406,0.212807,1.003737,0.000867,0.002537
0.203324,0.00028,4.931627,9.265713,9.051308,11.725047,0.297336,0.360984,0.311112,2.112688,-181.495347,0.514682,0.816654,4.94979,0.205044,0.190855,0.181218,0.133791,0.037589,0.035397,0.045463,0.073926,0.061306,0.000151,0.126419,0.096723,0.077689,0.004192,0.000176,0.000135,0.153738,0.212981,1.003647,0.000952,0.004893
0.203324,0.00028,4.931627,9.265713,9.051308,11.725047,0.297336,0.360984,0.311112,2.112688,-181.495347,0.514682,0.816654,4.94979,0.205044,0.190855,0.181218,0.133791,0.037589,0.035397,0.045463,0.073926,0.061306,0.000151,0.126419,0.096723,0.077689,0.004192,0.000176,0.000135,0.153738,0.212981,1.003647,0.000952,0.004893
0.203324,0.00028,4.931627,9.265713,9.051308,11.725047,0.297336,0.360984,0.311112,2.112688,-181.495347,0.514682,0.816654,4.94979,0.205044,0.190855,0.181218,0.133791,0.037589,0.035397,0.045463,0.073926,0.061306,0.000151,0.126419,0.096723,0.077689,0.004192,0.000176,0.000135,0.153738,0.212981,1.003647,0.000952,0.004893
-0.40309,0.000035,4.696787,5.48386,6.390977,8.422748,0.455282,0.382141,0.450438,2.062995,-815.296129,0.482053,0.66248,3.33392,0.216819,0.192118,0.167967,0.109621,0.015759,0.025738,0.0336,0.051469,0.018242,0.000022,0.08178,0.065501,0.019257,0.005354,0.000022,0.000014,0.154656,0.218824,1.002515,0.000817,0
0.173568,0.000089,4.892728,7.839572,7.506755,9.63699,0.275265,0.318188,0.354925,2.118296,-238.822646,0.526385,0.749952,4.569748,0.179773,0.187099,0.172076,0.143387,0.022923,0.039194,0.053023,0.078516,0.015988,0.000078,0.127336,0.107197,0.013481,0.008712,0.000032,0.000038,0.158848,0.211355,1.003539,0.000885,0
-0.616603,0.000095,5.469321,6.313995,7.139301,8.598961,0.27336,0.239489,0.390864,2.146386,-252.696762,0.403487,0.796347,3.799303,0.199441,0.189142,0.145806,0.145095,0.024119,0.026419,0.043052,0.075043,0.025578,0.000079,0.127053,0.093908,0.041616,0.006927,0.00004,0.000081,0.153806,0.217097,1.00259,0.000841,0.001985
0.403484,0.001153,4.531385,6.449618,6.185439,7.877009,0.454825,0.46277,0.423912,2.169806,-19.745865,0.580946,0.866534,3.473869,0.21424,0.22885,0.199786,0.139998,0.033434,0.048744,0.040066,0.076524,0.045115,0.000324,0.08162,0.064403,0.035682,0.005885,0.00016,0.000145,0.155783,0.217742,1.003648,0.000914,0
0.545294,0.000015,5.094084,6.791569,6.333587,6.383378,0.339054,0.325441,0.378589,2.126249,-714.103742,0.47705,0.660287,4.291826,0.167205,0.174125,0.168244,0.169292,0.023252,0.030396,0.042812,0.094756,0.034475,0.000164,0.189216,0.121056,0.057986,0.01649,0.000013,0.000036,0.153493,0.205623,1.003043,0.000867,0.002167
0.545294,0.000015,5.094084,6.791569,6.333587,6.383378,0.339054,0.325441,0.378589,2.126249,-714.103742,0.47705,0.660287,4.291826,0.167205,0.174125,0.168244,0.169292,0.023252,0.030396,0.042812,0.094756,0.034475,0.000164,0.189216,0.121056,0.057986,0.01649,0.000013,0.000036,0.153493,0.205623,1.003043,0.000867,0.002167
0.545294,0.000015,5.094084,6.791569,6.333587,6.383378,0.339054,0.325441,0.378589,2.126249,-714.103742,0.47705,0.660287,4.291826,0.167205,0.174125,0.168244,0.169292,0.023252,0.030396,0.042812,0.094756,0.034475,0.000164,0.189216,0.121056,0.057986,0.01649,0.000013,0.000036,0.153493,0.205623,1.003043,0.000867,0.002167
0.26379,0.00021,4.946764,5.907041,7.105916,8.968993,0.396162,0.384692,0.375254,2.089542,-136.082618,0.55175,0.730414,3.640898,0.237244,0.231246,0.177181,0.130386,0.031413,0.048423,0.052801,0.070623,0.058219,0.000085,0.090372,0.082341,0.052727,0.004228,0.000049,0.000052,0.15688,0.210252,1.004085,0.000955,0
0.705246,0.000057,4.270558,6.56542,6.551055,8.692698,0.423017,0.449172,0.404614,2.120068,-64.259932,0.563759,1.018011,3.651097,0.242804,0.212207,0.198798,0.149906,0.062541,0.063755,0.054184,0.078886,0.039877,0.000008,0.135561,0.076983,0.043,0.007161,0.000018,0.000014,0.152113,0.215541,1.012067,0.001464,0.011995
0.01618,0.000498,5.861676,7.443332,10.304372,12.689036,0.245634,0.305832,0.309707,2.142777,-196.89167,0.434385,0.688796,6.791664,0.211412,0.185289,0.164185,0.138684,0.020713,0.037126,0.041463,0.080142,0.010859,0.000201,0.097237,0.064435,0.011025,0.004773,0.000101,0.000086,0.154463,0.212716,1.004219,0.000956,0
0.01618,0.000498,5.861676,7.443332,10.304372,12.689036,0.245634,0.305832,0.309707,2.142777,-196.89167,0.434385,0.688796,6.791664,0.211412,0.185289,0.164185,0.138684,0.020713,0.037126,0.041463,0.080142,0.010859,0.000201,0.097237,0.064435,0.011025,0.004773,0.000101,0.000086,0.154463,0.212716,1.004219,0.000956,0
0.01618,0.000498,5.861676,7.443332,10.304372,12.689036,0.245634,0.305832,0.309707,2.142777,-196.89167,0.434385,0.688796,6.791664,0.211412,0.185289,0.164185,0.138684,0.020713,0.037126,0.041463,0.080142,0.010859,0.000201,0.097237,0.064435,0.011025,0.004773,0.000101,0.000086,0.154463,0.212716,1.004219,0.000956,0
-0.344153,0.00023,5.791471,6.49006,6.109923,7.906859,0.27807,0.311762,0.376097,2.116305,-497.965007,0.409332,0.733159,4.002982,0.199492,0.168335,0.1266,0.140998,0.018281,0.024621,0.041436,0.079526,0.021218,0.000104,0.09431,0.071031,0.046366,0.006015,0.000127,0.000117,0.157384,0.21949,1.003076,0.000876,0.001545
-0.344153,0.00023,5.791471,6.49006,6.109923,7.906859,0.27807,0.311762,0.376097,2.116305,-497.965007,0.409332,0.733159,4.002982,0.199492,0.168335,0.1266,0.140998,0.018281,0.024621,0.041436,0.079526,0.021218,0.000104,0.09431,0.071031,0.046366,0.006015,0.000127,0.000117,0.157384,0.21949,1.003076,0.000876,0.001545
-0.344153,0.00023,5.791471,6.49006,6.109923,7.906859,0.27807,0.311762,0.376097,2.116305,-497.965007,0.409332,0.733159,4.002982,0.199492,0.168335,0.1266,0.140998,0.018281,0.024621,0.041436,0.079526,0.021218,0.000104,0.09431,0.071031,0.046366,0.006015,0.000127,0.000117,0.157384,0.21949,1.003076,0.000876,0.001545
0.365598,0.000113,5.431067,8.11445,7.979199,8.12134,0.344345,0.326742,0.3393,2.080162,-293.244444,0.552079,0.800708,3.111141,0.242429,0.217629,0.185978,0.138786,0.042788,0.039145,0.046802,0.069831,0.036567,0.000038,0.143844,0.10347,0.037868,0.005082,0.000044,0.000039,0.155435,0.213315,1.007934,0.001384,0.017654
0.365598,0.000113,5.431067,8.11445,7.979199,8.12134,0.344345,0.326742,0.3393,2.080162,-293.244444,0.552079,0.800708,3.111141,0.242429,0.217629,0.185978,0.138786,0.042788,0.039145,0.046802,0.069831,0.036567,0.000038,0.143844,0.10347,0.037868,0.005082,0.000044,0.000039,0.155435,0.213315,1.007934,0.001384,0.017654
0.365598,0.000113,5.431067,8.11445,7.979199,8.12134,0.344345,0.326742,0.3393,2.080162,-293.244444,0.552079,0.800708,3.111141,0.242429,0.217629,0.185978,0.138786,0.042788,0.039145,0.046802,0.069831,0.036567,0.000038,0.143844,0.10347,0.037868,0.005082,0.000044,0.000039,0.155435,0.213315,1.007934,0.001384,0.017654
0.345768,0.000031,5.042008,8.066358,8.102129,10.252936,0.347226,0.308379,0.279258,2.055956,-1526.160832,0.612066,0.759105,4.869002,0.230493,0.213927,0.164641,0.143758,0.029692,0.036825,0.04776,0.079687,0.052378,0.000026,0.111155,0.060979,0.062243,0.009117,0.00002,0.000014,0.143889,0.213962,1.003172,0.000894,0.002053
0.345768,0.000031,5.042008,8.066358,8.102129,10.252936,0.347226,0.308379,0.279258,2.055956,-1526.160832,0.612066,0.759105,4.869002,0.230493,0.213927,0.164641,0.143758,0.029692,0.036825,0.04776,0.079687,0.052378,0.000026,0.111155,0.060979,0.062243,0.009117,0.00002,0.000014,0.143889,0.213962,1.003172,0.000894,0.002053
-0.277635,0.000093,5.294416,8.656408,9.228037,8.921018,0.387447,0.30318,0.236156,2.031585,-1661.795858,0.529088,0.843116,4.238897,0.194414,0.183894,0.159171,0.102671,0.015076,0.035624,0.044694,0.078911,0.01568,0.000019,0.085234,0.049457,0.023274,0.005605,0.000016,0.00001,0.151308,0.212507,1.00271,0.000831,0
-0.049309,0.000646,5.955452,6.799665,8.521542,10.798372,0.372905,0.297149,0.293565,2.070251,-155.087878,0.47437,0.752266,4.736805,0.210382,0.197467,0.15088,0.12031,0.027938,0.038486,0.049988,0.073498,0.05775,0.000174,0.110105,0.09809,0.073038,0.007492,0.000067,0.000063,0.155837,0.21535,1.004114,0.000896,0.002754
-0.049309,0.000646,5.955452,6.799665,8.521542,10.798372,0.372905,0.297149,0.293565,2.070251,-155.087878,0.47437,0.752266,4.736805,0.210382,0.197467,0.15088,0.12031,0.027938,0.038486,0.049988,0.073498,0.05775,0.000174,0.110105,0.09809,0.073038,0.007492,0.000067,0.000063,0.155837,0.21535,1.004114,0.000896,0.002754
0.012775,0.000054,4.790625,5.865561,6.015919,7.293191,0.356761,0.385804,0.400432,2.098308,-565.934136,0.54324,0.699956,3.523918,0.182925,0.187702,0.165782,0.136895,0.021645,0.032625,0.040584,0.067983,0.050995,0.000047,0.11626,0.092,0.067275,0.004458,0.000042,0.000034,0.155926,0.209397,1.002753,0.000846,0
0.064054,0.00126,4.707354,6.18068,6.564638,7.887064,0.434042,0.376914,0.362688,2.151027,-30.62318,0.702526,0.82161,3.052239,0.241834,0.254162,0.202485,0.177256,0.06855,0.059279,0.070331,0.081477,0.086812,0.00049,0.085425,0.057446,0.091861,0.005992,0.000609,0.000501,0.159529,0.216097,1.009063,0.001345,0.016911
0.419327,0.000034,5.278738,7.949031,6.807998,7.352264,0.335401,0.339493,0.318951,2.14673,-469.151478,0.610528,0.831431,3.456469,0.205622,0.199482,0.164858,0.13918,0.028075,0.037294,0.047821,0.088954,0.035329,0.000027,0.148331,0.089625,0.014614,0.007239,0.000025,0.000041,0.158452,0.218915,1.002503,0.000805,0
0.419327,0.000034,5.278738,7.949031,6.807998,7.352264,0.335401,0.339493,0.318951,2.14673,-469.151478,0.610528,0.831431,3.456469,0.205622,0.199482,0.164858,0.13918,0.028075,0.037294,0.047821,0.088954,0.035329,0.000027,0.148331,0.089625,0.014614,0.007239,0.000025,0.000041,0.158452,0.218915,1.002503,0.000805,0
0.3591,0.000624,3.723975,5.382893,7.412195,11.901336,0.33702,0.498759,0.463821,2.138087,-29.202137,0.550474,0.716169,6.93314,0.230527,0.209093,0.1892,0.14006,0.069084,0.05321,0.069128,0.07525,0.068726,0.000093,0.103589,0.07371,0.041769,0.005371,0.000095,0.000079,0.156554,0.213776,1.007837,0.001229,0.016313
0.3591,0.000624,3.723975,5.382893,7.412195,11.901336,0.33702,0.498759,0.463821,2.138087,-29.202137,0.550474,0.716169,6.93314,0.230527,0.209093,0.1892,0.14006,0.069084,0.05321,0.069128,0.07525,0.068726,0.000093,0.103589,0.07371,0.041769,0.005371,0.000095,0.000079,0.156554,0.213776,1.007837,0.001229,0.016313
0.125325,0.001098,5.460383,5.831178,7.441955,7.932389,0.251493,0.31624,0.385356,2.049745,-740.301065,0.593867,0.669273,3.503375,0.230449,0.189532,0.160152,0.134591,0.031257,0.036882,0.034261,0.057653,0.057529,0.000549,0.125878,0.120261,0.114401,0.004744,0.000391,0.000373,0.146609,0.218511,1.004097,0.000899,0.002998
0.125325,0.001098,5.460383,5.831178,7.441955,7.932389,0.251493,0.31624,0.385356,2.049745,-740.301065,0.593867,0.669273,3.503375,0.230449,0.189532,0.160152,0.134591,0.031257,0.036882,0.034261,0.057653,0.057529,0.000549,0.125878,0.120261,0.114401,0.004744,0.000391,0.000373,0.146609,0.218511,1.004097,0.000899,0.002998
0.136434,0.000573,4.566779,6.149888,7.961557,11.220747,0.432741,0.433743,0.411097,2.06669,-399.817424,0.603408,0.698243,7.210659,0.23268,0.221955,0.188798,0.133784,0.035013,0.042304,0.051655,0.061256,0.032444,0.000104,0.104876,0.07594,0.043394,0.004601,0.000116,0.000111,0.148899,0.209933,1.00439,0.000902,0.002821
0.26011,0.000138,4.641806,6.351471,8.021827,8.595395,0.467169,0.455944,0.397402,2.114527,-185.989876,0.510246,0.78017,3.799093,0.195404,0.196544,0.160159,0.13145,0.022,0.039107,0.046542,0.078399,0.01249,0.00008,0.091335,0.061644,0.015709,0.007539,0.000041,0.00007,0.154581,0.214166,1.005143,0.001223,0.006361
0.240163,0.000308,4.213255,5.251755,6.728676,9.193364,0.45918,0.451825,0.360287,2.099113,-109.498201,0.609644,0.744927,3.560473,0.234701,0.232381,0.182254,0.137845,0.037647,0.054773,0.05125,0.073261,0.05252,0.000107,0.074009,0.058886,0.033003,0.005897,0.000201,0.00016,0.151042,0.213675,1.003911,0.000917,0.003073
0.240163,0.000308,4.213255,5.251755,6.728676,9.193364,0.45918,0.451825,0.360287,2.099113,-109.498201,0.609644,0.744927,3.560473,0.234701,0.232381,0.182254,0.137845,0.037647,0.054773,0.05125,0.073261,0.05252,0.000107,0.074009,0.058886,0.033003,0.005897,0.000201,0.00016,0.151042,0.213675,1.003911,0.000917,0.003073
0.219692,0.00116,3.882661,4.628601,5.481255,7.699157,0.489913,0.502885,0.497667,2.119209,-98.207286,0.527597,0.800861,2.659686,0.215743,0.213337,0.179507,0.128838,0.037837,0.0508,0.060457,0.078937,0.042676,0.00018,0.090965,0.069116,0.064699,0.005282,0.000201,0.000163,0.156849,0.218158,1.008094,0.001178,0.012931
0.219692,0.00116,3.882661,4.628601,5.481255,7.699157,0.489913,0.502885,0.497667,2.119209,-98.207286,0.527597,0.800861,2.659686,0.215743,0.213337,0.179507,0.128838,0.037837,0.0508,0.060457,0.078937,0.042676,0.00018,0.090965,0.069116,0.064699,0.005282,0.000201,0.000163,0.156849,0.218158,1.008094,0.001178,0.012931
0.219692,0.00116,3.882661,4.628601,5.481255,7.699157,0.489913,0.502885,0.497667,2.119209,-98.207286,0.527597,0.800861,2.659686,0.215743,0.213337,0.179507,0.128838,0.037837,0.0508,0.060457,0.078937,0.042676,0.00018,0.090965,0.069116,0.064699,0.005282,0.000201,0.000163,0.156849,0.218158,1.008094,0.001178,0.012931
0.219692,0.00116,3.882661,4.628601,5.481255,7.699157,0.489913,0.502885,0.497667,2.119209,-98.207286,0.527597,0.800861,2.659686,0.215743,0.213337,0.179507,0.128838,0.037837,0.0508,0.060457,0.078937,0.042676,0.00018,0.090965,0.069116,0.064699,0.005282,0.000201,0.000163,0.156849,0.218158,1.008094,0.001178,0.012931
0.219692,0.00116,3.882661,4.628601,5.481255,7.699157,0.489913,0.502885,0.497667,2.119209,-98.207286,0.527597,0.800861,2.659686,0.215743,0.213337,0.179507,0.128838,0.037837,0.0508,0.060457,0.078937,0.042676,0.00018,0.090965,0.069116,0.064699,0.005282,0.000201,0.000163,0.156849,0.218158,1.008094,0.001178,0.012931
-0.185375,0.000211,5.187287,7.079563,8.925275,11.974838,0.35203,0.339569,0.317093,2.067594,-274.990133,0.486737,0.659867,4.982179,0.188241,0.19322,0.176976,0.166168,0.024869,0.038781,0.039498,0.062588,0.028846,0.000057,0.107328,0.046558,0.014707,0.004777,0.000034,0.000033,0.151471,0.211923,1.010286,0.001396,0.015935
-0.058408,0.000207,5.795935,7.160884,6.190099,7.594966,0.311446,0.362899,0.346304,2.167698,-127.089443,0.477765,0.808635,3.388834,0.181273,0.148299,0.135308,0.150976,0.017364,0.026936,0.036031,0.083844,0.017529,0.000214,0.139787,0.132932,0.007564,0.005826,0.000226,0.000152,0.162822,0.215401,1.003128,0.000828,0.002127
0.084528,0.000361,4.871425,5.349844,6.146935,7.962835,0.375543,0.441193,0.4313,2.143422,-124.124245,0.543813,0.710216,3.219401,0.22113,0.218073,0.18308,0.146604,0.021852,0.03803,0.050216,0.086539,0.021435,0.000063,0.07879,0.063112,0.043324,0.005982,0.000062,0.000048,0.153352,0.216641,1.003405,0.000863,0.003228
0.122566,0.000005,4.353598,5.841334,7.264449,8.797948,0.426665,0.400579,0.43183,2.097958,-117.454083,0.557908,0.773025,3.412527,0.209293,0.210992,0.170729,0.115711,0.024292,0.039183,0.049934,0.058807,0.039543,0.000004,0.126948,0.081509,0.10057,0.006184,0.000005,0.000006,0.15836,0.22067,1.002778,0.000873,0
0.262531,0.001588,5.31491,7.9824,7.796173,10.541913,0.304694,0.293399,0.312168,2.108569,-292.607946,0.699958,0.922858,5.824989,0.250645,0.251734,0.218997,0.180193,0.067065,0.059143,0.079433,0.09327,0.186794,0.000699,0.109659,0.108388,0.091943,0.013516,0.000821,0.00074,0.154358,0.215621,1.012084,0.001618,0.026068
0.214169,0.001066,3.853964,5.150431,7.801838,8.554071,0.586554,0.49197,0.468365,2.14365,-13.486763,0.49912,0.680071,3.380748,0.206449,0.195205,0.167033,0.133419,0.043386,0.05353,0.052458,0.068646,0.06204,0.000205,0.084994,0.062419,0.040134,0.004731,0.000293,0.000246,0.158029,0.216336,1.009096,0.001353,0.016076
0.015989,0.000092,6.826849,9.219573,10.417655,12.022732,0.19729,0.185197,0.20359,2.062354,-758.380157,0.533551,0.69724,5.361182,0.184079,0.192384,0.139827,0.127579,0.028932,0.030271,0.049481,0.078653,0.024423,0.000086,0.135408,0.083481,0.014017,0.005534,0.00005,0.00005,0.153737,0.204775,1.003331,0.000857,0.002731
0.015989,0.000092,6.826849,9.219573,10.417655,12.022732,0.19729,0.185197,0.20359,2.062354,-758.380157,0.533551,0.69724,5.361182,0.184079,0.192384,0.139827,0.127579,0.028932,0.030271,0.049481,0.078653,0.024423,0.000086,0.135408,0.083481,0.014017,0.005534,0.00005,0.00005,0.153737,0.204775,1.003331,0.000857,0.002731
0.015989,0.000092,6.826849,9.219573,10.417655,12.022732,0.19729,0.185197,0.20359,2.062354,-758.380157,0.533551,0.69724,5.361182,0.184079,0.192384,0.139827,0.127579,0.028932,0.030271,0.049481,0.078653,0.024423,0.000086,0.135408,0.083481,0.014017,0.005534,0.00005,0.00005,0.153737,0.204775,1.003331,0.000857,0.002731
0.015989,0.000092,6.826849,9.219573,10.417655,12.022732,0.19729,0.185197,0.20359,2.062354,-758.380157,0.533551,0.69724,5.361182,0.184079,0.192384,0.139827,0.127579,0.028932,0.030271,0.049481,0.078653,0.024423,0.000086,0.135408,0.083481,0.014017,0.005534,0.00005,0.00005,0.153737,0.204775,1.003331,0.000857,0.002731
0.349058,0.000158,5.397716,10.856855,8.926987,8.515748,0.266278,0.275707,0.192765,2.070334,-583.983497,0.554062,0.804907,4.345982,0.222427,0.207826,0.167107,0.123094,0.022248,0.035597,0.05597,0.06666,0.035754,0.000068,0.107242,0.077665,0.039548,0.00671,0.000115,0.000038,0.14249,0.21381,1.003353,0.000908,0.001752
-0.119319,0.000244,5.607701,8.227406,9.188609,11.038485,0.473655,0.320777,0.290529,2.11446,-432.239873,0.536297,0.74247,4.844692,0.21633,0.207068,0.19164,0.124198,0.035746,0.030975,0.048511,0.071739,0.087926,0.00013,0.093228,0.195217,0.04778,0.008516,0.000118,0.000099,0.155381,0.218676,1.00517,0.001029,0.002962
0.039242,0.000499,4.802615,6.051723,7.677691,11.093552,0.434903,0.451381,0.438775,2.129907,-17.936859,0.481056,0.687321,4.753154,0.198412,0.204837,0.168693,0.111981,0.024894,0.032781,0.038211,0.054464,0.05311,0.000079,0.131822,0.061212,0.034166,0.003883,0.000084,0.000038,0.158523,0.216299,1.003278,0.000877,0
-0.016561,0.000671,4.321307,4.654124,5.461913,6.79626,0.428621,0.415035,0.490836,2.12754,-383.097868,0.436871,0.74722,2.906021,0.232783,0.206984,0.184393,0.144175,0.041926,0.0536,0.063554,0.087211,0.032924,0.000135,0.071113,0.071105,0.056783,0.016863,0.000103,0.00011,0.149279,0.213935,1.006635,0.001444,0.008178
-0.016561,0.000671,4.321307,4.654124,5.461913,6.79626,0.428621,0.415035,0.490836,2.12754,-383.097868,0.436871,0.74722,2.906021,0.232783,0.206984,0.184393,0.144175,0.041926,0.0536,0.063554,0.087211,0.032924,0.000135,0.071113,0.071105,0.056783,0.016863,0.000103,0.00011,0.149279,0.213935,1.006635,0.001444,0.008178
-0.016561,0.000671,4.321307,4.654124,5.461913,6.79626,0.428621,0.415035,0.490836,2.12754,-383.097868,0.436871,0.74722,2.906021,0.232783,0.206984,0.184393,0.144175,0.041926,0.0536,0.063554,0.087211,0.032924,0.000135,0.071113,0.071105,0.056783,0.016863,0.000103,0.00011,0.149279,0.213935,1.006635,0.001444,0.008178
