@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff-weka.filters.unsupervised.attribute.Remove-Rlast_wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_PeakRatio_Chroma_A# numeric
@attribute Mean_Acc1000_Mean_Mem40_PeakRatio_Chroma_F# numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_17 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_14 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_16 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_20 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_14 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_4 numeric
@attribute Mean_Acc1000_Std_Mem40_PeakRatio_Chroma_C numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_7 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_21 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_16 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_2 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_7 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_16 numeric
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Std numeric
@attribute BeatHisto_PeriodicSpread2 numeric
@attribute BeatHisto_NumMax numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute mfcc_sma[1]_skewness numeric
@attribute mfcc_sma[2]_amean numeric
@attribute mfcc_sma[2]_linregc2 numeric
@attribute mfcc_sma[3]_max numeric
@attribute mfcc_sma[6]_max numeric
@attribute mfcc_sma[6]_linregc2 numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[10]_kurtosis numeric
@attribute mfcc_sma[12]_min numeric
@attribute mfcc_sma[12]_amean numeric
@attribute mfcc_sma[12]_linregc2 numeric
@attribute pcm_zcr_sma_min numeric
@attribute voiceProb_sma_min numeric
@attribute voiceProb_sma_skewness numeric
@attribute F0_sma_amean numeric
@attribute mfcc_sma_de[3]_min numeric
@attribute mfcc_sma_de[3]_range numeric
@attribute mfcc_sma_de[4]_max numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_min numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_skewness numeric
@attribute output {sexy,notsexy}

@data
-0.108173,0.072689,0.000508,0.000515,6.582695,0.523762,0.47986,0.437223,0.460657,2.110473,13.730686,0.000343,0.842735,0.744487,2.768265,0.164134,0.155686,0.054992,0.052861,0.047389,0.095806,0.063523,0.022398,0.007336,0.215133,1.005574,0.001053,0.277811,0.003059,79.83265,5.157918,1.387253,0.706452,1.162864,0.89828,0.13671,69.58352,5.681467,330.5585,0.99952,0.018208,0.026152,0.24935,0.000142,0.017588,4314.307,0.45296,0,0.848202,0.115821,0,0.128841,0.004464,530.7479,65122.56,0.334972,-3.16896,-0.148147,19.98708,14.14555,-0.862679,1.518097,2.833915,-15.09479,-3.087418,-3.393811,0.009074,0.136343,1.502391,15.55314,-4.36516,6.724322,3.531627,0.197484,-4.638928,0.000078,-0.46693,sexy
0.362179,0.279159,0.000472,0.000572,5.787787,0.456146,0.377197,0.426436,0.485278,2.103652,21.316339,0.000587,0.806655,0.772601,2.945033,0.16374,0.142404,0.051898,0.059725,0.042442,0.113051,0.086209,0.073344,0.011227,0.217677,1.006896,0.001061,0.277502,0.012469,65.97597,4.112808,1.230712,0.895513,0.834739,0.891036,0.126715,151.1791,6.637774,243.9335,1.804732,0.052168,0.08602,0.326608,0.000298,0.008832,13916.53,1.670734,0,0.944075,0.119054,0,0.052833,0.002447,331.1738,116650.5,0.145282,-1.041396,-2.156547,16.46722,10.68972,-3.777419,-0.014442,3.545972,-15.67283,-2.631439,-2.229715,0.00726,0.142279,0.732912,18.8691,-3.094382,7.364006,3.718089,0.143191,-4.342475,0.000078,-0.526533,sexy
0.64847,0.578166,0.000405,0.000659,6.043479,0.278797,0.368536,0.338128,0.362405,2.150158,4.030266,0.000464,0.888114,0.92639,3.530443,0.180509,0.14883,0.052581,0.067192,0.049872,0.101738,0.082844,0.047154,0.007003,0.212586,1.009358,0.001284,0.276728,0.020289,82.26908,6.03647,1.581483,0.5347,0.904575,0.893211,0.045296,15.53245,4.870168,174.7765,0.715324,0.018085,0.048335,0.392729,0.000173,0.00958,496.0838,0.488319,0,0.890812,0.103291,0,0.097331,0.003531,959.6816,411609.9,0.501349,-1.039924,-1.672609,19.5769,28.33336,2.675725,-0.532241,2.756083,-20.13215,-1.618921,-1.624812,0.005445,0.132738,1.014436,65.00121,-6.434831,10.92231,5.750975,-0.411545,-5.777782,0.000286,-0.44713,sexy
-0.070625,0.051565,0.00041,0.000498,5.610603,0.414951,0.420462,0.439396,0.403774,2.110495,7.616726,0.000271,0.871565,0.845194,3.658235,0.166905,0.13945,0.043332,0.05209,0.018473,0.079242,0.061356,0.035553,0.004341,0.214013,1.003933,0.000919,0.281103,0.002981,75.7045,4.509804,1.279891,0.745055,1.005153,0.895385,0.102193,120.053,6.46462,189.1122,0.602583,0.014775,0.058055,0.209158,0.000207,0.006824,9947.184,0.822515,0,0.940746,0.121744,0,0.05578,0.003218,398.4011,25434.87,-0.350548,0.607589,1.154166,10.95496,13.29481,-4.934681,-6.173325,3.139724,-12.70283,-0.899329,-1.145487,0.009679,0.137132,1.23201,27.12852,-2.874711,6.551072,3.24986,0.208741,-3.593314,0.00004,0.088401,sexy
0.394322,0.214881,0.000065,0.000077,6.176537,0.444093,0.415352,0.379904,0.4199,2.138481,5.358232,0.000101,0.769641,0.715069,3.151306,0.168695,0.142141,0.056727,0.060419,0.036392,0.098405,0.104606,0.06816,0.007056,0.210949,1.007794,0.001137,0.277062,0.012598,61.18724,4.505174,1.349551,0.943364,0.775876,0.890541,0.08265,81.70352,5.622205,257.4558,1.372919,0.039886,0.177149,0.207477,0.000212,0.005665,6194.889,1.137593,0,0.737683,0.107111,0,0.193636,0.005991,364.9806,162965.6,-0.753631,6.118035,5.211206,22.21143,13.3713,-0.09674,-4.455033,2.993114,-18.3629,-3.01794,-0.227709,0.00363,0.155292,1.017103,30.0643,-3.897141,7.2885,3.971545,0.758448,-3.781523,0.000136,-0.90503,sexy
0.155781,-0.187629,0.00024,0.000355,5.519095,0.499687,0.484263,0.464257,0.409861,2.152005,2.476274,0.000321,0.856843,0.795597,3.798815,0.187388,0.142946,0.086609,0.06615,0.204488,0.16196,0.093984,0.085709,0.011893,0.220149,1.007126,0.001451,0.237321,0.01557,64.16267,5.658641,1.626831,0.630761,0.674072,0.885441,0.059968,17.39616,4.136972,920.5238,2.538913,0.053031,0.15457,0.505711,0.000674,0.016072,981.7941,1.540793,0,0.637151,0.063298,0,0.231344,0.004352,688.8901,766493.4,0.420203,5.911184,9.586528,24.65647,17.59457,3.668992,0.69136,5.075505,-16.33887,3.459305,7.721115,0,0.127305,0.979654,34.97221,-4.140323,8.681076,5.271171,-0.574453,-4.261301,0.000338,-0.613793,sexy
0.174985,0.097641,0.000283,0.000445,5.890259,0.406045,0.401033,0.389539,0.396032,2.129622,5.395098,0.00041,0.923526,0.948017,3.809823,0.21902,0.163591,0.082224,0.100825,0.081658,0.117842,0.059954,0.054691,0.007024,0.211683,1.008769,0.001242,0.299659,0.027518,61.39787,5.405267,1.594142,0.608526,0.605398,0.886185,0.023873,4.468085,4.184194,338.7163,1.732663,0.050607,0.089294,0.250835,0.000346,0.006618,105.4626,1.000484,0,0.814913,0.103623,0,0.15093,0.00446,915.327,1285180,-0.42913,4.073262,5.868051,23.42273,23.45139,1.125176,2.530665,3.209027,-17.98104,-0.452281,-3.532608,0.00484,0.14701,0.628926,78.94368,-5.701169,11.77331,5.725753,0.028399,-6.452121,0.000709,0.028198,sexy
0.085207,0.000253,0.000765,0.000981,5.17255,0.402341,0.349136,0.419201,0.401412,2.137376,4.385282,0.00083,0.859306,0.809945,3.038828,0.188843,0.169058,0.055976,0.074385,0.036711,0.087869,0.071452,0.071898,0.006053,0.211095,1.009624,0.001279,0.273214,0.015663,69.28427,4.81742,1.383676,0.692991,0.809466,0.89464,0.054193,40.71204,5.582987,260.3038,1.009174,0.023464,0.082548,0.293179,0.000207,0.004655,2036.697,0.670104,0,0.778961,0.078439,0,0.172295,0.003384,417.0367,93548.02,-0.158038,3.220861,8.654341,21.66889,25.08352,5.456947,-1.180342,3.056774,-15.85118,-0.591585,-0.272217,0.00484,0.124622,0.565812,44.88807,-6.142154,11.55429,3.937376,0.779511,-6.817543,0.000067,-0.5476,sexy
0.439822,0.075605,0.00001,0.000009,6.920239,0.403106,0.43369,0.422604,0.427873,2.117889,9.132566,0.000008,0.769755,0.69624,2.876896,0.148086,0.115347,0.042128,0.044391,0.080968,0.20802,0.126099,0.063316,0.00469,0.213036,1.003997,0.000999,0.292409,0,152.5245,9.174748,1.716793,0.514763,2.508464,0.881776,0.115595,54.16325,5.320913,7941.926,16.36737,0.033661,0.021374,3.425955,0.000405,0.018956,7211.053,3.982684,0,0.796937,0.112685,0,0.161936,0.005222,1125.405,600916.7,-0.752505,-6.076955,-6.187461,15.48268,13.69355,0.828496,-4.140157,3.231793,-21.74687,-3.325467,-3.451283,0.016939,0.130646,1.077107,66.17134,-2.74099,6.063483,4.37996,-0.152792,-4.494276,0.000222,-0.106839,sexy
-0.079118,0.15076,0.000151,0.000222,5.376636,0.385505,0.437887,0.416737,0.355521,2.152962,3.221301,0.000294,0.984005,0.728883,3.094304,0.211864,0.146168,0.04613,0.061661,0.104069,0.100501,0.088121,0.045897,0.009372,0.213209,1.013613,0.001781,0.264256,0.021865,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577,0.31245,-4.67018,-4.386868,11.7281,19.22625,-1.197975,-2.593317,3.249713,-19.16078,-3.285571,-3.944369,0.008469,0.140143,1.9823,25.68948,-3.82564,10.51128,6.922014,0.408432,-5.038826,0.000408,-0.630024,sexy
0.321117,0.118494,0.001168,0.001414,4.856417,0.543731,0.520036,0.489573,0.455657,2.153917,3.031757,0.000879,0.724424,0.654422,3.238689,0.165087,0.122039,0.035733,0.038002,0.079135,0.086986,0.068318,0.114299,0.004946,0.21719,1.005408,0.001075,0.267927,0.005145,91.57098,6.305784,1.564544,0.614375,1.303074,0.902264,0.140313,37.75605,5.122218,169.8353,0.551547,0.012201,0.008276,0.222834,0.000078,0.025604,2293.646,0.300665,0,0.743009,0.093829,0,0.191074,0.005539,685.6626,361591.8,-0.482879,-3.110695,-6.281109,12.00324,18.34695,0.202093,-1.371241,2.977629,-11.7127,0.170071,-1.04302,0.00605,0.130262,2.537014,5.458714,-3.728754,7.007886,3.903233,0.269061,-3.551558,0.000265,-0.371726,sexy
-0.539102,-0.154584,0.000396,0.000584,5.040124,0.375272,0.440944,0.457282,0.508696,2.116397,13.741546,0.000388,0.899543,0.62909,3.315287,0.181444,0.16079,0.054222,0.080705,0.061277,0.08638,0.087007,0.088039,0.006962,0.21464,1.008388,0.001443,0.291653,0.025392,66.43505,4.485531,1.334448,0.656089,0.701971,0.876681,0.066322,59.05139,5.793668,465.6917,2.158412,0.059187,0.160035,0.524229,0.000887,0.006198,3809.849,3.626236,0,0.683089,0.081121,0,0.216623,0.005496,545.5639,183713,0.312663,-2.179142,-1.426116,16.16957,10.43116,-6.739241,-4.35137,3.126202,-25.95632,2.552308,4.992059,0.005445,0.133079,0.601853,101.324,-3.484699,10.16864,5.248284,0.275829,-4.523435,0.000118,-0.903077,sexy
-0.261734,-0.203166,0.000349,0.000517,7.91671,0.302317,0.421635,0.31535,0.402284,2.103575,8.032816,0.000544,0.772226,0.739441,3.681351,0.172887,0.163279,0.043061,0.053239,0.046443,0.120506,0.104424,0.045086,0.006002,0.201705,1.005865,0.001292,0.272393,0.007915,77.12603,5.097473,1.397871,0.646129,0.781338,0.895428,0.07576,39.07327,5.720765,396.1806,1.44711,0.02621,0.069616,0.19939,0.000224,0.008571,1749.285,0.592946,0,0.983356,0.100679,0,0.016378,0.00156,595.2763,187750.3,0.298676,2.338218,1.544431,8.859799,8.323181,-3.393369,-3.636477,3.929467,-21.0745,-5.843692,-5.217953,0.008469,0.153142,0.749517,85.73872,-4.353373,9.694456,4.08936,-0.303231,-5.806668,0.000131,-0.267558,sexy
0.80876,-0.246005,0.000214,0.000266,4.589508,0.450961,0.536396,0.529502,0.375871,2.102308,7.365931,0.000137,0.58151,0.593939,2.948591,0.160724,0.112584,0.036907,0.043531,0.076965,0.074722,0.066616,0.030965,0.004058,0.213685,1.003234,0.000851,0.285291,0,90.2923,6.822527,1.656878,0.52333,1.14701,0.895167,0.118618,50.74228,4.618775,79.30974,0.763678,0.013583,0.002316,0.124492,0.000044,0.012154,1624.838,0.076777,0,0.98269,0.155025,0,0.017022,0.002269,860.639,284345.2,-0.553141,-0.975937,0.10726,12.59052,14.60476,4.694956,5.49286,3.425142,-9.065472,1.692029,1.972499,0.010889,0.139483,1.963379,0,-1.95578,4.046728,2.623403,-0.081198,-3.316018,0.000127,-0.019281,sexy
0.218437,-0.012602,0.000492,0.000669,5.363787,0.433033,0.400896,0.467574,0.474394,2.134237,7.5138,0.000571,0.854093,0.945112,2.884098,0.20227,0.134291,0.052206,0.072264,0.03876,0.128094,0.070356,0.078834,0.007287,0.216289,1.0049,0.001079,0.279136,0.005728,57.41004,3.770491,1.207728,1.067395,0.860848,0.883725,0.040017,27.99628,6.464512,216.2873,1.224115,0.040213,0.385465,0.290918,0.000379,0.00404,859.2067,1.826512,0,0.938748,0.103218,0,0.057538,0.003292,283.1024,48633.66,-0.543725,3.152658,2.613867,16.29328,17.25933,1.202174,2.045875,3.651948,-15.585,0.69316,1.485108,0.00605,0.134369,0.634595,83.73507,-4.616801,7.753113,3.106527,-0.20866,-5.142615,0.000031,-0.448626,sexy
0.399492,0.243923,0.000944,0.001179,5.663611,0.406865,0.420729,0.421624,0.396831,2.085785,13.115259,0.000794,0.822195,0.941695,3.462494,0.1972,0.146313,0.041908,0.048513,0.04974,0.129268,0.10003,0.079792,0.009927,0.215496,1.004557,0.001086,0.278148,0.002145,76.77355,4.988825,1.38099,0.810199,1.083172,0.892511,0.07212,23.87747,5.832548,253.9287,1.351853,0.031518,0.13052,0.178759,0.000289,0.010691,1946.194,0.74129,0,0.856192,0.109208,0,0.12321,0.004821,574.3962,174037,0.020009,0.647509,-4.11942,6.237254,16.47243,-0.611642,-1.13244,3.602612,-20.14992,-0.90149,-0.621455,0.00363,0.127764,0.838583,67.07673,-3.529265,6.821617,3.303207,-0.077835,-4.059317,0.000088,-0.182403,sexy
-0.00205,0.014418,0.000184,0.000242,4.749564,0.510291,0.491953,0.483918,0.423008,2.147408,7.10519,0.000339,1.020763,0.747778,3.084622,0.175495,0.127918,0.075167,0.089629,0.066575,0.129128,0.081226,0.108112,0.008391,0.217097,1.010353,0.00166,0.290859,0.022216,56.01538,4.363816,1.363739,0.651108,0.536107,0.8903,0.061877,53.43473,5.192588,355.2697,1.696072,0.04688,0.059185,0.391898,0.000265,0.003242,2777.503,1.566157,0,0.670439,0.082702,0,0.221098,0.006031,353.4148,134659.7,0.325194,6.975667,7.259907,22.902,12.90096,-3.020611,-2.13147,3.381156,-12.02378,1.806849,0.660983,0.004235,0.135913,0.764431,28.11594,-5.325591,8.595228,4.20026,0.322294,-3.16522,0.000118,-0.316285,sexy
-0.107709,0.152322,0.00034,0.00038,5.329826,0.442731,0.440769,0.43215,0.372095,2.127691,8.888595,0.000514,0.833755,0.790847,3.257571,0.183661,0.155128,0.054368,0.077643,0.074386,0.087758,0.093275,0.061573,0.0081,0.213704,1.008373,0.001385,0.260973,0.015605,76.70781,5.605342,1.520041,0.661679,1.01575,0.894866,0.105647,49.12878,4.958092,375.7266,1.521704,0.032651,0.062438,0.453748,0.000251,0.028715,10457.88,0.997308,0,0.72237,0.093927,0,0.200685,0.005063,927.8353,788773.2,0.029865,-1.398015,-0.315539,18.73281,30.34564,-0.659199,0.203787,3.195609,-17.72163,-2.471056,-3.64376,0.007864,0.105076,0.899031,35.34909,-5.241327,10.86877,3.865613,0.054318,-6.099741,0.000353,-0.42786,sexy
0.365598,-0.087315,0.000101,0.000113,8.11445,0.344345,0.326742,0.3393,0.332702,2.080162,17.030207,0.000193,0.759613,0.800708,3.111141,0.175976,0.138786,0.039145,0.046802,0.036567,0.143844,0.10347,0.037868,0.005082,0.213315,1.007934,0.001384,0.313368,0.017654,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3,-0.398953,-7.815289,-6.131784,15.90582,21.61263,0.656331,-4.373892,2.828352,-20.64091,-4.115922,-2.632248,0.006655,0.159817,0.053122,122.0297,-4.143525,9.089835,4.731884,0.407904,-4.652675,0.000073,-0.151662,sexy
0.250215,-0.070314,0.000386,0.000496,8.241725,0.341071,0.299029,0.280016,0.335759,2.116275,12.113555,0.000406,0.91056,1.041968,5.322149,0.214786,0.158265,0.050732,0.072294,0.08845,0.199707,0.174758,0.131021,0.014985,0.214555,1.00684,0.001258,0.295275,0.014128,61.75246,4.777583,1.465358,0.586825,0.581528,0.880715,0.059855,42.32638,4.70884,398.877,1.476407,0.056279,0.123687,0.265923,0.000583,0.014181,6887.251,2.286496,0,0.645806,0.087009,0,0.228893,0.006191,697.583,403326.5,0.607733,-3.347277,-1.070919,14.71651,23.41692,-0.558173,-1.129948,3.341949,-28.45008,1.425294,0.29566,0.00363,0.104895,0.183879,164.4513,-5.889235,11.61353,6.24451,0.476652,-5.562102,0.000125,-0.305186,sexy
0.357255,-0.335563,0.000237,0.00022,5.833673,0.415074,0.441762,0.455209,0.432051,2.144351,5.098244,0.000169,0.829418,0.809951,3.074402,0.177521,0.114262,0.037893,0.066265,0.037426,0.109935,0.067909,0.077339,0.005044,0.209737,1.003184,0.00087,0.28873,0,61.2995,4.01021,1.272301,0.776409,0.572869,0.876079,0.06158,31.3481,5.998884,116.2774,1.061143,0.038848,0.096102,0.054292,0.000302,0.007263,796.7347,1.196846,0,0.822903,0.10486,0,0.145831,0.004044,503.3384,233490.7,-0.981712,2.306171,7.334826,13.60502,7.796051,-5.594558,-6.17383,3.05371,-15.84367,-1.17468,-0.042506,0.013309,0.151,0.27625,79.3025,-3.774455,8.666795,4.144174,0.046515,-3.584666,0.000106,-0.105494,sexy
-0.359019,0.367339,0.000274,0.000293,6.851015,0.3508,0.387649,0.353436,0.407681,2.120572,13.678553,0.00026,0.969106,0.94072,3.812136,0.175416,0.163903,0.043998,0.071091,0.023501,0.10092,0.131095,0.020099,0.006726,0.215681,1.005474,0.001078,0.285013,0.012785,71.79834,4.64318,1.327229,0.653798,0.775519,0.89293,0.047193,42.68181,5.908078,212.314,0.895221,0.020366,0.096819,0.267252,0.000178,0.003335,1390.721,0.50316,0,0.784288,0.084966,0,0.169293,0.003612,418.3027,36525.27,-0.257961,-0.387635,1.534562,23.34118,12.71245,-5.669891,-3.299771,3.187394,-19.50619,0.608257,0.471424,0.009074,0.126516,0.18396,122.2419,-6.168336,9.969846,5.175028,-0.479521,-3.381149,0.000043,-0.09224,sexy
-0.066631,0.063763,0.000055,0.000047,5.387643,0.417025,0.465874,0.505656,0.396141,2.09639,5.960567,0.000041,0.785869,0.723962,3.811436,0.179896,0.113792,0.044708,0.045136,0.084521,0.086693,0.062612,0.022731,0.004249,0.209608,1.004454,0.00095,0.295229,0.003668,104.698,7.013168,1.61846,0.554379,1.208034,0.89968,0.146406,59.68251,5.108073,155.1699,0.680998,0.011212,0.005883,0.130944,0.000078,0.021772,3470.006,0.26625,0,0.942743,0.124082,0,0.054015,0.002957,1303.286,253030.3,0.039851,-3.338318,-3.789233,7.804039,11.95931,-3.226043,2.033668,2.898445,-17.80603,-6.063014,-5.64851,0.051422,0.139057,1.691942,4.746822,-2.591172,5.757146,3.020449,0.40834,-3.190644,0.000085,-0.32856,sexy
0.25142,-0.03044,0.000081,0.000087,7.160395,0.411365,0.409072,0.379943,0.404745,2.107525,8.758893,0.00006,0.874253,0.840566,3.60224,0.172158,0.144995,0.043361,0.050167,0.064677,0.093557,0.082074,0.044778,0.005677,0.212006,1.004722,0.000966,0.28699,0.005835,117.6718,7.551327,1.629182,0.545184,1.822215,0.897822,0.247826,133.2849,5.498213,700.2926,2.568551,0.032757,0.020621,0.425808,0.000143,0.043775,15660.79,0.756178,0,0.952064,0.129677,0,0.045669,0.003164,1144.496,604507.6,-0.741312,-4.907989,-6.729835,15.7674,21.49976,1.51078,-4.607356,3.455494,-16.57876,-2.378966,-0.635329,0.013914,0.128095,0.73123,91.29353,-2.984828,6.642133,4.569536,0.211927,-4.587152,0.000247,-0.327825,sexy
0.313261,0.220057,0.000172,0.000149,6.186612,0.431389,0.381434,0.380053,0.447601,2.100558,15.116556,0.000116,0.815792,0.773692,3.210188,0.173705,0.152484,0.051999,0.051182,0.084641,0.133164,0.088052,0.085322,0.006172,0.213636,1.003201,0.000878,0.286549,0,87.8485,5.50086,1.416028,0.650747,1.139174,0.897156,0.111443,87.91311,5.931212,336.5321,2.031728,0.050771,0.03647,0.183202,0.000196,0.008506,6147.693,0.997062,0,0.961385,0.117828,0,0.037149,0.00246,779.3617,1018020,-0.659145,-3.781443,-3.938756,18.07252,14.69078,-1.085435,-1.382199,3.230313,-20.71428,-2.092841,-2.22418,0.009679,0.134178,0.963389,35.13378,-3.403696,7.389264,4.409434,0.108808,-3.491919,0.000203,-0.272225,sexy
0.734897,0.198996,0.000475,0.000659,4.956645,0.578159,0.488543,0.49571,0.458636,2.123429,8.885788,0.000297,0.756,0.74082,2.936902,0.148169,0.12075,0.043995,0.061699,0.021887,0.104603,0.077982,0.065964,0.007276,0.21583,1.004187,0.000942,0.292469,0.003832,64.34145,4.556407,1.338422,0.971297,0.981899,0.897805,0.041144,24.28164,5.795046,85.37434,0.755599,0.023214,0.132974,0.178408,0.000153,0.004884,894.442,0.684892,0,0.983356,0.091167,0,0.016378,0.001721,238.7532,12428.22,0.596156,4.325566,3.197076,17.44088,14.50864,4.163876,2.454155,2.619536,-13.62381,-2.80981,-1.278839,0.00605,0.140556,1.032151,4.468741,-4.663562,8.015369,3.969648,-0.314924,-4.856706,0.000044,-0.728512,sexy
0.175701,0.06532,0.00063,0.000919,6.379903,0.416082,0.445025,0.433382,0.449303,2.006607,48.637623,0.000576,0.783668,0.836373,3.691512,0.200333,0.152791,0.051375,0.067079,0.040939,0.113728,0.104507,0.08929,0.01046,0.218087,1.003986,0.00095,0.268319,0.003494,59.37303,3.707487,1.183854,0.944531,0.825367,0.884655,0.037043,23.8825,6.361613,226.667,1.056949,0.030809,0.237504,0.315158,0.000428,0.00374,555.0087,1.739715,0,0.656458,0.093156,0,0.225671,0.005999,288.1617,28610.14,0.12765,-3.168344,-1.440277,21.42326,19.94682,-3.850683,4.53133,4.552028,-18.62474,-0.608859,-0.964297,0.00363,0.136383,0.299702,102.8553,-4.67707,10.35312,5.521466,-0.234108,-6.221581,0.00003,-0.380707,sexy
0.2703,0.022852,0.000284,0.000302,6.231568,0.34018,0.356816,0.392154,0.39577,2.090949,12.75047,0.000204,0.794202,0.847701,3.700951,0.172088,0.13383,0.04571,0.057493,0.059263,0.135246,0.097,0.054078,0.006402,0.215688,1.003596,0.000991,0.292998,0.005718,71.60688,4.339674,1.252582,0.717448,0.745821,0.889253,0.085044,80.32098,6.419342,634.3466,2.055733,0.040322,0.070414,0.248442,0.000284,0.014388,6759.594,0.882358,0,0.631159,0.078385,0,0.232953,0.005334,478.3732,151764.1,0.277741,-0.750471,5.496133,14.49984,18.21293,-0.120977,0.726615,2.94279,-17.62371,-3.207515,-2.685537,0.00726,0.106418,0.666444,71.88692,-5.042126,9.006092,3.25193,-0.162808,-4.793592,0.000031,-0.38159,sexy
0.350672,-0.024192,0.000644,0.000609,5.464172,0.509051,0.487409,0.475475,0.465713,2.150421,4.543722,0.000544,0.769117,0.889105,3.094886,0.189418,0.129388,0.070582,0.073289,0.039907,0.10079,0.066293,0.069533,0.007808,0.214969,1.009105,0.001575,0.27536,0.008816,63.607,4.194382,1.278734,1.009341,1.020017,0.883212,0.036645,13.35749,6.189069,312.9714,1.229384,0.042561,0.237677,0.403628,0.00052,0.007115,298.6744,1.602309,0,0.840879,0.126495,0,0.133891,0.004298,424.8245,548754.8,-0.967316,3.184376,1.739051,23.1701,24.81612,0.351018,-3.890873,3.367876,-13.82186,-1.245479,-1.759382,0.00605,0.138172,0.796056,48.10869,-5.73762,11.1573,5.197083,-0.197047,-4.226008,0.000121,-0.492574,sexy
