@attribute mfcc_sma_de[1]_linregc2 numeric
@attribute mfcc_sma_de[1]_skewness numeric
@attribute mfcc_sma_de[4]_kurtosis numeric
@attribute mfcc_sma_de[6]_kurtosis numeric
@attribute mfcc_sma_de[7]_linregerrQ numeric
@attribute mfcc_sma_de[9]_skewness numeric
@attribute mfcc_sma_de[11]_kurtosis numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute output {lonely,notlonely}

@data

0.000004,1.5795,0.87444,-8.779236,-7.467477,15.01903,28.1223,29.62447,4.701466,-23.68899,-1.81767,-1.834317,0.001035,-3.380111,-4.446284,-20.50533,-1.214376,-0.36176,-1.368327,14.11074,0.509377,0.493043,0.443659,0.386553,0.425515,0.021159,0.003317,0.000004,-0.007243,-0.90089,3.882243,3.864483,1.08153,0.178262,3.419702,0.000146,14.49796,lonely
0.000001,3.056123,16.15895,7.674174,10.22045,11.47746,36.14295,26.83175,4.550507,-24.60407,-12.75882,-8.575405,0.000294,-9.014402,-6.162601,-19.28321,-3.234555,-5.874753,-5.856207,10.10181,0.521476,0.500907,0.538088,0.516575,0.580523,0.017596,0.001151,0,-0.000778,-0.788724,6.646343,4.829199,0.64805,-0.044182,4.797149,0.000028,215.8892,lonely
0,0.1581,-4.703802,-10.08438,-9.836569,5.545972,16.0784,9.978848,3.007506,-19.28939,1.448426,-1.055087,0.000625,-1.987914,-2.94175,-17.22656,-0.978044,1.178673,-1.83848,12.67223,0.187538,0.157895,0.380065,0.394586,0.45867,0.004877,0.00081,0,0.001515,-0.37429,3.519682,3.377987,0.743043,0.062853,3.061278,0.000033,3.794868,lonely
0.000004,3.058536,12.84344,3.182852,8.188938,14.12788,29.83351,22.86084,5.947334,-19.18222,-5.976231,-4.621318,-0.000734,-3.525659,4.523158,-28.09202,-1.292583,-0.395349,0.261807,19.66107,0.333333,0.327889,0.486899,0.512458,0.253875,0.017282,0.001538,-0.000009,0.006261,-1.323041,5.434527,3.888011,0.975574,0.107662,4.232061,0.000031,36.31585,lonely
0.000001,2.144486,14.18873,2.131227,3.154784,21.10475,25.23573,16.18726,5.072854,-21.60645,-7.166949,-0.882862,-0.000525,-0.099007,3.3011,-18.29655,-1.742006,-8.738832,-8.501184,6.582468,0.086509,0.079855,0.554327,0.593297,0.263158,0.003185,0.000262,-0.000002,-0.000213,1.099558,16.9901,5.937149,0.601785,0.065081,4.227483,0.000002,30.98123,lonely
0.000002,3.096125,3.713291,-7.500785,-7.804487,15.10294,28.10568,17.96499,4.243092,-22.42513,-6.153953,-4.854614,-0.000591,-3.971735,-6.748598,-18.43893,-2.170348,-6.941069,-9.031087,10.24344,0.484574,0.466425,0.453949,0.454603,0.103008,0.023592,0.002251,0.00001,-0.01138,-1.032061,4.195669,3.624231,1.007246,0.095366,3.858274,0.000111,20.01084,lonely
0.000001,2.588984,11.50003,0.875155,1.041837,16.42751,30.98421,38.20993,8.106236,-35.53528,0.503788,-4.736792,-0.001235,-2.891772,-1.648721,-30.73639,1.861185,2.928173,3.518839,23.93806,0.333938,0.323049,0.523664,0.558825,0.320086,0.01525,0.001607,0.000004,-0.007737,-0.683146,5.20909,4.914972,2.281837,0.397954,4.322393,0.000027,34.4791,lonely
0.000001,1.624668,8.019035,-5.671702,-5.467198,17.55428,34.6871,28.56057,5.606526,-13.75414,8.064555,5.840786,-0.001144,7.548832,2.330772,-15.57035,1.617008,0.394724,0.595768,15.48985,0.556564,0.552934,0.390463,0.457706,0.856766,0.019132,0.003647,-0.000002,0.003326,-1.218873,6.784639,5.441173,0.985485,0.09086,3.71113,0.000116,30.69537,lonely
0.000002,1.340335,6.926609,-2.276009,-1.200797,18.56852,32.75777,37.60929,4.960036,-33.57534,-7.512174,-6.929905,0.000866,-8.222879,-5.460526,-19.41054,-2.691825,-0.78013,0.141332,11.40906,0.412583,0.399879,0.522828,0.535604,-0.142995,0.012789,0.001769,-0.000015,0.024102,-0.732939,4.559784,4.543645,1.207407,0.201629,4.496539,0.000083,24.03868,lonely
0,1.163862,15.86721,10.20928,13.62038,18.80831,26.68595,19.43748,3.77825,-12.64441,-3.327661,-3.567955,-0.001673,-1.070041,2.086214,-25.34098,-3.449224,-8.524438,-5.831586,20.4218,0.085904,0.068361,0.482419,0.502819,-0.398727,0.002139,0.00034,0.000001,-0.002995,0.529388,5.465488,4.721528,0.549353,-0.289538,6.483768,0.000003,5.978708,lonely
-0.000001,0.997513,10.81323,-3.999499,-3.240558,16.46882,46.14574,40.67757,7.366918,-34.70392,-5.041003,-10.69261,0.000984,-12.16288,-3.594241,-34.62416,-9.167626,-7.115239,-8.505994,17.66026,0.471869,0.462795,0.570934,0.58356,-0.154028,0.022091,0.002759,-0.000005,0.009253,-0.955802,6.330405,3.60026,1.911192,0.293926,5.224412,0.000121,17.91335,lonely
0.000002,3.425011,3.026392,-5.436272,-5.034985,14.52398,31.9327,34.79342,4.119347,-25.05574,-7.447883,-5.076813,-0.00073,-3.985924,6.582796,-24.19784,-2.942595,-3.522171,-2.15738,12.65687,0.531156,0.510587,0.414778,0.403214,0.664191,0.014384,0.001634,0,-0.001427,-0.132284,4.046607,3.847105,0.918451,-0.020681,4.181857,0.000154,16.98877,lonely
-0.000002,1.768309,11.66231,-2.085065,0.157275,16.48091,37.53395,19.68003,4.998461,-19.9625,-3.651996,-0.278424,-0.000447,0.388508,-8.313007,-24.87934,-4.796972,-2.48002,-3.42125,15.68269,0.379915,0.374471,0.477452,0.544377,0.27289,0.023916,0.004443,-0.000002,0.002831,-1.497436,3.933703,3.965263,1.006831,-0.055291,3.60447,0.000065,18.22703,lonely
0,2.250733,9.162068,1.032209,0.458851,17.91801,37.7335,34.18787,4.564957,-15.1255,0.791506,-0.296088,0.001399,-2.384817,2.01783,-17.52212,2.975301,0.152254,-0.529808,17.527,0.355717,0.349667,0.482755,0.40277,0.454574,0.007739,0.000897,-0.000005,0.005634,-0.88206,3.639429,4.089187,0.985557,-0.109027,4.583441,0.000036,32.60585,lonely
-0.000001,0.952962,-6.185187,-12.83082,-14.03596,9.808148,23.66739,14.08457,3.44317,-19.46968,-6.724678,-1.704558,-0.001353,0.315871,-0.846491,-22.53044,0.384091,0.232423,3.801075,15.5491,0.396249,0.358742,0.289599,0.228675,1.876677,0.014581,0.002241,-0.000002,0.003391,-0.074261,3.262619,3.268978,1.134163,-0.021564,3.001822,0.000124,7.933023,lonely
0,2.630806,3.416569,-8.072475,-7.978991,9.918541,25.28141,11.43723,3.790455,-24.95587,-4.833138,-4.777866,0.000225,-5.113598,-5.072737,-22.57483,-7.105297,-1.031449,-0.812973,8.400953,0.502117,0.479734,0.372653,0.387846,0.965055,0.034321,0.004213,0.000004,-0.005254,-1.04798,4.355476,4.217635,0.732302,0.049184,4.155357,0.00015,17.30422,lonely
0.000005,1.898053,18.55262,8.486002,14.37591,14.06025,26.16375,16.60624,4.699566,-15.88889,-2.750363,-5.097519,0.00153,-7.382164,-6.40308,-16.41025,-4.26,-7.096489,-7.26121,8.601174,0.196612,0.183908,0.486164,0.524825,0.128152,0.006913,0.000873,0.000008,-0.012757,-0.139111,3.063206,2.92265,0.841026,0.005353,2.994468,0.000012,32.70673,lonely
0,1.021625,8.334354,-0.443327,2.44381,22.53279,34.6644,23.05422,3.554801,-13.45514,-0.3237,-2.121541,-0.000016,-2.09726,-2.824918,-16.30432,0.919577,-1.319918,0.275399,15.04598,0.103448,0.098609,0.410707,0.374702,0.930743,0.006391,0.001043,-0.000003,0.001724,-1.15889,3.296095,4.190358,0.945938,0.118662,3.481386,0.000013,6.121926,lonely
-0.000002,0.68616,-1.080938,-8.174158,-8.152946,9.614037,26.55038,15.60001,5.746544,-28.87728,-15.28331,-6.889116,0.000053,-6.968777,-4.094197,-21.3179,-4.737148,-3.501544,-2.324703,9.882401,0.330309,0.306715,0.579736,0.618782,-0.204082,0.015238,0.002479,-0.000004,0.006839,-0.629064,6.523757,4.639054,1.00583,-0.017082,4.460134,0.000054,11.52303,lonely
0.000004,2.087221,13.3903,-9.037127,-6.881842,32.39199,39.92955,59.6629,7.757179,-17.82917,1.290029,2.127743,0.001913,-0.729878,-6.580578,-26.08571,-1.900592,-4.674241,-7.91769,30.28266,0.405324,0.400484,0.38456,0.377419,0.67442,0.025576,0.003537,0.000009,-0.015459,-1.365113,4.215349,4.407763,1.538669,-0.11427,4.036307,0.000135,9.722067,lonely
0.000002,0.39583,7.244093,-7.546551,-7.300501,5.281002,28.42278,23.69846,4.218013,-23.06461,-2.682916,-2.569957,-0.000189,-2.288257,-4.179744,-23.96834,-4.424019,-3.064837,-1.498484,14.7136,0.322444,0.284332,0.492225,0.54367,0.512974,0.012624,0.002813,0.000004,-0.001754,-1.017766,4.337422,3.65115,1.092052,0.23488,3.89152,0.000046,11.69073,lonely
-0.000001,2.155782,6.735273,-1.799428,-2.667334,14.70151,33.34673,27.26752,5.252907,-26.73467,-10.46981,-1.171308,-0.000781,-0.004712,5.130468,-20.13813,-4.810782,0.121869,-0.755998,19.81052,0.356322,0.350272,0.493726,0.503895,0.120056,0.01449,0.001948,0,0.00263,-1.237591,3.700602,4.187891,1.146913,0.022625,3.96588,0.000083,16.54926,lonely
0.000001,2.312176,8.894917,-8.110446,-8.226239,14.80546,25.6059,18.51295,4.291087,-14.74464,3.463489,-3.729498,0.001098,-5.368916,-7.869382,-19.64237,-3.657624,0.789517,1.268465,7.250424,0.287961,0.280702,0.419319,0.404534,0.579176,0.007842,0.001313,-0.000007,0.008586,-1.19662,5.442199,4.901586,1.147861,0.095361,3.854869,0.000097,7.351779,lonely
0.000002,1.541193,1.978991,-7.349723,-8.36341,11.94837,36.59264,61.33805,7.833213,-23.0248,-2.727979,-3.718646,-0.000083,-3.594133,-4.536376,-20.98606,-2.009088,-1.134863,-0.006497,27.46459,0.403509,0.399879,0.369808,0.350232,1.350306,0.018221,0.002345,0.000001,-0.00135,-0.495712,4.536274,4.514862,1.350585,-0.118811,3.468727,0.000104,20.96585,lonely
0.000003,1.14635,9.168649,-4.086012,-3.497641,13.75493,31.70989,17.62037,4.960961,-27.8156,-5.134454,-13.79395,0.001063,-15.38214,-0.29749,-38.69074,-6.604702,-5.902505,-8.452691,10.95101,0.410163,0.390805,0.557002,0.57843,-0.491116,0.014966,0.001741,0,0.002836,-0.151366,4.059605,3.748372,1.002399,0.260846,4.55069,0.00005,26.92394,lonely
0,2.718666,0.325441,-6.731405,-6.826739,19.55071,38.68751,37.71864,6.699019,-28.11754,-7.137546,-10.2389,0.000185,-10.51571,-9.029545,-28.8311,-4.17249,3.074435,5.183556,20.11689,0.514822,0.506957,0.571705,0.627892,-0.152928,0.003958,0.000491,0.000001,0.002731,-0.296985,5.205508,4.176411,1.341042,-0.10457,3.851318,0.000063,28.00106,lonely
0.000002,1.177328,4.858682,-6.825049,-4.846465,17.74133,33.79042,26.04432,4.983386,-13.58628,-3.962863,-2.775887,-0.000921,-1.400288,-0.049215,-16.35186,-0.615542,-2.100395,-3.069574,14.73126,0.490623,0.475499,0.400804,0.403964,0.592254,0.012006,0.002014,0.000002,-0.002938,-1.892767,6.042653,4.154526,0.90782,0.123415,3.595559,0.000075,16.05088,lonely
0.000003,1.234646,-4.181858,-11.41912,-10.7313,15.76513,29.03217,16.96244,5.782738,-13.96034,1.24083,-2.892795,0.000284,-3.317147,-3.710786,-19.16363,-4.415694,-2.148918,-2.828758,18.64964,0.477314,0.450091,0.482458,0.473548,0.403085,0.032676,0.005535,-0.000002,0.001358,-0.366238,5.014835,4.397855,1.444086,0.05415,3.424291,0.000221,10.94201,lonely
0.000004,1.331381,7.283556,-2.796216,-0.682442,10.6545,25.4678,32.40703,4.903365,-17.88517,-1.887241,1.975455,-0.000663,2.966352,1.350948,-23.65153,-5.894777,-2.925409,-2.583144,16.60042,0.144586,0.137326,0.454856,0.441707,0.668396,0.006744,0.00143,0.000004,-0.005779,-1.454065,4.240686,4.159614,0.672446,0.284696,2.992563,0.000023,5.704341,lonely
-0.000002,2.771774,6.282919,-0.832433,-0.894471,14.9083,29.52962,22.58533,3.952968,-27.29007,-6.165004,-1.645772,0.001881,-4.455727,-3.336546,-19.13511,-3.265082,1.718992,-0.876148,18.26113,0.323654,0.313975,0.553228,0.558672,-0.22032,0.015179,0.001768,0.000001,-0.003826,-1.183652,3.809199,4.335078,1.019286,0.145988,5.232427,0.000032,34.09763,lonely
-0.000001,0.976777,6.504429,-1.692209,-4.081078,3.149086,14.40694,18.76655,3.015496,-25.28591,-11.89288,-13.17568,0.001006,-14.67765,-6.908144,-26.59675,-9.089869,-8.121564,-11.24005,13.57669,0.103448,0.08409,0.451225,0.417423,0.62025,0.004562,0.000711,-0.000001,0.002683,-0.885256,3.934361,3.773186,0.789849,0.11141,4.055851,0.000007,3.682106,lonely
-0.000002,1.62753,13.14411,-0.547049,-0.719276,14.44111,28.9258,26.71028,5.928905,-36.71527,-15.61745,-9.999951,0.002875,-14.29361,-2.947397,-29.82916,-11.84087,-9.812781,-11.4822,12.56258,0.634604,0.62069,0.537452,0.617832,-0.194283,0.010206,0.001027,0.000013,-0.022382,-1.05556,5.307222,6.193434,0.941007,0.111384,5.567786,0.000128,43.7575,lonely
0.000002,0.472467,0.23012,-8.970465,-7.492516,19.02963,29.99771,30.70813,5.217566,-27.312,-8.411662,-6.323676,0.000999,-7.816115,-2.483202,-15.77335,0.167488,-10.60762,-9.373413,20.03005,0.410163,0.404114,0.420214,0.38966,0.787343,0.013812,0.002144,0,-0.000524,-0.479337,4.099415,3.891215,1.003532,0.065151,4.213325,0.000074,12.52507,lonely
-0.000002,0.878714,6.041821,-3.030632,-3.790113,12.55757,26.29593,22.99749,4.733911,-20.49274,-1.116184,0.154776,-0.000207,0.464468,-1.193468,-16.42333,-1.308869,2.37216,3.942809,11.15973,0.174834,0.166364,0.533677,0.61074,-0.078157,0.010869,0.001176,-0.000001,0.001966,-3.185681,5.533378,4.032751,0.732452,0.012083,3.954943,0.000024,13.39167,lonely
0,2.691684,16.2459,-1.498562,-2.97092,20.71011,44.06998,67.21973,7.438234,-30.49377,-8.846127,-2.152837,-0.000486,-1.42628,-3.147153,-28.93301,-7.812933,-6.023208,-5.988365,7.664065,0.573503,0.566848,0.523896,0.517838,0.331684,0.021044,0.002266,0.00001,-0.009581,-1.452379,5.570251,4.915197,1.256006,0.005588,4.531741,0.00013,37.42857,lonely
-0.000001,1.695768,11.57976,0.679308,0.290571,13.40927,39.61595,46.9388,8.702975,-26.06252,-14.57757,-10.53166,0.006527,-20.28016,-1.459601,-31.85661,-6.738223,-2.643415,-9.100029,32.879,0.239564,0.23654,0.575492,0.651776,0.189834,0.013654,0.001185,-0.000019,0.026554,-1.754862,6.468875,3.988222,1.05473,-0.022221,3.823247,0.000023,20.25083,lonely
0.000001,1.337934,8.721341,3.112216,4.315717,10.55195,25.21847,12.07061,4.612111,-26.25062,-1.761024,-5.592213,0.000909,-6.949179,-3.530441,-22.10507,-6.906968,-6.887114,-7.844935,12.55362,0.256503,0.240169,0.456853,0.489688,0.426961,0.010413,0.00135,0.000001,-0.002068,-0.159735,5.069229,3.624489,1.072655,-0.159504,3.586753,0.000027,20.04108,lonely
0.000005,3.591469,7.233918,-5.701007,-5.412533,18.65842,34.98465,36.33633,5.6529,-17.59837,0.779548,-1.464225,0.000192,-1.751093,0.650012,-19.24223,0.94415,-0.024393,-0.072969,23.4079,0.562008,0.555959,0.461983,0.444312,0.143242,0.03296,0.003316,0.000004,-0.006453,-0.767797,3.872185,4.178343,1.157749,-0.007534,4.300648,0.000113,38.72394,lonely
-0.000001,2.57982,3.353389,-3.764044,-3.138315,15.59711,24.62094,36.52502,5.772995,-26.92308,-7.77547,-10.17845,-0.001241,-8.325182,-3.670911,-32.42229,-7.101282,-1.104603,-1.118801,15.20487,0.321234,0.31095,0.550375,0.494072,0.222935,0.007226,0.000712,0.000006,-0.008616,-0.867489,5.317335,3.83202,0.718638,-0.017952,3.865052,0.000022,42.73896,lonely
0.000002,1.054487,6.163303,-3.259723,-2.88568,13.23894,30.76167,50.04223,5.475681,-28.03604,-7.683333,-3.13275,-0.00013,-2.938483,-4.805085,-21.21621,-1.489836,0.957504,-1.512919,16.65229,0.451906,0.445251,0.519971,0.462633,0.032628,0.004967,0.00082,0,-0.000206,-0.682413,4.27385,4.078467,1.058329,0.134692,4.328814,0.000058,41.0253,lonely
0.000001,1.202768,19.01038,6.86176,6.838087,14.05514,27.49895,25.04981,4.207082,-18.31488,-4.559511,-13.61358,0.001367,-15.65559,-8.519202,-20.82431,-3.317955,-1.531787,-5.272917,12.29266,0.07441,0.065336,0.62778,0.721278,-0.075257,0.002456,0.000282,-0.000003,0.003485,-0.994249,4.408751,6.023957,0.786704,-0.218367,5.760339,0.000002,12.44279,lonely
-0.000001,3.081074,6.004063,-4.158726,-5.855324,15.65554,37.41582,31.69801,6.329319,-24.93183,-5.181691,2.364084,-0.002428,5.99091,6.765058,-17.91652,1.291444,-1.910023,-4.804829,25.2107,0.176649,0.169389,0.490943,0.627263,0.523302,0.011973,0.000903,-0.000004,0.003326,-0.395691,6.572501,3.998018,1.690549,0.068444,4.530297,0.000019,15.89819,lonely
0.000004,2.041722,7.721998,-4.744794,-4.162124,19.85629,28.89082,38.20439,5.024205,-22.47364,-5.747036,-0.436181,0.001496,-2.669876,-3.761009,-23.72513,-0.737829,-2.17996,-2.988422,13.85991,0.514217,0.510587,0.405609,0.465011,0.477913,0.030326,0.005193,0.000003,-0.006503,-0.922612,5.118024,4.724964,1.345733,0.018066,4.038191,0.000101,30.55157,lonely
-0.000002,0.843688,8.759501,0.231779,-1.7492,17.32395,27.11766,20.00241,4.619337,-18.77189,5.80294,-6.425086,0.001059,-8.006268,-4.705413,-14.33553,-0.596653,-2.53557,-0.752819,14.48011,0.296431,0.285541,0.48118,0.462406,0.140124,0.009417,0.000769,-0.000001,0.000949,-1.423788,5.436299,4.643224,0.662313,-0.178942,4.367305,0.00003,55.16154,lonely
0,2.579148,0.209188,-5.580643,-5.250482,12.51863,19.26869,23.16355,3.828888,-11.95702,-2.604155,-1.145674,-0.000531,-0.352452,-2.808218,-13.2373,0.095717,-0.085491,-0.593214,14.04717,0.343618,0.335753,0.296837,0.302174,1.826934,0.012837,0.001588,0.000001,-0.002681,-0.719003,4.361168,3.511662,0.927887,0.28023,3.293463,0.000056,18.79978,lonely
-0.000001,-0.092201,-2.090345,-8.91763,-9.199479,5.843668,20.60383,14.91002,3.198241,-22.50983,-8.211895,-4.459446,0.000349,-4.980605,-2.897875,-21.6332,-1.625666,-2.396592,-3.945966,8.915025,0.291591,0.243799,0.352843,0.336619,0.520488,0.020276,0.003246,-0.000001,0.0013,-0.583746,3.666717,3.600299,0.85652,0.012468,3.338896,0.000043,9.16495,lonely
-0.000001,1.692186,2.735492,-14.4893,-15.89081,28.95805,42.45736,44.39465,6.98384,-27.95542,2.983897,-2.244837,0.000321,-2.723982,1.247736,-28.42139,-1.116845,-0.620453,-1.353127,16.37352,0.61101,0.61101,0.336249,0.350163,0.951479,0.019748,0.003532,0.000004,-0.00796,-0.560197,4.44977,4.439533,1.669393,0.338334,4.216319,0.000353,12.94905,lonely
0.000007,1.413524,1.721272,-8.357944,-9.075797,11.2425,35.67936,24.82143,4.601987,-20.60135,-3.68295,3.806589,-0.002489,7.523798,3.463933,-13.96204,1.325558,-2.671768,-5.106017,11.06248,0.278282,0.274652,0.283837,0.320428,0.897025,0.024716,0.002442,0.000004,-0.004097,-0.716214,5.630622,4.901414,1.421766,0.270061,2.874886,0.000044,6.930058,lonely
-0.000003,3.345009,14.00945,0.897068,4.978157,21.53153,38.95174,22.79514,5.057796,-30.77693,-6.900847,-2.007777,0.002597,-5.886425,-7.411995,-20.43617,-4.84605,2.151095,3.33481,17.71243,0.379915,0.369631,0.491348,0.531917,0.050167,0.010288,0.000944,-0.000001,-0.000857,-1.118949,5.441874,4.69505,0.901485,0.204541,5.584987,0.00003,60.92897,lonely
0.000003,2.862546,15.26728,-0.083182,2.336884,20.04263,39.83017,43.30245,6.022849,-27.13801,-1.054359,-2.236564,0.002174,-5.482934,-2.772218,-27.11093,-5.123817,0.113484,-3.223761,15.82836,0.437992,0.425287,0.498242,0.441633,0.431761,0.020256,0.002168,0.000009,-0.014607,-1.772358,5.588387,3.592965,1.128671,0.054773,4.681378,0.000077,19.41446,lonely
-0.000001,0.439969,1.595718,-5.428276,-5.523474,6.164143,20.75415,8.336168,3.256902,-14.11127,-1.921974,-6.673211,0.001097,-8.311,-4.568168,-16.95905,-2.639755,-1.512741,-1.378025,13.05657,0.145796,0.127042,0.479603,0.505494,-0.035593,0.006429,0.001422,0,-0.000218,-0.874928,4.031182,3.134109,0.848571,0.063988,3.096955,0.000016,3.529814,lonely
0.000006,1.474004,6.684902,-3.575943,-2.388242,11.59334,39.88888,26.04755,6.464694,-20.75501,-5.9701,-6.793321,0.000876,-8.100928,-10.25391,-25.80352,-2.825743,-6.812428,-8.101912,16.76101,0.318814,0.306715,0.567368,0.589002,-0.00092,0.01147,0.001657,-0.000004,0.009271,-2.183614,6.206205,4.407168,0.768417,0.185442,4.307739,0.000042,29.44083,lonely
0.000001,2.472672,8.934863,-0.738758,-2.660306,13.35219,29.71642,30.08955,3.896593,-20.33558,-4.022767,0.044087,0.000201,-0.255615,1.332706,-14.8994,1.621212,-0.256643,0.52337,15.00476,0.371446,0.356927,0.46875,0.509064,0.747715,0.010695,0.001329,0.000006,-0.008475,-0.538027,3.460608,3.182321,0.826399,-0.115387,3.958648,0.000021,41.10191,lonely
-0.000001,2.338632,8.554706,1.193576,-1.691881,14.02136,27.46088,30.12228,7.794306,-22.25595,-0.93572,-5.754819,-0.001956,-2.833621,-6.86699,-25.55134,-7.3328,-7.924771,-8.419621,19.83847,0.466425,0.45735,0.576696,0.5312,0.090185,0.007361,0.000979,-0.000001,0.005397,-0.082682,5.068961,3.621465,1.359047,-0.103216,4.753998,0.000041,83.90158,lonely
0.00001,1.756225,9.397307,-8.018442,-2.883466,17.96073,34.6379,50.49729,5.197669,-31.5833,-7.785058,-10.44293,0.00345,-15.59606,-6.913877,-27.65735,-7.065877,-7.26158,-7.697329,7.393551,0.624319,0.607381,0.534695,0.681615,0.038308,0.038149,0.004923,0.000005,-0.0113,-0.820698,4.669235,4.704618,1.305602,0.318957,4.338047,0.000251,17.52608,lonely
0.000003,3.9217,1.872324,-4.414537,-3.593204,12.90834,24.56065,16.10336,3.198977,-15.03043,-5.171577,2.329431,-0.00007,2.43419,-3.067893,-14.10663,-2.688917,-0.376277,2.063513,7.872472,0.369026,0.355717,0.3764,0.34231,0.3676,0.016012,0.0017,0.000003,-0.005123,-1.03512,4.563807,4.057678,0.682427,0.104204,3.71438,0.000049,37.27754,lonely
-0.000002,3.18097,7.483577,-3.839333,-5.70317,23.73139,44.59196,40.0759,6.446474,-30.91076,-6.04521,-6.425911,-0.002215,-3.118139,-1.667355,-30.13158,-7.118625,-7.617872,-7.626528,19.44015,0.598306,0.588627,0.538296,0.541978,-0.053636,0.023244,0.003078,0.000003,-0.00546,-0.094432,4.560119,3.96905,1.25582,-0.035407,4.870762,0.000212,28.54423,lonely
0.000001,1.734319,9.613645,-1.155606,-0.642267,15.82014,38.74847,25.07603,5.449312,-30.27684,-2.079877,-2.89837,0.000083,-3.022267,-5.97264,-19.67493,-0.192912,-0.580964,-1.16967,16.70289,0.179673,0.173624,0.496063,0.495498,0.46483,0.016974,0.002103,0.000004,-0.007372,-0.963002,4.795678,5.656057,1.252408,0.100563,5.007731,0.000031,7.55207,lonely
0.000003,0.997061,13.58399,0.276103,-2.919032,13.87517,35.54175,31.37318,6.012499,-21.76865,-7.690027,-7.938497,-0.003194,-3.168612,-1.019811,-29.69723,-7.086792,-4.651232,-4.718587,31.85978,0.465215,0.442226,0.60299,0.606815,-0.065622,0.007565,0.001429,-0.000009,0.013356,-0.898587,5.052949,4.459085,1.084733,0.119085,3.901053,0.000048,57.27451,lonely
-0.000001,1.093455,10.76487,-2.399473,-2.01457,22.57295,37.00446,31.39857,5.825555,-18.84978,-2.668481,-6.613736,-0.000157,-6.3792,-1.834649,-31.64723,-10.54474,-5.191963,-4.097522,18.00914,0.350272,0.335148,0.577551,0.609549,-0.159996,0.014896,0.001482,-0.000003,0.004407,-1.134009,5.318367,5.160441,0.756827,-0.203741,4.35306,0.000038,24.26388,lonely
0.000001,2.004404,17.42323,3.360721,0.013304,10.26136,31.78176,37.00517,8.012982,-21.93574,-2.165674,-2.706125,0.002495,-6.431929,-5.858151,-32.33065,-7.345612,-4.51144,-5.737185,17.26005,0.552934,0.543255,0.476302,0.502144,0.388724,0.00439,0.000502,0.000004,-0.003022,-0.994994,4.841547,3.892027,1.023516,0.072383,3.68349,0.000055,60.54367,lonely
0.000002,1.735941,2.872062,-4.55268,-3.823742,16.454,29.54227,21.80265,4.94501,-20.23899,-5.11444,-6.36608,0.001702,-8.907994,-3.893051,-21.75965,1.686992,1.835655,1.793327,13.39924,0.369631,0.366001,0.384505,0.345279,0.493427,0.012253,0.002167,0.000005,-0.009077,-0.32314,3.609953,3.533298,1.385923,0.180477,3.189251,0.00012,12.10384,lonely
0,1.334812,12.28061,1.559162,-1.881498,8.910933,30.04202,16.3737,4.551324,-28.66028,-12.68829,-9.006432,-0.000343,-8.493782,-11.05619,-24.42386,-5.985259,-5.505029,-6.356479,18.56004,0.217181,0.194192,0.556049,0.4678,0.165301,0.00424,0.000493,-0.000006,0.007995,-0.920205,3.550197,3.702437,1.044858,0.257207,5.286615,0.000011,17.37697,lonely
0.000004,0.555241,5.80097,-6.687214,-4.944083,10.88721,24.62001,9.694778,4.089317,-22.14472,-3.602953,-0.528132,0.000333,-1.024747,-0.684284,-16.17837,-1.824034,-1.330934,-2.880181,16.16771,0.261948,0.252269,0.370448,0.467368,1.038754,0.016523,0.002474,0.000003,-0.009577,-1.572948,3.219975,3.619385,0.957403,-0.065011,3.398421,0.000032,8.109866,lonely
-0.000001,2.200639,0.878666,-7.758931,-8.013408,10.41634,24.10429,14.22816,3.395499,-20.16222,-6.272986,0.874441,-0.000323,1.356508,-5.164209,-19.47362,-6.282005,-1.146246,-0.651784,7.839764,0.376286,0.347852,0.392589,0.435365,0.665437,0.014907,0.002506,-0.000003,0.003008,-1.028496,3.065115,3.24178,0.825928,0.035202,3.375533,0.000057,16.03994,lonely
0.000002,1.661604,6.15188,-5.617869,-5.144265,22.08973,31.36305,18.83479,4.44245,-20.54755,-3.391254,-2.567227,-0.000031,-2.520972,-2.457906,-20.5219,-0.194376,-3.211014,-2.051571,11.14761,0.269813,0.264973,0.370376,0.339109,1.18654,0.008851,0.001758,-0.000001,-0.001486,-1.169897,4.408388,3.976615,1.097583,0.26582,3.546233,0.000052,10.26498,lonely
-0.000001,2.900532,15.44087,-0.8652,6.565015,21.29904,47.18082,37.87294,7.917909,-24.8076,-9.114642,-5.680266,0.001782,-8.341583,-6.95671,-20.23563,2.999161,0.820049,-3.819768,11.8556,0.454326,0.451906,0.452937,0.523643,0.987631,0.018106,0.001345,-0.000001,0.001506,-1.080132,5.163885,5.170417,0.969039,0.147472,4.048386,0.000054,32.35449,lonely
-0.000001,0.548603,1.854692,-10.99523,-11.28181,18.92769,33.60804,16.02619,5.231692,-12.34101,3.887257,3.476866,0.000038,3.419717,3.713262,-15.35627,-0.876688,1.503625,-0.398389,14.46921,0.404719,0.396249,0.44141,0.482628,0.449489,0.007654,0.001502,-0.000001,0.002119,-0.909532,5.705234,4.058219,1.268797,-0.069223,3.333328,0.000095,13.70828,lonely
