@attribute Std_Acc1000_Std_Mem40_LSP_6 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_7 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_10 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_1 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHistoHighBPM numeric
@attribute BeatHisto_MaxHPS numeric
@attribute output {lonely,notlonely}

@data

0.071936,0.000237,2.850843,3.042278,8.467582,0.415516,0.377302,0.426003,0.250342,0.444136,1.992503,0.000136,0.275099,0.146245,0.126738,0.028355,0.080762,0.078866,1.197954,0.517656,0.455385,0.403063,0.226341,0.000162,0.235949,0.308956,0.495646,0.644575,1.295208,0.139612,0.168684,0.141905,0.108157,0.261719,0.387504,0.380754,0.083504,0.176899,0.161925,0.173968,0.242943,0.215766,0.285645,0.06175,0.043905,0.039924,0.042059,0.025582,0.02775,0.016784,0.048164,0.069206,0.078698,0.115153,0.211893,0.236249,34.840881,51.914478,152,1.004649,lonely
0.091624,0.000237,2.503292,3.180813,8.523737,0.530422,0.425313,0.390702,0.329204,0.482362,1.983887,0.000154,0.276162,0.129699,0.132596,0.024905,0.063426,0.076406,0.57041,0.315711,0.36708,0.199747,0.177354,0.000109,0.18389,0.27054,0.383981,0.478521,0.954087,0.111605,0.11043,0.122436,0.10619,0.262043,0.44424,0.19398,0.095121,0.113221,0.166364,0.184938,0.170683,0.276328,0.228939,0.042412,0.044637,0.037673,0.023996,0.027725,0.028103,0.025125,0.044786,0.067293,0.07727,0.114263,0.215015,0.16125,43.639347,56.183243,149.75,1.004465,lonely
0.063518,0.000042,2.621543,2.841533,9.377605,0.506878,0.400928,0.425222,0.244338,0.449351,1.974998,0.000052,0.271536,0.146301,0.139146,0.025727,0.068064,0.079981,1.302403,1.034616,0.612362,0.644541,0.39891,0.000052,0.195123,0.379882,0.396731,0.693956,1.87958,0.131421,0.194532,0.159806,0.107517,0.257092,0.494772,0.246114,0.088368,0.126078,0.124099,0.231708,0.16586,0.183955,0.252866,0.063394,0.051373,0.039027,0.035186,0.035414,0.034617,0.05512,0.04679,0.069154,0.086321,0.119023,0.217682,0.133256,20.46623,14.525078,158,1.002914,lonely
0.086581,0.000118,2.550321,2.891823,8.98321,0.498387,0.364103,0.414755,0.298279,0.408804,1.994893,0.000113,0.291896,0.145236,0.153137,0.029894,0.068592,0.079338,1.168832,0.811556,0.568355,0.430405,0.372956,0.000059,0.18158,0.232577,0.322463,0.591405,1.567819,0.106927,0.093699,0.098636,0.099396,0.26146,0.418674,0.26469,0.078774,0.102723,0.141406,0.188986,0.17854,0.201207,0.248519,0.047169,0.031556,0.034576,0.036439,0.031851,0.024306,0.029923,0.040412,0.06668,0.076722,0.110366,0.213155,0.142772,24.040398,21.267349,134.25,1.004366,lonely
0.023177,0.000282,2.504391,2.704008,7.195322,0.537153,0.409366,0.466702,0.198244,0.418421,1.994838,0.000212,0.260793,0.128016,0.133902,0.014366,0.080592,0.087886,1.088916,0.527595,0.306607,0.263636,0.228433,0.000069,0.224726,0.274845,0.346059,0.478585,1.415151,0.140342,0.096833,0.098867,0.103429,0.262475,0.41782,0.217784,0.102329,0.102004,0.184469,0.167919,0.176435,0.157451,0.225132,0.046622,0.048127,0.037625,0.026732,0.036693,0.033851,0.049051,0.042523,0.066401,0.082513,0.112695,0.218984,0.171043,22.931748,22.533238,143.5,1.003246,lonely
0.05611,0.000072,2.552908,3.121991,7.27656,0.539081,0.394494,0.574564,0.218792,0.358361,1.948665,0.00005,0.271965,0.165145,0.185338,0.024136,0.08582,0.082059,2.364193,0.469604,0.628335,0.434919,0.408873,0.000079,0.196561,0.24,0.361046,0.572393,2.123752,0.125666,0.097774,0.132687,0.117328,0.261883,0.746533,0.328998,0.090728,0.110701,0.124386,0.179593,0.190212,0.222176,0.217719,0.06557,0.048377,0.035893,0.040495,0.049423,0.043815,0.055384,0.040105,0.06038,0.075967,0.10864,0.21362,0.299473,10.755628,14.26238,151,1.002943,lonely
0.043653,0.000393,2.936798,2.924118,9.004439,0.438448,0.423037,0.355639,0.236237,0.431085,1.973343,0.000361,0.266265,0.145156,0.141554,0.021706,0.079699,0.092523,1.033617,0.419142,0.351292,0.36931,0.214546,0.000205,0.178506,0.326037,0.347377,0.447578,1.157577,0.100525,0.10283,0.123503,0.106433,0.262148,0.656138,0.28361,0.083267,0.104239,0.139985,0.272798,0.143063,0.218956,0.157747,0.052265,0.034469,0.032842,0.030629,0.026143,0.027671,0.052772,0.039086,0.061098,0.07522,0.108893,0.213628,0.170878,40.250031,20.894687,151,1.007076,lonely
0.044217,0.000292,3.017966,3.218099,8.699339,0.345261,0.337987,0.400783,0.232152,0.461253,1.990877,0.000266,0.227526,0.130626,0.12684,0.037289,0.077923,0.081225,1.483096,1.301024,0.677184,0.464186,0.345672,0.000186,0.265325,0.378034,0.394617,0.794999,1.616826,0.181545,0.175142,0.150335,0.116561,0.263882,0.898926,0.366131,0.094638,0.195793,0.236277,0.285652,0.231366,0.303072,0.284777,0.062273,0.047201,0.060856,0.060376,0.025845,0.021656,0.03181,0.051838,0.062302,0.081486,0.109738,0.214062,0.180728,9.466284,10.861693,143.5,1.002519,lonely
0.121262,0.000401,2.806399,3.030603,9.745944,0.377261,0.311295,0.311991,0.334881,0.486974,1.911863,0.00035,0.274308,0.160775,0.175779,0.042537,0.091517,0.091144,0.631683,0.709722,0.291455,0.309834,0.240168,0.000153,0.200791,0.299819,0.290922,0.525167,1.615023,0.106776,0.12377,0.105088,0.109768,0.253275,0.390856,0.220948,0.076941,0.131637,0.134736,0.173334,0.199871,0.177648,0.218751,0.048397,0.040257,0.034337,0.037198,0.026356,0.023572,0.024765,0.039199,0.057385,0.074944,0.113822,0.211186,0.094376,45.513065,56.466771,128.5,1.004254,lonely
0.042394,0.000254,2.493373,2.663384,8.697144,0.507801,0.366972,0.434921,0.292837,0.416348,1.996542,0.000154,0.271944,0.131013,0.129511,0.030696,0.064359,0.075453,1.238518,0.419602,0.347523,0.348362,0.206588,0.000106,0.211998,0.346171,0.412506,0.640147,1.13366,0.134313,0.160212,0.137592,0.106981,0.260235,0.49964,0.238059,0.110784,0.148905,0.177513,0.181844,0.186106,0.188429,0.23899,0.036977,0.0416,0.050663,0.038386,0.027923,0.029451,0.02524,0.039398,0.064476,0.07648,0.115225,0.214901,0.131861,19.343181,19.833714,134.75,1.003213,lonely
0.037871,0.000146,2.717576,2.747221,8.311284,0.455349,0.320576,0.439807,0.182057,0.431421,1.956961,0.000115,0.260888,0.142963,0.14694,0.021088,0.080346,0.079782,1.16683,1.013173,0.42824,0.427327,0.348376,0.000099,0.186469,0.295584,0.402823,0.529781,1.559698,0.112412,0.099339,0.115561,0.100091,0.261249,0.516753,0.275843,0.090293,0.129076,0.187163,0.183473,0.28086,0.177105,0.22781,0.069313,0.051285,0.029824,0.035399,0.039094,0.049924,0.052122,0.041604,0.062935,0.076331,0.106659,0.214892,0.189657,9.204274,11.995348,146.5,1.003161,lonely
0.091803,0.000287,2.755586,2.829733,9.873928,0.476376,0.402025,0.385178,0.323607,0.486915,1.959977,0.000226,0.280158,0.124292,0.135639,0.033752,0.076333,0.076606,0.624651,0.359677,0.2763,0.365283,0.174088,0.000144,0.217188,0.420526,0.284101,0.563087,1.101404,0.134177,0.169429,0.087136,0.102542,0.258612,0.278452,0.240361,0.075316,0.155566,0.147178,0.188289,0.229367,0.182041,0.228157,0.075161,0.045232,0.038438,0.035407,0.025393,0.02541,0.020926,0.045263,0.065146,0.076101,0.109774,0.215449,0.133242,48.81901,37.564107,156.5,1.003245,lonely
0.058325,0.00018,3.189681,3.197061,9.320312,0.360681,0.432453,0.447038,0.246012,0.47711,2.032261,0.000145,0.2441,0.124652,0.124465,0.022342,0.065355,0.07755,1.209556,0.698469,0.462946,0.227184,0.179401,0.000081,0.205865,0.360362,0.392981,0.607569,1.120433,0.136877,0.15277,0.116095,0.107875,0.259499,0.583443,0.292208,0.109096,0.177329,0.190351,0.309896,0.244127,0.253717,0.21215,0.064872,0.050203,0.059951,0.032912,0.022322,0.022456,0.022649,0.051048,0.080597,0.09056,0.126305,0.214281,0.208099,18.399464,26.758754,139.75,1.003515,lonely
0.065852,0.00108,2.466107,2.712329,7.077193,0.552697,0.314402,0.451886,0.266514,0.409214,1.893939,0.000501,0.292861,0.134707,0.134726,0.023876,0.074134,0.074403,1.081078,0.356646,0.279445,0.272308,0.259396,0.000191,0.190336,0.217068,0.250284,0.505508,1.460826,0.13108,0.101814,0.098899,0.100068,0.251278,0.476514,0.299844,0.100297,0.138877,0.156132,0.172122,0.170705,0.136813,0.192522,0.044001,0.03497,0.025342,0.022283,0.021652,0.032409,0.054947,0.040193,0.06585,0.077987,0.109989,0.211359,0.165776,34.575199,44.580082,152,1.003495,lonely
0.039382,0.000062,2.775108,3.25263,4.747831,0.440552,0.475229,0.625386,0.20881,0.323223,1.949436,0.000051,0.271656,0.153679,0.148809,0.021889,0.068702,0.069786,1.336594,0.600833,0.522756,0.43758,0.365921,0.000044,0.169846,0.267941,0.336374,0.503433,0.708204,0.127874,0.099074,0.116989,0.094682,0.257743,0.717612,0.257647,0.109303,0.095841,0.120799,0.191922,0.215126,0.237996,0.209831,0.036071,0.035291,0.023576,0.033216,0.043839,0.049522,0.037738,0.03325,0.047858,0.0613,0.103684,0.222453,0.179176,8.325939,12.285623,123.5,1.003233,lonely
0.054028,0.000065,2.436167,2.904533,10.117921,0.524785,0.417119,0.361007,0.219894,0.379513,1.987844,0.000038,0.274538,0.133201,0.130315,0.0198,0.066805,0.076159,1.66398,0.585043,0.560296,0.46747,0.352792,0.000058,0.194334,0.241337,0.606272,0.518504,1.143591,0.104698,0.101246,0.172595,0.113394,0.25429,0.921585,0.272592,0.076775,0.120014,0.198749,0.260716,0.212179,0.183222,0.178475,0.060763,0.058211,0.050783,0.039759,0.032812,0.043261,0.062534,0.035167,0.053342,0.063472,0.098821,0.220827,0.211533,9.24646,11.006946,118.75,1.002712,lonely
0.050957,0.000053,2.597401,2.927098,10.409973,0.484639,0.316756,0.317553,0.245384,0.41551,1.972613,0.000049,0.264604,0.159058,0.150827,0.037695,0.077834,0.088057,1.180791,0.600741,0.495821,0.475027,0.259857,0.000032,0.180572,0.356728,0.406789,0.556559,2.256726,0.108834,0.118324,0.105169,0.107508,0.259983,0.69698,0.509656,0.089548,0.140178,0.188037,0.214742,0.205983,0.287152,0.276002,0.056875,0.0377,0.03355,0.031299,0.031967,0.038088,0.054104,0.037742,0.062087,0.075047,0.108879,0.214428,0.178532,7.970594,9.396578,143.5,1.002947,lonely
0.030685,0.000497,2.845023,2.896274,7.078417,0.447458,0.380833,0.491405,0.290201,0.41209,1.958321,0.000443,0.275702,0.140528,0.13636,0.027299,0.077806,0.076927,0.941149,0.345913,0.490354,0.266396,0.298774,0.000178,0.244119,0.243936,0.294876,0.559295,1.009353,0.14967,0.12567,0.114747,0.111105,0.258574,0.460049,0.247544,0.0966,0.166104,0.158853,0.186616,0.197306,0.208365,0.245227,0.052212,0.033858,0.030655,0.032239,0.03738,0.037434,0.043449,0.037381,0.052159,0.068532,0.103821,0.216399,0.1285,17.915648,26.823872,112,1.003914,lonely
0.040373,0.000037,2.609307,2.57603,6.016946,0.531941,0.521754,0.521037,0.230561,0.361219,1.97301,0.00004,0.269299,0.131565,0.12691,0.027102,0.070572,0.069986,2.079187,0.780331,0.494306,0.362274,0.318455,0.00003,0.187427,0.324182,0.312002,0.68099,1.363302,0.119664,0.117343,0.123491,0.128611,0.260019,1.186426,0.342925,0.090558,0.096343,0.122574,0.18054,0.20996,0.264663,0.238623,0.051085,0.048326,0.04129,0.050722,0.03963,0.044188,0.044562,0.041147,0.052312,0.067064,0.111357,0.221834,0.204545,6.553402,10.144966,135,1.002872,lonely
0.080806,0.000228,3.048427,2.965692,12.390914,0.361499,0.385232,0.330798,0.259443,0.465,2.009124,0.000255,0.292559,0.148702,0.144136,0.043443,0.08188,0.087422,0.957617,0.407468,0.398398,0.29205,0.241741,0.000108,0.184427,0.289775,0.420119,0.635801,1.96724,0.100563,0.10962,0.112601,0.1094,0.263828,0.327449,0.397562,0.080858,0.115116,0.143016,0.134603,0.208131,0.222678,0.287029,0.04598,0.042952,0.034344,0.020791,0.028811,0.03051,0.025421,0.039045,0.068839,0.082479,0.117088,0.214475,0.127818,50.728264,21.152227,154.5,1.005457,lonely
0.051201,0.000021,2.537257,2.559756,10.161715,0.456854,0.367136,0.321968,0.216115,0.38429,1.979122,0.000019,0.256325,0.138925,0.140981,0.020475,0.077674,0.083361,2.07779,0.697893,0.404765,0.381038,0.280436,0.000023,0.181246,0.340722,0.401018,0.648618,1.685866,0.114503,0.148557,0.115631,0.112693,0.257337,0.818602,0.41751,0.100598,0.144948,0.121693,0.156867,0.167632,0.148934,0.248113,0.06793,0.040271,0.032523,0.039797,0.049363,0.049973,0.064137,0.04704,0.068751,0.080318,0.118576,0.216211,0.221096,5.657953,7.967086,151,1.002647,lonely
0.030197,0.000101,2.81412,3.123784,7.990583,0.423665,0.346647,0.485671,0.18858,0.397023,2.041743,0.000067,0.279553,0.168226,0.174161,0.025303,0.077938,0.073814,1.012192,0.727665,0.542513,0.266007,0.422569,0.000039,0.21973,0.319289,0.428172,0.846964,1.270804,0.117272,0.122281,0.118529,0.100232,0.26123,0.68899,0.224789,0.081482,0.099858,0.16684,0.173833,0.213961,0.243787,0.397514,0.045519,0.046254,0.036371,0.033379,0.039222,0.03123,0.033642,0.033477,0.061281,0.074027,0.117274,0.213639,0.10412,9.252281,11.298916,140.5,1.002852,lonely
0.059779,0.000444,3.133193,2.930479,8.152669,0.332864,0.442744,0.419403,0.230874,0.449876,2.042885,0.000513,0.276257,0.139771,0.150316,0.027335,0.080793,0.075317,1.051178,0.669386,0.56762,0.377295,0.462958,0.000188,0.219347,0.387068,0.346209,0.731884,0.93716,0.148871,0.165914,0.103138,0.108907,0.267959,0.323329,0.220085,0.102288,0.160668,0.154036,0.267135,0.252098,0.1588,0.241,0.054313,0.047206,0.03739,0.044846,0.024178,0.023807,0.024992,0.045834,0.072205,0.084526,0.12081,0.217043,0.078628,69.27555,104.26691,134,1.009379,lonely
0.054407,0.000112,2.455965,3.007186,7.781077,0.499012,0.40047,0.432761,0.254061,0.417471,2.003699,0.00018,0.279362,0.146326,0.137079,0.034096,0.083071,0.084358,0.981075,0.437899,0.425761,0.223711,0.188809,0.000048,0.203391,0.249182,0.361731,0.588141,0.941863,0.124402,0.102138,0.090403,0.103522,0.259462,0.543998,0.417694,0.090719,0.095824,0.151304,0.185408,0.271629,0.285313,0.401517,0.04213,0.040982,0.045489,0.041055,0.027145,0.026382,0.044224,0.035991,0.064103,0.077891,0.116098,0.213638,0.158888,25.637571,37.797295,128,1.005917,lonely
0.090551,0.000205,2.9574,2.814423,11.392635,0.391059,0.435381,0.368085,0.284283,0.45838,1.981214,0.000232,0.274507,0.138003,0.134537,0.043376,0.087629,0.078169,1.066247,0.708321,0.612934,0.514216,0.408769,0.000139,0.208493,0.33195,0.344019,0.49788,1.948594,0.135582,0.161067,0.147151,0.109131,0.261716,0.402466,0.353925,0.086656,0.154639,0.139479,0.179311,0.226549,0.20084,0.216124,0.063327,0.041494,0.042338,0.035786,0.023116,0.022684,0.019488,0.047889,0.065695,0.080914,0.111501,0.212177,0.136054,25.987361,25.927526,114.5,1.006399,lonely
0.06526,0.000083,2.619835,3.145109,8.480143,0.489741,0.302579,0.386775,0.238162,0.389253,2.017945,0.000085,0.277891,0.155917,0.167351,0.030125,0.095905,0.079681,1.232972,0.580666,0.343962,0.294449,0.295723,0.000041,0.189784,0.288645,0.347601,0.619622,2.036228,0.101835,0.129655,0.128586,0.103168,0.261251,0.596134,0.535482,0.077375,0.108607,0.182886,0.258949,0.226196,0.278779,0.228781,0.047124,0.049336,0.039192,0.038304,0.030504,0.032516,0.038442,0.035892,0.060028,0.06896,0.1098,0.21571,0.167352,10.562017,16.214432,139.5,1.003076,lonely
0.050422,0.0002,2.595394,3.054814,9.591657,0.516791,0.358489,0.41293,0.225239,0.380017,2.011022,0.000321,0.285637,0.18487,0.184414,0.036558,0.08423,0.092808,1.900657,0.641201,0.31046,0.35303,0.33806,0.000076,0.177633,0.262726,0.366399,0.635878,1.786272,0.115534,0.113213,0.134878,0.127329,0.257,0.598959,0.339695,0.08809,0.103013,0.138979,0.202175,0.268848,0.217863,0.213544,0.047867,0.035468,0.037628,0.044174,0.039468,0.048008,0.065972,0.043782,0.062826,0.07911,0.113168,0.210865,0.181406,45.74898,48.096581,130,1.007747,lonely
0.039368,0.000795,2.872974,2.879414,9.514752,0.39274,0.417701,0.401385,0.224191,0.472809,1.983352,0.000526,0.282013,0.129312,0.133381,0.023318,0.062872,0.079613,0.966095,0.685423,0.304835,0.331571,0.164747,0.000337,0.210279,0.291603,0.451937,0.49248,0.843639,0.102204,0.125666,0.140781,0.105261,0.257204,0.55769,0.349328,0.057357,0.160457,0.200778,0.302525,0.212694,0.246024,0.253609,0.054725,0.038764,0.042726,0.029169,0.024684,0.024955,0.030454,0.048873,0.068682,0.07639,0.121878,0.212973,0.176785,33.663874,33.695763,159,1.004894,lonely
0.038656,0.000069,2.744435,2.957018,8.50966,0.445884,0.367673,0.408557,0.255376,0.4239,1.979262,0.000058,0.284357,0.154583,0.147456,0.023456,0.066491,0.07561,1.313719,0.424762,0.356068,0.338453,0.323878,0.000031,0.187046,0.309153,0.449109,0.482939,1.566697,0.112266,0.12379,0.126343,0.108162,0.256588,0.678066,0.336179,0.084293,0.111759,0.168067,0.206211,0.187174,0.172729,0.263224,0.059408,0.039036,0.045736,0.04059,0.038511,0.042559,0.067364,0.037809,0.059529,0.076374,0.117137,0.215033,0.151414,18.765395,14.964391,154.25,1.003319,lonely
0.075797,0.000357,2.665316,2.756595,8.221671,0.52561,0.353632,0.381442,0.278458,0.431496,1.935769,0.000222,0.28846,0.143983,0.142616,0.028594,0.076445,0.077391,1.17416,0.568774,0.298826,0.585932,0.250746,0.000129,0.173021,0.240003,0.383301,0.60183,2.143101,0.114187,0.08845,0.139968,0.101785,0.25983,0.50193,0.26581,0.088895,0.09993,0.170043,0.180288,0.230537,0.175749,0.231145,0.04376,0.042152,0.042901,0.033387,0.031964,0.023421,0.033714,0.03679,0.069177,0.077427,0.1141,0.212804,0.166374,29.486611,44.211193,148.75,1.003643,lonely
0.0726,0.000103,3.053719,3.315884,9.062608,0.309823,0.342899,0.306165,0.251229,0.446542,2.023139,0.000115,0.261913,0.139777,0.147513,0.032962,0.095254,0.096958,1.543931,0.743936,0.471135,0.471643,0.37774,0.000178,0.242964,0.386397,0.403987,0.878026,1.817589,0.156672,0.177764,0.139259,0.10765,0.268379,0.618427,0.41428,0.10223,0.174905,0.165234,0.231997,0.263299,0.214268,0.281555,0.077896,0.040647,0.047801,0.05439,0.025431,0.037218,0.050104,0.042913,0.064565,0.068134,0.11216,0.215815,0.185327,10.247527,17.525934,151.75,1.003415,lonely
0.10732,0.000335,2.725782,3.284588,8.888458,0.403851,0.445328,0.44754,0.335637,0.440552,1.996219,0.000364,0.2746,0.119134,0.126456,0.024841,0.05915,0.063846,0.708309,0.514367,0.323712,0.385686,0.392475,0.000129,0.205402,0.249842,0.307986,0.698396,1.113844,0.109154,0.110988,0.088224,0.103795,0.260256,0.325744,0.116493,0.067798,0.153918,0.154414,0.19811,0.221577,0.15455,0.230018,0.061774,0.035622,0.033455,0.033961,0.024057,0.024194,0.011706,0.040886,0.068213,0.08072,0.118474,0.217127,0.084593,27.982969,27.144961,131.5,1.00275,lonely
0.036956,0.000169,2.603882,3.056369,7.521063,0.373347,0.473359,0.457259,0.229701,0.394898,1.969976,0.000102,0.284829,0.133427,0.10859,0.023529,0.064983,0.07403,1.035163,0.490265,0.333606,0.265055,0.46964,0.000047,0.197612,0.239403,0.398304,0.608648,1.555283,0.109776,0.101553,0.154876,0.1087,0.257199,0.572023,0.288327,0.075894,0.11664,0.15096,0.23771,0.192745,0.260297,0.299694,0.048261,0.039696,0.050504,0.032645,0.027438,0.02479,0.038909,0.04286,0.054274,0.072784,0.114248,0.21538,0.119138,16.660564,15.209258,148,1.003291,lonely
0.142357,0.00031,2.430103,2.714301,8.605367,0.519965,0.351724,0.372294,0.359599,0.519,1.946563,0.000259,0.280142,0.128378,0.169004,0.029339,0.067832,0.07611,0.722717,0.423763,0.408628,0.381533,0.285538,0.000091,0.193368,0.278395,0.323643,0.586153,0.749579,0.143265,0.109527,0.108903,0.104196,0.259002,0.298805,0.205023,0.104708,0.110163,0.138437,0.16818,0.314692,0.21822,0.207057,0.05937,0.038819,0.039635,0.026199,0.023936,0.021508,0.032119,0.044837,0.065047,0.074606,0.109512,0.21607,0.161613,64.552129,91.815284,143,1.005804,lonely
0.054831,0.000134,2.791976,3.592298,8.799491,0.360981,0.371948,0.376244,0.209147,0.35393,2.050343,0.000105,0.274855,0.162222,0.166902,0.021889,0.11036,0.087735,1.899694,0.454857,0.509374,0.353892,0.394789,0.000065,0.188678,0.252213,0.341668,0.640599,1.822272,0.110421,0.104737,0.092738,0.109265,0.263611,0.759209,0.347914,0.076323,0.15357,0.151931,0.226244,0.20896,0.234105,0.316962,0.069634,0.057739,0.04845,0.045568,0.038039,0.035601,0.056805,0.046069,0.069822,0.083344,0.125176,0.217228,0.206886,10.166396,12.261176,138.5,1.003386,lonely
0.040167,0.000171,2.507478,2.751398,5.998042,0.529463,0.482076,0.489125,0.227109,0.371437,1.962814,0.000094,0.270543,0.146832,0.169025,0.021274,0.067598,0.077681,2.196919,0.490681,0.358569,0.305504,0.305586,0.000053,0.167371,0.259722,0.281149,0.611068,1.059389,0.108064,0.1039,0.110814,0.126872,0.261766,0.870034,0.511199,0.094321,0.134695,0.14796,0.184111,0.200802,0.29741,0.244789,0.04708,0.03798,0.022475,0.026943,0.040449,0.05082,0.057749,0.048757,0.061984,0.07472,0.108549,0.218969,0.271782,12.266531,14.929458,159,1.003239,lonely
0.111827,0.000748,2.664177,3.496356,10.652578,0.481658,0.334328,0.339044,0.290461,0.456098,2.018763,0.000492,0.28276,0.15457,0.159939,0.02294,0.076557,0.07449,0.986925,0.886416,0.727384,0.299959,0.390174,0.000127,0.184355,0.229999,0.30444,0.626007,1.734826,0.096707,0.085627,0.086115,0.105488,0.264792,0.400392,0.28102,0.069966,0.08996,0.101809,0.182241,0.164186,0.17864,0.209966,0.050833,0.044008,0.026844,0.043961,0.032572,0.028462,0.018884,0.045886,0.07418,0.086245,0.124623,0.214088,0.173258,35.826854,35.107126,145.5,1.004375,lonely
0.079693,0.00012,2.50395,2.881471,9.122865,0.521425,0.437032,0.395869,0.294872,0.456865,2.003952,0.000257,0.291803,0.127821,0.130892,0.036513,0.070769,0.075253,1.284882,0.656436,0.454376,0.3293,0.226534,0.000029,0.184773,0.253842,0.356057,0.543691,1.331107,0.105751,0.122816,0.111922,0.120382,0.260407,0.526632,0.236328,0.07983,0.125432,0.132043,0.170249,0.237439,0.195338,0.2356,0.046365,0.034193,0.035148,0.034016,0.023838,0.023918,0.028901,0.04459,0.069323,0.081412,0.124616,0.216209,0.140189,16.848784,28.028182,136,1.004771,lonely
0.033844,0.000555,2.505651,2.845227,8.998796,0.535008,0.416302,0.364749,0.204426,0.446675,1.994884,0.000368,0.278621,0.130341,0.133432,0.017869,0.06565,0.080693,0.996887,0.520336,0.387502,0.28138,0.178725,0.000171,0.197851,0.26219,0.327519,0.586932,2.041159,0.124318,0.10345,0.093292,0.107102,0.261013,0.489113,0.266216,0.083124,0.102629,0.177341,0.158606,0.199127,0.192071,0.177935,0.048191,0.031373,0.035363,0.029269,0.033371,0.024037,0.027199,0.04461,0.069217,0.083949,0.123614,0.216632,0.102504,16.763285,23.506571,154.5,1.002676,lonely
