@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.148416,0.000243,2.156609,3.556272,0.77466,0.403851,0.218491,0.440552,0.551499,1.996219,0.015494,0.000364,0.2746,0.464137,0.106055,0.024841,0.010877,0.708309,0.514367,0.385686,0.000129,0.205402,0.698396,1.113844,0.110988,0.088224,0.260256,0.43656,0.325744,0.153918,0.154414,0.15455,0.230018,0.061774,0.029848,0.035622,0.033455,0.024194,0.08072,27.144961,131.5,1.00275,94.2346,5.52956,1.415524,0.494492,1.074513,0.890775,0.109861,78.28185,5.88475,98.67217,0.265475,0.005417,0.01124,0.06001,0.000132,0.008353,2878.889,0.270061,0,0.732357,0.083384,0,0.196141,0.004697,904.4459,21266.09
0.247338,0.000301,2.120109,2.677228,0.722428,0.519965,0.200788,0.519,0.639605,1.946563,0.036833,0.000259,0.280142,0.439538,0.11074,0.029339,0.021634,0.722717,0.423763,0.381533,0.000091,0.193368,0.586153,0.749579,0.109527,0.108903,0.259002,0.639815,0.298805,0.110163,0.138437,0.21822,0.207057,0.05937,0.03533,0.038819,0.039635,0.021508,0.074606,91.815284,143,1.005804,102.5596,6.573293,1.550181,0.548157,1.208193,0.893954,0.178037,108.7796,5.290115,126.4478,0.524032,0.008096,0.004994,0.202421,0.000065,0.024227,11305.52,0.211671,0,0.895473,0.122695,0,0.093664,0.003171,1140.318,160378.3
0.16757,0.000105,2.217991,2.868684,0.758476,0.543698,0.172459,0.496277,0.622646,1.974676,0.029524,0.000084,0.291588,0.396357,0.127668,0.029905,0.018951,0.819835,0.436003,0.207134,0.000021,0.17625,0.467993,1.23,0.091834,0.095186,0.258732,0.69094,0.328058,0.107803,0.146592,0.215979,0.203312,0.038748,0.03673,0.042204,0.024144,0.030745,0.079731,36.571489,140.75,1.0047,91.43885,5.900336,1.471791,0.634277,1.483479,0.902098,0.123775,57.12406,5.56354,169.4295,0.932289,0.014614,0.017391,0.237412,0.000068,0.013421,2814.768,0.170208,0,0.937417,0.133985,0,0.058706,0.003094,706.3923,109348.1
0.079311,0.000065,2.143953,2.773369,0.786474,0.416161,0.126922,0.45807,0.638201,1.947324,0.020051,0.000102,0.281189,0.384214,0.119136,0.029475,0.015425,0.806705,0.548786,0.307648,0.000043,0.18861,0.467918,1.605519,0.098291,0.10855,0.267937,1.483422,0.385664,0.098294,0.135339,0.177327,0.143919,0.048203,0.029448,0.038666,0.036295,0.023404,0.074656,14.833545,156.25,1.003993,79.97043,5.213981,1.396033,0.694545,1.199982,0.901978,0.09336,72.22047,5.838388,217.5012,0.892182,0.0193,0.05315,0.568885,0.000086,0.004317,2113.794,0.732193,0,0.939414,0.13186,0,0.056953,0.003015,426.905,83589.85
0.066475,0.000106,2.335394,3.33899,0.796688,0.355002,0.132919,0.345623,0.521706,2.00781,0.014897,0.000065,0.28311,0.423029,0.153455,0.024119,0.012031,1.728208,0.655644,0.350834,0.000084,0.189896,0.642964,1.141838,0.110223,0.109998,0.260829,1.430989,0.820912,0.108279,0.155042,0.254315,0.2676,0.055507,0.047718,0.037173,0.042997,0.047287,0.066299,15.063458,142.5,1.00259,57.02025,3.347186,1.141491,0.65412,0.442562,0.870555,0.114049,148.7198,6.77677,189.9843,0.562621,0.018209,0.051342,0.065014,0.000304,0.007761,9590.944,1.117186,0,0.659121,0.063695,0,0.22483,0.003277,404.5552,57251.79
0.179933,0.000643,2.407017,3.079188,0.777549,0.417704,0.177835,0.493036,0.624397,1.951365,0.027998,0.000425,0.283984,0.428903,0.127399,0.027938,0.024925,1.064644,0.789261,0.388177,0.000209,0.198099,0.714653,2.087174,0.083283,0.102845,0.255242,0.554176,0.473034,0.101334,0.114981,0.21913,0.225128,0.053086,0.043791,0.051065,0.038294,0.032115,0.083822,43.752782,158.5,1.004114,80.73064,5.567702,1.474498,0.516186,0.734295,0.893766,0.090115,64.39119,5.222242,380.2242,1.361818,0.029797,0.02949,0.092103,0.00014,0.007429,4106.535,0.521136,0,0.780959,0.08285,0,0.171176,0.004337,653.6522,245788.2
0.152982,0.000195,2.273556,3.133891,0.75216,0.493186,0.154555,0.453419,0.617216,1.905968,0.03669,0.000382,0.292141,0.460032,0.162584,0.048487,0.030258,1.186502,0.532348,0.328104,0.000069,0.192752,0.613745,2.430689,0.113522,0.123113,0.253806,0.939548,0.582443,0.108875,0.146328,0.254032,0.310836,0.039668,0.045386,0.042843,0.039799,0.023558,0.07212,30.037978,131.75,1.005459,72.37758,5.133602,1.425987,0.573833,0.752977,0.886398,0.079263,58.14189,5.178414,475.2251,2.31304,0.04308,0.080836,0.254455,0.000261,0.009085,4935.639,0.604591,0,0.8502,0.097942,0,0.127445,0.003454,660.3595,268293.5
0.108377,0.000237,2.659246,3.128242,0.758078,0.479283,0.144167,0.445262,0.576391,1.998931,0.040567,0.000116,0.289297,0.409164,0.125673,0.039438,0.02708,0.96558,0.447092,0.292088,0.000054,0.193127,0.847308,1.588855,0.11299,0.099242,0.260252,0.469919,0.352591,0.105835,0.154897,0.163904,0.382777,0.048587,0.046295,0.041663,0.036879,0.031798,0.081196,18.831533,120.5,1.002625,76.36793,5.004031,1.383064,0.652646,0.822174,0.8913,0.076987,88.65805,5.802227,261.2201,1.310419,0.0354,0.103806,0.112717,0.0002,0.005889,9700.781,0.942339,0,0.866178,0.123062,0,0.115991,0.003659,657.5154,399359.8
0.093094,0.000112,2.296228,2.943029,0.906571,0.552219,0.162957,0.417249,0.533609,1.943403,0.01293,0.000059,0.218829,0.384955,0.138816,0.023325,0.010194,1.136371,0.366939,0.246697,0.000061,0.166767,0.565231,1.667788,0.136325,0.08634,0.254776,1.66517,0.789259,0.103067,0.120297,0.234616,0.262855,0.070863,0.039751,0.033446,0.026822,0.031216,0.078488,19.384527,140.5,1.002615,102.2511,5.395835,1.335012,0.629979,1.227542,0.89234,0.135425,122.5989,6.725454,485.686,1.497604,0.018636,0.018062,0.133585,0.000145,0.007631,6200.618,0.46822,0,0.963382,0.146559,0,0.0353,0.00177,607.018,35342.83
0.225718,0.000418,2.225596,3.020072,0.745881,0.377261,0.177201,0.486974,0.627757,1.911863,0.051925,0.00035,0.274308,0.468068,0.158366,0.042537,0.023542,0.631683,0.709722,0.309834,0.000153,0.200791,0.525167,1.615023,0.12377,0.105088,0.253275,0.46202,0.390856,0.131637,0.134736,0.177648,0.218751,0.048397,0.02842,0.040257,0.034337,0.023572,0.074944,56.466771,128.5,1.004254,84.60637,5.915154,1.522879,0.543351,0.832685,0.893623,0.070601,48.09163,5.046587,429.3283,1.977597,0.035116,0.056185,0.174907,0.000157,0.007361,2573.728,0.49495,0,0.770306,0.090847,0,0.177052,0.0045,949.5536,360408.4
0.065857,0.000118,2.380285,3.2032,0.789801,0.426887,0.124078,0.420275,0.53571,1.966979,0.018504,0.000152,0.281868,0.290435,0.142619,0.02279,0.014473,1.158514,0.730487,0.273231,0.000065,0.198434,0.535251,1.519121,0.114993,0.131323,0.261801,0.668723,0.607308,0.094009,0.266984,0.171333,0.252133,0.060542,0.033158,0.039472,0.04339,0.029336,0.080908,11.093772,134.25,1.003424,64.17439,4.073766,1.261751,0.724075,0.605249,0.884901,0.06177,90.17286,5.923719,509.3422,1.378514,0.033096,0.091574,0.161426,0.000179,0.004564,6876.426,1.039192,0,0.970706,0.135338,0,0.028455,0.001468,461.9181,140353.8
0.02832,0.000024,2.663726,3.319809,0.724891,0.444694,0.089496,0.341625,0.448402,1.969759,0.003559,0.000024,0.273321,0.420891,0.206981,0.010901,0.005402,1.343528,0.655608,0.598546,0.000015,0.245466,0.847968,1.487966,0.182523,0.161344,0.263662,1.527467,0.731748,0.161887,0.158994,0.327771,0.399839,0.083668,0.075723,0.063715,0.068109,0.060961,0.064383,8.198226,154.25,1.003278,44.63512,2.511394,0.978092,1.003257,0.509745,0.850223,0.092006,145.773,7.328512,424.9368,0.756055,0.021705,0.214258,0.239683,0.000852,0.008173,16467.86,4.220094,0,0.792277,0.109904,0,0.164684,0.004527,278.4424,3927.848
0.06322,0.000172,2.204417,2.857678,0.807164,0.518609,0.146494,0.427263,0.572093,1.988789,0.008537,0.000109,0.286858,0.411458,0.143087,0.019336,0.012472,0.858298,0.446146,0.222441,0.000105,0.168482,0.450501,1.785961,0.092945,0.111271,0.258931,0.692859,0.460694,0.098595,0.162864,0.162421,0.169097,0.047135,0.034998,0.043428,0.03767,0.028227,0.075689,42.043971,152,1.004532,82.6866,4.773974,1.295503,0.71972,1.098331,0.899945,0.169786,204.832,6.631096,190.1053,0.840977,0.015282,0.032213,0.248766,0.00017,0.009482,19125.3,0.452915,0,0.820906,0.105898,0,0.147118,0.00376,393.182,50648.14
0.054145,0.000146,2.395503,2.980325,0.73253,0.381008,0.125823,0.360045,0.466926,2.046039,0.010479,0.000083,0.262501,0.427131,0.178576,0.022947,0.010667,1.836096,0.419526,0.465429,0.000137,0.264742,0.620991,2.093181,0.163039,0.094463,0.26123,1.612416,0.64781,0.19425,0.171574,0.208271,0.244617,0.081137,0.059152,0.054694,0.043428,0.036034,0.07511,18.139911,143.5,1.003032,53.98695,3.0633,1.086142,0.773382,0.458379,0.867438,0.139329,222.9461,6.975616,258.5012,1.120758,0.035751,0.07756,0.051722,0.000382,0.008332,17856.22,1.518495,0,0.83289,0.112191,0,0.139277,0.004841,392.6566,32002.46
0.070102,0.000173,2.373371,2.885016,0.669224,0.487582,0.093166,0.456191,0.596355,2.013605,0.016418,0.000106,0.196752,0.481547,0.117918,0.025014,0.012718,1.446633,0.550082,0.384164,0.000037,0.21075,0.553191,1.673154,0.112855,0.14965,0.262789,0.51928,0.554213,0.151097,0.135909,0.266225,0.237768,0.062075,0.043878,0.045832,0.042494,0.032562,0.080197,20.552737,159.5,1.003674,51.82536,3.786,1.26005,0.906568,0.483156,0.885629,0.044098,28.78602,5.684662,174.974,0.804614,0.033004,0.249091,0.125256,0.000399,0.003272,766.6364,1.240732,0,0.98735,0.076444,0,0.012498,0.001794,265.4959,57399.29
0.151044,0.000247,2.217023,2.946929,0.776385,0.476376,0.168919,0.486915,0.610548,1.959977,0.028446,0.000226,0.280158,0.430947,0.127072,0.033752,0.018885,0.624651,0.359677,0.365283,0.000144,0.217188,0.563087,1.101404,0.169429,0.087136,0.258612,0.578385,0.278452,0.155566,0.147178,0.182041,0.228157,0.075161,0.051783,0.045232,0.038438,0.02541,0.076101,37.564107,156.5,1.003245,85.68116,5.441142,1.42989,0.564015,0.997449,0.899194,0.179125,156.6689,5.503773,198.7137,0.630999,0.01193,0.025612,0.108973,0.00013,0.018524,11843.69,0.298543,0,0.983356,0.150607,0,0.016378,0.001942,721.4303,151385.9
0.116522,0.00032,2.384013,3.020506,0.779709,0.432166,0.131591,0.47227,0.611648,1.991899,0.042374,0.00032,0.296069,0.459086,0.143047,0.039195,0.029114,1.21606,0.637262,0.52074,0.000246,0.187506,0.69591,1.431143,0.116989,0.123959,0.258451,1.325456,0.822512,0.095301,0.148436,0.187079,0.230744,0.056786,0.04372,0.048684,0.039203,0.04186,0.08005,38.506217,130.75,1.008176,152.9257,8.243353,1.52051,0.779904,3.036085,0.884619,0.050245,30.30431,7.424224,5975.598,15.16677,0.079583,0.195109,3.539508,0.000913,0.006288,2341.251,5.581272,0,0.890147,0.125903,0,0.097851,0.003647,598.2125,297266.8
0.055625,0.000044,2.206244,3.074483,0.741271,0.43276,0.100476,0.433277,0.537318,1.959975,0.022238,0.000035,0.191679,0.365591,0.145486,0.024368,0.020341,1.540512,0.566307,0.61132,0.000085,0.229191,0.628709,2.354486,0.132866,0.116918,0.259721,1.456741,0.802986,0.142234,0.19798,0.215136,0.201486,0.101777,0.054932,0.052603,0.057015,0.036408,0.078774,8.838752,136,1.004924,52.88941,3.588666,1.220535,0.776413,0.372587,0.871241,0.047397,76.33255,5.512959,858.7847,1.556529,0.039301,0.133765,0.131971,0.000521,0.004292,6569.334,2.562959,0,0.905459,0.113124,0,0.08566,0.00223,412.8104,258787.2
0.04879,0.000304,2.073813,3.207821,0.700525,0.485685,0.115236,0.461195,0.578048,1.991359,0.011774,0.000223,0.274936,0.453943,0.116343,0.019685,0.00554,0.931816,0.461601,0.270211,0.000102,0.216775,0.492523,0.904646,0.104325,0.151418,0.260169,0.602191,0.390398,0.117405,0.161865,0.201811,0.206342,0.046401,0.041575,0.03963,0.030282,0.023232,0.07264,22.973105,145,1.005047,69.6776,4.409358,1.291977,0.782344,0.910063,0.897101,0.148035,152.6959,6.090663,166.8741,0.754053,0.017529,0.063848,0.233517,0.000126,0.009448,10707.27,0.490431,0,0.895473,0.087184,0,0.093664,0.002989,341.2848,25832.82
0.101835,0.000222,2.395367,3.221529,0.591284,0.482738,0.134958,0.434761,0.582123,1.985381,0.022938,0.00031,0.209686,0.399253,0.123918,0.027206,0.024154,1.225685,0.783418,0.347656,0.000182,0.260626,0.769678,1.533611,0.131865,0.144686,0.26451,0.516536,0.386541,0.122158,0.159921,0.256061,0.257689,0.063597,0.037973,0.047377,0.036416,0.023175,0.079864,28.139984,156.75,1.004044,55.75513,4.671303,1.486667,0.565722,0.345937,0.881111,0.054123,37.20029,4.25877,279.5177,0.981309,0.025241,0.090499,0.061096,0.000322,0.005382,827.0579,0.603661,0,0.426099,0.04497,0,0.244702,0.003296,613.3032,137925.4
0.17426,0.000311,2.046528,2.730149,0.816634,0.467956,0.177445,0.480704,0.613245,1.985307,0.035621,0.000253,0.266442,0.423033,0.129365,0.026695,0.01539,0.714044,0.388102,0.29136,0.00021,0.168014,0.502903,0.938456,0.098094,0.101893,0.259366,0.535805,0.314066,0.104677,0.139777,0.167936,0.167747,0.051751,0.039574,0.034198,0.038648,0.022658,0.076406,73.386639,132,1.005246,88.98517,5.736967,1.463134,0.687315,1.314358,0.901752,0.118219,68.36811,5.56377,176.6753,1.024527,0.021125,0.027872,0.213469,0.000133,0.008245,3386.657,0.574631,0,0.94008,0.154582,0,0.056367,0.00262,741.076,150501.5
0.152221,0.000087,2.060159,3.050427,0.618689,0.205895,0.125332,0.454731,0.639894,2.015949,0.059188,0.000127,0.267314,0.350718,0.114874,0.026067,0.030415,1.635554,0.999987,1.077665,0.000023,0.2252,0.73749,0.886228,0.197721,0.18572,0.259425,0.508356,0.757606,0.149766,0.178905,0.44013,0.222578,0.061955,0.045952,0.049139,0.063321,0.033697,0.087515,44.999569,116.25,1.00938,54.57937,4.582468,1.433125,0.552689,0.406967,0.870227,0.083096,29.69462,4.599552,248.8191,2.077974,0.062276,0.034043,0.163094,0.000924,0.005069,620.2783,1.076341,0,0.643143,0.106011,0,0.229663,0.00723,716.7937,546491.2
0.121441,0.000143,2.371498,3.05638,0.753931,0.41578,0.154202,0.467122,0.584448,1.987562,0.05319,0.000176,0.308227,0.460408,0.149646,0.039984,0.029955,1.395843,0.58175,0.370754,0.000142,0.180659,0.730758,1.263736,0.148815,0.11373,0.25804,0.826383,0.663136,0.123795,0.160363,0.199037,0.231413,0.040982,0.041766,0.039687,0.036882,0.026365,0.087064,28.14752,123,1.003822,87.18473,5.488545,1.43588,0.638564,1.026916,0.887924,0.070537,39.50232,5.709343,627.717,1.53545,0.036774,0.092272,0.291252,0.000262,0.007589,1758.219,1.647763,0,0.83755,0.11555,0,0.136151,0.004305,705.4644,542531.6
0.167448,0.000175,2.404413,3.770902,0.791801,0.452729,0.162211,0.501403,0.599508,1.950403,0.026812,0.000131,0.269063,0.436,0.100408,0.02834,0.014029,0.648219,0.667757,0.298096,0.000094,0.173984,0.624943,0.998343,0.11495,0.117819,0.257479,0.666325,0.323632,0.107824,0.193726,0.322344,0.251684,0.057987,0.040723,0.044148,0.047826,0.017814,0.069429,22.740884,147.75,1.003397,83.78442,5.49366,1.471868,0.409867,0.629188,0.880414,0.113813,83.32015,5.116812,112.0537,0.642983,0.014679,0.019606,0.070831,0.000203,0.009205,4924.657,0.28796,0,0.745672,0.099794,0,0.189771,0.004079,851.7719,97215.5
0.182508,0.000113,2.348108,2.92879,0.687283,0.467911,0.192266,0.478269,0.590676,1.97476,0.045763,0.000085,0.290927,0.467788,0.130776,0.036589,0.023197,0.754682,0.723833,0.225316,0.000095,0.20689,0.558224,1.181765,0.12302,0.130806,0.258492,0.618206,0.431637,0.15856,0.169669,0.206608,0.215317,0.047633,0.039055,0.032698,0.042385,0.027366,0.076031,29.629647,137.75,1.003303,93.97978,5.842485,1.47029,0.566395,1.098965,0.895833,0.112929,70.37472,5.559383,615.1384,1.403587,0.018078,0.024569,0.330602,0.000203,0.012753,4211.361,0.898885,0,0.932091,0.120708,0,0.06334,0.003187,912.1929,273458.7
0.307171,0.000772,2.78268,3.357729,0.620759,0.391103,0.108244,0.42024,0.572303,2.001536,0.010132,0.000204,0.241427,0.435722,0.132584,0.030453,0.010059,1.575051,0.85569,0.499222,0.000116,0.252637,1.124451,1.286118,0.185095,0.150971,0.260215,0.948004,0.578364,0.151727,0.195693,0.206254,0.324113,0.071028,0.067969,0.075012,0.061708,0.028823,0.088849,16.298033,131,1.003387,52.07318,3.740333,1.272432,0.628457,0.372601,0.868153,0.048425,25.43293,5.306367,324.6882,1.135626,0.042639,0.094778,0.143938,0.000613,0.006302,811.8359,1.567075,0,0.787617,0.081297,0,0.167388,0.003697,163.707,30381.6
0.063438,0.000055,3.037429,2.764286,0.765752,0.419494,0.13477,0.371111,0.494302,1.900708,0.009438,0.000053,0.258796,0.398658,0.191364,0.019336,0.007585,1.448742,0.601877,0.391825,0.000013,0.249443,0.761177,1.985171,0.120434,0.106981,0.255627,1.270158,0.714328,0.121836,0.148731,0.198161,0.341891,0.074877,0.037088,0.042104,0.047795,0.052727,0.072554,16.073922,139.75,1.003767,58.70961,3.304493,1.144556,0.581023,0.441313,0.86612,0.086351,57.1634,6.170451,153.2654,0.529689,0.0124,0.032572,0.047588,0.000534,0.008008,1953.205,0.570134,0,0.952064,0.143244,0,0.045669,0.002205,477.5907,14807.42
0.057121,0.000131,2.105421,3.023773,0.765935,0.474168,0.115316,0.447512,0.611905,2.010332,0.018083,0.000099,0.278367,0.449298,0.140847,0.026628,0.009818,0.976205,0.552947,0.300479,0.000101,0.181997,0.6408,1.140455,0.108891,0.114895,0.259307,0.46812,0.419284,0.116043,0.147239,0.201385,0.203027,0.046997,0.037808,0.052829,0.035282,0.029208,0.085221,46.006132,123.75,1.0062,67.94062,4.629351,1.347301,0.836511,0.951337,0.89722,0.097694,93.82027,5.904164,190.7658,0.840884,0.023362,0.097809,0.231502,0.000188,0.006393,5311.126,0.732759,0,0.830892,0.119269,0,0.140604,0.00507,326.6114,41291.87
0.119478,0.000257,2.447892,2.899634,0.760646,0.401639,0.151748,0.451364,0.617073,1.942311,0.022513,0.000185,0.292873,0.403811,0.117649,0.026411,0.012496,0.844417,0.47844,0.260104,0.000071,0.185322,0.509515,1.545037,0.082144,0.101196,0.255096,0.479548,0.297833,0.089196,0.135584,0.155357,0.244361,0.039432,0.031961,0.029571,0.028679,0.026722,0.078816,33.765081,151,1.003359,80.63784,5.168942,1.398416,0.594576,0.970183,0.888173,0.052091,19.70302,5.600823,184.9922,0.910796,0.018567,0.027535,0.079262,0.00017,0.006384,658.9834,0.42598,0,0.929427,0.128813,0,0.065636,0.004033,620.668,65121.48
0.120051,0.000333,2.428695,2.964215,0.744248,0.440409,0.143537,0.460274,0.620403,1.908593,0.02812,0.000253,0.278053,0.407225,0.132797,0.026854,0.015833,0.872975,0.651994,0.227535,0.000129,0.215515,0.67405,1.906432,0.118275,0.144191,0.252964,1.003788,0.506112,0.101316,0.166802,0.241197,0.182967,0.072648,0.04202,0.043872,0.033488,0.024354,0.078765,66.940588,146.5,1.00593,76.98977,5.114136,1.400699,0.562796,0.818831,0.899462,0.119432,76.84716,5.452074,102.1934,0.934427,0.025429,0.01788,0.122855,0.000117,0.008515,2696.537,0.585882,0,0.79028,0.098881,0,0.165848,0.004518,562.0252,140446.1
0.126771,0.000086,2.2163,2.682098,0.770494,0.520296,0.145103,0.4392,0.583498,1.972017,0.030794,0.000061,0.278867,0.428477,0.123062,0.038555,0.01484,1.4495,0.56958,0.298812,0.000024,0.186918,0.634755,1.405109,0.103635,0.112971,0.25591,0.646446,0.638496,0.102123,0.136879,0.139392,0.187894,0.052909,0.031898,0.039211,0.027678,0.032769,0.08355,38.500149,135,1.005772,74.99842,4.770567,1.33115,0.768173,0.97587,0.898117,0.077985,49.52932,6.006043,361.2765,1.826948,0.038787,0.104379,0.269637,0.000292,0.00793,3902.386,0.961359,0,0.761651,0.104102,0,0.18166,0.005291,436.6146,144378.4
0.104106,0.000068,2.642501,3.086962,0.711324,0.320121,0.176683,0.392656,0.539922,1.900408,0.019203,0.000027,0.227344,0.405215,0.137453,0.028566,0.01455,1.319461,0.709055,0.457128,0.000037,0.288664,0.716663,3.683734,0.185202,0.124763,0.250756,1.695287,0.601661,0.20433,0.165956,0.25044,0.369972,0.07925,0.062841,0.052008,0.050212,0.057807,0.084013,18.956982,157.75,1.004034,67.33612,4.272592,1.322627,0.507165,0.428468,0.869653,0.08729,82.97335,5.297718,296.0945,0.870156,0.018619,0.017101,0.065705,0.000394,0.005275,3402.431,0.668392,0,0.9747,0.152077,0,0.024676,0.001742,686.1658,89421.71
0.045621,0.000017,2.675187,3.262011,0.767256,0.491709,0.116306,0.307172,0.482921,1.946379,0.006878,0.000008,0.263299,0.362619,0.152372,0.020985,0.00535,1.642099,0.782571,0.394166,0.000012,0.189935,0.694065,0.996476,0.098256,0.128408,0.2622,0.798745,0.784037,0.108623,0.114657,0.219952,0.274372,0.045881,0.026836,0.040581,0.033628,0.041348,0.072168,8.421918,157.75,1.002374,57.97492,2.749841,0.960879,0.925721,0.819874,0.863239,0.049134,45.76253,9.502726,117.1488,0.644084,0.028015,0.050572,0.091031,0.000482,0.002988,1410.513,8.937987,0,0.736352,0.101939,0,0.194267,0.004559,295.3088,8331.127
0.089283,0.000252,2.526553,3.270138,0.639823,0.422144,0.14781,0.428374,0.562008,1.936168,0.046474,0.000362,0.287592,0.403851,0.137798,0.044484,0.02752,1.562108,0.732551,0.469134,0.000084,0.197979,1.524871,1.322968,0.143781,0.089137,0.267894,0.8997,0.569353,0.123738,0.16348,0.38951,0.37559,0.059823,0.060575,0.049668,0.034012,0.040142,0.073277,67.172339,136,1.01002,57.73223,3.994681,1.287206,0.844246,0.777369,0.874294,0.030468,23.8622,5.448826,315.1365,1.728949,0.049284,0.263469,0.502603,0.000796,0.001498,656.5668,1.708702,0,0.930759,0.124535,0,0.06449,0.004379,606.5364,426031.9
0.053069,0.000012,2.300406,3.409512,0.825847,0.36715,0.134368,0.302998,0.451426,1.924419,0.008029,0.000029,0.253796,0.445291,0.148969,0.023484,0.006706,1.207035,0.354322,0.329772,0.000035,0.163546,0.682703,1.615298,0.110886,0.087899,0.255154,0.93062,0.770674,0.105053,0.12844,0.193199,0.358729,0.056486,0.036757,0.055527,0.030439,0.033289,0.068474,7.728742,115.5,1.005764,47.26779,2.512197,1.020952,0.716237,0.426658,0.837623,0.05407,44.97219,6.767256,257.038,0.252352,0.005551,0.02648,0.130011,0.000808,0.00444,2077.827,1.556772,0,0.958056,0.15435,0,0.040212,0.002171,449.5688,10552.13
0.100776,0.000026,2.364219,2.86143,0.722038,0.526182,0.166614,0.37138,0.489289,1.963227,0.019411,0.000031,0.285597,0.433042,0.150096,0.023499,0.028224,2.942964,0.693521,0.334861,0.000039,0.216202,0.662485,1.856949,0.141483,0.101309,0.258272,1.359279,0.783481,0.162158,0.218766,0.28304,0.232681,0.047728,0.047521,0.047681,0.034747,0.057091,0.077325,18.028189,139.75,1.006179,35.14821,2.765838,1.171583,0.782015,0.270467,0.853278,0.160086,91.84317,4.92648,560.6961,1.447686,0.061029,0.13951,0.148162,0.001294,0.026856,13377.19,6.080771,0,0.695739,0.091164,0,0.211827,0.004908,562.233,192515.4
0.076191,0.000084,2.258357,2.889241,0.797891,0.539081,0.113948,0.358361,0.491504,1.948665,0.021818,0.00005,0.271965,0.373183,0.193873,0.024136,0.051836,2.364193,0.469604,0.434919,0.000079,0.196561,0.572393,2.123752,0.097774,0.132687,0.261883,1.685397,0.746533,0.110701,0.124386,0.222176,0.217719,0.06557,0.045528,0.048377,0.035893,0.043815,0.075967,14.26238,151,1.002943,48.98578,2.945771,1.079154,0.83485,0.397648,0.861318,0.086124,92.27989,7.025686,283.2869,1.417228,0.082881,0.077987,0.073427,0.000806,0.0053,5075.435,4.491799,0,0.898136,0.122506,0,0.091549,0.00284,454.1364,393883.8
0.098642,0.000041,1.993921,2.743465,0.597546,0.445053,0.118022,0.496209,0.615994,2.050311,0.050622,0.000039,0.213417,0.416115,0.118974,0.026536,0.034962,1.041004,0.695624,0.631917,0.000035,0.248791,0.712879,1.260776,0.136924,0.098768,0.266962,0.511327,0.600323,0.15808,0.206764,0.157081,0.240936,0.05535,0.058731,0.028183,0.030452,0.032618,0.08114,9.834469,142.5,1.002933,68.34328,4.971426,1.434802,0.781233,0.660646,0.880486,0.059154,31.62774,5.458176,427.0717,2.230127,0.064837,0.09227,0.143811,0.000473,0.004449,624.0687,3.130442,0,0.912783,0.115822,0,0.079663,0.003893,560.2515,668269.6
0.116784,0.000046,2.328468,3.021886,0.761064,0.417687,0.144613,0.432919,0.612306,1.952568,0.049739,0.000048,0.260767,0.383303,0.132196,0.035801,0.036086,1.509329,0.615815,0.417375,0.00004,0.19439,0.586162,1.463822,0.10788,0.115695,0.263516,0.618677,0.779714,0.106978,0.150487,0.293473,0.213666,0.061633,0.036069,0.03753,0.049818,0.025013,0.079903,10.472803,138.75,1.002491,71.10472,5.071933,1.411846,0.739861,0.748272,0.886826,0.070475,69.31496,5.473013,652.9037,4.413831,0.087851,0.117346,0.171951,0.000267,0.006367,4924.752,1.042721,0,0.985353,0.137486,0,0.014442,0.001489,705.6776,829312
0.079089,0.000144,2.28943,2.568048,0.75601,0.531022,0.133753,0.37518,0.466496,1.979532,0.013001,0.0001,0.272276,0.37808,0.106211,0.021461,0.007085,1.239174,0.592853,0.276301,0.000101,0.213473,0.575902,0.980167,0.111225,0.125984,0.256927,0.667384,0.936012,0.092211,0.213569,0.171361,0.260616,0.051113,0.042882,0.045158,0.048417,0.030653,0.071624,26.920035,138.5,1.004138,67.57554,3.370884,1.111113,0.628355,0.637834,0.877132,0.147977,139.9864,7.385295,250.3488,0.605828,0.014494,0.043656,0.112505,0.000194,0.011629,15158.22,1.044716,0,0.996671,0.132066,0,0.00332,0.001598,454.794,29399.72
0.117582,0.000284,2.560243,3.338725,0.748079,0.379666,0.154098,0.455944,0.567665,2.000068,0.039203,0.000459,0.28651,0.41242,0.164493,0.038651,0.020405,1.1087,0.450667,0.313542,0.000104,0.197753,0.786727,1.524599,0.126086,0.106035,0.262296,0.46545,0.438299,0.136621,0.168196,0.290693,0.298747,0.057782,0.042555,0.050455,0.033712,0.029242,0.068768,44.915265,125.25,1.004842,74.74166,4.821299,1.378963,0.563062,0.717648,0.885025,0.061277,49.23537,5.56736,478.7314,1.484767,0.035899,0.060556,0.235946,0.000298,0.006654,4824.217,0.872437,0,0.739015,0.06045,0,0.193001,0.002768,651.545,234685.5
