@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.06232,0.198716,2.625019,0.986876,-0.05131,0.305093,0.022011,0.814328,0.443416,1.743501,3.229388,4.874454,8.084655,0.622039,0.627978,0.520833,0.368931,0.408978,0.296317,0.251657,0.150959,0.333854,0.548674,2.563336,0.293084,1.224959,2.019325,2.257114,3.206772,0.196219,0.191775,0.191558,0.051919,0.053158,0.073237,6.01154,0.550605,0.301065,0.297076,0.2228,0.20766,0.000019,0.193317,0.264205,0.112654,0.08209,0.025539,0.079089,0.131717,0.239025,0.336412,0.087543,0.319399,0.908821,0.018414,0.036761,0.043318,0.078397,6467.98859,12.715936,21.808851,14.253942,1.003688,87.55856,6.190192,1.547568,0.557152,1.139072,0.90065,0.13494,64.9726,5.146473,189.9319,1.184146,0.021452,0.009297,0.133144,0.000052,0.014,2699.057,0.223275,0,0.981358,0.093476,0,0.018306,0.002533,701.83,347411.5
0.106435,0.229306,2.995792,-0.87643,0.117872,0.491849,0.720915,-0.302992,-0.383354,1.844656,3.949588,4.535949,5.494965,0.604936,0.635892,0.365524,0.473889,0.472556,0.483794,0.283405,0.229497,0.365541,0.480961,2.571281,0.292411,1.545667,2.440244,1.530791,1.790638,0.215032,0.209314,0.207876,0.036014,0.054826,0.060422,4.67542,0.538619,0.408633,0.285507,0.211033,0.243693,0.000212,0.159275,0.325064,0.110051,0.117027,0.031471,0.077524,0.122687,0.243172,0.189409,0.094622,0.322479,0.534181,0.029423,0.033927,0.048421,0.085707,23033.271827,60.978529,71.42734,47.909882,1.003873,93.42326,6.243594,1.551302,0.576361,1.168921,0.898289,0.131301,48.23045,5.025811,84.62841,0.195115,0.003237,0.008451,0.138893,0.000084,0.016664,2100.261,0.202513,0,0.943409,0.145054,0,0.053424,0.002784,1120.158,80497.61
0.106435,0.229306,2.995792,-0.87643,0.117872,0.491849,0.720915,-0.302992,-0.383354,1.844656,3.949588,4.535949,5.494965,0.604936,0.635892,0.365524,0.473889,0.472556,0.483794,0.283405,0.229497,0.365541,0.480961,2.571281,0.292411,1.545667,2.440244,1.530791,1.790638,0.215032,0.209314,0.207876,0.036014,0.054826,0.060422,4.67542,0.538619,0.408633,0.285507,0.211033,0.243693,0.000212,0.159275,0.325064,0.110051,0.117027,0.031471,0.077524,0.122687,0.243172,0.189409,0.094622,0.322479,0.534181,0.029423,0.033927,0.048421,0.085707,23033.271827,60.978529,71.42734,47.909882,1.003873,93.42326,6.243594,1.551302,0.576361,1.168921,0.898289,0.131301,48.23045,5.025811,84.62841,0.195115,0.003237,0.008451,0.138893,0.000084,0.016664,2100.261,0.202513,0,0.943409,0.145054,0,0.053424,0.002784,1120.158,80497.61
0.079614,0.165588,3.843975,0.665427,-0.141476,0.341276,-0.044267,-0.022508,0.087364,1.748887,3.856526,4.376523,7.27773,0.619683,0.578363,0.376821,0.416698,0.476817,0.397251,0.249672,0.188404,0.312185,0.467117,2.567636,0.28047,1.509302,2.131762,2.548207,2.869735,0.196955,0.195549,0.197647,0.042449,0.046439,0.059851,5.05585,0.617688,0.486695,0.376179,0.305881,0.326897,0.00013,0.177253,0.267656,0.098701,0.112027,0.031395,0.077617,0.128266,0.239454,0.203357,0.089031,0.496305,1.316432,0.03258,0.038886,0.043377,0.082782,18736.067964,46.369665,60.05934,48.569901,1.003352,85.77195,5.761757,1.490965,0.605888,1.025859,0.9021,0.117156,64.74603,5.290841,159.8117,0.445152,0.007228,0.027663,0.05893,0.00011,0.009219,3359.68,0.160084,0,0.956724,0.128674,0,0.04143,0.003714,800.1231,122276.3
0.065863,0.246168,4.565924,-0.442272,-0.972618,0.410708,-0.354278,-0.159889,-0.47074,1.768153,3.855784,5.565209,6.715999,0.577679,0.540526,0.378172,0.320614,0.423329,0.375473,0.290766,0.183697,0.29165,0.45623,2.548918,0.279792,1.591229,2.369045,2.770248,2.994349,0.201519,0.204979,0.174958,0.050097,0.053194,0.074145,5.743344,1.475763,0.619869,0.603401,0.272848,0.210759,0.00031,0.184731,0.300118,0.099295,0.117789,0.02715,0.090088,0.130896,0.240837,0.42307,0.119538,0.439453,1.038687,0.026963,0.032998,0.03949,0.076649,12269.273558,29.789965,37.604166,50.596819,1.004332,83.8285,5.659323,1.480062,0.56597,1.044506,0.892446,0.098362,73.48238,5.266047,297.6364,1.549324,0.02697,0.03535,0.492989,0.000324,0.008014,4234.566,0.504283,0,0.464714,0.059299,0,0.248921,0.005579,651.576,252122.3
0.024698,0.042277,7.529939,-1.077969,0.820827,0.313509,0.084155,0.366663,-0.206434,1.73678,3.344693,4.38929,9.186589,0.522414,0.52378,0.469566,0.338588,0.394549,0.427095,0.544583,0.098214,0.247616,0.410563,2.625147,0.278479,1.42052,4.805921,5.558404,6.713691,0.18731,0.20576,0.182435,0.05248,0.061465,0.138459,7.193716,1.03817,0.835489,0.444824,0.295126,0.310702,0.000019,0.161505,0.358655,0.111883,0.118799,0.015189,0.063234,0.11783,0.236171,0.540301,0.078418,0.447417,2.020383,0.024781,0.030792,0.035634,0.066932,3855.088883,8.862612,6.968913,13.219624,1.003588,48.4742,3.081789,1.112845,1.179813,0.693185,0.885537,0.101275,57.72443,6.328808,126.7817,0.282271,0.013277,0.158804,0.223871,0.000212,0.009442,2511.106,1.152093,0,0.964048,0.130324,0,0.034683,0.002526,259.0434,11448.55
0.040615,0.074006,6.444987,-0.166919,0.71425,0.263488,0.317548,0.210991,0.049768,2.110549,3.865315,5.638594,7.211633,0.55271,0.584614,0.383034,0.351025,0.390114,0.361284,0.340726,0.140397,0.270745,0.426402,2.563883,0.278835,1.677091,2.475502,2.706549,2.72018,0.207105,0.178866,0.168212,0.04915,0.063079,0.073844,6.255786,1.139117,0.497886,0.733236,0.491227,0.475874,0.000027,0.20431,0.365077,0.11836,0.106407,0.037573,0.063187,0.125485,0.240865,0.610619,0.077828,0.356564,0.677275,0.028683,0.029111,0.039494,0.078407,8097.622708,15.903547,17.92107,14.377651,1.002949,75.54743,4.35816,1.258108,0.707784,0.82937,0.892257,0.12193,144.2679,6.380889,223.3396,0.591296,0.011471,0.074714,0.09964,0.000133,0.006552,9612.667,0.551002,0,0.986019,0.148941,0,0.013795,0.001545,483.9496,40153.04
0.040615,0.074006,6.444987,-0.166919,0.71425,0.263488,0.317548,0.210991,0.049768,2.110549,3.865315,5.638594,7.211633,0.55271,0.584614,0.383034,0.351025,0.390114,0.361284,0.340726,0.140397,0.270745,0.426402,2.563883,0.278835,1.677091,2.475502,2.706549,2.72018,0.207105,0.178866,0.168212,0.04915,0.063079,0.073844,6.255786,1.139117,0.497886,0.733236,0.491227,0.475874,0.000027,0.20431,0.365077,0.11836,0.106407,0.037573,0.063187,0.125485,0.240865,0.610619,0.077828,0.356564,0.677275,0.028683,0.029111,0.039494,0.078407,8097.622708,15.903547,17.92107,14.377651,1.002949,75.54743,4.35816,1.258108,0.707784,0.82937,0.892257,0.12193,144.2679,6.380889,223.3396,0.591296,0.011471,0.074714,0.09964,0.000133,0.006552,9612.667,0.551002,0,0.986019,0.148941,0,0.013795,0.001545,483.9496,40153.04
0.081137,0.192944,3.208889,-0.602198,-0.071482,0.19838,0.181542,0.165913,-0.175689,1.742104,3.768118,4.564006,6.841139,0.653389,0.575557,0.42955,0.417684,0.385998,0.352754,0.174098,0.186896,0.358166,0.500734,2.531438,0.291254,1.734096,2.970554,2.003587,2.481879,0.209743,0.198334,0.225279,0.046172,0.049098,0.074915,5.409402,0.636376,0.636059,0.233345,0.209052,0.175453,0.000044,0.174497,0.263903,0.09441,0.099636,0.023318,0.071721,0.119474,0.243919,0.169517,0.062878,0.347164,0.729002,0.026594,0.038175,0.04653,0.084351,15339.111857,58.885283,95.534069,51.561911,1.00759,91.22118,5.977852,1.496602,0.593268,1.18746,0.89869,0.07286,23.00051,5.321518,265.8532,0.848634,0.010363,0.014359,0.173469,0.000097,0.010914,677.8928,0.254498,0,0.94474,0.115427,0,0.052241,0.003089,903.648,180013.6
0.081137,0.192944,3.208889,-0.602198,-0.071482,0.19838,0.181542,0.165913,-0.175689,1.742104,3.768118,4.564006,6.841139,0.653389,0.575557,0.42955,0.417684,0.385998,0.352754,0.174098,0.186896,0.358166,0.500734,2.531438,0.291254,1.734096,2.970554,2.003587,2.481879,0.209743,0.198334,0.225279,0.046172,0.049098,0.074915,5.409402,0.636376,0.636059,0.233345,0.209052,0.175453,0.000044,0.174497,0.263903,0.09441,0.099636,0.023318,0.071721,0.119474,0.243919,0.169517,0.062878,0.347164,0.729002,0.026594,0.038175,0.04653,0.084351,15339.111857,58.885283,95.534069,51.561911,1.00759,91.22118,5.977852,1.496602,0.593268,1.18746,0.89869,0.07286,23.00051,5.321518,265.8532,0.848634,0.010363,0.014359,0.173469,0.000097,0.010914,677.8928,0.254498,0,0.94474,0.115427,0,0.052241,0.003089,903.648,180013.6
0.026902,0.054637,5.875236,1.73895,0.359334,0.230553,0.212181,0.254457,0.133961,2.024175,3.957369,5.293687,7.449264,0.554868,0.612276,0.322585,0.399412,0.330954,0.360053,0.273178,0.114435,0.246942,0.415394,2.605557,0.270764,1.576907,3.485356,2.828215,3.045529,0.193747,0.191795,0.190956,0.0693,0.073367,0.073068,5.956653,0.922232,0.430462,0.364121,0.468258,0.618137,0.000175,0.191878,0.458735,0.110603,0.138101,0.026275,0.076952,0.134364,0.251376,0.621336,0.083842,0.38201,1.909101,0.040414,0.030101,0.036365,0.078243,9851.095292,45.910755,26.320822,73.586026,1.007813,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39
0.026902,0.054637,5.875236,1.73895,0.359334,0.230553,0.212181,0.254457,0.133961,2.024175,3.957369,5.293687,7.449264,0.554868,0.612276,0.322585,0.399412,0.330954,0.360053,0.273178,0.114435,0.246942,0.415394,2.605557,0.270764,1.576907,3.485356,2.828215,3.045529,0.193747,0.191795,0.190956,0.0693,0.073367,0.073068,5.956653,0.922232,0.430462,0.364121,0.468258,0.618137,0.000175,0.191878,0.458735,0.110603,0.138101,0.026275,0.076952,0.134364,0.251376,0.621336,0.083842,0.38201,1.909101,0.040414,0.030101,0.036365,0.078243,9851.095292,45.910755,26.320822,73.586026,1.007813,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39
0.026902,0.054637,5.875236,1.73895,0.359334,0.230553,0.212181,0.254457,0.133961,2.024175,3.957369,5.293687,7.449264,0.554868,0.612276,0.322585,0.399412,0.330954,0.360053,0.273178,0.114435,0.246942,0.415394,2.605557,0.270764,1.576907,3.485356,2.828215,3.045529,0.193747,0.191795,0.190956,0.0693,0.073367,0.073068,5.956653,0.922232,0.430462,0.364121,0.468258,0.618137,0.000175,0.191878,0.458735,0.110603,0.138101,0.026275,0.076952,0.134364,0.251376,0.621336,0.083842,0.38201,1.909101,0.040414,0.030101,0.036365,0.078243,9851.095292,45.910755,26.320822,73.586026,1.007813,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39
0.026902,0.054637,5.875236,1.73895,0.359334,0.230553,0.212181,0.254457,0.133961,2.024175,3.957369,5.293687,7.449264,0.554868,0.612276,0.322585,0.399412,0.330954,0.360053,0.273178,0.114435,0.246942,0.415394,2.605557,0.270764,1.576907,3.485356,2.828215,3.045529,0.193747,0.191795,0.190956,0.0693,0.073367,0.073068,5.956653,0.922232,0.430462,0.364121,0.468258,0.618137,0.000175,0.191878,0.458735,0.110603,0.138101,0.026275,0.076952,0.134364,0.251376,0.621336,0.083842,0.38201,1.909101,0.040414,0.030101,0.036365,0.078243,9851.095292,45.910755,26.320822,73.586026,1.007813,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39
0.04012,0.16275,4.867647,0.844581,0.025651,0.214363,0.067012,-0.021166,0.124628,2.198643,3.718551,5.006471,6.44421,0.537263,0.558127,0.416917,0.423775,0.441912,0.433771,0.373343,0.123708,0.264884,0.46056,2.593964,0.298528,1.805725,2.736246,2.942224,2.620651,0.256073,0.212856,0.226558,0.082331,0.076415,0.082741,5.629622,1.660202,0.512773,0.40542,0.219139,0.146473,0.000394,0.187642,0.354111,0.111493,0.093388,0.026799,0.079194,0.119848,0.242403,0.490522,0.073465,0.465394,0.757852,0.035652,0.041374,0.047763,0.081359,14891.808816,63.135482,116.20873,40.294205,1.00871,65.43014,4.508315,1.34154,0.707983,0.741525,0.887919,0.051915,23.59494,5.526331,302.0525,1.346658,0.03672,0.076413,0.23881,0.000301,0.011997,1643.615,0.951597,0,0.978695,0.107144,0,0.020865,0.002811,410.6183,92019.94
0.064182,0.147526,4.414289,-0.86101,0.187004,-0.240422,0.167627,0.037402,0.077398,1.943909,3.532305,5.279017,8.03527,0.530895,0.583107,0.466154,0.392163,0.321156,0.373727,0.388685,0.147582,0.317883,0.476364,2.475966,0.284563,1.556507,3.491887,3.267207,3.561708,0.232636,0.224316,0.202094,0.042766,0.055938,0.063751,5.249273,0.856797,1.019749,0.378699,0.393744,0.241486,0.000082,0.183183,0.377282,0.110205,0.09812,0.029527,0.071203,0.120985,0.225936,0.428792,0.133163,0.485463,0.997368,0.029729,0.033074,0.040234,0.069104,13036.116543,33.357939,32.016817,38.523371,1.003103,85.62259,5.371012,1.408869,0.630648,1.08048,0.893101,0.083013,37.09585,5.58691,132.0175,0.794646,0.017568,0.024695,0.105075,0.00013,0.012625,2350.724,0.367746,0,0.958056,0.122784,0,0.040212,0.002931,721.9666,118178.7
0.03525,0.058568,5.937727,1.93446,0.987043,-0.011777,0.145989,0.174066,-0.174904,1.874086,3.586641,5.599861,9.042933,0.415786,0.467382,0.439021,0.35036,0.388698,0.339622,0.30012,0.091354,0.229315,0.405842,2.572349,0.302748,1.571741,2.603726,3.507467,3.94357,0.210842,0.194866,0.192686,0.08915,0.09945,0.070296,7.33828,1.783005,0.666475,0.859896,0.512766,0.334181,0.00009,0.197666,0.467111,0.155457,0.134384,0.02515,0.091865,0.130588,0.244485,1.090999,0.19648,0.585617,1.266678,0.036037,0.036705,0.051807,0.086552,5809.557756,17.059783,10.689306,10.867816,1.003089,59.76837,3.963875,1.225945,1.184985,0.84086,0.868896,0.076617,83.60551,6.68761,460.5599,2.576688,0.083664,0.384701,0.209695,0.000598,0.005139,4762.331,2.545901,0,0.992676,0.152313,0,0.007275,0.00115,397.1667,383517.4
0.027615,0.069648,5.45079,1.409475,0.488503,-0.507141,-0.001098,0.374149,0.584535,2.073104,4.738431,7.341404,6.723992,0.375871,0.419857,0.211694,0.322513,0.424274,0.412185,0.341224,0.117605,0.217875,0.406299,2.584854,0.271487,1.979706,1.891244,2.118489,2.291718,0.21269,0.133931,0.184057,0.061878,0.084806,0.071479,6.782989,1.047578,0.426816,0.463282,1.082009,0.594501,0.000111,0.212204,0.549579,0.15095,0.197791,0.038897,0.084388,0.128276,0.242725,0.374295,0.23629,0.533848,0.718166,0.042463,0.031535,0.03811,0.082155,3846.583574,8.104924,9.942198,8.481445,1.00434,58.26624,3.611462,1.178889,0.710286,0.350165,0.860067,0.048899,124.2569,6.747261,123.5318,0.319225,0.011364,0.092319,0.071493,0.000456,0.001976,5924.651,1.101047,0,0.91012,0.085331,0,0.081856,0.001689,297.0701,37966.44
0.027615,0.069648,5.45079,1.409475,0.488503,-0.507141,-0.001098,0.374149,0.584535,2.073104,4.738431,7.341404,6.723992,0.375871,0.419857,0.211694,0.322513,0.424274,0.412185,0.341224,0.117605,0.217875,0.406299,2.584854,0.271487,1.979706,1.891244,2.118489,2.291718,0.21269,0.133931,0.184057,0.061878,0.084806,0.071479,6.782989,1.047578,0.426816,0.463282,1.082009,0.594501,0.000111,0.212204,0.549579,0.15095,0.197791,0.038897,0.084388,0.128276,0.242725,0.374295,0.23629,0.533848,0.718166,0.042463,0.031535,0.03811,0.082155,3846.583574,8.104924,9.942198,8.481445,1.00434,58.26624,3.611462,1.178889,0.710286,0.350165,0.860067,0.048899,124.2569,6.747261,123.5318,0.319225,0.011364,0.092319,0.071493,0.000456,0.001976,5924.651,1.101047,0,0.91012,0.085331,0,0.081856,0.001689,297.0701,37966.44
0.027615,0.069648,5.45079,1.409475,0.488503,-0.507141,-0.001098,0.374149,0.584535,2.073104,4.738431,7.341404,6.723992,0.375871,0.419857,0.211694,0.322513,0.424274,0.412185,0.341224,0.117605,0.217875,0.406299,2.584854,0.271487,1.979706,1.891244,2.118489,2.291718,0.21269,0.133931,0.184057,0.061878,0.084806,0.071479,6.782989,1.047578,0.426816,0.463282,1.082009,0.594501,0.000111,0.212204,0.549579,0.15095,0.197791,0.038897,0.084388,0.128276,0.242725,0.374295,0.23629,0.533848,0.718166,0.042463,0.031535,0.03811,0.082155,3846.583574,8.104924,9.942198,8.481445,1.00434,58.26624,3.611462,1.178889,0.710286,0.350165,0.860067,0.048899,124.2569,6.747261,123.5318,0.319225,0.011364,0.092319,0.071493,0.000456,0.001976,5924.651,1.101047,0,0.91012,0.085331,0,0.081856,0.001689,297.0701,37966.44
0.060059,0.102356,7.209919,-0.639883,-0.173808,-0.272535,0.010606,-0.489718,-0.197633,2.085704,3.906688,6.614967,6.732446,0.496385,0.40214,0.276902,0.307527,0.268826,0.431722,0.4302,0.169477,0.243738,0.409534,2.577527,0.284959,2.217241,3.428254,4.332601,3.451206,0.217437,0.189064,0.149285,0.075242,0.074273,0.087718,5.676901,1.082704,0.740896,0.328503,0.285926,0.52554,0.000067,0.201111,0.360588,0.133321,0.143674,0.02599,0.066931,0.125481,0.241913,0.577975,0.162349,0.539605,0.91847,0.029868,0.027632,0.040693,0.071229,8014.561151,18.217378,22.99511,19.189091,1.00361,74.3488,4.507379,1.331247,0.526909,0.5288,0.875219,0.078692,73.08117,5.60817,200.2824,0.892475,0.020663,0.014403,0.032125,0.000211,0.004154,2693.039,0.514856,0,0.882157,0.117507,0,0.104025,0.003469,672.4478,51703.95
0.060059,0.102356,7.209919,-0.639883,-0.173808,-0.272535,0.010606,-0.489718,-0.197633,2.085704,3.906688,6.614967,6.732446,0.496385,0.40214,0.276902,0.307527,0.268826,0.431722,0.4302,0.169477,0.243738,0.409534,2.577527,0.284959,2.217241,3.428254,4.332601,3.451206,0.217437,0.189064,0.149285,0.075242,0.074273,0.087718,5.676901,1.082704,0.740896,0.328503,0.285926,0.52554,0.000067,0.201111,0.360588,0.133321,0.143674,0.02599,0.066931,0.125481,0.241913,0.577975,0.162349,0.539605,0.91847,0.029868,0.027632,0.040693,0.071229,8014.561151,18.217378,22.99511,19.189091,1.00361,74.3488,4.507379,1.331247,0.526909,0.5288,0.875219,0.078692,73.08117,5.60817,200.2824,0.892475,0.020663,0.014403,0.032125,0.000211,0.004154,2693.039,0.514856,0,0.882157,0.117507,0,0.104025,0.003469,672.4478,51703.95
0.060059,0.102356,7.209919,-0.639883,-0.173808,-0.272535,0.010606,-0.489718,-0.197633,2.085704,3.906688,6.614967,6.732446,0.496385,0.40214,0.276902,0.307527,0.268826,0.431722,0.4302,0.169477,0.243738,0.409534,2.577527,0.284959,2.217241,3.428254,4.332601,3.451206,0.217437,0.189064,0.149285,0.075242,0.074273,0.087718,5.676901,1.082704,0.740896,0.328503,0.285926,0.52554,0.000067,0.201111,0.360588,0.133321,0.143674,0.02599,0.066931,0.125481,0.241913,0.577975,0.162349,0.539605,0.91847,0.029868,0.027632,0.040693,0.071229,8014.561151,18.217378,22.99511,19.189091,1.00361,74.3488,4.507379,1.331247,0.526909,0.5288,0.875219,0.078692,73.08117,5.60817,200.2824,0.892475,0.020663,0.014403,0.032125,0.000211,0.004154,2693.039,0.514856,0,0.882157,0.117507,0,0.104025,0.003469,672.4478,51703.95
0.051391,0.103513,6.084148,-1.622914,0.471034,0.330808,0.069583,0.167487,0.338418,2.022993,3.825696,6.018784,8.301657,0.475633,0.488071,0.364149,0.344149,0.336747,0.381603,0.285845,0.178973,0.312575,0.416763,2.55911,0.274298,1.659763,3.565459,3.654988,4.185415,0.221682,0.198757,0.189733,0.047802,0.051957,0.065878,7.113887,1.056044,0.475716,0.38827,0.379776,0.385479,0.000005,0.202067,0.557263,0.116879,0.10779,0.030138,0.060176,0.116976,0.245055,0.452614,0.149187,0.686414,1.526421,0.030412,0.030391,0.041711,0.079411,3105.385077,8.242166,7.390195,6.093125,1.003627,68.70344,4.061509,1.241637,0.616036,0.77411,0.882972,0.115782,76.5001,6.275373,330.6427,1.345996,0.025794,0.060114,0.16796,0.000176,0.008136,2713.575,1.285051,0,0.885486,0.127858,0,0.101468,0.003215,555.2527,227737.7
0.09012,0.186025,3.780249,-0.769304,-0.18021,0.182685,0.43769,0.294517,-0.00928,1.94528,4.225767,6.855073,7.958904,0.562758,0.564099,0.319619,0.314007,0.352758,0.332573,0.284666,0.211593,0.324059,0.471785,2.549498,0.279165,1.976252,3.786945,3.002093,3.488828,0.226124,0.214382,0.196364,0.060529,0.064686,0.077301,5.754705,1.058746,0.608162,0.409507,0.359527,0.327098,0.000047,0.185205,0.334375,0.101376,0.099532,0.033678,0.074813,0.123918,0.235105,0.479323,0.139729,0.626106,0.956488,0.03323,0.035341,0.044802,0.077473,7812.999822,0,36.000677,39.24423,1.005279,79.01668,5.393056,1.457576,0.488596,0.829961,0.886957,0.079702,59.89294,5.100055,424.9308,2.357672,0.038642,0.047436,0.292376,0.000256,0.005312,3584.157,0.423999,0,0.684421,0.096702,0,0.216133,0.005695,959.9404,362513.5
0.069029,0.147617,5.057323,0.236368,0.199,-0.197882,0.116649,-0.033734,0.233056,1.930022,4.184364,5.644625,8.257516,0.527721,0.523902,0.349697,0.38273,0.391262,0.350776,0.28857,0.181757,0.27999,0.44267,2.540761,0.285555,2.028143,2.851096,3.181262,3.636086,0.239025,0.215422,0.214669,0.072849,0.075961,0.081204,4.87769,1.094336,0.587784,0.563836,0.265389,0.340078,0.000464,0.18567,0.361494,0.111668,0.117254,0.030554,0.081517,0.132084,0.240888,0.610337,0.114708,0.385153,1.04367,0.033515,0.022541,0.036567,0.080367,20130.200149,72.118864,40.810712,38.116258,1.003948,79.98813,5.13924,1.409377,0.684721,0.905864,0.888063,0.116705,52.8291,5.572346,171.5408,1.055275,0.024781,0.052892,0.10924,0.000348,0.014345,4401.848,0.578778,0,0.603862,0.082388,0,0.239372,0.006398,723.5172,228399.6
0.053351,0.105576,5.427421,0.758702,0.750939,-0.310688,0.053472,-0.09329,0.208692,1.99229,3.871064,5.403355,6.440302,0.482018,0.488232,0.383743,0.398803,0.395887,0.420131,0.296494,0.145355,0.276633,0.440416,2.581859,0.277962,1.734056,2.793621,2.696496,2.875976,0.236441,0.216665,0.199963,0.071295,0.084505,0.076248,6.022484,1.061372,0.54293,0.305164,0.338592,0.281513,0.000042,0.200248,0.372511,0.15781,0.144805,0.026546,0.074018,0.127905,0.24654,0.497231,0.102316,0.425881,1.650807,0.02695,0.033521,0.038267,0.07586,8788.213402,20.260918,28.497367,24.450548,1.003416,74.32485,4.858168,1.383939,0.704145,0.836981,0.893025,0.065571,40.87735,5.701608,215.2496,0.83111,0.024355,0.064136,0.093443,0.000202,0.006694,2965.472,0.876834,0,0.896804,0.099757,0,0.092608,0.003485,663.5316,383426.2
