@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_PeakRatio_Chroma_A# numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_18 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_20 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_4 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_5 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_9 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_16 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_18 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_21 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_3 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_17 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_1 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_1 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_13 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_20 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_5 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_6 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Chroma_A numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_8 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_9 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_1 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_18 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_21 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_13 numeric
@attribute BeatHisto_Sum numeric
@attribute BeatHisto_MidPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {energetic,notenergetic}

@data
0.141126,0.229306,-0.87643,0.117872,0.491849,0.720915,-0.383354,0.000557,1.844656,4.08753,5.591451,5.494965,0.604936,0.635892,0.362405,0.365524,0.473889,0.472556,0.283405,0.229497,0.365541,0.480961,2.571281,-0.966105,0.292411,1.545667,1.790638,0.207876,0.170153,0.036014,0.054826,4.67542,0.538619,0.408633,0.273244,0.211033,0.000249,0.159275,0.325064,0.110051,0.097525,0.099525,0.031471,0.043997,0.077524,0.261859,0.094622,0.089941,0.947965,0.534181,0.02655,0.048421,0.159188,23033.271827,71.42734,47.909882,1.003873,93.42326,6.243594,1.551302,0.576361,1.168921,0.898289,0.131301,48.23045,5.025811,84.62841,0.195115,0.003237,0.008451,0.138893,0.000084,0.016664,2100.261,0.202513,0,0.943409,0.145054,0,0.053424,0.002784,1120.158,80497.61,notenergetic
0.141126,0.229306,-0.87643,0.117872,0.491849,0.720915,-0.383354,0.000557,1.844656,4.08753,5.591451,5.494965,0.604936,0.635892,0.362405,0.365524,0.473889,0.472556,0.283405,0.229497,0.365541,0.480961,2.571281,-0.966105,0.292411,1.545667,1.790638,0.207876,0.170153,0.036014,0.054826,4.67542,0.538619,0.408633,0.273244,0.211033,0.000249,0.159275,0.325064,0.110051,0.097525,0.099525,0.031471,0.043997,0.077524,0.261859,0.094622,0.089941,0.947965,0.534181,0.02655,0.048421,0.159188,23033.271827,71.42734,47.909882,1.003873,93.42326,6.243594,1.551302,0.576361,1.168921,0.898289,0.131301,48.23045,5.025811,84.62841,0.195115,0.003237,0.008451,0.138893,0.000084,0.016664,2100.261,0.202513,0,0.943409,0.145054,0,0.053424,0.002784,1120.158,80497.61,notenergetic
0.090127,0.246168,-0.442272,-0.972618,0.410708,-0.354278,-0.47074,0.000595,1.768153,4.126133,5.722342,6.715999,0.577679,0.540526,0.398988,0.378172,0.320614,0.423329,0.290766,0.183697,0.29165,0.45623,2.548918,-1.464675,0.279792,1.591229,2.994349,0.174958,0.166401,0.050097,0.053194,5.743344,1.475763,0.619869,0.345415,0.272848,0.000279,0.184731,0.300118,0.099295,0.099908,0.078692,0.02715,0.036355,0.090088,0.256172,0.119538,0.074462,0.694958,1.038687,0.022307,0.03949,0.153796,12269.273558,37.604166,50.596819,1.004332,83.8285,5.659323,1.480062,0.56597,1.044506,0.892446,0.098362,73.48238,5.266047,297.6364,1.549324,0.02697,0.03535,0.492989,0.000324,0.008014,4234.566,0.504283,0,0.464714,0.059299,0,0.248921,0.005579,651.576,252122.3,notenergetic
0.038021,0.042277,-1.077969,0.820827,0.313509,0.084155,-0.206434,0.000025,1.73678,3.737455,7.542135,9.186589,0.522414,0.52378,0.508861,0.469566,0.338588,0.394549,0.544583,0.098214,0.247616,0.410563,2.625147,-2.262879,0.278479,1.42052,6.713691,0.182435,0.158094,0.05248,0.061465,7.193716,1.03817,0.835489,0.397134,0.295126,0.000014,0.161505,0.358655,0.111883,0.075574,0.095045,0.015189,0.033922,0.063234,0.255434,0.078418,0.09569,1.249094,2.020383,0.015876,0.035634,0.14344,3855.088883,6.968913,13.219624,1.003588,48.4742,3.081789,1.112845,1.179813,0.693185,0.885537,0.101275,57.72443,6.328808,126.7817,0.282271,0.013277,0.158804,0.223871,0.000212,0.009442,2511.106,1.152093,0,0.964048,0.130324,0,0.034683,0.002526,259.0434,11448.55,notenergetic
0.055637,0.074006,-0.166919,0.71425,0.263488,0.317548,0.049768,0.000115,2.110549,4.641049,6.760426,7.211633,0.55271,0.584614,0.405297,0.383034,0.351025,0.390114,0.340726,0.140397,0.270745,0.426402,2.563883,-1.607834,0.278835,1.677091,2.72018,0.168212,0.143991,0.04915,0.063079,6.255786,1.139117,0.497886,0.398485,0.491227,0.000052,0.20431,0.365077,0.11836,0.100428,0.090047,0.037573,0.051961,0.063187,0.263893,0.077828,0.077046,0.720705,0.677275,0.017122,0.039494,0.154982,8097.622708,17.92107,14.377651,1.002949,75.54743,4.35816,1.258108,0.707784,0.82937,0.892257,0.12193,144.2679,6.380889,223.3396,0.591296,0.011471,0.074714,0.09964,0.000133,0.006552,9612.667,0.551002,0,0.986019,0.148941,0,0.013795,0.001545,483.9496,40153.04,notenergetic
0.055637,0.074006,-0.166919,0.71425,0.263488,0.317548,0.049768,0.000115,2.110549,4.641049,6.760426,7.211633,0.55271,0.584614,0.405297,0.383034,0.351025,0.390114,0.340726,0.140397,0.270745,0.426402,2.563883,-1.607834,0.278835,1.677091,2.72018,0.168212,0.143991,0.04915,0.063079,6.255786,1.139117,0.497886,0.398485,0.491227,0.000052,0.20431,0.365077,0.11836,0.100428,0.090047,0.037573,0.051961,0.063187,0.263893,0.077828,0.077046,0.720705,0.677275,0.017122,0.039494,0.154982,8097.622708,17.92107,14.377651,1.002949,75.54743,4.35816,1.258108,0.707784,0.82937,0.892257,0.12193,144.2679,6.380889,223.3396,0.591296,0.011471,0.074714,0.09964,0.000133,0.006552,9612.667,0.551002,0,0.986019,0.148941,0,0.013795,0.001545,483.9496,40153.04,notenergetic
0.114435,0.192944,-0.602198,-0.071482,0.19838,0.181542,-0.175689,0.000226,1.742104,4.136475,6.676961,6.841139,0.653389,0.575557,0.462282,0.42955,0.417684,0.385998,0.174098,0.186896,0.358166,0.500734,2.531438,-1.240624,0.291254,1.734096,2.481879,0.225279,0.178447,0.046172,0.049098,5.409402,0.636376,0.636059,0.269753,0.209052,0.000053,0.174497,0.263903,0.09441,0.074801,0.064234,0.023318,0.041728,0.071721,0.260152,0.062878,0.075337,0.800824,0.729002,0.02587,0.04653,0.15654,15339.111857,95.534069,51.561911,1.00759,91.22118,5.977852,1.496602,0.593268,1.18746,0.89869,0.07286,23.00051,5.321518,265.8532,0.848634,0.010363,0.014359,0.173469,0.000097,0.010914,677.8928,0.254498,0,0.94474,0.115427,0,0.052241,0.003089,903.648,180013.6,notenergetic
0.114435,0.192944,-0.602198,-0.071482,0.19838,0.181542,-0.175689,0.000226,1.742104,4.136475,6.676961,6.841139,0.653389,0.575557,0.462282,0.42955,0.417684,0.385998,0.174098,0.186896,0.358166,0.500734,2.531438,-1.240624,0.291254,1.734096,2.481879,0.225279,0.178447,0.046172,0.049098,5.409402,0.636376,0.636059,0.269753,0.209052,0.000053,0.174497,0.263903,0.09441,0.074801,0.064234,0.023318,0.041728,0.071721,0.260152,0.062878,0.075337,0.800824,0.729002,0.02587,0.04653,0.15654,15339.111857,95.534069,51.561911,1.00759,91.22118,5.977852,1.496602,0.593268,1.18746,0.89869,0.07286,23.00051,5.321518,265.8532,0.848634,0.010363,0.014359,0.173469,0.000097,0.010914,677.8928,0.254498,0,0.94474,0.115427,0,0.052241,0.003089,903.648,180013.6,notenergetic
0.092591,0.156656,-0.811277,-0.060392,0.053327,0.388599,-0.101139,0.000392,1.808147,3.57751,5.298284,5.532675,0.689311,0.66691,0.521094,0.516763,0.454674,0.479315,0.258015,0.18361,0.3146,0.474843,2.5428,-1.465572,0.290421,1.168902,1.794729,0.18158,0.153246,0.046528,0.063932,5.005972,0.801897,0.266557,0.19702,0.235771,0.000084,0.169793,0.241923,0.107834,0.08717,0.076657,0.021721,0.036681,0.070706,0.256795,0.0818,0.087247,0.532326,0.534421,0.022978,0.044224,0.154723,16578.054221,32.415883,45.550198,1.002879,93.17319,5.612333,1.415325,0.649021,1.220735,0.903455,0.239068,161.7206,5.911946,102.0382,1.067429,0.021106,0.007638,0.073618,0.000067,0.012453,9987.688,0.312048,0,0.928096,0.117865,0,0.066778,0.002511,743.1881,172475.6,notenergetic
0.045697,0.054637,1.73895,0.359334,0.230553,0.212181,0.133961,0.00032,2.024175,4.523703,7.777716,7.449264,0.554868,0.612276,0.35018,0.322585,0.399412,0.330954,0.273178,0.114435,0.246942,0.415394,2.605557,-0.788956,0.270764,1.576907,3.045529,0.190956,0.149225,0.0693,0.073367,5.956653,0.922232,0.430462,0.418624,0.468258,0.000128,0.191878,0.458735,0.110603,0.115415,0.117593,0.026275,0.039644,0.076952,0.265259,0.083842,0.079503,1.223961,1.909101,0.024733,0.036365,0.155159,9851.095292,26.320822,73.586026,1.007813,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39,notenergetic
0.045697,0.054637,1.73895,0.359334,0.230553,0.212181,0.133961,0.00032,2.024175,4.523703,7.777716,7.449264,0.554868,0.612276,0.35018,0.322585,0.399412,0.330954,0.273178,0.114435,0.246942,0.415394,2.605557,-0.788956,0.270764,1.576907,3.045529,0.190956,0.149225,0.0693,0.073367,5.956653,0.922232,0.430462,0.418624,0.468258,0.000128,0.191878,0.458735,0.110603,0.115415,0.117593,0.026275,0.039644,0.076952,0.265259,0.083842,0.079503,1.223961,1.909101,0.024733,0.036365,0.155159,9851.095292,26.320822,73.586026,1.007813,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39,notenergetic
0.045697,0.054637,1.73895,0.359334,0.230553,0.212181,0.133961,0.00032,2.024175,4.523703,7.777716,7.449264,0.554868,0.612276,0.35018,0.322585,0.399412,0.330954,0.273178,0.114435,0.246942,0.415394,2.605557,-0.788956,0.270764,1.576907,3.045529,0.190956,0.149225,0.0693,0.073367,5.956653,0.922232,0.430462,0.418624,0.468258,0.000128,0.191878,0.458735,0.110603,0.115415,0.117593,0.026275,0.039644,0.076952,0.265259,0.083842,0.079503,1.223961,1.909101,0.024733,0.036365,0.155159,9851.095292,26.320822,73.586026,1.007813,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39,notenergetic
0.045697,0.054637,1.73895,0.359334,0.230553,0.212181,0.133961,0.00032,2.024175,4.523703,7.777716,7.449264,0.554868,0.612276,0.35018,0.322585,0.399412,0.330954,0.273178,0.114435,0.246942,0.415394,2.605557,-0.788956,0.270764,1.576907,3.045529,0.190956,0.149225,0.0693,0.073367,5.956653,0.922232,0.430462,0.418624,0.468258,0.000128,0.191878,0.458735,0.110603,0.115415,0.117593,0.026275,0.039644,0.076952,0.265259,0.083842,0.079503,1.223961,1.909101,0.024733,0.036365,0.155159,9851.095292,26.320822,73.586026,1.007813,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39,notenergetic
0.058461,0.16275,0.844581,0.025651,0.214363,0.067012,0.124628,0.000939,2.198643,4.172492,6.192724,6.44421,0.537263,0.558127,0.441145,0.416917,0.423775,0.441912,0.373343,0.123708,0.264884,0.46056,2.593964,-1.428498,0.298528,1.805725,2.620651,0.226558,0.178957,0.082331,0.076415,5.629622,1.660202,0.512773,0.241991,0.219139,0.000229,0.187642,0.354111,0.111493,0.106851,0.09617,0.026799,0.048321,0.079194,0.257503,0.073465,0.082421,0.702502,0.757852,0.035552,0.047763,0.14807,14891.808816,116.20873,40.294205,1.00871,65.43014,4.508315,1.34154,0.707983,0.741525,0.887919,0.051915,23.59494,5.526331,302.0525,1.346658,0.03672,0.076413,0.23881,0.000301,0.011997,1643.615,0.951597,0,0.978695,0.107144,0,0.020865,0.002811,410.6183,92019.94,notenergetic
0.088253,0.147526,-0.86101,0.187004,-0.240422,0.167627,0.077398,0.000302,1.943909,4.115874,8.498927,8.03527,0.530895,0.583107,0.496874,0.466154,0.392163,0.321156,0.388685,0.147582,0.317883,0.476364,2.475966,-2.502648,0.284563,1.556507,3.561708,0.202094,0.182925,0.042766,0.055938,5.249273,0.856797,1.019749,0.422921,0.393744,0.000077,0.183183,0.377282,0.110205,0.096612,0.086733,0.029527,0.049629,0.071203,0.244574,0.133163,0.071074,1.620713,0.997368,0.018576,0.040234,0.146307,13036.116543,32.016817,38.523371,1.003103,85.62259,5.371012,1.408869,0.630648,1.08048,0.893101,0.083013,37.09585,5.58691,132.0175,0.794646,0.017568,0.024695,0.105075,0.00013,0.012625,2350.724,0.367746,0,0.958056,0.122784,0,0.040212,0.002931,721.9666,118178.7,notenergetic
0.044268,0.058568,1.93446,0.987043,-0.011777,0.145989,-0.174904,0.000175,1.874086,4.149176,6.609136,9.042933,0.415786,0.467382,0.422365,0.439021,0.35036,0.388698,0.30012,0.091354,0.229315,0.405842,2.572349,-1.052766,0.302748,1.571741,3.94357,0.192686,0.17537,0.08915,0.09945,7.33828,1.783005,0.666475,0.644704,0.512766,0.000111,0.197666,0.467111,0.155457,0.142457,0.109173,0.02515,0.058745,0.091865,0.264448,0.19648,0.107652,0.61006,1.266678,0.029523,0.051807,0.157124,5809.557756,10.689306,10.867816,1.003089,59.76837,3.963875,1.225945,1.184985,0.84086,0.868896,0.076617,83.60551,6.68761,460.5599,2.576688,0.083664,0.384701,0.209695,0.000598,0.005139,4762.331,2.545901,0,0.992676,0.152313,0,0.007275,0.00115,397.1667,383517.4,notenergetic
0.035875,0.069648,1.409475,0.488503,-0.507141,-0.001098,0.584535,0.000082,2.073104,4.994217,5.748893,6.723992,0.375871,0.419857,0.235577,0.211694,0.322513,0.424274,0.341224,0.117605,0.217875,0.406299,2.584854,-1.150878,0.271487,1.979706,2.291718,0.184057,0.141523,0.061878,0.084806,6.782989,1.047578,0.426816,0.516805,1.082009,0.000073,0.212204,0.549579,0.15095,0.154468,0.119841,0.038897,0.03396,0.084388,0.262272,0.23629,0.103796,0.569906,0.718166,0.014843,0.03811,0.158026,3846.583574,9.942198,8.481445,1.00434,58.26624,3.611462,1.178889,0.710286,0.350165,0.860067,0.048899,124.2569,6.747261,123.5318,0.319225,0.011364,0.092319,0.071493,0.000456,0.001976,5924.651,1.101047,0,0.91012,0.085331,0,0.081856,0.001689,297.0701,37966.44,notenergetic
0.035875,0.069648,1.409475,0.488503,-0.507141,-0.001098,0.584535,0.000082,2.073104,4.994217,5.748893,6.723992,0.375871,0.419857,0.235577,0.211694,0.322513,0.424274,0.341224,0.117605,0.217875,0.406299,2.584854,-1.150878,0.271487,1.979706,2.291718,0.184057,0.141523,0.061878,0.084806,6.782989,1.047578,0.426816,0.516805,1.082009,0.000073,0.212204,0.549579,0.15095,0.154468,0.119841,0.038897,0.03396,0.084388,0.262272,0.23629,0.103796,0.569906,0.718166,0.014843,0.03811,0.158026,3846.583574,9.942198,8.481445,1.00434,58.26624,3.611462,1.178889,0.710286,0.350165,0.860067,0.048899,124.2569,6.747261,123.5318,0.319225,0.011364,0.092319,0.071493,0.000456,0.001976,5924.651,1.101047,0,0.91012,0.085331,0,0.081856,0.001689,297.0701,37966.44,notenergetic
0.035875,0.069648,1.409475,0.488503,-0.507141,-0.001098,0.584535,0.000082,2.073104,4.994217,5.748893,6.723992,0.375871,0.419857,0.235577,0.211694,0.322513,0.424274,0.341224,0.117605,0.217875,0.406299,2.584854,-1.150878,0.271487,1.979706,2.291718,0.184057,0.141523,0.061878,0.084806,6.782989,1.047578,0.426816,0.516805,1.082009,0.000073,0.212204,0.549579,0.15095,0.154468,0.119841,0.038897,0.03396,0.084388,0.262272,0.23629,0.103796,0.569906,0.718166,0.014843,0.03811,0.158026,3846.583574,9.942198,8.481445,1.00434,58.26624,3.611462,1.178889,0.710286,0.350165,0.860067,0.048899,124.2569,6.747261,123.5318,0.319225,0.011364,0.092319,0.071493,0.000456,0.001976,5924.651,1.101047,0,0.91012,0.085331,0,0.081856,0.001689,297.0701,37966.44,notenergetic
0.073777,0.102356,-0.639883,-0.173808,-0.272535,0.010606,-0.197633,0.000166,2.085704,4.624285,10.2124,6.732446,0.496385,0.40214,0.207363,0.276902,0.307527,0.268826,0.4302,0.169477,0.243738,0.409534,2.577527,-2.022605,0.284959,2.217241,3.451206,0.149285,0.142344,0.075242,0.074273,5.676901,1.082704,0.740896,0.282074,0.285926,0.000066,0.201111,0.360588,0.133321,0.06752,0.064719,0.02599,0.02964,0.066931,0.25951,0.162349,0.090323,1.109742,0.91847,0.015424,0.040693,0.150048,8014.561151,22.99511,19.189091,1.00361,74.3488,4.507379,1.331247,0.526909,0.5288,0.875219,0.078692,73.08117,5.60817,200.2824,0.892475,0.020663,0.014403,0.032125,0.000211,0.004154,2693.039,0.514856,0,0.882157,0.117507,0,0.104025,0.003469,672.4478,51703.95,notenergetic
0.073777,0.102356,-0.639883,-0.173808,-0.272535,0.010606,-0.197633,0.000166,2.085704,4.624285,10.2124,6.732446,0.496385,0.40214,0.207363,0.276902,0.307527,0.268826,0.4302,0.169477,0.243738,0.409534,2.577527,-2.022605,0.284959,2.217241,3.451206,0.149285,0.142344,0.075242,0.074273,5.676901,1.082704,0.740896,0.282074,0.285926,0.000066,0.201111,0.360588,0.133321,0.06752,0.064719,0.02599,0.02964,0.066931,0.25951,0.162349,0.090323,1.109742,0.91847,0.015424,0.040693,0.150048,8014.561151,22.99511,19.189091,1.00361,74.3488,4.507379,1.331247,0.526909,0.5288,0.875219,0.078692,73.08117,5.60817,200.2824,0.892475,0.020663,0.014403,0.032125,0.000211,0.004154,2693.039,0.514856,0,0.882157,0.117507,0,0.104025,0.003469,672.4478,51703.95,notenergetic
0.073777,0.102356,-0.639883,-0.173808,-0.272535,0.010606,-0.197633,0.000166,2.085704,4.624285,10.2124,6.732446,0.496385,0.40214,0.207363,0.276902,0.307527,0.268826,0.4302,0.169477,0.243738,0.409534,2.577527,-2.022605,0.284959,2.217241,3.451206,0.149285,0.142344,0.075242,0.074273,5.676901,1.082704,0.740896,0.282074,0.285926,0.000066,0.201111,0.360588,0.133321,0.06752,0.064719,0.02599,0.02964,0.066931,0.25951,0.162349,0.090323,1.109742,0.91847,0.015424,0.040693,0.150048,8014.561151,22.99511,19.189091,1.00361,74.3488,4.507379,1.331247,0.526909,0.5288,0.875219,0.078692,73.08117,5.60817,200.2824,0.892475,0.020663,0.014403,0.032125,0.000211,0.004154,2693.039,0.514856,0,0.882157,0.117507,0,0.104025,0.003469,672.4478,51703.95,notenergetic
0.069024,0.103513,-1.622914,0.471034,0.330808,0.069583,0.338418,0.000012,2.022993,4.427241,7.951731,8.301657,0.475633,0.488071,0.440957,0.364149,0.344149,0.336747,0.285845,0.178973,0.312575,0.416763,2.55911,-1.627811,0.274298,1.659763,4.185415,0.189733,0.152501,0.047802,0.051957,7.113887,1.056044,0.475716,0.387858,0.379776,0.000008,0.202067,0.557263,0.116879,0.105864,0.084856,0.030138,0.040879,0.060176,0.260086,0.149187,0.080529,1.102893,1.526421,0.024666,0.041711,0.154934,3105.385077,7.390195,6.093125,1.003627,68.70344,4.061509,1.241637,0.616036,0.77411,0.882972,0.115782,76.5001,6.275373,330.6427,1.345996,0.025794,0.060114,0.16796,0.000176,0.008136,2713.575,1.285051,0,0.885486,0.127858,0,0.101468,0.003215,555.2527,227737.7,notenergetic
0.116814,0.186025,-0.769304,-0.18021,0.182685,0.43769,-0.00928,0.000098,1.94528,5.455446,7.865981,7.958904,0.562758,0.564099,0.393102,0.319619,0.314007,0.352758,0.284666,0.211593,0.324059,0.471785,2.549498,-1.585298,0.279165,1.976252,3.488828,0.196364,0.171639,0.060529,0.064686,5.754705,1.058746,0.608162,0.335966,0.359527,0.000039,0.185205,0.334375,0.101376,0.112212,0.119514,0.033678,0.046754,0.074813,0.256266,0.139729,0.067136,1.102977,0.956488,0.02401,0.044802,0.152755,7812.999822,36.000677,39.24423,1.005279,79.01668,5.393056,1.457576,0.488596,0.829961,0.886957,0.079702,59.89294,5.100055,424.9308,2.357672,0.038642,0.047436,0.292376,0.000256,0.005312,3584.157,0.423999,0,0.684421,0.096702,0,0.216133,0.005695,959.9404,362513.5,notenergetic
0.075219,0.105576,0.758702,0.750939,-0.310688,0.053472,0.208692,0.00017,1.99229,4.456385,6.453059,6.440302,0.482018,0.488232,0.420545,0.383743,0.398803,0.395887,0.296494,0.145355,0.276633,0.440416,2.581859,-0.894003,0.277962,1.734056,2.875976,0.199963,0.181557,0.071295,0.084505,6.022484,1.061372,0.54293,0.394891,0.338592,0.000086,0.200248,0.372511,0.15781,0.097426,0.09353,0.026546,0.039917,0.074018,0.264961,0.102316,0.114703,0.846054,1.650807,0.021756,0.038267,0.154075,8788.213402,28.497367,24.450548,1.003416,74.32485,4.858168,1.383939,0.704145,0.836981,0.893025,0.065571,40.87735,5.701608,215.2496,0.83111,0.024355,0.064136,0.093443,0.000202,0.006694,2965.472,0.876834,0,0.896804,0.099757,0,0.092608,0.003485,663.5316,383426.2,notenergetic
0.057875,0.076374,1.289772,-0.099068,0.080628,-0.022704,0.090577,0.000135,2.047571,5.361997,8.206657,7.598071,0.33978,0.376351,0.197959,0.246336,0.366532,0.315063,0.307455,0.139389,0.21897,0.399142,2.600598,-1.259004,0.258593,1.961922,3.099781,0.152354,0.150213,0.074673,0.068135,7.218135,1.967087,0.662611,0.732675,0.323803,0.000097,0.245096,0.644452,0.18814,0.071376,0.097339,0.029389,0.040532,0.089863,0.264978,0.142925,0.110447,1.003352,1.683435,0.017709,0.046367,0.157672,5711.640883,14.793565,11.139719,1.002968,63.12495,4.239126,1.29824,0.536782,0.426137,0.868633,0.053357,64.41986,5.742696,511.7934,2.33061,0.067978,0.074028,0.102392,0.000606,0.004551,2277.542,1.590794,0,0.635819,0.08962,0,0.231708,0.005614,477.0765,79536.93,notenergetic
