@attribute Std_Acc1000_Std_Mem40_SCF_8 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_1 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_9 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_PeriodicCentroid1 numeric

@data

0.035875,0.027615,0.069648,1.409475,0.962124,0.488503,-0.820156,0.000082,1.52343,2.073104,6.415172,0.450247,0.117605,0.54165,0.734769,2.707279,0.363763,0.110774,0.019963,0.048357,0.015607,1.082009,0.340566,0.549579,0.960923,0.148463,0.196443,0.038897,0.007398,4.274627,0.374295,0.103796,0.150248,0.234814,0.286111,0.355157,0.051059,0.014013,0.014843,0.03811,0.109371,0.214848,8.481445,0.519883
0.087606,0.053153,0.129797,0.308623,0.850974,0.669216,0.156642,0.000496,1.49594,1.948936,6.67746,0.468434,0.160169,0.622397,0.783023,2.683025,0.382066,0.152308,0.039492,0.056458,0.019004,0.275351,0.25907,0.34513,1.113026,0.103933,0.103252,0.027714,0.012945,3.484271,0.315679,0.07807,0.110776,0.123244,0.257561,0.2303,0.03734,0.007833,0.022176,0.041853,0.107845,0.213148,53.632253,0.464643
0.07852,0.049662,0.113015,0.1546,1.375409,-0.296409,-0.044017,0.00062,1.436513,1.811754,7.13633,0.46031,0.169133,0.60228,0.761635,2.689944,0.460197,0.128056,0.023762,0.041283,0.009655,0.268755,0.235687,0.339573,1.305316,0.099375,0.096875,0.022906,0.007262,3.356942,0.443338,0.066661,0.100973,0.131748,0.184757,0.164209,0.034482,0.012652,0.019006,0.040298,0.104301,0.213807,35.321002,0.502417
0.117523,0.08166,0.187669,0.453583,0.733494,0.989591,0.164028,0.000418,1.4602,1.968906,5.590918,0.49053,0.172942,0.603798,0.75158,2.69185,0.399444,0.129504,0.030329,0.052526,0.030602,0.303493,0.306011,0.326637,1.356909,0.105975,0.110092,0.02969,0.026729,3.574374,0.502153,0.078233,0.100486,0.21637,0.183797,0.202984,0.035055,0.009556,0.020738,0.04258,0.10235,0.212493,35.182013,0.543956
0.051491,0.034347,0.066713,1.418136,1.223286,0.239956,0.456367,0.000041,1.417134,2.035255,4.310595,0.451682,0.122113,0.566957,0.739115,2.696578,0.445013,0.107816,0.031395,0.053507,0.009123,0.249249,0.266876,0.309433,0.663667,0.101782,0.081931,0.024065,0.009591,4.489295,0.722915,0.07113,0.120979,0.124697,0.189923,0.350564,0.034687,0.00939,0.014486,0.03118,0.100412,0.219511,28.588946,0.504609
0.077699,0.054357,0.11185,0.874468,1.396282,0.244681,0.497302,0.000107,1.598471,2.099357,5.985929,0.491209,0.143863,0.602381,0.776138,2.732511,0.456949,0.136648,0.031279,0.063374,0.023924,0.330567,0.318436,0.312684,1.046693,0.127006,0.116731,0.025085,0.02699,4.173502,0.578629,0.091177,0.127397,0.22105,0.182582,0.204163,0.036305,0.011312,0.022895,0.039783,0.102373,0.21808,37.055287,0.446332
0.053978,0.043008,0.070631,0.431984,1.442231,0.466307,0.787091,0.000011,1.50967,2.33701,6.190808,0.352701,0.132112,0.526436,0.685639,2.763965,0.471562,0.138757,0.028266,0.059876,0.025123,0.600813,0.355002,0.459551,2.308242,0.17029,0.168176,0.043327,0.042227,4.90824,0.84635,0.09669,0.171478,0.157908,0.248205,0.348312,0.055727,0.014814,0.016944,0.042186,0.099215,0.222294,5.078417,0.512716
0.072539,0.046983,0.116425,-0.516411,2.010623,0.217516,-0.105458,0.000289,1.538651,1.775105,6.955936,0.490156,0.142308,0.584121,0.720048,2.703761,0.473988,0.122036,0.028684,0.050872,0.023756,0.278141,0.229075,0.306483,2.146115,0.102482,0.138756,0.027437,0.034976,3.907715,0.612136,0.089054,0.096039,0.147949,0.19929,0.18541,0.04636,0.009063,0.018656,0.041564,0.100509,0.214468,22.624167,0.511636
0.07841,0.061287,0.114439,-0.376668,1.075572,-0.426821,0.39603,0.000257,1.488843,2.039215,7.387159,0.444304,0.173872,0.547154,0.728252,2.685203,0.368824,0.144313,0.033023,0.057666,0.010938,0.438681,0.344607,0.367477,1.361816,0.11853,0.16061,0.023476,0.015213,3.779275,0.570533,0.094086,0.084585,0.149206,0.210042,0.198652,0.048494,0.012484,0.017856,0.042465,0.102676,0.214303,43.83392,0.528069
0.041502,0.031302,0.059507,-1.496152,1.435657,0.026453,0.317729,0.000062,1.471898,2.332949,6.359517,0.510433,0.13296,0.482955,0.592953,2.749559,0.428655,0.137828,0.021701,0.028822,0.004717,0.220141,0.313089,0.263355,1.534696,0.09456,0.081804,0.017448,0.002365,4.352292,0.732,0.090502,0.118525,0.104006,0.136647,0.24305,0.037336,0.007256,0.016689,0.036085,0.091732,0.219432,17.005212,0.487015
0.042448,0.026713,0.059014,1.561299,2.250868,0.708337,0.811738,0.000241,1.561874,2.031197,6.353411,0.487508,0.091074,0.625433,0.800542,2.692907,0.422272,0.134168,0.023208,0.065148,0.012249,0.309964,0.397241,0.458403,2.009841,0.160351,0.123009,0.019901,0.013513,4.051284,0.399558,0.106931,0.125511,0.193531,0.195674,0.193578,0.042279,0.008926,0.019596,0.046803,0.103944,0.211359,31.660342,0.481935
0.062566,0.039049,0.085324,0.318246,1.071,-0.152933,0.037415,0.000446,1.481601,1.950092,6.25235,0.400461,0.160937,0.609385,0.743728,2.708363,0.425742,0.121453,0.028163,0.045379,0.013991,0.268445,0.284039,0.411436,0.896653,0.098353,0.112935,0.028304,0.010816,3.662422,0.454982,0.085348,0.140968,0.167595,0.187315,0.219014,0.038267,0.009763,0.018421,0.04633,0.107822,0.216534,57.91448,0.534932
0.073094,0.055636,0.117585,-0.445011,1.916349,-0.100125,-0.391215,0.000052,1.55224,1.910355,7.900219,0.440651,0.1445,0.525679,0.720608,2.734402,0.436782,0.123595,0.022734,0.055021,0.013691,0.435934,0.322687,0.30255,1.217366,0.110198,0.100396,0.020985,0.015347,3.626464,0.444201,0.105546,0.127125,0.175388,0.167201,0.240871,0.048779,0.01078,0.019201,0.036919,0.093303,0.213647,18.448302,0.516954
0.05792,0.036872,0.083886,-0.488551,1.104997,0.703243,-0.382579,0.000462,1.485829,1.856539,7.348149,0.468852,0.137459,0.543695,0.68362,2.659404,0.445814,0.162644,0.03063,0.044473,0.014674,0.301645,0.270714,0.38091,1.680406,0.114954,0.132373,0.027147,0.011568,3.601727,0.460305,0.099264,0.121444,0.142137,0.220068,0.353124,0.025141,0.00886,0.017865,0.03926,0.095375,0.213543,40.176464,0.527028
0.056061,0.038958,0.071004,0.633099,1.642096,0.582813,-0.154843,0.000198,1.535175,1.871681,5.863728,0.434845,0.130461,0.552993,0.713949,2.736499,0.402936,0.126242,0.019703,0.055903,0.019733,0.347675,0.31523,0.336322,1.192557,0.12389,0.102616,0.021251,0.036355,3.945158,0.787929,0.083593,0.111746,0.13526,0.238203,0.260836,0.035134,0.010341,0.01533,0.038708,0.102183,0.215848,21.863449,0.486468
0.075519,0.056497,0.107394,1.592661,1.315524,0.592758,0.480774,0.000226,1.53484,1.989604,5.55349,0.451859,0.125561,0.607772,0.778236,2.683549,0.467445,0.14084,0.032945,0.073203,0.019962,0.290951,0.31597,0.430956,0.845539,0.116569,0.112453,0.02043,0.026102,3.703886,0.454932,0.096656,0.116453,0.154698,0.151931,0.300658,0.039829,0.009352,0.016511,0.040119,0.104235,0.21286,90.260708,0.576431
0.058816,0.035055,0.074281,0.546812,1.272218,-0.146855,0.52131,0.000054,1.453082,1.937654,5.951117,0.515092,0.14102,0.614522,0.776094,2.695016,0.401842,0.134205,0.029004,0.066171,0.016042,0.308105,0.308791,0.310373,1.125996,0.120718,0.103885,0.027791,0.028172,3.720118,0.517322,0.09617,0.094535,0.140699,0.26112,0.239632,0.041069,0.011224,0.022017,0.042137,0.098004,0.213084,29.980327,0.533631
0.06226,0.044503,0.099378,-1.059673,0.672477,-0.509011,-0.065397,0.00049,1.511109,1.681595,9.698979,0.449602,0.176595,0.490867,0.733408,2.711358,0.420276,0.111284,0.017654,0.035424,0.010846,0.189785,0.203606,0.354852,0.624045,0.098298,0.100007,0.024866,0.004298,3.609996,0.498624,0.080375,0.108981,0.119448,0.201612,0.194827,0.040839,0.012546,0.019866,0.037488,0.098406,0.217215,29.999084,0.503769
0.043919,0.035035,0.05686,-0.345487,1.748426,0.395574,0.122532,0.000162,1.508944,1.975771,9.126939,0.358378,0.118058,0.47624,0.663489,2.751265,0.378083,0.152312,0.024717,0.053699,0.010078,0.487797,0.382686,0.615758,2.459151,0.179431,0.185587,0.024838,0.009811,4.022125,0.593755,0.110582,0.148429,0.212282,0.249433,0.26473,0.062843,0.015549,0.017382,0.036396,0.094683,0.217889,23.324539,0.521495
0.04604,0.03847,0.05621,-0.362756,2.631501,-0.668754,-0.357218,0.000107,1.498389,1.894998,7.183038,0.363011,0.131427,0.495001,0.644786,2.762649,0.396552,0.141983,0.02166,0.057462,0.010234,0.44238,0.25408,0.383126,2.455082,0.113723,0.115161,0.025827,0.004865,3.875035,0.582887,0.084411,0.1322,0.164816,0.191676,0.165999,0.032476,0.010668,0.013417,0.04646,0.093549,0.215693,13.137036,0.481598
0.067142,0.057372,0.100776,-1.311145,0.45645,0.204372,0.056844,0.000022,1.519485,1.906407,7.888429,0.459454,0.166614,0.489289,0.641156,2.762023,0.433042,0.156234,0.023499,0.050093,0.028224,0.334861,0.282368,0.443447,1.856949,0.141483,0.144302,0.052402,0.0246,4.360281,0.783481,0.078241,0.162158,0.218766,0.28304,0.232681,0.047681,0.013253,0.026086,0.050794,0.101646,0.214222,18.028189,0.510512
0.056687,0.04362,0.080754,-0.674104,1.498313,0.345831,0.60222,0.000143,1.434393,1.812635,7.200659,0.436507,0.141525,0.527082,0.653716,2.708089,0.400042,0.16068,0.02378,0.044587,0.013367,0.395308,0.263795,0.347598,1.307504,0.112115,0.100274,0.025978,0.008999,3.831791,0.504473,0.080038,0.123614,0.153375,0.158741,0.201718,0.052526,0.011297,0.019986,0.035711,0.106564,0.213646,16.830041,0.479234
0.027082,0.020527,0.031766,0.471513,1.692485,1.028572,0.566227,0.000054,1.591187,1.988488,6.370798,0.534448,0.068015,0.531664,0.697688,2.737982,0.463587,0.199667,0.028266,0.078368,0.013428,0.359544,0.305288,0.34903,1.005201,0.162718,0.10359,0.02466,0.025688,4.800343,0.936642,0.082154,0.11752,0.131259,0.188776,0.190206,0.048894,0.016699,0.016431,0.045451,0.099382,0.219033,8.039026,0.529915
0.0345,0.021319,0.047734,1.00033,1.55131,0.529727,0.023662,0.000256,1.502597,2.1281,6.595165,0.481768,0.107001,0.577968,0.737527,2.699727,0.413569,0.146013,0.019111,0.044999,0.009216,0.42041,0.370926,0.381375,0.975284,0.176285,0.140225,0.022502,0.01104,4.164571,0.532326,0.094844,0.128717,0.183833,0.236283,0.199154,0.051335,0.008057,0.018069,0.043512,0.106477,0.215219,18.414929,0.485861
0.111478,0.080375,0.172341,1.100164,1.107975,0.953743,0.26441,0.000091,1.479909,2.056143,7.144899,0.416522,0.146209,0.620887,0.797925,2.699525,0.466817,0.137606,0.035845,0.065295,0.029849,0.531049,0.309064,0.360176,2.064903,0.098161,0.125298,0.029814,0.02216,3.933792,0.452253,0.08051,0.105958,0.130747,0.233805,0.185737,0.038456,0.012383,0.020736,0.045212,0.110348,0.213471,15.092411,0.493402
0.056317,0.035044,0.062302,0.837973,0.935014,0.748952,0.427518,0.000572,1.467896,1.800747,5.786479,0.415333,0.133224,0.572269,0.737534,2.694395,0.438166,0.134825,0.027759,0.060698,0.007885,0.33377,0.233226,0.381935,1.252354,0.127637,0.128105,0.021662,0.011335,3.462137,0.43382,0.063695,0.155727,0.247934,0.264534,0.299442,0.039599,0.011564,0.01329,0.038795,0.096929,0.216265,69.622494,0.492027
0.041424,0.034112,0.046982,-0.374549,3.273919,0.464775,0.254921,0.000052,1.513798,1.95025,8.268317,0.441969,0.107012,0.48183,0.623809,2.857694,0.377864,0.2356,0.01636,0.068689,0.006111,0.629116,0.248063,0.346266,0.698538,0.102963,0.088113,0.015226,0.004536,4.384129,0.611401,0.0826,0.112674,0.148303,0.223704,0.246723,0.050266,0.006931,0.013582,0.037749,0.080414,0.229087,10.306096,0.544989
0.099113,0.068199,0.152838,-0.427298,1.171957,0.187591,0.44272,0.000494,1.584674,1.928648,7.225112,0.434567,0.180313,0.605987,0.760456,2.676585,0.452547,0.161998,0.050396,0.060848,0.021542,0.53382,0.249165,0.32123,2.43652,0.09151,0.094016,0.026348,0.011445,3.24523,0.280058,0.081348,0.093231,0.134593,0.287615,0.251271,0.03048,0.017204,0.020882,0.044258,0.100768,0.209613,124.687272,0.476208
0.027164,0.019131,0.045897,1.018592,1.281991,0.367899,0.590462,0.00012,1.587172,2.030283,5.186894,0.445518,0.08401,0.548216,0.736064,2.71892,0.457937,0.15386,0.030857,0.073776,0.011316,0.284003,0.392682,0.472383,1.444542,0.162949,0.170465,0.041636,0.016057,4.528144,0.644772,0.114685,0.116828,0.140562,0.157407,0.24519,0.045753,0.018226,0.024097,0.045623,0.107509,0.214073,10.38785,0.508421
0.073233,0.05971,0.111034,0.021803,1.10576,0.363373,0.135856,0.000098,1.318381,2.240298,7.193467,0.329811,0.144713,0.513294,0.689938,2.747912,0.477396,0.183226,0.038909,0.078904,0.022847,0.42103,0.382507,0.393998,2.122675,0.138455,0.109215,0.026728,0.031883,3.788852,0.69299,0.077501,0.11484,0.134917,0.198687,0.257376,0.037138,0.014826,0.023215,0.040318,0.088863,0.212354,18.534367,0.49772
0.063362,0.041376,0.083142,0.41738,1.056037,0.051186,-0.21492,0.000142,1.458549,1.877636,7.388695,0.473475,0.149859,0.560847,0.75685,2.670851,0.420249,0.110715,0.020868,0.04535,0.009114,0.223671,0.255855,0.335058,1.55494,0.097139,0.097918,0.025978,0.013926,3.654368,0.523613,0.090825,0.118946,0.141931,0.171776,0.157196,0.033084,0.010582,0.018914,0.044295,0.10156,0.214225,33.36742,0.52141
0.046569,0.0303,0.068436,-0.514303,2.106002,0.978796,0.881435,0.000589,1.595184,2.005653,5.97021,0.43547,0.105857,0.554027,0.698588,2.716959,0.436944,0.169793,0.032347,0.079077,0.009554,0.292906,0.383996,0.567476,0.856776,0.125627,0.167328,0.020195,0.0156,3.327392,0.334982,0.106199,0.124095,0.254411,0.197658,0.252233,0.053893,0.008812,0.020784,0.034226,0.085189,0.217677,43.687204,0.449403
0.109922,0.085447,0.182508,-0.703552,0.992421,-0.060762,0.147561,0.000115,1.558483,1.891098,7.150898,0.451197,0.192266,0.590676,0.760421,2.670129,0.467788,0.144212,0.036589,0.061483,0.023197,0.225316,0.256919,0.3412,1.181765,0.12302,0.141513,0.027295,0.024443,3.604271,0.431637,0.097619,0.15856,0.169669,0.206608,0.215317,0.032698,0.013795,0.022485,0.039914,0.097826,0.210242,29.629647,0.470078
0.073485,0.051608,0.104691,1.150872,0.611115,0.486185,-0.330174,0.000176,1.549365,1.900208,6.491449,0.400807,0.143275,0.566309,0.76833,2.698573,0.447147,0.124331,0.028828,0.064154,0.020048,0.297005,0.258845,0.31292,1.857676,0.160966,0.100154,0.020521,0.035533,3.955438,0.45013,0.082738,0.142796,0.170636,0.185042,0.233311,0.038699,0.008795,0.018942,0.040429,0.10153,0.212771,23.929225,0.502479
0.074443,0.053416,0.102316,0.537679,1.821798,1.529415,0.644413,0.00011,1.559706,1.832885,6.17188,0.485741,0.105189,0.620224,0.766807,2.696224,0.417182,0.138021,0.037005,0.072037,0.032849,0.321576,0.28124,0.378745,1.447052,0.107616,0.123535,0.029467,0.042874,4.236596,0.677484,0.076898,0.090028,0.172455,0.190707,0.265941,0.04142,0.014913,0.02314,0.042734,0.095017,0.212576,17.269238,0.526066
0.050742,0.033026,0.279934,0.20719,2.112351,0.097792,-0.026558,0.000777,1.469025,1.85032,6.888872,0.524978,0.109404,0.589572,0.758683,2.631503,0.459862,0.176265,0.046798,0.0731,0.013203,0.370925,0.244294,0.283008,1.073954,0.095491,0.084287,0.022602,0.023545,3.642701,0.432197,0.077328,0.107549,0.109508,0.14977,0.185292,0.044372,0.009195,0.019122,0.04172,0.09215,0.199787,74.676017,0.523782
0.04482,0.034614,0.045979,1.995106,1.643376,0.517402,0.855861,0.000114,1.533974,2.061202,6.790036,0.378174,0.107806,0.572543,0.792638,2.684699,0.446777,0.152476,0.017502,0.066751,0.012679,0.453732,0.336771,0.426306,1.257434,0.162016,0.10025,0.016703,0.026677,4.013221,0.614145,0.091268,0.159491,0.132138,0.242911,0.347181,0.038739,0.006949,0.020028,0.034976,0.103975,0.21207,12.39542,0.419825
0.035234,0.026735,0.039808,0.493532,2.209272,1.504507,0.552909,0.00008,1.531483,1.967971,5.743275,0.465457,0.084394,0.510952,0.653555,2.761008,0.461851,0.165443,0.019438,0.058126,0.012436,0.457242,0.36694,0.401326,1.48287,0.134292,0.104703,0.014853,0.013853,4.576186,0.565945,0.099814,0.114973,0.152879,0.220838,0.217933,0.038793,0.008422,0.020327,0.037869,0.096224,0.217961,28.131616,0.599315
0.040373,0.030104,0.065917,0.995114,0.957557,0.520164,-0.018237,0.000041,1.452834,1.915459,4.35164,0.547686,0.104341,0.502678,0.658725,2.735898,0.391071,0.12691,0.027102,0.074809,0.019586,0.362274,0.324182,0.442948,1.363302,0.117343,0.130757,0.021421,0.036297,4.459833,1.186426,0.090558,0.096343,0.122574,0.264663,0.238623,0.048326,0.013707,0.035323,0.041147,0.096735,0.221834,10.144966,0.479979
0.057826,0.046049,0.072039,0.488682,1.341403,-0.30805,0.027314,0.000076,1.494528,1.941724,7.062965,0.424857,0.152067,0.549304,0.727577,2.654195,0.436005,0.130088,0.029299,0.057899,0.013073,0.475915,0.278738,0.353591,0.952081,0.139011,0.105506,0.033758,0.013826,4.003852,0.555875,0.060775,0.14634,0.162099,0.191659,0.318776,0.033763,0.011409,0.014344,0.049665,0.094494,0.207639,14.845236,0.531814
0.047654,0.032092,0.066137,0.635145,0.796787,0.985109,0.300773,0.000041,1.440273,2.398218,5.198638,0.432399,0.104444,0.532722,0.71682,2.682717,0.515869,0.176628,0.033744,0.097572,0.014551,0.289876,0.319834,0.373911,1.256375,0.124191,0.089386,0.026819,0.020822,4.104355,0.555516,0.075607,0.147692,0.137832,0.248763,0.287832,0.033419,0.01052,0.017483,0.036243,0.103341,0.203251,20.088676,0.57838
0.034273,0.022247,0.045844,1.348507,1.509161,0.610106,0.233636,0.000326,1.451192,1.959594,5.567826,0.471382,0.094188,0.537756,0.734655,2.734245,0.420968,0.140418,0.020008,0.073341,0.009385,0.458274,0.397078,0.46173,1.150977,0.159243,0.155889,0.021616,0.014972,4.41959,0.697136,0.088068,0.137926,0.179023,0.268843,0.248037,0.060919,0.011355,0.015332,0.038537,0.105736,0.217356,13.382903,0.550388
0.04915,0.038494,0.06658,-0.391649,2.482951,-0.038808,0.125018,0.000141,1.36982,1.95909,9.254409,0.312271,0.12838,0.526695,0.697087,2.708842,0.409857,0.133931,0.028293,0.05073,0.018696,0.364456,0.27317,0.433196,2.8255,0.130084,0.111795,0.030749,0.011021,3.827946,0.531597,0.075847,0.117065,0.142309,0.236376,0.220282,0.053259,0.013816,0.016427,0.039927,0.098227,0.212843,13.627813,0.482758
0.078414,0.059787,0.116436,-0.323652,2.024686,0.183115,0.105727,0.000022,1.504965,1.981593,7.853027,0.377957,0.146016,0.560469,0.707316,2.711051,0.434881,0.154782,0.03187,0.063728,0.029417,0.461514,0.284344,0.34757,1.368999,0.098951,0.108203,0.032422,0.029281,3.767431,0.603788,0.087204,0.12137,0.188933,0.226866,0.296426,0.043319,0.013821,0.026362,0.042398,0.090518,0.216175,9.386556,0.575197
0.05719,0.041263,0.07057,1.477552,1.140136,0.777171,-0.006421,0.000054,1.440415,1.920269,6.947801,0.45124,0.121267,0.556329,0.747246,2.701824,0.389388,0.137094,0.025001,0.074835,0.019455,0.243792,0.244005,0.37839,1.234491,0.11657,0.106775,0.025451,0.03395,4.598203,0.618941,0.075544,0.13862,0.14387,0.210761,0.240255,0.03942,0.006345,0.014943,0.034933,0.097697,0.216611,15.534133,0.514662
0.096887,0.067229,0.140614,0.315171,1.04675,-0.154988,-0.155748,0.000167,1.487297,2.017383,7.534913,0.374997,0.174458,0.602734,0.790397,2.729168,0.389731,0.140056,0.03388,0.065162,0.025569,0.455543,0.286537,0.404968,1.354635,0.11277,0.119196,0.030382,0.028884,3.846282,0.431464,0.078157,0.111283,0.135774,0.262505,0.284242,0.052864,0.011798,0.022882,0.041412,0.099156,0.216435,26.55241,0.495899
0.04274,0.038378,0.0528,0.554596,1.715334,0.368627,0.274283,0.000046,1.462279,2.013082,6.791569,0.40175,0.119731,0.474545,0.645523,2.786691,0.410516,0.206684,0.023252,0.048962,0.023997,0.369473,0.345139,0.497164,2.811009,0.204701,0.19691,0.037078,0.039322,4.535137,0.595055,0.077017,0.173586,0.247603,0.262997,0.37039,0.05459,0.014209,0.025304,0.04264,0.10722,0.205623,9.830687,0.512098
0.048892,0.033873,0.065321,0.148376,0.905581,-0.531919,-0.090076,0.000351,1.494935,1.810154,7.104788,0.352936,0.149035,0.529368,0.746697,2.691157,0.409261,0.126812,0.024068,0.057776,0.012492,0.243081,0.269008,0.325255,1.036541,0.100104,0.090615,0.028611,0.008683,3.808938,0.57396,0.083042,0.084912,0.103986,0.23411,0.211719,0.042443,0.008399,0.017976,0.042263,0.099258,0.211751,33.689128,0.49398
0.04907,0.038365,0.064803,0.561029,1.622812,0.438047,0.428864,0.000068,1.587124,1.989068,7.097256,0.311106,0.127471,0.539766,0.701735,2.672222,0.459138,0.177103,0.032592,0.075382,0.011431,0.314557,0.358543,0.468528,2.103535,0.162151,0.105534,0.027658,0.019649,4.006116,0.654163,0.101825,0.175127,0.165329,0.219897,0.205782,0.05538,0.012521,0.019517,0.042371,0.103997,0.208712,22.625963,0.467851
0.044908,0.032105,0.054672,1.056971,0.844758,0.282082,0.229871,0.000153,1.440508,2.028611,5.733758,0.415145,0.133944,0.532022,0.725408,2.665983,0.40011,0.126736,0.030725,0.058411,0.008711,0.274121,0.37495,0.309717,1.534026,0.156096,0.099868,0.030009,0.003943,4.021724,0.590608,0.086279,0.114501,0.12342,0.207069,0.22436,0.024303,0.00727,0.014211,0.03826,0.108563,0.211358,19.083172,0.512118
0.023444,0.014131,0.137718,1.41729,2.268993,0.292615,0.054559,0.000278,1.581015,1.902438,5.632792,0.437513,0.080113,0.568427,0.713376,2.741044,0.41775,0.16075,0.019704,0.079081,0.006899,0.445146,0.254198,0.37661,1.474573,0.13094,0.107851,0.018194,0.02008,4.031421,0.438169,0.079792,0.149252,0.144405,0.227216,0.378142,0.036245,0.0088,0.019372,0.037828,0.093634,0.213889,11.296831,0.535936
0.035042,0.021227,0.076124,-0.091676,1.030633,1.385344,0.197009,0.001003,1.484717,1.796373,5.018711,0.447368,0.1033,0.533394,0.704514,2.716803,0.373429,0.128988,0.030151,0.059954,0.005422,0.487339,0.25717,0.380768,2.90211,0.096288,0.144991,0.024956,0.00835,4.390342,0.345238,0.080548,0.103469,0.15256,0.164474,0.218808,0.034034,0.008375,0.028275,0.040977,0.105712,0.216306,44.888939,0.488182
0.037417,0.027526,0.049679,0.785704,1.4025,0.101694,-0.35921,0.000047,1.617592,1.891919,5.642867,0.38405,0.118161,0.518926,0.699718,2.642654,0.433788,0.109308,0.025741,0.039461,0.00793,0.432997,0.284019,0.444228,0.754657,0.10838,0.121064,0.021485,0.005738,4.531643,0.470105,0.117771,0.110753,0.136076,0.234007,0.247974,0.038342,0.008841,0.014867,0.037786,0.101788,0.209543,12.50058,0.513148
0.07508,0.055671,0.106273,0.09986,1.313274,0.274441,0.167277,0.000274,1.529888,1.984179,8.65554,0.373898,0.144093,0.566346,0.747445,2.673599,0.453478,0.149019,0.037001,0.068969,0.027546,0.349971,0.265294,0.371621,1.738886,0.094101,0.10934,0.031385,0.031091,3.482591,0.521026,0.090855,0.107255,0.132761,0.276303,0.239346,0.040655,0.012392,0.020839,0.041139,0.10684,0.208406,23.170169,0.477453
0.058574,0.040512,0.076046,0.864179,1.514224,0.451848,0.075137,0.000087,1.514624,2.086101,6.992044,0.312587,0.135624,0.582733,0.738431,2.692984,0.391685,0.125003,0.029676,0.059132,0.017282,0.537331,0.358946,0.493743,1.687966,0.158485,0.162284,0.034277,0.017345,3.882093,0.442109,0.091451,0.146976,0.13564,0.295808,0.239642,0.044399,0.015897,0.02362,0.050774,0.09953,0.209654,14.94749,0.490356
0.044348,0.032113,0.070151,0.57864,1.266831,-0.418211,0.041445,0.000464,1.473441,1.975705,5.489272,0.247904,0.140958,0.541668,0.674485,2.67402,0.395245,0.128788,0.029631,0.066351,0.012956,0.612499,0.319044,0.347077,1.105116,0.12633,0.137198,0.02777,0.023091,3.82657,0.773824,0.079416,0.135822,0.172604,0.310914,0.536713,0.039308,0.008751,0.018064,0.046494,0.101696,0.213231,17.90693,0.478398
0.044085,0.033639,0.055991,1.426175,1.392073,0.69605,-0.097059,0.000174,1.546722,1.907607,6.891369,0.547075,0.113711,0.547321,0.695206,2.663241,0.364854,0.130687,0.017773,0.074693,0.008073,0.244262,0.322876,0.418485,1.807858,0.121727,0.097676,0.015751,0.021549,4.102056,0.614513,0.104093,0.118197,0.213248,0.201269,0.354097,0.062171,0.008006,0.015584,0.037776,0.099142,0.210689,12.137804,0.489059
0.053405,0.034725,0.087869,1.618372,1.53743,0.212228,0.05102,0.000169,1.589183,1.984023,4.870232,0.447098,0.120806,0.611695,0.773176,2.670008,0.387191,0.119317,0.029561,0.074486,0.028269,0.329745,0.349163,0.398856,0.908602,0.121532,0.110207,0.026724,0.040398,3.794868,0.787938,0.107559,0.176558,0.160893,0.176687,0.259611,0.051414,0.008968,0.027777,0.042902,0.105992,0.213361,12.984176,0.514086
0.053471,0.039022,0.065372,1.083284,1.185226,0.375258,-0.310038,0.000025,1.577249,2.10757,6.126592,0.388797,0.123829,0.540982,0.744078,2.731303,0.4032,0.13732,0.028136,0.07522,0.015936,0.351195,0.402663,0.376998,1.64467,0.205495,0.154906,0.024433,0.03094,4.157429,0.761333,0.105633,0.170024,0.195388,0.274834,0.251678,0.055253,0.014217,0.03005,0.048277,0.109517,0.214654,6.498716,0.519326
0.050586,0.036949,0.070427,-0.849561,2.571775,-0.473729,-0.115594,0.000056,1.438233,2.016413,9.570076,0.368384,0.144834,0.533141,0.661314,2.722755,0.399906,0.135792,0.019734,0.041053,0.007535,0.24123,0.309219,0.365763,1.718945,0.10131,0.090401,0.019421,0.004622,4.086543,0.457194,0.088315,0.123095,0.172863,0.189366,0.243351,0.039178,0.01021,0.016924,0.043388,0.094435,0.215806,14.228981,0.479501
0.040471,0.030356,0.050017,0.631512,2.105441,0.633245,0.736208,0.000281,1.450853,2.098741,7.107426,0.435533,0.103577,0.539358,0.724687,2.7079,0.434939,0.145673,0.022215,0.06162,0.013892,0.37785,0.33472,0.328399,1.357626,0.117547,0.110235,0.030492,0.010326,3.981842,0.491748,0.091266,0.111214,0.162951,0.146303,0.225979,0.043357,0.010714,0.017169,0.037737,0.097137,0.213214,18.107082,0.463138
0.053028,0.037202,0.065162,0.404443,1.15805,0.222289,0.049436,0.00004,1.493772,1.971979,9.506772,0.428324,0.132666,0.552696,0.71784,2.667612,0.425298,0.113109,0.027134,0.049763,0.015453,0.469593,0.329118,0.34559,2.545381,0.120929,0.113616,0.02812,0.01025,3.852548,0.430868,0.092633,0.126423,0.15007,0.195464,0.185232,0.04118,0.011729,0.021057,0.040519,0.101004,0.21035,13.480924,0.522466
