@attribute Std_Acc1000_Std_Mem40_SFM_14 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_16 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_19 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_20 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHisto_MidPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute output {happy,nothappy}

@data

0.036949,-53.115056,-0.849561,2.016413,3.82417,0.584231,0.144834,0.391685,-18.27905,0.487986,0.199807,0.134883,0.138426,6.172248,1.107168,0.24123,0.223543,0.000017,0.376422,0.177647,0.399493,0.609209,2.959972,0.068891,0.1098,0.083153,0.066953,0.054935,0.03202,0.053061,0.060241,0.073669,4.086543,0.000022,0.162727,0.172863,0.243351,0.039178,0.032777,0.028015,0.030049,0.038332,0.04533,0.215806,13.141518,24.54421,14.228981,1.004034,happy
0.066483,-44.514638,0.038127,1.931727,3.40966,0.292496,0.178896,0.454247,-5.736397,0.426509,0.207351,0.186512,0.173111,5.196663,0.88599,0.242968,0.175322,0.000296,0.399736,0.170785,0.44421,0.57212,1.264172,0.124269,0.106553,0.097111,0.064008,0.080626,0.038211,0.057834,0.073018,0.090276,3.379894,0.000133,0.208907,0.142022,0.215129,0.024509,0.03401,0.034359,0.025781,0.026528,0.025565,0.215597,51.267225,98.690551,79.371467,1.007406,happy
0.10216,-43.394663,-0.995231,1.834396,3.127325,0.283015,0.208962,0.499037,-4.90613,0.436226,0.196849,0.165599,0.155914,4.920072,0.538554,0.215116,0.208947,0.000054,0.311395,0.180817,0.326598,0.389337,1.410857,0.137627,0.083734,0.076166,0.069285,0.062104,0.041318,0.058657,0.073697,0.089827,3.396644,0.000062,0.213556,0.137925,0.184772,0.035804,0.021379,0.029165,0.02012,0.028363,0.022582,0.215887,23.57905,44.463398,36.404879,1.004319,happy
0.043658,-53.699029,2.153085,1.788514,3.85337,0.253899,0.109598,0.459278,-1.441376,0.458665,0.194032,0.189567,0.160924,6.150636,0.709279,0.295341,0.146828,0.000408,0.241856,0.185511,0.354442,0.926219,1.649292,0.073531,0.085698,0.064827,0.057291,0.063328,0.037889,0.053841,0.072219,0.090643,3.934464,0.000365,0.189905,0.105697,0.295899,0.040457,0.026606,0.025036,0.027896,0.02126,0.018228,0.217523,64.476786,89.477161,47.660548,1.011648,happy
0.074799,-51.592588,-0.090105,1.792704,4.499538,0.264598,0.174141,0.494253,-5.932614,0.528597,0.216562,0.161232,0.170755,5.88169,0.714862,0.272134,0.134425,0.000022,0.192183,0.171704,0.345755,0.55371,1.198137,0.098591,0.077264,0.060973,0.073351,0.046902,0.044246,0.061468,0.074742,0.090806,3.928572,0.000037,0.130537,0.139073,0.237955,0.035461,0.023929,0.017422,0.017563,0.019976,0.015725,0.214723,30.424894,35.459753,29.616568,1.005902,happy
0.033774,-45.858906,-0.621213,1.955838,3.538522,0.301492,0.14865,0.420758,-2.153475,0.438616,0.183932,0.167297,0.165363,5.242647,0.962507,0.315968,0.148969,0.000167,0.249175,0.189415,0.409804,0.540918,1.493335,0.116671,0.109628,0.080135,0.076927,0.065529,0.034732,0.050855,0.065151,0.079294,3.567598,0.000096,0.12156,0.12773,0.19794,0.035202,0.030564,0.023311,0.020195,0.019117,0.017088,0.217031,46.836457,62.254824,48.861821,1.004293,happy
0.054582,-50.251829,-0.42252,1.990762,3.938602,0.25801,0.161592,0.473294,-3.38373,0.483224,0.207104,0.179161,0.170671,7.549716,1.328458,0.391464,0.36666,0.000104,0.325105,0.189443,0.688073,0.652701,1.396137,0.135259,0.154936,0.12267,0.104192,0.104374,0.058333,0.062148,0.082377,0.09335,3.482111,0.000151,0.21971,0.129709,0.235901,0.046256,0.033109,0.024413,0.026776,0.037211,0.032767,0.211089,23.539491,23.569713,37.199472,1.003863,happy
0.069303,-42.714136,-0.072105,1.821911,3.950907,0.278594,0.189865,0.484206,-3.457113,0.448238,0.207615,0.177392,0.17817,5.006375,0.639391,0.267766,0.279012,0.000216,0.243361,0.208831,0.446138,0.561227,1.358206,0.099063,0.093041,0.075854,0.106882,0.065295,0.041772,0.074535,0.073998,0.095591,3.303358,0.000124,0.136765,0.135019,0.19632,0.038159,0.03299,0.028823,0.023654,0.026798,0.020653,0.213406,41.752613,42.279526,65.968117,1.003417,happy
0.085593,-46.856137,-0.114036,1.890057,3.87768,0.24544,0.160914,0.51189,-7.980047,0.508831,0.196347,0.172523,0.16167,5.462323,0.966709,0.274714,0.226997,0.000086,0.611155,0.176889,0.420455,0.494031,2.7284,0.147344,0.117272,0.065635,0.091075,0.085055,0.051632,0.068889,0.073901,0.096354,3.583402,0.000088,0.283072,0.129068,0.248551,0.034381,0.032015,0.02635,0.021584,0.033567,0.029666,0.214863,24.913853,43.966561,23.392863,1.003906,happy
0.06672,-48.993309,0.278152,1.896439,3.532235,0.285401,0.161515,0.469556,-5.185989,0.500842,0.199461,0.174682,0.175635,5.659524,0.913936,0.260798,0.15981,0.000045,0.40788,0.198693,0.533928,0.520655,1.891541,0.133131,0.108959,0.080518,0.098177,0.080846,0.041225,0.067448,0.080299,0.095142,3.749906,0.000042,0.188389,0.149462,0.179947,0.030762,0.028226,0.026432,0.030937,0.029718,0.028172,0.214611,30.134038,55.281993,38.808639,1.006505,happy
0.04356,-49.781594,0.556071,1.965266,3.899192,0.272626,0.131479,0.432946,-6.509847,0.454081,0.135194,0.143669,0.12655,5.803088,0.922238,0.384965,0.478553,0.000312,0.348503,0.291881,0.45731,0.739324,3.892966,0.209988,0.101436,0.097135,0.09078,0.064476,0.046005,0.060558,0.070583,0.090716,3.927644,0.00016,0.226676,0.169142,0.293887,0.062447,0.036605,0.021768,0.025266,0.030326,0.034044,0.21434,12.72787,16.137893,15.37202,1.002218,happy
0.090047,-44.440679,-0.373139,1.901259,3.814878,0.293701,0.2004,0.484364,-3.452639,0.454461,0.195676,0.158704,0.150521,5.852602,0.743622,0.359983,0.343409,0.000286,0.548072,0.179591,0.545197,0.484956,1.283963,0.116615,0.095392,0.087567,0.096399,0.093271,0.044202,0.067529,0.076049,0.092603,3.109416,0.000155,0.298883,0.123236,0.222077,0.040868,0.02864,0.031949,0.023721,0.025988,0.020499,0.217129,38.681172,34.3182,58.636496,1.003991,happy
0.106064,-54.377052,-0.529077,1.974369,3.427591,0.215092,0.18372,0.543034,-6.265203,0.473695,0.196065,0.155029,0.144585,6.771519,1.328161,0.407434,0.187877,0.000043,0.703021,0.2252,0.651841,0.671486,3.450409,0.108663,0.135306,0.15527,0.129647,0.142244,0.053388,0.075554,0.094193,0.108657,4.038653,0.00004,0.367191,0.17301,0.355545,0.042364,0.027614,0.039394,0.034519,0.034023,0.028905,0.21356,19.486067,44.727539,28.118546,1.007323,happy
0.050344,-50.795099,0.066473,1.87072,3.533798,0.322471,0.148394,0.487528,-3.308827,0.488848,0.240993,0.187687,0.185756,7.003388,0.737656,0.366677,0.349411,0.000173,0.29084,0.177499,0.543242,0.620201,1.313881,0.101289,0.100659,0.087133,0.128054,0.097632,0.044204,0.057432,0.074027,0.092215,4.252392,0.000118,0.285645,0.204059,0.221881,0.042994,0.028327,0.02097,0.022865,0.030272,0.031661,0.217442,114.33454,71.423941,149.629605,1.016891,happy
0.058153,-44.51071,0.378087,1.900152,3.484981,0.237739,0.162501,0.500387,-2.310062,0.469384,0.197659,0.179981,0.171768,5.233464,0.65828,0.23525,0.184295,0.000094,0.18748,0.183424,0.402753,0.418919,1.204048,0.09686,0.072889,0.061988,0.060118,0.059166,0.046546,0.062691,0.074633,0.089823,3.24906,0.000136,0.12805,0.125609,0.19909,0.037958,0.025799,0.02038,0.022603,0.023541,0.024927,0.215356,46.031141,53.559805,56.515746,1.003657,happy
0.076096,-48.071833,-0.253968,1.916644,3.521857,0.263113,0.163462,0.487884,-3.422463,0.641111,0.228618,0.19933,0.196852,5.545902,0.979771,0.326337,0.197228,0.000242,0.394901,0.180372,0.446267,0.834025,1.641517,0.121652,0.112144,0.07948,0.087595,0.083284,0.050432,0.064475,0.076086,0.092857,3.357232,0.000278,0.26674,0.233153,0.371601,0.037689,0.035648,0.027318,0.026042,0.029249,0.025295,0.212967,124.610682,37.16002,131.317494,1.009599,happy
0.064407,-45.777725,-0.28694,1.930308,3.599632,0.259479,0.183434,0.462311,-5.491176,0.471629,0.186031,0.1714,0.164919,5.531482,0.767385,0.415334,0.258108,0.000117,0.335777,0.202143,0.386173,0.690289,1.154396,0.106018,0.111003,0.086243,0.079972,0.074037,0.040256,0.057486,0.071141,0.088684,3.530961,0.000066,0.171001,0.12201,0.354653,0.040387,0.028304,0.022949,0.020393,0.019948,0.019079,0.213646,27.370852,40.200975,43.267541,1.003645,happy
0.082018,-46.529997,0.699062,1.92685,3.362135,0.243189,0.165898,0.516781,-2.216262,0.450666,0.197414,0.172366,0.161186,5.567947,0.643053,0.279688,0.20015,0.000129,0.4059,0.226091,0.469227,0.52562,1.19814,0.093344,0.101853,0.103314,0.08057,0.079593,0.041002,0.061132,0.077596,0.095426,4.17601,0.000136,0.215226,0.12838,0.164073,0.038119,0.037922,0.035748,0.0314,0.025795,0.025227,0.213894,76.250632,54.872524,124.022327,1.008914,happy
0.080772,-47.945301,0.426635,2.007659,4.160169,0.246494,0.166232,0.501631,-2.718291,0.594698,0.217687,0.211714,0.190479,6.965739,1.007658,0.443977,0.377807,0.000131,0.506348,0.223393,0.513005,0.758184,1.834382,0.11532,0.096212,0.101158,0.088278,0.094493,0.05265,0.06209,0.075638,0.09378,4.099609,0.000271,0.369325,0.174924,0.283074,0.036621,0.036321,0.034492,0.028933,0.023794,0.025987,0.216369,75.151423,36.162994,116.417484,1.010551,happy
0.03214,-56.836016,1.708599,1.786165,3.99433,0.246676,0.122079,0.447464,-4.987808,0.55654,0.207992,0.172045,0.163662,6.745559,0.756062,0.326937,0.401268,0.000013,0.241817,0.196501,0.514787,0.440831,1.806253,0.085559,0.083367,0.088702,0.090197,0.074421,0.03268,0.055973,0.072613,0.10292,4.397243,0.000032,0.147906,0.116123,0.251464,0.03878,0.0281,0.020973,0.020487,0.02633,0.020644,0.212089,11.61311,13.376569,15.686751,1.00333,happy
0.065477,-43.74602,-0.207411,1.772463,3.553885,0.246859,0.182876,0.479691,-3.299727,0.447344,0.200083,0.180078,0.180848,5.114342,0.797924,0.25353,0.212407,0.000117,0.435464,0.181958,0.648632,0.528543,1.340042,0.091528,0.108289,0.086171,0.075865,0.06759,0.041679,0.058687,0.071291,0.088134,3.421561,0.000108,0.263461,0.134127,0.220973,0.027308,0.032775,0.027299,0.023023,0.027,0.024098,0.216576,48.685121,46.045125,74.686781,1.004812,happy
0.022449,-54.153476,-0.282884,2.036436,4.072981,0.529377,0.107165,0.416381,-11.512298,0.533841,0.199906,0.183946,0.180055,6.155738,0.911713,0.148862,0.299209,0.000053,0.174139,0.17408,0.335345,0.472314,1.197444,0.088977,0.087545,0.062607,0.087832,0.074704,0.032762,0.054282,0.066245,0.081961,3.967535,0.000042,0.09015,0.12423,0.224842,0.029679,0.029265,0.024766,0.019846,0.043811,0.045349,0.217781,35.709388,37.054172,34.553451,1.005222,happy
0.058642,-46.857318,0.171329,1.865488,3.358089,0.257557,0.174566,0.45401,-3.908745,0.402157,0.200427,0.185526,0.161342,5.283394,1.001572,0.309364,0.228874,0.000078,0.266968,0.182532,0.362733,0.472938,1.057559,0.088556,0.089484,0.071524,0.069637,0.069018,0.040367,0.066314,0.073977,0.092387,3.760311,0.000153,0.16946,0.150672,0.173796,0.037152,0.038378,0.028788,0.032043,0.02619,0.017859,0.213128,61.428227,96.68348,30.823141,1.009015,happy
0.055174,-44.304539,-0.569212,1.787478,3.426048,0.284845,0.173183,0.448454,-4.436898,0.457724,0.205822,0.186651,0.178864,5.106396,0.728077,0.333886,0.224927,0.000214,0.321542,0.170518,0.468103,0.522494,1.24885,0.092697,0.091236,0.085715,0.075678,0.069323,0.037822,0.056722,0.072084,0.090812,3.271903,0.000357,0.321834,0.124149,0.239597,0.040163,0.027406,0.022762,0.024361,0.024468,0.026682,0.215376,37.481228,68.797397,51.431209,1.004807,happy
0.044137,-52.722032,0.483178,1.912292,3.723094,0.272712,0.123397,0.499083,-5.46227,0.419821,0.209828,0.202166,0.172568,6.259982,0.832245,0.356533,0.139629,0.000034,0.267618,0.197873,0.417291,0.469198,1.489209,0.110743,0.087817,0.079604,0.066987,0.072636,0.048857,0.07187,0.082329,0.098461,4.240393,0.000047,0.268437,0.117661,0.168491,0.032037,0.036574,0.028722,0.020637,0.033509,0.035809,0.211462,25.928118,47.53148,21.630436,1.007713,happy
0.090451,-56.774905,0.420579,1.943647,3.527263,0.265853,0.161964,0.477878,-6.676971,0.543427,0.228912,0.192409,0.211907,6.710274,1.109374,0.274213,0.218065,0.000013,0.296871,0.208586,0.535413,0.560191,1.578972,0.107118,0.087155,0.076438,0.059749,0.058878,0.04398,0.062241,0.077764,0.094108,3.604648,0.000038,0.156566,0.135894,0.171124,0.047104,0.031406,0.030585,0.024418,0.033484,0.04364,0.211276,37.35492,28.615778,63.087489,1.011899,happy
0.031517,-49.14441,-0.687754,1.958767,3.935269,0.879759,0.116284,0.370211,-36.883083,0.469295,0.185961,0.159698,0.153151,5.876368,1.254826,0.279226,0.266738,0.000383,0.255979,0.203764,0.494699,0.48829,1.44632,0.118841,0.088947,0.081974,0.060054,0.061881,0.030038,0.048328,0.061139,0.079471,3.51119,0.000124,0.153624,0.146493,0.26329,0.037445,0.026742,0.026193,0.018619,0.040835,0.050847,0.226459,38.723172,19.413439,32.614327,1.003827,happy
0.06309,-46.030683,0.772465,1.761336,3.969284,0.229105,0.153344,0.500107,-2.102747,0.46026,0.187322,0.180356,0.16049,5.3034,0.912279,0.310176,0.251858,0.000112,0.192697,0.17729,0.445849,0.570149,1.578301,0.112646,0.094966,0.090899,0.089702,0.071442,0.04559,0.068104,0.078537,0.095941,3.487426,0.00017,0.114031,0.141533,0.207469,0.034834,0.026851,0.02984,0.027447,0.022765,0.020085,0.216265,54.428384,71.892508,48.333704,1.005305,happy
0.056507,-49.704725,-0.603792,1.785758,4.361157,0.266984,0.175392,0.470733,-4.830562,0.512319,0.210475,0.17102,0.167806,5.703814,0.748192,0.308143,0.346772,0.000034,0.297349,0.189749,0.413828,0.583126,1.843365,0.127134,0.099735,0.072037,0.06809,0.067688,0.040228,0.056792,0.073337,0.090079,3.655613,0.000023,0.28056,0.171,0.279271,0.033088,0.031713,0.024936,0.027141,0.024605,0.019971,0.215332,24.259968,38.156923,29.884252,1.004915,happy
0.101593,-56.024696,0.549801,1.910581,3.544309,0.297789,0.176378,0.507803,-2.039353,0.698953,0.233039,0.216471,0.208272,7.30841,0.94192,0.309829,0.378599,0.000044,0.53647,0.17129,0.405192,0.53199,1.231293,0.117239,0.085585,0.079307,0.065065,0.054296,0.050301,0.063769,0.079322,0.096009,4.496417,0.000052,0.391656,0.135796,0.270635,0.039568,0.027479,0.029,0.028213,0.028666,0.028477,0.217846,86.955854,38.311223,112.78694,1.017126,happy
0.060893,-44.915631,0.331734,1.853637,3.632531,0.250069,0.181209,0.497308,-2.316851,0.432094,0.176723,0.175001,0.166222,5.726387,0.665383,0.390447,0.320756,0.000174,0.267914,0.20958,0.497305,0.640098,1.20188,0.196235,0.124529,0.103825,0.124418,0.095448,0.046824,0.061657,0.075094,0.091037,3.221292,0.000094,0.232697,0.148482,0.206127,0.052106,0.028377,0.022994,0.035657,0.029698,0.023201,0.214096,49.020699,65.753691,40.013103,1.004744,happy
0.037168,-47.399072,1.03698,1.814071,3.390079,0.274735,0.12274,0.498451,-3.257546,0.418616,0.179597,0.166242,0.166287,5.5598,0.828386,0.227009,0.149122,0.000204,0.17666,0.179933,0.352358,0.495223,1.204502,0.109444,0.085086,0.060593,0.066852,0.069332,0.0397,0.057351,0.071562,0.086486,3.301395,0.000151,0.145567,0.119344,0.185358,0.040831,0.02563,0.024698,0.022743,0.02232,0.014748,0.212489,60.027773,54.859401,92.418808,1.00722,happy
0.069792,-61.734795,-0.209833,1.896966,3.886461,0.285815,0.151198,0.461671,-4.511788,0.542774,0.174706,0.164406,0.154563,7.888173,1.165329,0.542663,0.275773,0.000004,0.35821,0.219477,0.476637,0.642647,2.581581,0.120765,0.088475,0.075756,0.08409,0.083822,0.051387,0.074542,0.081349,0.090708,4.388724,0.000002,0.219101,0.188831,0.203034,0.039016,0.030837,0.028457,0.02825,0.022738,0.030813,0.21272,4.27952,3.352913,5.23356,1.003074,happy
0.071355,-49.720848,-0.369932,1.909491,3.75353,0.210019,0.183457,0.466543,-5.61134,0.446664,0.20315,0.184177,0.170089,5.797626,0.77347,0.239213,0.313532,0.00005,0.44491,0.181992,0.572338,0.626823,1.951662,0.107793,0.120663,0.091496,0.085726,0.065263,0.042764,0.065378,0.071568,0.087447,3.700651,0.000041,0.353267,0.138669,0.279936,0.035241,0.028553,0.023666,0.027699,0.024316,0.023528,0.214688,25.485636,41.423879,33.918734,1.005181,happy
0.056846,-52.85137,0.740823,1.905915,4.013405,0.344618,0.131591,0.47227,-6.182066,0.633757,0.225547,0.206958,0.200801,7.727642,1.21606,0.52074,0.28034,0.000325,0.575075,0.187506,0.426984,0.69591,1.466104,0.123959,0.093857,0.109416,0.100222,0.086291,0.045796,0.058807,0.079099,0.098279,4.898678,0.000207,0.397585,0.148436,0.230744,0.048684,0.039898,0.043018,0.040137,0.040252,0.04186,0.215035,34.290346,66.588459,38.506217,1.008176,happy
0.098134,-47.520284,0.202843,1.885996,3.682079,0.206379,0.189007,0.498927,-4.02486,0.457405,0.193402,0.17949,0.167347,5.788982,0.56461,0.319305,0.197387,0.000037,0.390666,0.178946,0.411386,0.537207,1.590482,0.106638,0.080747,0.112505,0.074505,0.074085,0.048489,0.059833,0.075866,0.093178,3.568052,0.000022,0.133098,0.151845,0.23781,0.052209,0.025114,0.022771,0.024189,0.026169,0.029374,0.213997,42.802,28.562876,22.609677,1.00611,happy
0.048474,-45.893197,-0.650744,1.976162,3.557083,0.273036,0.167587,0.458234,-5.537838,0.444405,0.202629,0.186111,0.173646,5.282178,0.693231,0.281497,0.241252,0.000121,0.336092,0.175802,0.355618,0.497358,1.333892,0.081952,0.097319,0.062217,0.060526,0.066526,0.04104,0.058923,0.069071,0.083577,3.327113,0.000129,0.265344,0.185108,0.249092,0.036132,0.024892,0.019712,0.025272,0.030258,0.020247,0.212497,99.452334,45.997227,45.258811,1.006305,happy
0.078949,-40.608751,-0.435049,1.80093,3.417606,0.254322,0.210457,0.504296,-3.350657,0.445453,0.212849,0.186078,0.176681,4.556593,0.358424,0.177519,0.188289,0.000216,0.245689,0.173971,0.49874,0.465152,0.889043,0.082968,0.075944,0.071885,0.069878,0.066077,0.040904,0.062011,0.075935,0.096104,3.290687,0.000117,0.159828,0.110028,0.179597,0.034098,0.021869,0.028228,0.028826,0.027078,0.024764,0.215286,58.240693,52.800661,51.990499,1.003304,happy
0.076629,-45.732766,0.661678,1.919441,3.68062,0.223516,0.163668,0.526177,-4.284156,0.421375,0.196752,0.168556,0.166625,5.40588,0.712107,0.331948,0.1721,0.000151,0.232265,0.174593,0.470278,0.673734,1.816875,0.088481,0.09463,0.093423,0.081023,0.094137,0.045331,0.062216,0.0772,0.091515,3.354256,0.000226,0.166541,0.129498,0.228477,0.032375,0.028789,0.032472,0.030888,0.029662,0.02616,0.214346,46.732039,35.477057,57.589122,1.004374,happy
0.060055,-50.026918,-0.251227,1.993706,3.740149,0.276036,0.175071,0.404103,-11.252123,0.550719,0.147342,0.155296,0.121899,5.995379,1.254796,0.463667,0.285523,0.000068,0.644068,0.203267,0.485678,0.977109,3.827339,0.132194,0.09748,0.061374,0.0711,0.079267,0.034064,0.050943,0.066954,0.07817,3.674032,0.000073,0.300483,0.138082,0.448871,0.048395,0.029897,0.039089,0.032211,0.03355,0.032506,0.204775,17.041697,20.749346,18.270372,1.003331,happy
0.068199,-46.029543,-0.427298,1.928648,3.710063,0.207788,0.180313,0.467053,-5.552336,0.588277,0.21616,0.206381,0.203571,5.313328,1.158206,0.53382,0.346831,0.000199,0.386601,0.209269,0.690037,0.567421,1.749892,0.098169,0.102522,0.10683,0.126138,0.123246,0.055835,0.061099,0.073409,0.086718,3.24523,0.000117,0.308203,0.134593,0.251271,0.03048,0.028252,0.030625,0.032125,0.037376,0.026397,0.209613,95.684184,60.910951,124.687272,1.009124,happy
0.0366,-52.225911,0.617264,1.735855,3.820617,0.273733,0.152593,0.450316,-3.255509,0.431094,0.196255,0.173518,0.167419,5.978653,0.901228,0.470153,0.228626,0.000029,0.448421,0.191428,0.450138,0.514026,1.633813,0.10123,0.114014,0.13408,0.081447,0.07789,0.040792,0.057266,0.074349,0.090848,4.084044,0.000037,0.29456,0.140135,0.216792,0.033669,0.029641,0.022233,0.02957,0.022095,0.017238,0.217101,15.962639,17.87405,18.301363,1.002945,happy
0.052209,-48.739727,-0.70695,1.942993,3.524442,0.310497,0.162957,0.417249,-11.666179,0.433938,0.181375,0.160931,0.138095,5.820278,1.136371,0.246697,0.231732,0.000097,0.291889,0.166767,0.496194,0.565231,2.019469,0.08634,0.094715,0.06739,0.062917,0.078296,0.032941,0.056908,0.069911,0.088134,4.156339,0.00005,0.196121,0.120297,0.262855,0.033446,0.023866,0.023884,0.029104,0.040264,0.031216,0.217388,20.196738,19.206043,19.384527,1.002615,happy
0.041329,-50.567154,1.375545,1.875964,4.210267,0.310628,0.128997,0.438515,-5.376356,0.576178,0.212883,0.207505,0.19078,5.928367,0.986649,0.334003,0.431867,0.000078,0.385836,0.182925,0.574276,0.598193,1.156022,0.105921,0.109143,0.088923,0.076814,0.078416,0.044448,0.055434,0.07097,0.089864,3.721602,0.000067,0.283374,0.192794,0.3134,0.036631,0.024741,0.030088,0.030925,0.034468,0.025457,0.217265,24.000884,24.759821,23.345588,1.004492,happy
0.054034,-50.359953,0.129598,1.798234,3.583143,0.262879,0.157004,0.443702,-10.083639,0.532056,0.197614,0.16943,0.160449,5.796013,0.973746,0.213184,0.27345,0.000027,0.270918,0.191941,0.364253,0.424693,2.106836,0.098838,0.070399,0.060549,0.071004,0.06598,0.035372,0.05667,0.068175,0.086157,3.769265,0.00002,0.147853,0.125974,0.180346,0.035034,0.025179,0.023447,0.020035,0.019863,0.022875,0.212357,32.237366,21.728315,19.410896,1.00503,happy
0.063655,-44.635883,-0.072754,1.698601,3.463225,0.272682,0.178109,0.514047,-2.710228,0.439149,0.211594,0.178652,0.175706,5.097154,0.461144,0.30553,0.226029,0.00019,0.284604,0.156221,0.423707,0.441981,1.189504,0.083016,0.102048,0.079849,0.081616,0.06817,0.040616,0.068116,0.081957,0.095383,3.537865,0.000182,0.250189,0.121719,0.176027,0.046819,0.025267,0.027795,0.025045,0.026105,0.02682,0.216209,52.044291,77.80286,49.787671,1.005378,happy
0.076556,-45.047463,0.47514,1.889443,3.777374,0.280769,0.186006,0.456929,-3.708822,0.491868,0.206773,0.173046,0.175233,5.584433,0.840435,0.252241,0.279294,0.000139,0.422693,0.186475,0.394219,0.533991,1.630403,0.10357,0.110152,0.074538,0.107422,0.081446,0.035036,0.066093,0.072003,0.091296,3.421578,0.000102,0.291856,0.119799,0.227295,0.039476,0.026696,0.027013,0.022951,0.027074,0.027036,0.215507,41.881372,43.787026,64.763219,1.004326,happy
0.045849,-46.036548,0.22003,1.947026,3.35181,0.26954,0.15142,0.47047,-3.076901,0.439118,0.183499,0.155,0.155769,5.378347,0.744593,0.312181,0.186746,0.000175,0.21479,0.169098,0.456388,0.482572,1.427372,0.116023,0.120837,0.076056,0.073418,0.070909,0.044534,0.05914,0.07289,0.091258,3.423339,0.000276,0.160871,0.17198,0.171374,0.039711,0.024401,0.024013,0.022768,0.017513,0.018834,0.216183,74.938471,39.144975,59.612814,1.004337,happy
0.040636,-45.607421,0.969861,1.871367,3.591632,0.279137,0.139378,0.447225,-3.217989,0.467245,0.202006,0.172942,0.173175,5.250947,0.811636,0.240528,0.196108,0.000109,0.196662,0.181149,0.357219,0.51629,1.191524,0.098999,0.080684,0.081886,0.08196,0.068921,0.033857,0.053285,0.069426,0.089157,3.480674,0.000049,0.126703,0.139346,0.190081,0.037378,0.032577,0.022788,0.024502,0.02816,0.027135,0.212649,36.801302,38.506949,56.07671,1.003681,happy
0.01338,-69.166041,2.853452,2.197994,3.085845,0.473422,0.056906,0.430282,-1.492428,0.399853,0.197986,0.169353,0.166022,7.831901,1.200623,0.290857,0.258018,0.000017,0.217177,0.248384,0.388559,0.533568,0.961604,0.1149,0.094987,0.096571,0.096021,0.07503,0.047378,0.061668,0.071764,0.092219,6.208039,0.000006,0.100515,0.205828,0.188664,0.060679,0.031926,0.031318,0.03058,0.032561,0.034229,0.225003,3.731903,4.962183,4.040689,1.002664,happy
0.080882,-43.474122,0.158829,1.847664,3.37213,0.222767,0.189878,0.469954,-3.011003,0.447353,0.200144,0.178155,0.160921,5.125724,0.864992,0.315829,0.348182,0.000227,0.336887,0.18774,0.39482,0.398339,3.326128,0.113092,0.087536,0.096971,0.090318,0.070456,0.040244,0.057806,0.074043,0.091285,3.246311,0.000071,0.198459,0.140749,0.207815,0.032738,0.026832,0.028052,0.028545,0.025858,0.030165,0.212021,39.056747,53.026322,60.75541,1.004062,happy
0.081137,-46.453847,-0.602198,1.742104,3.768118,0.174098,0.186896,0.500734,-4.354484,0.471644,0.225279,0.190808,0.178447,5.409402,0.636376,0.209052,0.195748,0.00008,0.248462,0.174497,0.39073,0.489576,1.508595,0.099636,0.074801,0.058918,0.071378,0.062665,0.041728,0.061055,0.071721,0.088209,3.25093,0.000029,0.225198,0.114777,0.227326,0.03493,0.020773,0.028984,0.019843,0.020745,0.019189,0.213401,58.885283,95.534069,51.561911,1.00759,happy
0.048932,-46.417613,-0.527466,1.858517,3.964616,0.362364,0.153685,0.444962,-9.198288,0.443592,0.210471,0.197671,0.192902,5.633009,0.8595,0.186453,0.223807,0.000112,0.223616,0.186144,0.398936,0.507353,1.352962,0.089231,0.083063,0.074608,0.055735,0.052279,0.040366,0.056046,0.070217,0.088545,3.331022,0.000124,0.13393,0.15621,0.164998,0.036866,0.021826,0.021379,0.021559,0.021853,0.025008,0.212988,50.761369,42.67537,95.29747,1.006662,happy
0.055016,-53.787043,1.241006,1.923519,4.28979,0.33588,0.148383,0.38223,-5.59999,0.51386,0.190249,0.180254,0.168455,6.571692,1.692497,0.244229,0.320935,0.000035,0.353628,0.184611,0.510052,0.639201,3.160395,0.117864,0.087114,0.069408,0.118021,0.09466,0.034857,0.055684,0.072842,0.094167,3.983801,0.000019,0.150498,0.129692,0.239749,0.042524,0.03172,0.034895,0.026959,0.035617,0.038911,0.217898,25.760479,17.539044,30.545648,1.004086,happy
0.077281,-49.111526,0.54107,1.901092,3.56552,0.203296,0.169956,0.484334,-1.969409,0.523184,0.208648,0.176511,0.168723,5.754893,0.804424,0.228038,0.232351,0.000088,0.400774,0.182281,0.515579,0.559385,1.534914,0.102438,0.105713,0.080713,0.088182,0.077727,0.03976,0.061352,0.077787,0.094811,3.608291,0.000111,0.241332,0.15058,0.210844,0.037282,0.030551,0.024407,0.023259,0.021368,0.020501,0.216495,36.90682,40.852839,52.757406,1.006125,happy
