@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute pcm_RMSenergy_sma_amean numeric
@attribute pcm_RMSenergy_sma_linregc2 numeric
@attribute pcm_RMSenergy_sma_skewness numeric
@attribute pcm_RMSenergy_sma_kurtosis numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[1]_linregc2 numeric
@attribute mfcc_sma[1]_stddev numeric
@attribute mfcc_sma[2]_amean numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[12]_linregerrQ numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_kurtosis numeric
@attribute voiceProb_sma_max numeric
@attribute F0_sma_skewness numeric
@attribute pcm_RMSenergy_sma_de_max numeric
@attribute pcm_RMSenergy_sma_de_stddev numeric
@attribute pcm_RMSenergy_sma_de_skewness numeric
@attribute pcm_RMSenergy_sma_de_kurtosis numeric
@attribute mfcc_sma_de[1]_kurtosis numeric
@attribute mfcc_sma_de[2]_kurtosis numeric
@attribute mfcc_sma_de[3]_kurtosis numeric
@attribute mfcc_sma_de[5]_linregerrQ numeric
@attribute mfcc_sma_de[5]_kurtosis numeric
@attribute mfcc_sma_de[6]_linregerrQ numeric
@attribute mfcc_sma_de[6]_kurtosis numeric
@attribute mfcc_sma_de[9]_kurtosis numeric
@attribute pcm_zcr_sma_de_amean numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_kurtosis numeric
@attribute output {happy,nothappy}

@data
0.018996,0.020438,0.205028,2.368339,-4.333691,-5.049511,3.240203,-5.173745,-2.369906,25.1572,0.064482,2.861679,0.890156,1.311583,0.009708,0.001625,1.342646,6.948514,5.001259,6.125493,4.382983,0.86637,3.496766,1.050192,4.306956,3.687754,-0.000004,6.111166,0.001065,5.532753,happy
0.032249,0.028941,0.767503,2.930722,-7.824241,-7.059596,3.621755,-4.935367,0.004239,16.66682,0.076237,3.291729,0.84309,2.387841,0.018717,0.003685,1.790275,7.459351,9.220072,4.659104,4.135571,0.837488,3.769314,0.921929,4.158515,3.672544,0.000006,5.885562,0.000765,5.480826,happy
0.058796,0.066267,0.373066,3.723835,-10.28779,-11.42761,3.529546,-3.939182,1.710029,14.44037,0.111554,11.9549,0.904859,2.86399,0.04609,0.004393,1.350207,19.97123,10.38727,6.626028,3.673723,0.762192,3.567713,0.797179,3.504242,3.367996,-0.000027,18.68272,0.000498,5.324065,happy
0.030784,0.024167,0.419501,3.301858,-13.611,-12.00949,3.830189,0.504922,3.148706,30.11411,0.081527,23.45627,0.842978,2.191312,0.016114,0.003717,0.971466,5.423405,8.746935,4.809687,4.026574,1.715256,3.370983,2.253003,3.751431,3.324682,-0.000016,9.118148,0.001901,4.121166,happy
0.013182,0.013184,0.373312,2.102953,-6.580281,-5.661812,3.023035,-1.294383,-5.779173,17.50233,0.062394,7.75921,0.840036,1.328785,0.007971,0.001352,1.34577,6.910266,5.500282,5.245555,4.087056,1.014575,3.812939,1.140835,4.511436,3.529599,0.00001,8.19677,0.001237,3.857355,happy
0.032267,0.036286,0.303114,3.063034,-11.6892,-11.40345,2.302521,-3.172524,-2.1893,16.34117,0.133301,3.706241,0.817857,2.974008,0.013105,0.002263,1.110647,7.278659,5.436132,4.593102,4.082737,0.791584,3.171211,0.841242,3.370232,3.269537,-0.000035,8.604076,0.000734,5.260394,happy
0.032267,0.036286,0.303114,3.063034,-11.6892,-11.40345,2.302521,-3.172524,-2.1893,16.34117,0.133301,3.706241,0.817857,2.974008,0.013105,0.002263,1.110647,7.278659,5.436132,4.593102,4.082737,0.791584,3.171211,0.841242,3.370232,3.269537,-0.000035,8.604076,0.000734,5.260394,happy
0.011807,0.011162,0.5849,2.517843,-9.040493,-9.09562,3.063782,-4.934434,-2.509904,17.76119,0.096633,3.132585,0.903308,1.421167,0.008114,0.001577,0.964072,5.552792,4.021751,4.778968,4.089956,1.136085,3.629231,1.193484,3.625094,3.124819,-0.000036,6.312341,0.001377,4.683274,happy
0.051133,0.054273,1.011467,5.196862,-12.39816,-12.11747,3.573338,-5.23242,-0.235053,12.76511,0.13549,8.505342,0.906959,4.238678,0.029668,0.004823,0.296732,8.26278,6.572475,5.528461,4.336926,0.973003,4.53131,1.054221,4.638724,3.801871,0.000027,12.18864,0.000724,8.932343,happy
0.026572,0.01305,1.143777,4.337014,-9.158675,-4.293612,4.435251,-6.53528,-1.369343,30.97514,0.107807,2.959481,0.91862,1.072498,0.018147,0.003005,1.306787,8.137744,4.390104,4.316365,4.358519,0.678735,3.642987,0.776658,4.582236,3.863251,0.000029,5.045879,0.000851,4.401739,happy
0.023108,0.020609,0.636107,3.686279,-6.258386,-5.246338,4.414263,-4.581565,0.013939,26.39193,0.077027,6.542317,0.838174,0.822545,0.015469,0.002825,1.186051,7.940752,5.390697,4.934713,4.449938,0.972779,3.753104,0.990045,3.547715,3.62305,0.000029,10.1199,0.001492,4.125679,happy
0.008428,0.000185,1.240922,4.364537,-6.667419,-5.663887,4.322094,-3.637565,-5.04907,20.1866,0.07753,16.98929,0.834893,1.671939,0.011965,0.000932,2.483483,31.12132,5.480883,5.363505,4.183119,1.010622,3.844544,1.014571,3.84549,3.894075,0.000022,20.14548,0.000946,4.12013,happy
0.018396,0.019133,1.004679,3.548333,-11.87216,-12.0668,3.307864,0.343105,1.500176,15.57269,0.094303,3.002068,0.848456,4.110164,0.011564,0.002386,1.669847,7.101033,7.522014,4.639684,6.407053,0.710944,4.486371,0.88809,3.666488,3.781548,0.000049,5.418418,0.000611,7.413387,happy
0.054924,0.053672,1.226652,4.25046,-13.95743,-14.4217,5.625906,-2.880646,-0.605118,24.13676,0.125028,5.885188,0.835361,2.163794,0.047085,0.008924,1.005233,6.130901,5.419616,4.572408,4.757323,3.542459,4.909542,2.75047,3.806278,3.896919,-0.000038,7.224535,0.001854,4.138977,happy
0.027612,0.027194,1.877571,10.09818,-5.042141,-5.523208,3.91581,1.529092,-2.173249,19.85645,0.057358,50.30286,0.894538,2.712178,0.022999,0.003425,1.414169,12.76767,5.80945,4.85562,4.375922,0.865129,4.372906,0.929788,4.575047,3.729353,-0.000003,27.04415,0.000824,6.754199,happy
0.042136,0.046082,0.513648,3.17622,-8.686398,-8.428076,3.333998,-2.419906,-0.739157,20.03329,0.093224,10.32535,0.847498,2.262443,0.024329,0.004629,1.060932,4.949941,5.155062,3.46599,3.151935,1.022816,3.266274,1.059496,2.982715,2.97931,-0.000007,7.858213,0.001372,4.278749,happy
0.017753,0.025009,1.35408,5.514366,-3.551198,-3.680179,2.990172,-0.923552,-9.437085,22.36937,0.04793,29.21981,0.797488,2.450603,0.008857,0.001027,0.876544,15.90837,5.904106,6.023029,3.493649,0.449601,3.675643,0.505927,3.817686,3.610375,0.000021,24.84733,0.000453,4.797442,happy
0.015615,0.014244,2.051422,6.905663,-7.043198,-7.311523,4.875144,7.406881,4.799209,15.18575,0.052229,10.15195,0.711229,2.636502,0.020106,0.004748,1.091037,6.87162,4.73597,4.283214,5.611647,1.428336,5.186392,1.390646,5.026947,3.371789,-0.000001,10.73678,0.001048,4.632372,happy
0.029931,0.022526,0.376933,2.668136,-2.382981,-1.113691,2.663017,-4.803639,-4.042789,16.23143,0.054867,3.115477,0.76061,2.712888,0.009775,0.001748,1.368224,6.744044,4.634727,4.018808,3.971259,0.841228,3.671061,1.080814,3.901865,3.887231,0.000013,4.955283,0.000615,5.068862,happy
0.030641,0.007114,1.063777,3.582538,-7.311949,-3.983202,5.828753,0.203454,-0.694723,13.18152,0.07102,3.983479,0.832665,3.331118,0.019852,0.003409,1.280755,9.30549,13.16643,5.763597,5.30202,0.773685,3.715412,0.838408,3.269417,3.192947,0.000014,7.503084,0.00067,9.389879,happy
0.048454,0.052425,0.774718,5.401819,-9.286286,-9.209672,2.772868,-4.249444,-0.244514,15.83759,0.091542,6.824287,0.661792,9.367375,0.027732,0.004328,0.85584,5.817709,5.268902,3.898969,3.204836,1.034017,3.101094,1.270362,3.446933,3.221076,0.000002,7.631837,0.000563,4.248005,happy
0.018594,0.018678,1.224867,4.58408,-3.044755,-3.821532,4.945097,-9.952903,-7.357132,35.26974,0.073836,14.8128,0.893714,0.17052,0.010553,0.001818,0.606484,6.620452,6.95824,6.103975,5.882425,0.997975,3.384777,1.270057,4.017749,3.953078,0.000008,15.18561,0.001246,4.214856,happy
0.022953,0.013864,3.127794,17.71538,-9.044007,-7.056292,4.291656,3.424486,-2.528679,19.29894,0.071703,19.14377,0.83717,4.78531,0.039103,0.003693,1.841352,23.51934,6.242929,5.722106,4.364803,0.984436,3.506092,1.149795,3.533948,3.870221,0.000016,14.85593,0.000591,6.703591,happy
0.073331,0.066236,-0.120186,5.278681,-15.63831,-14.61299,2.225906,-2.554816,0.72589,10.37369,0.156744,2.830171,0.732191,7.796567,0.036973,0.003769,1.77013,17.86,13.44325,4.272875,4.101242,0.962186,3.582527,1.063119,4.003869,4.31261,0.000005,4.691074,0.000356,5.716676,happy
0.048348,0.047125,1.554541,5.768065,-11.48537,-10.78331,3.382596,-1.158104,4.437737,13.01875,0.102229,4.923904,0.686152,6.18375,0.036968,0.007201,0.505388,6.294001,3.898411,3.754998,3.423383,0.854185,3.50301,1.219291,3.267931,3.53127,-0.000003,5.348681,0.00082,4.837772,happy
0.075125,0.090937,-0.052156,2.2032,-16.34303,-17.40555,3.736079,-4.701046,-0.211119,28.99769,0.169798,3.83287,0.879062,1.529858,0.026707,0.006233,0.474918,4.505074,5.824912,4.920352,4.81928,1.945522,3.553253,1.822843,4.592401,3.492163,-0.000055,6.400036,0.001404,5.740195,happy
0.036975,0.038095,3.813821,28.53035,-13.65813,-13.71506,1.597552,0.199219,-1.925127,9.263701,0.137741,13.62797,0.722965,11.85081,0.017707,0.002113,0.303813,17.30953,4.039117,3.775029,3.863538,0.455818,3.094275,0.754305,3.401197,3.059783,-0.000005,6.40894,0.000348,4.658152,happy
0.032523,0.033479,1.530767,7.059704,-6.765672,-7.028999,4.305236,2.013744,-2.285753,22.47925,0.058812,11.35921,0.888679,1.07347,0.030546,0.003309,0.54134,18.58682,10.35964,6.614345,5.130808,0.746603,4.360251,0.81401,3.858572,3.675807,0.000009,28.42925,0.000973,5.179809,happy
0.082802,0.063042,1.049531,3.963844,-13.94831,-6.65128,5.509971,-9.091056,-2.714036,41.31679,0.136144,2.872071,0.829465,1.913887,0.034482,0.007968,0.966018,5.92126,5.106494,5.348169,3.564366,1.289886,3.607321,1.375779,3.735532,3.765007,0.000046,6.175277,0.000996,4.10686,happy
0.064452,0.076648,0.464682,2.74301,-12.91866,-14.48642,3.958662,-3.291324,0.422228,23.80208,0.095063,4.346584,0.921132,2.227925,0.031795,0.006601,0.408105,6.544126,5.245147,5.512924,5.816946,0.887282,4.771029,0.979211,4.33263,4.396134,0.000003,4.415162,0.001098,8.216473,happy
0.049647,0.034972,0.509359,2.89992,-11.836,-11.69578,4.536257,-2.525701,0.240018,30.29232,0.11222,14.85512,0.92752,0.877726,0.030858,0.005614,0.604941,7.383476,6.720538,7.255394,5.864775,1.479633,5.133357,1.519858,5.013894,4.054485,0.000014,15.15799,0.001591,5.403259,happy
0.058632,0.045339,0.770633,4.321274,-12.39065,-9.801677,6.663892,-5.951097,0.986206,39.32131,0.110168,10.59249,0.900394,1.915479,0.045122,0.008546,0.761452,5.471861,8.049018,4.03555,4.427515,3.225513,4.012726,2.63814,3.997603,4.392203,-0.000007,12.00583,0.001574,4.524519,happy
0.024385,0.02894,3.468088,18.39808,-4.830195,-5.386266,5.812844,1.097386,-2.892205,23.83632,0.062525,19.35611,0.870024,1.330038,0.040369,0.005209,0.508008,16.29616,4.349561,5.742433,3.740638,1.379807,3.572942,1.424882,3.254812,3.354123,-0.000006,22.10204,0.001528,4.072345,happy
0.045886,0.033927,0.791275,3.422679,-9.821409,-11.42177,4.192858,-8.89948,-4.762957,23.78766,0.125837,15.13899,0.868931,1.564126,0.036164,0.004682,1.014382,7.201339,6.235865,6.587645,4.008852,0.823528,5.14045,0.855346,3.751468,3.570141,-0.000005,15.36259,0.000984,6.113829,happy
0.009063,0.008191,1.212797,5.01103,1.880888,1.84418,3.136624,-9.047083,-1.978683,35.89762,0.050366,3.529354,0.879324,0.689179,0.004299,0.000633,2.273436,11.93062,10.16137,7.715453,4.716857,0.546619,4.827205,0.611866,4.204255,4.405446,0.00001,7.302832,0.000566,7.7735,happy
0.044986,0.041557,0.039063,2.426717,-7.778551,-7.934118,2.55161,-5.535446,-3.939765,23.90982,0.080647,3.248899,0.833311,2.656131,0.017893,0.003906,0.872606,5.777754,4.731301,6.06556,4.923086,1.069466,4.025318,1.247584,3.693418,3.359896,0.000006,6.806902,0.000969,4.291718,happy
0.022144,0.020096,1.440349,5.811975,-4.945063,-3.697276,6.450652,-4.347006,-4.688671,29.5466,0.087888,13.8548,0.916144,0.436201,0.020039,0.002644,0.384416,12.37738,10.28282,7.309525,6.938332,0.796134,4.034476,0.764577,4.201748,3.991062,-0.000157,17.86367,0.001212,5.780458,happy
0.076429,0.091884,-0.113874,3.560086,-12.00998,-13.19413,2.353617,-4.163485,-0.223259,14.7116,0.108337,2.828621,0.685812,10.09374,0.020738,0.003362,0.230015,6.449113,3.687229,3.671873,3.577783,0.774088,3.627758,0.908424,3.040724,3.39658,-0.000018,4.306048,0.000395,5.041818,happy
0.027123,0.025456,1.11771,6.565142,-12.88581,-13.03143,3.713117,-4.907989,-4.607356,20.89602,0.137365,13.67707,0.89326,1.274615,0.019187,0.00316,0.108719,10.53578,7.661173,5.80536,4.507822,1.135943,4.687643,1.129008,4.173358,3.46265,-0.000034,13.37603,0.001426,5.619583,happy
0.011182,0.013375,1.294059,5.398386,-6.542183,-6.073739,3.827037,1.133043,1.147144,15.07345,0.060618,9.84003,0.819617,1.832073,0.008487,0.001722,0.753832,6.205909,4.584893,4.621988,3.963659,1.22883,3.578377,1.215384,3.69979,3.977364,0.000008,9.163841,0.001508,4.451921,happy
0.04612,0.062358,1.671367,5.698526,-9.988193,-10.36744,3.329371,-0.067063,6.017506,24.4048,0.093841,6.148473,0.81724,3.556824,0.032516,0.005821,1.641903,8.38756,5.278294,4.805667,4.444208,0.86124,4.414349,0.817265,5.159679,3.720255,0.000057,9.06531,0.000609,7.421652,happy
0.027174,0.017101,0.547237,3.415625,-10.13919,-8.822466,4.344999,-3.922364,3.02323,30.01458,0.095364,27.26805,0.899084,1.399963,0.015765,0.002556,0.794834,6.715893,5.508863,6.397325,5.310809,1.615812,5.181149,1.396449,4.386769,4.196979,0.000012,19.99261,0.001674,5.666409,happy
0.042819,0.04001,3.819412,34.10889,-9.597289,-9.858399,2.461082,-8.48029,-4.198165,21.26828,0.104734,16.83569,0.862385,0.796339,0.029595,0.002587,1.122024,28.17669,6.236958,4.855102,4.097565,0.609155,3.488669,0.770403,3.124549,3.358897,0.000011,15.0998,0.000815,4.031924,happy
0.061944,0.054249,0.137593,2.416535,-11.53074,-11.12021,2.39919,-6.812223,-3.65978,24.65312,0.132731,2.343052,0.901646,1.248672,0.022856,0.004339,1.44201,7.228307,3.86099,3.968569,3.923284,1.206017,3.388152,1.336985,3.772235,3.184335,-0.000016,4.482916,0.001137,4.393629,happy
0.058527,0.058177,0.327493,2.663941,-11.7525,-11.76321,1.814835,-2.697118,0.644779,18.4787,0.105529,3.142245,0.804057,1.94888,0.015105,0.003816,0.531998,3.65275,3.764816,4.256388,3.577432,0.668609,4.271939,0.834974,3.299903,3.665315,0.000006,3.850619,0.000904,4.396173,happy
0.035193,0.034218,2.822545,14.42945,-5.581084,-5.260112,4.744715,1.644029,0.697427,13.27772,0.039477,16.36378,0.789172,4.303592,0.053355,0.0065,0.786376,10.17386,3.637458,5.719999,3.337388,1.575202,4.632322,1.791587,5.093604,4.019691,-0.000078,13.64227,0.000952,4.278048,happy
0.038313,0.04455,1.244701,4.554906,-7.815619,-8.270472,4.359809,1.020991,1.124293,24.26815,0.062233,10.6399,0.759653,3.266148,0.033817,0.005914,1.074643,8.532394,5.369192,4.48847,5.420373,0.796561,3.298012,0.997087,3.230665,3.55271,-0.000017,8.691265,0.000728,5.240469,happy
0.019953,0.011918,1.122266,4.2439,-2.484069,0.147938,3.32401,-9.185125,-6.136765,26.10174,0.071599,4.183053,0.911865,1.289491,0.008961,0.001268,0.324049,10.91316,9.194811,6.312394,4.928219,0.736668,3.540491,0.858536,3.187193,3.447653,-0.000007,7.393617,0.000826,5.191881,happy
0.011233,0.011957,0.988301,3.393836,-7.170105,-6.525193,4.616598,-2.06987,-1.846074,20.71372,0.081638,16.76905,0.889131,1.152484,0.009032,0.001654,1.512792,8.336293,5.854444,5.173383,3.87549,1.111629,3.715425,1.535013,4.011563,3.21697,0.000011,19.32699,0.001571,4.906253,happy
0.047092,0.047973,0.070061,2.914895,-13.69272,-13.42017,3.178208,-6.316349,1.146097,15.82562,0.164777,3.188077,0.809664,3.714629,0.015163,0.002811,0.092093,6.720305,6.332488,4.159873,3.836639,0.879644,3.72626,0.843999,3.252696,3.634079,-0.000003,5.80649,0.000856,4.566742,happy
0.029395,0.034283,1.958441,10.42182,-4.600757,-5.308725,3.067732,-1.258026,-5.238225,10.08667,0.058601,19.20512,0.73535,10.46449,0.014295,0.002621,0.130044,11.22171,4.581016,4.213425,3.385371,0.617282,3.981108,0.755033,3.518228,3.317849,-0.000001,8.156762,0.000355,5.197493,happy
0.030776,0.029461,1.364354,4.921375,-8.510078,-8.990432,5.468816,2.539088,2.994132,17.14107,0.056191,15.99347,0.859451,2.031986,0.047369,0.004946,2.000711,13.85308,7.396439,4.618234,4.836469,0.986433,4.204812,1.053085,3.692624,3.894408,0,19.17001,0.001058,6.361192,happy
0.021521,0.00553,1.802232,6.488225,-12.18077,-10.18252,4.159225,-1.114344,-6.324502,30.63847,0.120419,9.898538,0.93845,0.909312,0.014668,0.002427,0.375061,8.405714,4.38316,5.581227,3.881063,1.311041,3.55595,1.24919,4.515242,3.11307,0.000049,9.567225,0.001794,5.30936,happy
0.041087,0.052772,0.811605,3.74903,-9.849908,-12.56597,4.099413,-1.786898,-1.303171,18.45254,0.092533,5.731955,0.752549,4.78679,0.021144,0.00368,0.809427,10.10287,10.37323,6.329826,4.491114,0.783549,4.379082,0.912078,4.385692,3.331834,-0.000013,7.27249,0.000556,5.371886,happy
0.051249,0.073817,1.415982,4.96137,-11.86957,-15.58131,4.082933,-2.440587,2.642755,11.6971,0.077757,2.644321,0.597306,9.547555,0.045042,0.010721,0.802381,5.514991,4.939152,4.797099,3.519196,1.266001,4.746995,1.174111,4.147856,3.309401,-0.000004,5.586748,0.000552,4.850144,happy
0.047317,0.048588,-0.932214,3.466387,-12.20444,-13.16826,2.356533,-9.310391,-4.038673,13.80765,0.137292,3.24073,0.712874,9.72005,0.012963,0.002369,1.080477,6.653487,4.566136,4.552303,3.614181,1.058296,3.525244,1.187279,3.498402,3.130169,-0.000008,4.664571,0.000408,6.146377,happy
0.042901,0.042826,0.851655,3.306016,-10.62568,-12.0364,6.800868,-4.340333,-4.147489,28.49896,0.106425,6.492905,0.905657,1.421513,0.034036,0.006833,0.709151,5.649235,6.746045,5.480713,4.700016,1.710196,4.038856,2.341264,3.836992,4.073749,-0.000022,6.631074,0.002057,4.694506,happy
0.033482,0.019156,0.421442,3.187468,-9.278372,-7.580949,3.630957,-5.028647,-3.655637,21.0375,0.088164,9.520288,0.878915,1.763966,0.014983,0.002395,0.908449,8.629445,6.111362,5.105033,4.122115,0.883252,3.620353,1.008206,3.447881,3.222303,0.000027,12.03796,0.000913,5.332531,happy
0.028162,0.022704,3.991397,22.37308,-4.255745,-4.324072,4.551278,4.202881,-2.805281,23.6881,0.03929,22.59361,0.897237,0.42615,0.044339,0.004623,-0.134606,30.35709,7.208629,10.57837,5.117842,1.040989,4.623745,0.965668,5.199496,4.418728,0.000005,27.79805,0.000985,5.430019,happy
0.042901,0.042826,0.851655,3.306016,-10.62568,-12.0364,6.800868,-4.340333,-4.147489,28.49896,0.106425,6.492905,0.905657,1.421513,0.034036,0.006833,0.709151,5.649235,6.746045,5.480713,4.700016,1.710196,4.038856,2.341264,3.836992,4.073749,-0.000022,6.631074,0.002057,4.694506,happy
0.037245,0.029997,0.753978,3.045559,-8.701308,-8.701206,3.99962,-4.488536,-0.951014,22.39653,0.101233,6.914797,0.931636,2.295402,0.025179,0.003914,1.092546,7.612842,6.098262,4.235757,3.862273,1.044308,5.488959,1.490356,3.928132,3.786059,0.000024,7.3355,0.0009,4.41895,happy
0.031453,0.024419,0.575798,2.845358,-10.31041,-12.19477,4.184261,-6.422801,-2.381827,22.80391,0.116371,5.212533,0.902713,1.547563,0.018494,0.003324,1.311323,6.664813,5.367906,4.542666,4.69984,0.978832,3.484846,1.573724,3.990576,3.428497,-0.000004,7.434741,0.001289,5.228559,happy
0.020947,0.021181,0.272781,2.665049,-6.88815,-6.984923,3.038909,-4.740038,-1.520848,13.66701,0.073893,3.043165,0.864598,2.705221,0.008015,0.001391,1.276088,6.664402,7.090539,5.504795,5.386094,0.751426,4.784245,0.760857,3.430373,3.383618,0.000002,4.817778,0.000879,5.904459,happy
0.035173,0.037629,0.922582,3.474745,-10.26021,-10.6623,2.621101,-2.483528,0.504706,12.2912,0.082253,2.856735,0.80742,3.989033,0.022888,0.005278,0.920026,4.776513,5.088299,4.383585,4.007007,0.997917,3.391712,0.962025,3.64956,3.41867,0.000036,4.250412,0.000611,5.462449,happy
0.021917,0.021651,1.302873,5.385514,-8.844625,-8.022239,2.692428,0.176293,-0.275079,24.16817,0.068673,4.160848,0.799937,3.445258,0.01151,0.001911,0.892486,8.076951,6.046539,4.705915,3.902609,0.7051,3.406629,0.825411,3.853385,3.842322,-0.000027,7.011875,0.000495,6.120023,happy
0.058527,0.058177,0.327493,2.663941,-11.7525,-11.76321,1.814835,-2.697118,0.644779,18.4787,0.105529,3.142245,0.804057,1.94888,0.015105,0.003816,0.531998,3.65275,3.764816,4.256388,3.577432,0.668609,4.271939,0.834974,3.299903,3.665315,0.000006,3.850619,0.000904,4.396173,happy
0.03684,0.029866,0.415753,3.289927,-14.84694,-13.64245,2.423863,-4.132214,-1.193829,13.76683,0.183672,3.780582,0.780895,3.478478,0.013001,0.002321,1.273359,6.44354,4.117617,4.018881,3.825934,0.900902,3.529315,1.224021,4.338255,3.259808,0.000006,4.410905,0.000717,5.18852,happy
0.031008,0.060851,0.576523,1.889002,-6.331521,-14.67827,6.679767,-1.18795,-0.301595,19.77089,0.078096,2.396208,0.810787,2.080114,0.010702,0.002336,0.393086,5.027017,10.7889,5.939717,4.639305,1.059509,5.313673,0.945989,4.057254,3.220959,-0.000016,5.208025,0.000788,4.000509,happy
0.019197,0.019686,2.557125,9.8256,-6.410715,-7.359289,4.275087,4.869512,-0.315186,30.05413,0.069395,12.2018,0.806914,1.499279,0.018689,0.003522,0.33257,10.47826,4.133853,4.336766,3.834368,1.45972,4.862465,1.162843,3.705192,3.297622,0.000001,10.70887,0.001339,4.098481,happy
0.031197,0.014879,0.803618,3.554999,-7.488922,-6.750824,5.26062,-4.337773,0.714984,17.28203,0.074909,6.830042,0.888012,2.252412,0.016888,0.00284,1.360559,8.681522,6.345936,7.610965,4.313479,0.905828,3.462041,1.077984,4.888642,3.305361,-0.000007,8.481433,0.000912,4.940075,happy
0.04066,0.032556,0.698951,3.308115,-13.29922,-11.21752,2.830261,-4.123869,-0.42155,14.04474,0.161587,5.144555,0.763757,4.627495,0.014259,0.003318,1.133475,5.135772,5.107258,4.931762,3.758321,0.918427,3.199807,1.131019,4.03189,3.440482,-0.000004,6.357391,0.000771,5.631486,happy
0.032462,0.032143,1.701168,6.81487,-8.111032,-9.116187,4.304817,0.852951,-5.416874,27.82968,0.079288,10.90016,0.727469,5.510861,0.024232,0.0046,1.00036,7.276563,5.669093,4.142719,3.639941,0.752416,3.422801,0.833919,3.133747,3.62105,-0.000026,7.117061,0.000681,4.677149,happy
0.006163,0.006162,1.618426,6.351156,1.779428,1.634802,4.400559,-3.527297,-0.892288,27.73977,0.021202,6.682567,0.873664,1.49656,0.003953,0.000558,1.277272,13.7005,9.409547,5.181804,5.088323,0.816716,5.532994,0.7002,3.810324,3.835202,0.000001,9.676486,0.000722,8.077067,happy
0.050402,0.042699,0.423506,2.948612,-11.69879,-11.35843,3.21017,-4.630161,-0.958873,14.84836,0.116392,6.119383,0.875068,2.503588,0.027252,0.005059,1.405276,7.447059,5.496464,5.246891,4.415215,1.247228,4.346202,1.184049,3.927876,4.469884,0.000001,11.74333,0.001045,5.38945,happy
0.035577,0.031102,0.913987,3.719374,-12.26871,-11.86553,4.222595,2.61065,0.335604,18.31452,0.122356,3.665023,0.878051,2.442075,0.024886,0.003978,1.277216,6.890339,6.625654,3.932873,4.964991,1.283593,3.930716,1.331627,3.879112,3.702396,0.000034,5.01982,0.000978,6.08211,happy
0.037609,0.034089,0.905744,4.362405,-9.993152,-8.759069,4.560879,-4.385407,-4.809411,24.83991,0.119332,8.356817,0.853175,1.338095,0.020168,0.003852,0.448656,6.06854,4.935331,5.275987,4.107386,1.084309,3.678555,1.176301,3.772702,3.707088,-0.000004,7.535643,0.0009,4.149088,happy
0.01108,0.012231,1.131257,4.051067,-5.55642,-5.780313,2.644951,-0.72696,-2.904056,13.43475,0.064104,18.08986,0.878536,2.886846,0.005016,0.000888,1.590668,8.381548,4.38379,5.146243,3.777994,0.724363,3.549468,0.931395,3.726508,3.255074,-0.000003,12.34295,0.000715,6.270437,happy
0.01728,0.019726,2.352431,11.52144,-3.804991,-4.877011,2.077053,-7.381972,8.201695,9.535849,0.06553,9.224329,0.824733,3.168666,0.005996,0.000667,0.966246,14.30014,7.194674,5.682854,4.236729,0.505845,3.242975,0.679784,2.974672,3.45265,-0.000005,4.405449,0.000369,5.786651,happy
0.046837,0.044712,1.32155,6.167148,-11.07299,-11.78542,2.537861,-0.641782,0.307588,13.66057,0.100696,12.07788,0.756609,4.635672,0.030686,0.004199,1.090491,9.174715,5.570185,3.908982,4.030658,0.83721,3.289071,0.955521,3.502749,3.841703,0,12.64904,0.000622,4.725057,happy
0.032955,0.024606,2.056325,12.75099,-5.392501,-0.342452,4.313519,-3.945586,-1.638699,45.04643,0.067931,3.317519,0.921746,0.166202,0.018429,0.003077,0.271604,5.209569,3.198082,3.833519,3.816203,0.907666,5.391826,1.185632,5.195427,3.977647,-0.000003,5.156488,0.001859,3.691512,happy
0.066729,0.05092,1.881568,7.986835,-11.9312,-10.98315,3.917965,-5.934187,1.088314,19.95172,0.136955,8.45975,0.827909,2.673343,0.046808,0.007418,1.28111,9.988191,7.743439,5.661269,4.177954,1.045281,3.656994,1.157362,3.8972,3.30934,-0.000001,8.789363,0.00101,6.09644,happy
0.012029,0.009957,0.847931,4.433807,-5.444625,-4.405986,3.723033,-4.082773,1.395649,18.58211,0.059843,8.098576,0.789241,3.075886,0.005585,0.001041,0.73682,6.522897,5.716835,4.910126,3.838846,0.89258,3.992255,0.927442,3.455104,3.719807,-0.000004,6.12333,0.000819,4.597293,happy
0.032078,0.021322,2.342785,11.00787,-9.090232,-7.592305,5.629577,-4.85492,-4.47705,30.65752,0.101758,9.546549,0.868904,1.967207,0.028287,0.003723,0.428555,13.11481,6.89612,8.70718,5.637119,0.890104,3.760183,1.043666,3.616611,3.432333,0.000014,12.93528,0.000705,5.310315,happy
