@attribute mfcc_sma_de[12]_maxPos numeric
@attribute mfcc_sma_de[12]_kurtosis numeric
@attribute pcm_zcr_sma_de_max numeric
@attribute pcm_zcr_sma_de_min numeric
@attribute pcm_zcr_sma_de_amean numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_max numeric
@attribute voiceProb_sma_de_kurtosis numeric
@attribute F0_sma_de_maxPos numeric
@attribute output {high,nothigh}

@data

0.010067,-5.177252,-5.061733,-11.2662,10.44893,25.29498,-22.61034,-4.446712,23.19115,38.3222,43.84277,-12.32793,-26.33031,0.010284,0.000004,0.051056,0.328312,2.643816,0.515273,1675,10.54566,-3.771605,-0.001541,0.183116,4.665915,6.748831,6.476054,2815,3.564229,4.00786,3.300994,3.82613,8.337073,3.382651,497,3.287025,0.020145,-0.017181,-0.000008,4.50458,0.090752,3.71637,755,nothigh
0.06449,-0.268768,-2.881164,-18.66228,0.5115,35.55206,-17.69125,-0.189796,28.8067,50.51219,35.79905,-12.07458,-17.20456,0.003025,-0.00002,0.123553,1.772818,11.09018,0.720466,356,7.842689,-4.556438,0.000862,0.514406,6.02922,7.079137,4.698067,2316,3.796861,5.621204,4.602755,4.381199,8.838334,3.45065,2748,3.977017,0.089958,-0.108893,-0.000025,20.36719,0.121069,4.875993,2013,nothigh
0.06449,-0.268768,-2.881164,-18.66228,0.5115,35.55206,-17.69125,-0.189796,28.8067,50.51219,35.79905,-12.07458,-17.20456,0.003025,-0.00002,0.123553,1.772818,11.09018,0.720466,356,7.842689,-4.556438,0.000862,0.514406,6.02922,7.079137,4.698067,2316,3.796861,5.621204,4.602755,4.381199,8.838334,3.45065,2748,3.977017,0.089958,-0.108893,-0.000025,20.36719,0.121069,4.875993,2013,nothigh
0.004687,-4.632804,-4.624796,-21.35763,-6.832553,29.95887,-18.75344,-4.795667,36.12871,48.36172,30.61968,-31.94009,-12.9201,0.015729,0.000015,0.039871,4.119159,20.87811,0.752807,1898,29.94273,-3.981132,-0.003551,0.49325,8.653178,9.876007,8.905658,2210,4.658211,5.195169,4.443851,3.708299,7.644618,3.968713,2309,3.655939,0.106715,-0.101452,-0.000016,45.11108,0.169362,10.80501,1196,nothigh
0.007099,-5.652673,-6.700217,-17.66728,1.947721,37.56316,-27.38995,-5.17214,34.11041,30.87706,44.17449,-17.88805,-19.43605,0.009074,0.000002,0.039487,5.844844,59.65466,0.789518,216,18.90125,-5.149087,0.005441,0.467095,13.78463,7.394516,6.099805,557,4.559995,3.587992,3.968564,4.119864,8.348131,4.423238,2509,6.090564,0.052874,-0.09274,-0.000008,108.8697,0.182395,11.52233,1369,nothigh
0.007099,-5.652673,-6.700217,-17.66728,1.947721,37.56316,-27.38995,-5.17214,34.11041,30.87706,44.17449,-17.88805,-19.43605,0.009074,0.000002,0.039487,5.844844,59.65466,0.789518,216,18.90125,-5.149087,0.005441,0.467095,13.78463,7.394516,6.099805,557,4.559995,3.587992,3.968564,4.119864,8.348131,4.423238,2509,6.090564,0.052874,-0.09274,-0.000008,108.8697,0.182395,11.52233,1369,nothigh
0.043186,3.368399,3.454322,-7.833368,4.514813,42.22799,-19.21313,-0.572481,45.95945,39.79622,39.68264,-17.89687,-16.07752,0.005445,-0.00001,0.144034,0.834312,3.150323,0.680808,2279,4.503702,-4.713017,-0.001371,0.867795,3.861606,7.168693,3.818356,1997,3.226538,4.381288,3.123084,5.186028,10.73597,3.49954,2469,4.022925,0.081912,-0.095765,0.000006,4.535491,0.132323,5.016152,180,nothigh
0.043186,3.368399,3.454322,-7.833368,4.514813,42.22799,-19.21313,-0.572481,45.95945,39.79622,39.68264,-17.89687,-16.07752,0.005445,-0.00001,0.144034,0.834312,3.150323,0.680808,2279,4.503702,-4.713017,-0.001371,0.867795,3.861606,7.168693,3.818356,1997,3.226538,4.381288,3.123084,5.186028,10.73597,3.49954,2469,4.022925,0.081912,-0.095765,0.000006,4.535491,0.132323,5.016152,180,nothigh
0.024606,-3.945586,-5.926449,-19.93683,-5.962424,46.11092,-26.38529,-1.638699,77.23016,39.28176,49.73881,-15.79316,-17.41734,0.00363,0.000005,0.060242,0.510519,3.317519,0.780626,1903,5.209569,-2.924103,0.004194,0.907779,3.833519,6.940797,3.816203,2522,4.582289,4.101794,3.977647,3.84116,8.789341,3.452141,2790,3.800731,0.042045,-0.030732,-0.000003,5.156488,0.142248,3.691512,2,nothigh
0.024606,-3.945586,-5.926449,-19.93683,-5.962424,46.11092,-26.38529,-1.638699,77.23016,39.28176,49.73881,-15.79316,-17.41734,0.00363,0.000005,0.060242,0.510519,3.317519,0.780626,1903,5.209569,-2.924103,0.004194,0.907779,3.833519,6.940797,3.816203,2522,4.582289,4.101794,3.977647,3.84116,8.789341,3.452141,2790,3.800731,0.042045,-0.030732,-0.000003,5.156488,0.142248,3.691512,2,nothigh
0.021343,-3.314007,-2.83812,-9.620118,3.020459,33.53896,-15.85693,1.65602,23.56452,30.83379,28.30953,-18.32938,-19.96741,0.007864,0.000009,0.052097,0.793866,4.535589,0.707093,1893,8.648635,-3.208714,-0.000388,0.464628,4.065968,6.798309,3.96938,1077,3.355031,4.467061,3.190038,3.863543,7.647048,3.390425,621,3.27426,0.044949,-0.046582,0.000005,8.834338,0.128982,4.617835,2557,nothigh
0.00925,-1.704229,-1.099592,-11.00507,-2.347419,22.85278,-23.8849,-9.428179,17.39134,33.89988,27.04497,-16.7763,-14.11897,0.013914,0.000003,0.038399,1.535278,6.45055,0.607639,2938,17.45285,-5.730443,-0.002234,0.301356,3.9306,5.043797,3.439008,1398,3.558753,3.323558,3.120498,2.834749,7.585789,3.681619,2133,3.613918,0.027707,-0.027102,0.000007,9.047057,0.070833,5.318642,1980,nothigh
0.074668,-6.900081,-7.525606,-19.0092,0.33974,37.43156,-19.99982,-1.655767,39.92807,38.85686,35.70497,-18.69527,-20.09662,0.046582,0.000005,0.170038,1.726023,9.179611,0.655302,2216,10.48514,-3.157344,-0.001534,0.730144,5.176098,8.503868,4.750419,1872,4.072803,5.432352,3.90388,5.11001,9.560097,3.456856,821,3.306283,0.082396,-0.10127,0.000005,9.968175,0.13213,5.03286,2444,nothigh
0.074668,-6.900081,-7.525606,-19.0092,0.33974,37.43156,-19.99982,-1.655767,39.92807,38.85686,35.70497,-18.69527,-20.09662,0.046582,0.000005,0.170038,1.726023,9.179611,0.655302,2216,10.48514,-3.157344,-0.001534,0.730144,5.176098,8.503868,4.750419,1872,4.072803,5.432352,3.90388,5.11001,9.560097,3.456856,821,3.306283,0.082396,-0.10127,0.000005,9.968175,0.13213,5.03286,2444,nothigh
0.008718,5.911184,9.586528,-20.77357,1.806071,53.69307,-27.08572,0.69136,58.10485,51.33868,51.49139,-18.7697,-16.33887,0,0.000024,0.053313,1.70185,6.471581,0.670273,1731,6.553602,-6.032821,-0.00487,1.141648,6.398873,8.681076,5.296316,647,4.904694,5.740396,3.985208,4.926591,11.76648,4.347949,699,5.850527,0.099456,-0.092499,0.000065,7.172947,0.132946,5.677257,40,nothigh
0.04455,1.020991,-2.33806,-16.43805,1.049987,23.67204,-14.71314,1.124293,13.85681,27.20562,22.99689,-13.83705,-12.85376,0.005445,-0.000004,0.068538,2.278961,10.6399,0.648968,1063,8.532394,-3.572715,0.005272,0.710237,4.48847,9.781034,5.420373,1235,3.055562,4.13817,3.55271,4.336524,8.943111,3.519564,569,3.627805,0.051845,-0.070841,-0.000017,8.691265,0.107265,5.240469,49,nothigh
0.04455,1.020991,-2.33806,-16.43805,1.049987,23.67204,-14.71314,1.124293,13.85681,27.20562,22.99689,-13.83705,-12.85376,0.005445,-0.000004,0.068538,2.278961,10.6399,0.648968,1063,8.532394,-3.572715,0.005272,0.710237,4.48847,9.781034,5.420373,1235,3.055562,4.13817,3.55271,4.336524,8.943111,3.519564,569,3.627805,0.051845,-0.070841,-0.000017,8.691265,0.107265,5.240469,49,nothigh
0.04455,1.020991,-2.33806,-16.43805,1.049987,23.67204,-14.71314,1.124293,13.85681,27.20562,22.99689,-13.83705,-12.85376,0.005445,-0.000004,0.068538,2.278961,10.6399,0.648968,1063,8.532394,-3.572715,0.005272,0.710237,4.48847,9.781034,5.420373,1235,3.055562,4.13817,3.55271,4.336524,8.943111,3.519564,569,3.627805,0.051845,-0.070841,-0.000017,8.691265,0.107265,5.240469,49,nothigh
0.04455,1.020991,-2.33806,-16.43805,1.049987,23.67204,-14.71314,1.124293,13.85681,27.20562,22.99689,-13.83705,-12.85376,0.005445,-0.000004,0.068538,2.278961,10.6399,0.648968,1063,8.532394,-3.572715,0.005272,0.710237,4.48847,9.781034,5.420373,1235,3.055562,4.13817,3.55271,4.336524,8.943111,3.519564,569,3.627805,0.051845,-0.070841,-0.000017,8.691265,0.107265,5.240469,49,nothigh
0.04455,1.020991,-2.33806,-16.43805,1.049987,23.67204,-14.71314,1.124293,13.85681,27.20562,22.99689,-13.83705,-12.85376,0.005445,-0.000004,0.068538,2.278961,10.6399,0.648968,1063,8.532394,-3.572715,0.005272,0.710237,4.48847,9.781034,5.420373,1235,3.055562,4.13817,3.55271,4.336524,8.943111,3.519564,569,3.627805,0.051845,-0.070841,-0.000017,8.691265,0.107265,5.240469,49,nothigh
0.04455,1.020991,-2.33806,-16.43805,1.049987,23.67204,-14.71314,1.124293,13.85681,27.20562,22.99689,-13.83705,-12.85376,0.005445,-0.000004,0.068538,2.278961,10.6399,0.648968,1063,8.532394,-3.572715,0.005272,0.710237,4.48847,9.781034,5.420373,1235,3.055562,4.13817,3.55271,4.336524,8.943111,3.519564,569,3.627805,0.051845,-0.070841,-0.000017,8.691265,0.107265,5.240469,49,nothigh
0.04455,1.020991,-2.33806,-16.43805,1.049987,23.67204,-14.71314,1.124293,13.85681,27.20562,22.99689,-13.83705,-12.85376,0.005445,-0.000004,0.068538,2.278961,10.6399,0.648968,1063,8.532394,-3.572715,0.005272,0.710237,4.48847,9.781034,5.420373,1235,3.055562,4.13817,3.55271,4.336524,8.943111,3.519564,569,3.627805,0.051845,-0.070841,-0.000017,8.691265,0.107265,5.240469,49,nothigh
0.028789,-3.05709,-5.099049,-12.16639,2.539089,28.4029,-20.6521,0.710892,13.61507,32.99248,30.0559,-17.38864,-16.67583,0.016334,0.000001,0.098068,4.621037,50.26391,0.788072,2315,6.670475,-2.525035,-0.002132,0.596644,5.775879,5.016626,3.480129,1535,2.944459,4.110213,3.279958,3.783774,7.313104,3.053131,2925,3.21067,0.052208,-0.072656,-0.000008,11.77647,0.149898,6.171719,1169,nothigh
0.011143,2.883038,1.405257,-20.06168,-5.475057,43.59554,-31.62424,-11.63545,53.87327,41.18548,44.02448,-28.67876,-26.88939,0.00726,0,0.036772,1.334453,6.134793,0.737863,2978,33.93836,-4.673036,0.002796,0.533089,9.376688,7.651352,6.23169,1526,5.77804,4.443696,5.128748,4.277841,9.610953,4.734642,1486,5.747155,0.028857,-0.028554,-0.000002,49.21035,0.13136,8.795312,546,nothigh
0.00133,2.313079,3.887139,-20.32002,0.599193,40.45136,-15.00035,1.261266,26.30669,41.76963,34.31026,-16.35339,-19.8387,0.00605,0.000004,0.03254,1.52256,7.423844,0.7213,1495,13.68819,-2.652179,-0.003203,0.219169,5.406775,6.115866,6.985868,562,3.063349,3.323299,3.200914,2.930884,6.086838,3.21045,1438,3.472491,0.02559,-0.031881,0.000016,14.10282,0.102447,5.53606,2221,nothigh
0.026679,-0.991398,-1.134591,-14.44922,3.748314,50.8248,-21.17838,3.130337,58.71965,53.05044,48.62294,-26.07171,-17.30147,0.00363,-0.000003,0.056918,1.850478,6.746724,0.798081,2041,19.48084,-6.03224,-0.003719,1.907608,5.73978,13.85568,6.847253,1189,4.621217,5.99543,3.959266,5.473706,12.76962,4.333963,559,4.188887,0.077132,-0.066304,0.000003,15.75787,0.168792,5.03371,1382,nothigh
0.021788,-2.516394,-3.912263,-14.95681,3.875765,39.31083,-29.57743,-3.567499,28.90884,35.19661,34.16403,-31.18025,-20.0981,0.00726,0.000003,0.065001,3.419798,17.38989,0.761628,1155,9.825472,-5.56127,0.005942,1.983041,6.193767,10.13435,4.465298,1879,4.321698,5.44134,4.140452,4.880441,9.627085,4.014551,2090,4.189549,0.078766,-0.109256,-0.000011,17.40126,0.134202,5.670685,2664,nothigh
0.043822,2.863123,2.267327,-9.854497,-1.585419,21.33162,-11.29483,1.188245,13.32413,28.23646,30.60409,-10.37952,-9.247748,0.004235,-0.00001,0.099657,1.304461,4.718535,0.650604,2012,3.791842,-2.944168,0.003312,0.69944,4.365954,4.622069,3.640057,2411,3.464022,5.465797,4.817958,3.765173,7.900666,3.470879,1487,3.263928,0.079794,-0.067272,-0.000006,4.711653,0.126646,4.557122,686,nothigh
0.019108,0.424658,-5.088239,-18.97906,-1.150186,48.78107,-19.25709,-1.591771,46.27188,34.95423,43.82301,-20.37824,-20.87749,0.005445,-0.000005,0.043348,2.523073,13.47373,0.744986,1950,13.9995,-6.716882,0.002759,0.662024,11.1869,10.01617,6.399579,1853,4.017126,4.976432,4.315876,4.958266,9.50457,3.821024,854,4.939341,0.048155,-0.038657,-0.000007,16.52503,0.124469,6.460803,987,nothigh
0.014115,-8.625299,-8.796417,-30.90132,-9.547326,35.0855,-34.14466,-8.600306,38.46463,35.92413,44.22704,-31.14997,-26.19172,0.016939,0.000003,0.066165,5.955969,61.62238,0.713822,2940,16.76021,-3.894933,0.001236,0.421822,5.576006,7.057568,4.667683,1222,4.111822,5.326762,3.520778,3.997268,9.255098,3.445226,2833,3.202021,0.088748,-0.099819,-0.000008,64.53481,0.143105,5.242718,14,nothigh
0.014115,-8.625299,-8.796417,-30.90132,-9.547326,35.0855,-34.14466,-8.600306,38.46463,35.92413,44.22704,-31.14997,-26.19172,0.016939,0.000003,0.066165,5.955969,61.62238,0.713822,2940,16.76021,-3.894933,0.001236,0.421822,5.576006,7.057568,4.667683,1222,4.111822,5.326762,3.520778,3.997268,9.255098,3.445226,2833,3.202021,0.088748,-0.099819,-0.000008,64.53481,0.143105,5.242718,14,nothigh
0.014115,-8.625299,-8.796417,-30.90132,-9.547326,35.0855,-34.14466,-8.600306,38.46463,35.92413,44.22704,-31.14997,-26.19172,0.016939,0.000003,0.066165,5.955969,61.62238,0.713822,2940,16.76021,-3.894933,0.001236,0.421822,5.576006,7.057568,4.667683,1222,4.111822,5.326762,3.520778,3.997268,9.255098,3.445226,2833,3.202021,0.088748,-0.099819,-0.000008,64.53481,0.143105,5.242718,14,nothigh
0.014115,-8.625299,-8.796417,-30.90132,-9.547326,35.0855,-34.14466,-8.600306,38.46463,35.92413,44.22704,-31.14997,-26.19172,0.016939,0.000003,0.066165,5.955969,61.62238,0.713822,2940,16.76021,-3.894933,0.001236,0.421822,5.576006,7.057568,4.667683,1222,4.111822,5.326762,3.520778,3.997268,9.255098,3.445226,2833,3.202021,0.088748,-0.099819,-0.000008,64.53481,0.143105,5.242718,14,nothigh
0.008089,-4.173546,0.924505,-16.08841,0.868575,38.58672,-32.76051,-13.89799,39.62563,37.487,35.80195,-20.61024,-34.31727,0.012704,0.000014,0.042917,2.647364,16.76572,0.732733,1421,10.20271,-3.946564,-0.002385,0.754508,5.119328,8.976751,6.23438,744,4.663046,4.849851,4.116656,4.013244,7.554163,3.297322,189,5.820585,0.056927,-0.069873,0.000009,26.35999,0.116171,4.805802,2334,nothigh
0.006367,-4.670483,-5.216234,-11.57535,-0.125606,35.637,-19.70601,-2.481017,36.26695,36.74,37.92183,-17.12097,-14.6992,0.006655,0.000028,0.05412,0.816314,3.005947,0.713344,704,19.44403,-2.837512,-0.00101,0.469695,4.491416,6.240348,3.894116,1138,4.005258,4.960531,3.516287,4.780014,9.507502,3.370728,2505,3.549759,0.040593,-0.056745,0.00002,7.219036,0.101883,4.341119,1872,nothigh
0.006367,-4.670483,-5.216234,-11.57535,-0.125606,35.637,-19.70601,-2.481017,36.26695,36.74,37.92183,-17.12097,-14.6992,0.006655,0.000028,0.05412,0.816314,3.005947,0.713344,704,19.44403,-2.837512,-0.00101,0.469695,4.491416,6.240348,3.894116,1138,4.005258,4.960531,3.516287,4.780014,9.507502,3.370728,2505,3.549759,0.040593,-0.056745,0.00002,7.219036,0.101883,4.341119,1872,nothigh
0.020152,-2.178392,-3.762127,-18.70356,-1.166417,34.41889,-24.97486,-2.4105,29.64246,37.42934,54.67988,-22.724,-16.41081,0.00484,0.000013,0.044074,2.047323,8.635401,0.764471,1005,6.423999,-6.835317,-0.002397,1.035867,4.278703,12.95481,6.028558,853,3.628791,4.492337,3.844621,6.109848,14.28323,4.843994,921,3.681554,0.065154,-0.056927,-0.000026,7.656411,0.111937,7.081414,656,nothigh
0.020152,-2.178392,-3.762127,-18.70356,-1.166417,34.41889,-24.97486,-2.4105,29.64246,37.42934,54.67988,-22.724,-16.41081,0.00484,0.000013,0.044074,2.047323,8.635401,0.764471,1005,6.423999,-6.835317,-0.002397,1.035867,4.278703,12.95481,6.028558,853,3.628791,4.492337,3.844621,6.109848,14.28323,4.843994,921,3.681554,0.065154,-0.056927,-0.000026,7.656411,0.111937,7.081414,656,nothigh
0.014432,-8.252134,-9.785319,-26.58749,-3.578671,42.56436,-18.35777,-1.597037,50.2063,34.99035,38.52538,-30.11231,-15.89085,0.007864,-0.000003,0.078182,2.361179,12.8166,0.782439,1607,21.52635,-4.488826,-0.002759,0.64554,8.002638,8.089248,6.334459,2209,4.269909,4.731863,4.145887,3.934153,7.360541,3.475524,1619,5.01652,0.072595,-0.071748,0.000013,33.36863,0.152756,8.378095,40,nothigh
0.026033,-2.903286,-2.97154,-15.3658,-2.677961,35.25605,-28.84642,-6.922898,42.0116,36.00211,33.96756,-18.69678,-19.0575,0.010284,0.000017,0.064462,2.558436,11.1101,0.649415,2855,12.71409,-2.607008,0.000838,0.220534,5.664073,6.15266,4.260775,1988,3.822232,4.880181,3.352052,4.831046,8.591553,3.627339,1213,3.702295,0.033878,-0.081246,-0.000013,26.72824,0.098243,3.530289,1100,nothigh
0.011045,0.480986,2.560989,-9.64495,2.879142,23.77719,-7.188778,5.117909,17.43146,26.55413,32.88923,-10.59558,-16.33052,0.010284,0.000008,0.094089,1.858145,8.489769,0.485455,2296,17.78938,-3.190239,-0.001039,0.404748,4.620846,5.847332,3.907377,2044,3.096915,3.02314,3.032592,3.289643,6.509155,2.995344,2770,3.116858,0.082759,-0.069147,0.000008,7.024498,0.102798,6.25683,1041,nothigh
0.085874,-6.818214,-6.101532,-12.38816,-1.68877,24.53592,-18.64974,-5.50335,17.95473,26.54106,29.85222,-26.71739,-15.86545,0.053842,-0.000004,0.145287,0.328038,3.528366,0.657747,1542,5.159205,-1.589929,-0.000324,0.490649,5.353302,6.760375,4.64006,1521,3.638973,4.762499,3.619607,4.558346,8.657473,3.435618,174,3.715745,0.031639,-0.035572,0.000002,4.245005,0.121817,5.029679,1966,nothigh
0.085874,-6.818214,-6.101532,-12.38816,-1.68877,24.53592,-18.64974,-5.50335,17.95473,26.54106,29.85222,-26.71739,-15.86545,0.053842,-0.000004,0.145287,0.328038,3.528366,0.657747,1542,5.159205,-1.589929,-0.000324,0.490649,5.353302,6.760375,4.64006,1521,3.638973,4.762499,3.619607,4.558346,8.657473,3.435618,174,3.715745,0.031639,-0.035572,0.000002,4.245005,0.121817,5.029679,1966,nothigh
0.039489,-1.253571,-0.127263,-11.32731,-1.817673,26.74199,-13.04387,-0.909994,16.57054,23.86322,27.27173,-15.01834,-12.21141,0.014519,0.000003,0.080809,3.330859,19.6886,0.782284,1442,11.8783,-2.682893,-0.001536,0.503291,4.151453,6.876237,4.331,2511,3.154232,3.372417,3.25437,3.698327,7.500521,3.212298,436,3.497712,0.058681,-0.067272,0.000004,11.51124,0.1679,6.882341,1557,nothigh
0.022713,-4.189079,-13.18069,-12.15067,-0.953712,37.07878,-24.26033,-0.623659,27.19035,43.30855,31.35584,-10.46973,-19.3858,0.00363,0,0.087579,0.858234,3.846775,0.765845,1888,8.441195,-2.804006,0.005177,0.789802,6.654513,6.64439,4.889296,1508,4.127811,5.840385,3.793946,4.841565,8.283763,3.668183,1509,3.994101,0.049849,-0.064428,-0.000006,5.768719,0.144254,6.040854,1435,nothigh
0.004173,-8.443642,-12.35986,-11.20244,10.14644,40.6366,-39.93911,-12.68238,47.95858,47.2753,47.73617,-21.11969,-29.93838,0.007864,-0.000004,0.043004,1.431736,6.008062,0.511593,335,6.820233,-4.411044,0.00387,2.040268,3.544454,11.83247,3.601189,1297,3.941674,6.274684,3.258503,6.802841,12.67939,3.287469,1381,3.252303,0.022928,-0.017241,0.000007,5.288751,0.099868,3.791942,1572,nothigh
0.004173,-8.443642,-12.35986,-11.20244,10.14644,40.6366,-39.93911,-12.68238,47.95858,47.2753,47.73617,-21.11969,-29.93838,0.007864,-0.000004,0.043004,1.431736,6.008062,0.511593,335,6.820233,-4.411044,0.00387,2.040268,3.544454,11.83247,3.601189,1297,3.941674,6.274684,3.258503,6.802841,12.67939,3.287469,1381,3.252303,0.022928,-0.017241,0.000007,5.288751,0.099868,3.791942,1572,nothigh
0.007772,-5.221834,0.567211,-14.17066,-1.310236,29.62847,-20.39957,-5.257951,22.09633,26.4916,28.49307,-23.6619,-17.21976,0.016334,0.000019,0.031947,0.812791,4.27395,0.650794,756,18.84301,-4.779855,-0.000648,0.299581,11.05868,6.546582,4.192077,1915,3.040954,3.510499,3.168518,2.997736,6.097064,3.052227,232,3.492271,0.049365,-0.047973,0.00001,20.27188,0.108804,4.342305,4,nothigh
0.007772,-5.221834,0.567211,-14.17066,-1.310236,29.62847,-20.39957,-5.257951,22.09633,26.4916,28.49307,-23.6619,-17.21976,0.016334,0.000019,0.031947,0.812791,4.27395,0.650794,756,18.84301,-4.779855,-0.000648,0.299581,11.05868,6.546582,4.192077,1915,3.040954,3.510499,3.168518,2.997736,6.097064,3.052227,232,3.492271,0.049365,-0.047973,0.00001,20.27188,0.108804,4.342305,4,nothigh
0.03292,-5.961487,-5.147027,-14.79314,2.818669,36.59601,-17.08765,-1.776129,27.00991,33.24788,31.11399,-14.33286,-14.00657,0.015729,0.000003,0.112725,0.26879,3.440477,0.737223,239,5.909258,-1.989841,-0.000041,0.710088,3.485697,6.714598,3.388181,2499,3.411328,5.081197,3.513946,4.146636,9.485748,3.542379,1105,3.436018,0.047792,-0.043013,-0.000021,4.338089,0.136643,4.236846,47,nothigh
0.03292,-5.961487,-5.147027,-14.79314,2.818669,36.59601,-17.08765,-1.776129,27.00991,33.24788,31.11399,-14.33286,-14.00657,0.015729,0.000003,0.112725,0.26879,3.440477,0.737223,239,5.909258,-1.989841,-0.000041,0.710088,3.485697,6.714598,3.388181,2499,3.411328,5.081197,3.513946,4.146636,9.485748,3.542379,1105,3.436018,0.047792,-0.043013,-0.000021,4.338089,0.136643,4.236846,47,nothigh
0.032827,-6.264021,-7.033392,-8.926636,-0.904562,22.51119,-11.38858,0.769162,10.42987,31.51067,26.92907,-13.70571,-12.45317,0.026013,0.000016,0.073545,2.619646,11.19318,0.589401,2424,15.44433,-3.079125,0.001021,0.302323,6.06108,4.259798,3.818257,1279,3.483906,3.003819,3.418996,4.21457,7.235498,3.435221,2683,3.305656,0.056987,-0.046642,0.000004,11.9194,0.063001,4.335192,105,nothigh
0.018985,6.203397,2.886302,-15.80436,-1.7709,28.37105,-18.86466,-1.711387,45.49872,33.97681,44.0833,-17.69284,-18.17386,0.005445,-0.000004,0.050552,3.405051,18.65668,0.594801,397,14.97178,-5.096847,-0.003707,0.587949,6.468731,6.219629,4.652437,1832,4.228142,4.082246,4.380142,4.333082,8.533628,3.52486,1351,3.991706,0.088143,-0.089655,0.000012,27.81301,0.122709,6.66508,880,nothigh
0.018985,6.203397,2.886302,-15.80436,-1.7709,28.37105,-18.86466,-1.711387,45.49872,33.97681,44.0833,-17.69284,-18.17386,0.005445,-0.000004,0.050552,3.405051,18.65668,0.594801,397,14.97178,-5.096847,-0.003707,0.587949,6.468731,6.219629,4.652437,1832,4.228142,4.082246,4.380142,4.333082,8.533628,3.52486,1351,3.991706,0.088143,-0.089655,0.000012,27.81301,0.122709,6.66508,880,nothigh
0.018985,6.203397,2.886302,-15.80436,-1.7709,28.37105,-18.86466,-1.711387,45.49872,33.97681,44.0833,-17.69284,-18.17386,0.005445,-0.000004,0.050552,3.405051,18.65668,0.594801,397,14.97178,-5.096847,-0.003707,0.587949,6.468731,6.219629,4.652437,1832,4.228142,4.082246,4.380142,4.333082,8.533628,3.52486,1351,3.991706,0.088143,-0.089655,0.000012,27.81301,0.122709,6.66508,880,nothigh
0.018985,6.203397,2.886302,-15.80436,-1.7709,28.37105,-18.86466,-1.711387,45.49872,33.97681,44.0833,-17.69284,-18.17386,0.005445,-0.000004,0.050552,3.405051,18.65668,0.594801,397,14.97178,-5.096847,-0.003707,0.587949,6.468731,6.219629,4.652437,1832,4.228142,4.082246,4.380142,4.333082,8.533628,3.52486,1351,3.991706,0.088143,-0.089655,0.000012,27.81301,0.122709,6.66508,880,nothigh
