@attribute mfcc_sma_de[10]_max numeric
@attribute mfcc_sma_de[10]_range numeric
@attribute mfcc_sma_de[12]_max numeric
@attribute pcm_zcr_sma_de_min numeric
@attribute pcm_zcr_sma_de_amean numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_max numeric
@attribute voiceProb_sma_de_range numeric
@attribute voiceProb_sma_de_kurtosis numeric
@attribute output {high,nothigh}

@data

0.001185,0.00228,-11.69154,12.97703,2.483629,-10.29488,23.03638,0.245011,18.06133,-0.170679,-15.45417,4.050848,9.920468,0.00484,0.117362,335,1.498311,10.72545,0.01109,24.95878,1024,8.920018,-0.000008,0.323009,5.929017,6.468553,2616,4.18205,3.340955,2616,0.03794,3.657002,3.559564,7.222301,4.945158,-0.013914,-0.000001,7.815562,0.129737,0.224802,5.487818,high
0.006571,0.025364,-16.46897,9.210732,-3.918595,-11.89174,26.96534,1.3555,15.6922,-0.131733,-11.04014,4.051025,17.88911,0.006655,0.201452,1602,0.989738,4.537499,0.031257,139.0911,659,5.368436,-0.000001,0.350067,4.932588,6.31292,2579,3.998667,3.926589,683,-0.053087,3.550298,3.980507,8.711825,2.79851,-0.028373,0.00001,6.663639,0.135312,0.258664,5.343484,high
0.003196,0.0127,-15.36647,2.22139,-6.430664,-2.195384,26.12415,2.349342,11.08774,0.129162,-13.51705,3.72687,11.17965,0.007864,0.148215,230,1.132905,3.74086,0.01351,40.82283,232,4.489357,-0.000001,0.387376,4.475779,8.128381,2224,5.901727,3.567503,28,-0.050368,3.198314,3.322387,6.674618,2.747042,-0.022989,-0.000001,5.222828,0.096506,0.23455,4.358763,high
0.002753,0.015631,-19.24938,12.51591,-3.790273,-15.12578,32.32269,-2.344657,22.99958,0.049967,-13.47573,4.876295,17.96136,0.012099,0.476104,2681,3.634232,21.0086,0.03912,129.5762,2687,11.35375,0.000001,0.289516,7.030383,5.352659,2460,3.765018,3.479165,2878,-0.363286,4.005507,4.914054,9.366019,4.004094,-0.066848,0.000001,20.30321,0.102623,0.238162,4.825277,high
0.006359,0.023967,-17.93307,18.57173,2.656408,-13.00283,39.82104,-3.444163,27.78324,0.292697,-15.59939,5.112364,19.99151,0.00484,0.229885,1665,1.307834,7.850224,0.033102,202.4559,706,3.337718,0.000006,0.62918,3.582922,7.68979,139,3.449007,3.28154,1955,-0.024265,3.257293,4.26015,8.989261,4.317277,-0.052087,0.000007,10.54201,0.135277,0.283165,3.252978,high
0.002993,0.025042,-22.14344,10.44939,-0.182047,-6.649776,24.89763,2.490928,16.8049,0.277344,-9.299962,4.46401,12.37282,0.00363,0.232305,259,0.785546,3.40465,0.006337,0.049849,1015,4.375917,0,1.182452,3.732973,7.876573,367,3.679792,4.790591,1326,-0.012268,3.542446,3.451846,7.135533,6.216753,-0.038415,0.000028,5.245441,0.074918,0.154377,3.510666,high
0.003755,0.010038,-11.88419,-0.454179,-18.59735,-6.839752,33.50782,9.924787,48.75969,-0.009466,-13.1008,6.568925,20.89165,0.007864,0.139141,75,0.279453,3.35011,0.027264,111.6799,894,3.867735,-0.000004,0.933442,3.856195,8.531509,13,3.835101,3.597685,924,0.011305,3.342697,6.600204,13.19165,6.330889,-0.021718,-0.000005,4.949229,0.145516,0.278648,4.624914,high
0.009881,0.034547,-21.45787,20.73291,2.330469,-16.25421,32.21377,-1.809034,24.39031,-0.295752,-20.09258,5.297606,18.87432,0.014519,0.451301,481,3.631596,20.50539,0.027933,165.4066,1639,6.86159,0.000004,0.587079,6.231505,6.942365,1731,3.72682,3.647973,406,-0.103653,3.444198,5.796429,9.672969,4.349373,-0.060254,-0.000002,16.96931,0.148602,0.302817,4.520542,high
0.001185,0.046045,-27.46514,17.4353,-2.794674,-13.49423,43.47046,4.54425,38.18425,0.248539,-37.4319,5.96399,20.64949,0.00363,0.478524,784,1.951045,7.442523,0.027125,71.39881,1085,5.429894,0,1.597451,3.684965,9.566132,1331,4.40616,3.460898,2986,0.013118,3.363735,5.054377,12.64824,4.637509,-0.067332,-0.000006,6.412655,0.166553,0.339419,5.56445,high
0.00578,0.015612,-9.94946,2.401115,-5.672082,-0.500208,22.33548,3.772654,13.88969,0.181712,-14.25756,4.665003,14.2949,0.00726,0.119177,1489,1.130788,4.404446,0.014729,127.2791,1511,14.10546,0.000001,0.168378,4.600896,3.664994,308,3.406151,3.352794,270,0.027993,2.986046,3.181138,6.006492,2.671508,-0.017181,0.000001,5.808134,0.097801,0.196534,4.177157,high
0.001509,0.0156,-20.3721,16.84411,-3.473364,-17.59596,37.59384,-0.443108,36.19713,-0.973102,-14.79623,5.726621,13.56796,0.00363,0.295826,2470,2.110638,8.609019,0.023782,30.30822,1559,10.63612,-0.000004,0.783484,7.478676,8.271442,501,3.717993,4.775527,2182,0.025449,3.716352,4.481673,8.940075,5.775483,-0.044162,0,7.787692,0.13375,0.297029,6.615045,high
0.001547,0.012865,-26.00861,7.415276,-9.051433,-20.66451,34.12766,-5.510358,34.48338,-0.279967,-29.93088,6.874256,10.06533,0.028433,0.407744,1875,1.436329,7.619539,0.020245,51.73777,1883,6.401553,-0.000001,0.503243,6.525622,7.679676,1474,3.46063,3.57887,1610,0.087662,3.118268,4.37106,8.595798,5.278137,-0.073866,0.000031,16.41039,0.112757,0.25573,4.333363,high
0.001425,0.024651,-31.31769,19.56574,-0.885659,-17.43377,45.50392,-2.678982,34.57291,0.121051,-26.09425,5.699007,17.84953,0.00242,0.514822,1065,2.771996,18.05808,0.038158,118.1524,564,4.279885,-0.000003,1.035957,5.468349,11.38381,271,4.631318,4.710284,2080,0.191814,4.215258,5.463698,10.67712,4.079597,-0.098367,-0.000024,10.8159,0.132693,0.312423,4.166174,high
0.002239,0.012782,-25.61224,19.63714,6.859377,-9.350498,40.03621,4.413093,55.84969,0.43935,-11.32995,6.128552,17.02772,0.00605,0.567453,165,4.130633,31.95661,0.015025,38.49898,169,7.532131,0,0.459419,4.427704,7.049624,1847,3.39077,3.814738,2890,0.132555,3.597843,4.549994,9.423696,4.179854,-0.124319,0.000005,25.33744,0.098235,0.208501,3.768148,high
0.000648,0.044099,-15.30117,9.687571,-5.786867,-12.46137,19.63794,4.378899,14.84998,0.099848,-16.56021,4.188529,14.4516,0.00726,0.203872,857,0.295576,2.960904,0.025231,135.7085,235,7.018097,-0.000001,0.491346,10.98004,6.319503,2696,4.09931,3.116106,1101,0.03251,3.590083,3.72552,7.576102,4.157181,-0.030974,0.000034,4.79641,0.15169,0.295187,4.953375,high
0.012915,0.022998,-12.14396,6.867666,-13.18007,-11.34956,23.09662,-1.067061,20.0876,-0.097242,-19.45411,4.678997,8.508948,0.018149,0.104053,2581,0.767309,4.153546,0.009996,7.078545,2638,6.021046,0.000007,0.759256,4.878828,7.334418,16,4.327862,3.913316,864,0.235683,3.839188,3.330005,6.7591,3.67732,-0.013551,0.000004,4.477924,0.09589,0.19364,3.993699,high
0.031241,0.050787,-16.99921,1.667161,-6.484109,1.148217,20.13504,3.165909,13.24075,-0.077859,-10.61538,3.295376,18.39276,0.032063,0.162734,2105,0.437467,2.972386,0.006898,7.483318,2673,3.473158,0,0.290185,4.045095,4.087906,1440,3.779322,2.935322,2571,-0.041798,3.083245,2.954217,6.403716,3.283601,-0.027405,0.000008,3.748866,0.067373,0.161921,4.152963,high
0.007757,0.017206,-18.73451,7.593325,-12.00403,-13.30591,29.85105,0.165549,23.23477,0.113543,-11.82945,4.797259,19.4757,0.006655,0.200242,1908,0.579755,3.290232,0.012442,71.43998,1685,5.12115,-0.000005,0.395172,3.529551,4.649734,2041,3.030976,3.138337,2695,0.129357,2.946968,5.016665,9.76527,4.225728,-0.037326,-0.000016,5.174147,0.101931,0.198441,3.379894,high
0.008221,0.023372,-22.5982,9.401146,-4.382905,-11.21098,29.82594,1.09519,29.61664,-0.034951,-17.63271,5.32127,20.72215,0.026013,0.3902,2865,2.149193,11.45458,0.013853,98.12781,1043,10.5257,0.000001,0.349373,5.018554,6.474142,2892,5.303099,3.872746,2088,0.158834,3.953828,4.267612,8.538597,3.707518,-0.065396,0.000037,13.79457,0.121239,0.29371,6.62716,high
0.000339,0.01299,-5.4104,16.63964,-2.300912,-16.95315,41.39063,-7.347338,36.4541,0.431357,-29.183,5.149931,17.88027,0.00605,0.087114,2303,0.541056,2.163227,0.031871,141.2948,1697,7.417881,0.000011,0.572118,16.11639,8.807144,121,5.031493,4.029398,581,0.042947,4.722601,3.898023,7.7813,3.321258,-0.007743,0.00001,5.614597,0.148947,0.235394,11.16578,high
0.00162,0.007239,-15.32858,12.80083,2.351879,-14.45185,25.7222,2.244738,17.3879,-0.094165,-12.49514,4.234926,16.93293,0.003025,0.143981,2434,2.345653,9.629957,0.013928,18.76342,188,3.048881,-0.000001,1.639458,5.313212,7.103796,1284,3.512895,4.193716,479,-0.533273,3.816565,2.823215,6.904306,3.676095,-0.02807,0.000008,8.050639,0.107057,0.255942,4.110515,high
0.013009,0.030418,-18.1849,4.967539,-5.3662,1.408046,19.58763,1.398412,13.40557,0.020749,-10.21303,3.181056,11.85474,0.026618,0.216576,89,-0.00619,2.20357,0.011823,0.204333,927,3.955762,0.000004,0.602401,3.739749,5.549728,1149,3.279844,3.113918,2917,0.035454,3.435819,3.251411,6.63064,3.528663,-0.027042,-0.000021,3.967957,0.083412,0.183524,3.986796,high
0.00014,-0.00336,-17.37062,19.01473,16.98043,-17.03951,32.42759,0.64717,28.52933,0.070716,-7.635386,5.682447,25.07965,0.005445,0.214156,1814,1.670628,5.93869,0.031491,257.0699,2450,10.77339,0.000002,0.554472,7.95784,6.357961,1742,3.385885,2.953616,1824,-0.040966,3.503519,5.378501,10.36585,3.042689,-0.021113,0.000004,7.431485,0.154719,0.32928,7.474755,high
0.002932,0.017292,-20.075,9.800405,-9.387655,-12.00775,38.10307,-1.57599,27.31725,-0.440526,-16.93595,6.142328,28.8952,0.010284,0.336358,2844,0.935324,3.892617,0.021765,221.7178,2846,6.503789,-0.000005,0.398691,5.198133,5.012452,371,3.671402,3.579386,1191,-0.311172,4.653751,6.888876,12.14655,4.294818,-0.034604,0.000002,7.939702,0.138151,0.28852,4.190533,high
0.006705,0.048079,-24.37978,22.93109,-3.909786,-12.75599,32.50703,-3.482562,20.83328,-0.64553,-14.59691,5.272205,19.25953,0.013309,0.509377,2494,1.853034,10.49291,0.006272,10.26107,512,5.101771,-0.000005,0.614547,5.58551,7.415601,1974,3.694052,3.873665,1975,0.168543,3.506634,3.421403,9.100596,3.706106,-0.081307,-0.000012,7.461997,0.082627,0.185272,4.905041,high
0.001798,0.00622,-17.4859,9.933128,1.025689,-20.56414,39.35949,-2.656795,20.07804,0.053554,-21.91047,5.20927,20.20836,0.007864,0.279492,2650,1.789945,11.79291,0.017049,8.432694,2652,10.35895,-0.000001,0.306822,4.798116,7.289074,2885,4.459686,3.728536,1117,0.063522,3.700796,4.459941,10.12031,3.909442,-0.063823,0.000008,20.63505,0.166767,0.282915,5.95071,high
0.003415,0.019511,-20.25245,3.223315,-11.94436,-25.06551,30.40501,-3.022664,20.76595,0.039231,-15.75231,5.298834,13.46909,0.039322,0.477314,521,2.736198,14.90995,0.016865,75.8168,2329,6.004018,0.000004,0.467474,4.5035,5.775398,2759,3.599967,3.407912,656,-0.100529,3.238932,3.143352,7.918715,4.049908,-0.077012,0.00002,12.62432,0.107329,0.215851,4.205768,high
0.008154,0.033386,-23.29635,3.292681,-5.160487,-17.62413,33.91867,3.182795,13.14209,-0.17865,-12.53108,3.520358,11.54491,0.026618,0.275862,1116,0.674782,4.325452,0.013535,17.59244,2758,17.17907,0.000003,0.398787,6.269735,10.6059,1215,4.827469,4.336943,1158,0.205801,3.509114,3.999827,7.81707,3.656567,-0.058681,0.000053,7.877293,0.122328,0.214949,4.829163,high
0.010563,0.049795,-33.01033,5.961236,-6.387893,-17.14246,30.10939,1.121056,48.36842,-0.779653,-20.38294,6.078238,18.23734,0.028433,0.428917,1089,2.4877,11.78386,0.019924,47.93655,2841,9.518798,-0.000001,0.372112,7.23461,8.398727,1740,5.774301,5.317195,839,0.104008,4.026667,4.033739,8.242177,4.235555,-0.052511,-0.000004,11.49547,0.127113,0.24845,5.657773,high
0.00131,0.031927,-22.51978,7.499411,-6.337492,-21.64203,32.75894,0.439764,30.38297,0.288855,-16.03931,4.739063,14.37863,0.006655,0.304295,1930,2.876681,26.9046,0.013963,-37.78761,1932,19.10952,0.000002,0.360101,5.495805,6.897491,2333,4.394934,3.504065,2637,-0.213966,3.939821,4.108467,8.101397,3.808412,-0.059649,-0.000009,42.44247,0.111421,0.234177,5.5938,high
0.004591,0.031479,-19.66625,16.26929,1.48141,-11.22688,42.16323,-1.606718,28.67315,-0.012534,-25.21761,5.53045,18.15953,0.007864,0.266788,1503,0.956903,3.445287,0.029197,206.6585,434,6.811904,-0.000002,0.479356,5.592555,7.457543,324,4.930971,3.85951,582,-0.115305,3.63495,5.579595,10.05298,4.735614,-0.045251,0.000028,6.193137,0.117931,0.245283,5.245335,high
0.007215,0.015674,-22.48807,6.795027,-3.007691,-1.410132,20.48805,-4.912392,14.75278,0.079456,-10.95188,3.898146,6.747128,0.018149,0.398064,1811,1.064531,2.880592,0.005252,1.808905,1813,3.171806,-0.000011,0.097048,3.17046,3.42678,2223,3.073309,3.175062,1555,0.05908,3.478618,2.758856,5.137106,2.39896,-0.023593,0.000006,5.132977,0.081021,0.154553,4.010948,high
0.005436,0.020922,-19.30805,11.60094,-2.938395,-9.690482,29.85033,6.245595,25.0108,0.323926,-18.95716,4.95272,14.9487,0.00484,0.192378,997,2.238669,9.834341,0.011299,67.07014,2352,7.974357,-0.000003,0.544644,6.198535,5.46614,427,3.837624,3.815955,113,0.059785,3.337783,3.01175,6.757164,3.360584,-0.037568,-0.000005,12.17328,0.069673,0.175449,4.763,high
0.003517,0.012969,-14.48166,10.37912,-2.296479,-7.082549,29.37938,5.802366,17.56064,0.325206,-10.42215,4.274142,16.18456,0.006655,0.138536,980,0.703003,2.771804,0.017003,57.44656,1335,7.952522,0.000007,0.565561,5.118472,4.76761,2875,3.273131,3.628544,493,-0.081592,3.268592,4.10405,8.427919,3.411828,-0.030793,-0.000003,5.354496,0.094119,0.211048,4.762718,high
0.001832,0.00994,-17.91921,14.23154,-2.453928,-14.75719,30.52852,-4.972649,28.04769,0.07365,-23.47307,5.696943,13.71447,0.018149,0.326679,730,3.973821,36.32702,0.012734,113.1072,732,7.987639,-0.000001,0.327772,5.236005,6.879591,114,4.95999,3.721194,120,0.225178,4.015967,3.879707,7.38609,3.134117,-0.07435,0.000006,47.95285,0.13252,0.256035,5.352172,high
0.015576,0.027598,-15.9215,6.146272,-3.401746,-18.76727,25.28521,-1.405479,17.33359,0.331687,-17.35733,4.896738,6.792489,0.024803,0.23775,564,1.358141,8.637419,0.012172,10.65541,2522,3.435838,-0.000001,0.243276,4.034014,5.33268,1704,3.445646,3.096791,214,0.113079,3.237884,3.882146,7.789084,4.795915,-0.04023,0.000013,6.32687,0.099351,0.201568,3.704803,high
0.015576,0.027598,-15.9215,6.146272,-3.401746,-18.76727,25.28521,-1.405479,17.33359,0.331687,-17.35733,4.896738,6.792489,0.024803,0.23775,564,1.358141,8.637419,0.012172,10.65541,2522,3.435838,-0.000001,0.243276,4.034014,5.33268,1704,3.445646,3.096791,214,0.113079,3.237884,3.882146,7.789084,4.795915,-0.04023,0.000013,6.32687,0.099351,0.201568,3.704803,high
0.001217,0.005879,-13.28392,8.040517,-1.909954,-8.919953,26.55168,-1.732622,14.14869,0.017008,-18.08008,3.984882,11.0928,0.005445,0.131881,309,0.846117,3.920857,0.007657,3.269136,944,3.621706,0.000001,0.69448,3.116073,5.35799,1789,2.945146,3.326209,29,-0.201724,3.0934,4.088087,8.076266,3.628579,-0.019117,-0.000017,3.952173,0.10492,0.201584,3.996171,high
0.011857,0.033286,-20.46866,15.30566,-4.038996,-16.61039,33.22041,1.624696,23.7905,-0.119388,-17.35739,5.788555,19.85204,0.00726,0.374471,2593,2.94981,15.81386,0.020358,46.65784,2595,9.996815,0.000008,0.494939,9.137125,7.284472,2742,4.138237,3.800865,2787,-0.087101,3.326207,5.794419,10.4288,3.641506,-0.079371,0.000007,23.32484,0.120346,0.242802,4.00248,high
0.01319,0.032964,-22.32118,5.392024,-3.806409,-17.92289,34.3459,7.580404,31.87118,-0.034423,-26.59672,4.691171,23.67785,0.00726,0.23775,2927,1.129862,3.755986,0.024187,-6.318023,1373,10.49125,0.000005,0.304951,10.60199,9.288864,2528,5.462337,4.106349,1757,0.141954,3.770195,3.836638,8.971676,3.081775,-0.035269,0.000017,6.726165,0.12121,0.29816,8.060993,high
0.005085,0.014717,-18.07888,17.12314,-1.054506,-13.26142,32.39445,-4.084343,32.71905,0.739249,-20.41215,5.79327,16.04016,0.00726,0.149425,792,2.642986,13.37451,0.027138,85.04757,795,14.89799,-0.000001,0.458946,10.70064,5.969408,1964,5.057015,4.8566,90,0.0551,4.505711,4.029527,9.171894,2.740041,-0.030127,0.000006,29.65733,0.164249,0.315518,11.42366,high
0.003396,0.034026,-22.51742,12.10617,0.180526,-8.626561,29.21931,4.035358,29.65372,-0.10381,-12.88492,4.270699,13.53635,0.00484,0.362371,785,1.528376,7.284146,0.026148,41.32472,2590,9.554221,-0.000004,0.342554,6.100756,5.913544,1204,3.822359,3.667307,81,-0.008298,3.476398,3.360699,7.688492,3.146843,-0.058621,0.00001,9.656814,0.144856,0.302826,7.638474,high
0.005791,0.041818,-28.66294,11.25571,4.613393,-17.25401,31.78185,-0.857854,30.64089,-0.162884,-22.4208,5.054517,10.56643,0.00605,0.474289,2663,1.581853,5.812712,0.015241,-4.985704,780,3.175001,-0.000005,0.877157,4.588234,9.61777,2241,3.801627,4.061694,2769,-0.053319,3.677528,5.798155,10.08767,5.053213,-0.08288,-0.000015,6.651323,0.136934,0.267113,8.202744,high
0.009925,0.041322,-15.95987,11.81296,-1.562716,-14.13743,29.8555,-0.328166,18.87727,0.212741,-10.78689,5.265224,13.78594,0.010284,0.196007,10,0.766535,3.689185,0.026507,63.77257,1259,4.649618,-0.000001,0.392285,4.828268,7.021404,1654,4.188952,3.367464,1274,-0.024018,3.179701,3.825331,7.395467,3.745492,-0.035693,0.00001,6.765887,0.126015,0.266105,4.495211,high
0.003435,0.018575,-20.13389,20.26875,-1.097389,-16.30033,34.94439,0.101488,33.36548,0.460501,-17.13959,5.580224,15.70358,0.009679,0.367816,2687,2.383341,11.07668,0.028735,94.72332,883,8.934152,-0.000007,0.505861,5.503281,8.157934,2572,4.260067,3.79679,1841,-0.245455,4.003342,3.859681,7.450905,3.931698,-0.038052,0.000018,12.88737,0.145393,0.281322,5.704358,high
0.004287,0.021181,-13.74645,7.555593,-4.062213,-10.24076,31.84578,-1.520848,14.20277,-0.128674,-16.84887,4.167563,15.44924,0.010284,0.176649,1281,0.419389,3.043165,0.017426,35.84893,2620,7.090539,0.000002,0.41137,5.504795,6.976317,2840,4.243566,3.430373,2938,0.098794,3.383618,4.557715,8.574369,3.165199,-0.030188,0.000002,4.817778,0.109279,0.253168,5.904459,high
0.011499,0.033985,-18.89744,7.398191,-5.379707,-10.75546,28.49035,-2.841128,14.9206,0.031562,-14.38043,4.092709,7.637911,0.049607,0.324864,43,1.765043,11.1488,0.006129,10.67427,1714,4.364156,-0.000002,0.39916,4.380186,4.613641,1767,3.569311,3.643633,27,0.008314,3.628583,3.726386,7.446733,3.810536,-0.053297,-0.000003,7.022795,0.100909,0.208767,5.860626,high
0.004317,0.025045,-18.9472,28.45716,3.917369,-6.632133,35.3021,0.147521,18.02825,0.681355,-13.80683,3.424981,9.697489,0.00726,0.258318,2865,2.030533,7.622749,0.005235,-0.226462,2183,5.461222,-0.000007,0.870498,4.740226,6.727908,2879,5.237522,4.070589,2925,-0.133075,3.547894,3.417627,7.185436,3.649369,-0.030732,0.000006,10.84528,0.085916,0.191689,4.79799,high
0.000092,0.015399,-34.84402,17.40009,1.002976,-15.19363,36.5467,-3.729372,36.0649,0.354673,-29.08763,6.353025,14.6617,0.009679,0.515427,133,2.111293,8.699663,0.044619,-1.542068,2869,15.79775,-0.000013,0.483096,7.302999,9.404074,138,6.426125,5.312827,39,-0.40498,5.580644,4.060534,9.082287,3.577257,-0.085662,-0.000032,15.14842,0.134539,0.285352,9.493655,high
0.00206,0.021332,-23.11912,15.39186,-3.052844,-17.63225,40.58507,-3.127379,28.30479,0.176441,-17.69958,5.863833,15.26833,0.00605,0.402904,837,2.58685,12.35474,0.021278,50.55193,31,6.368252,-0.000002,0.600456,5.059385,6.39285,127,3.861773,3.88434,1956,0.024485,3.257721,4.126718,9.793238,5.241802,-0.064307,0.000027,16.8234,0.147358,0.283865,4.434856,high
0.022224,0.042937,-19.89862,5.874526,-4.196511,-13.28205,18.67487,2.9571,12.2809,0.110946,-14.88458,3.687135,16.66602,0.037508,0.296431,2417,2.100668,9.093206,0.01781,84.92032,2419,6.558215,0.000004,0.262025,3.82279,4.525355,1210,3.0739,3.099377,2473,0.114116,3.117395,3.447133,7.056031,2.988359,-0.057048,-0.000015,9.728354,0.110557,0.232615,5.030377,high
0.002542,0.016875,-20.19532,27.14724,7.664307,-11.97892,35.41463,-0.049794,20.59263,0.232781,-16.09566,4.3944,13.19572,0.008469,0.281307,433,0.648401,3.112744,0.009666,6.244313,808,4.273233,-0.000005,1.097543,6.367035,7.950628,420,3.950271,4.124699,933,0.009008,3.519432,4.14861,8.667935,3.320778,-0.050756,-0.000007,5.296154,0.130357,0.253901,6.160581,high
0.002542,0.016875,-20.19532,27.14724,7.664307,-11.97892,35.41463,-0.049794,20.59263,0.232781,-16.09566,4.3944,13.19572,0.008469,0.281307,433,0.648401,3.112744,0.009666,6.244313,808,4.273233,-0.000005,1.097543,6.367035,7.950628,420,3.950271,4.124699,933,0.009008,3.519432,4.14861,8.667935,3.320778,-0.050756,-0.000007,5.296154,0.130357,0.253901,6.160581,high
0.003922,0.020655,-22.05617,15.11013,-0.272589,-15.0807,28.2407,3.133339,20.30444,-0.034957,-23.10988,6.06626,10.02205,0.00726,0.369631,431,2.96569,15.37044,0.020024,33.18559,2013,5.312037,-0.000001,0.742156,5.179513,7.011628,2097,3.527835,4.034453,2711,0.056806,3.811033,4.131036,7.721533,4.34864,-0.077012,0.000013,12.02538,0.135835,0.259046,4.524594,high
0.00228,0.009358,-22.88824,9.811926,-11.58137,-19.34961,33.40791,0.682195,31.03228,-0.060836,-21.41425,6.087212,9.445989,0.006655,0.348457,2818,1.056188,4.484947,0.036357,256.2748,1850,6.011799,-0.000003,0.821439,4.852117,7.39639,2607,5.472605,4.111213,2964,0.133743,3.893134,6.837648,10.93962,4.214714,-0.078342,-0.000007,6.602379,0.14897,0.323692,4.76011,high
0.004517,0.014226,-14.86077,5.217198,-4.325624,-12.20105,29.90648,0.026538,20.9441,0.127257,-16.54033,4.155022,11.19464,0.013914,0.273442,2228,0.821982,5.543516,0.025881,72.42819,785,4.212546,-0.000001,0.278231,3.368939,4.890309,135,3.024632,3.182777,2051,-0.040287,3.076065,3.92117,7.960435,3.517362,-0.031821,0.000013,5.296425,0.123463,0.24736,5.304214,high
0.006425,0.011346,-15.53992,14.85855,2.379399,-10.03398,33.15754,-6.59764,25.22303,-0.094809,-12.9484,5.542768,1.728032,0.011494,0.134301,673,1.453781,7.871554,0.006634,21.36011,906,10.8031,-0.000007,0.47886,6.848372,8.663074,791,4.164162,4.146531,1034,0.090437,4.019999,6.246792,11.66512,4.094586,-0.026921,0.000009,8.653336,0.084746,0.166046,4.094804,high
0.001859,0.004112,-16.53665,1.544941,-10.47155,-12.90255,29.82343,-5.190072,22.33673,0.043617,-19.11029,4.350052,12.58007,0.020569,0.189353,2605,1.315089,5.925943,0.010412,79.60574,34,4.282407,0,0.467159,3.684734,5.116679,682,3.321845,3.060467,895,0.076516,3.202473,4.469133,7.781996,3.99602,-0.0268,-0.000019,4.814002,0.125209,0.24471,3.999866,high
0.005235,0.017454,-15.60426,2.7413,-11.13702,-20.30406,34.67218,-2.174897,24.96016,0.395655,-13.03164,4.160589,16.3447,0.024198,0.153055,917,0.338624,4.287937,0.016421,71.20454,1821,4.83735,-0.000001,0.633388,3.862759,7.231086,1175,3.603607,3.349098,48,0.015345,2.938259,4.284918,8.100248,3.326923,-0.024803,-0.000001,3.847828,0.10188,0.239734,4.021163,high
