@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_PeakRatio_Minimum numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_17 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_20 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_21 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_18 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_14 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_16 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_18 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_5 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_6 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_7 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_10 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_14 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_16 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_17 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_6 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_7 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_8 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_17 numeric
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Average numeric
@attribute Std_Acc1000_Std_Mem40_SCF_1 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_13 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_9 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_12 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_13 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_21 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_15 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {high,nothigh}

@data
0.103631,-0.457854,4.337635,8.25152,9.788935,13.188089,0.370445,0.166149,0.291732,2.702852,0.559251,1.048017,1.796054,2.970811,0.128062,0.04085,0.052623,0.064452,0.070086,0.070087,0.074398,0.075203,0.081813,0.24216,0.110603,0.114693,0.122316,0.105939,0.121908,0.138295,0.257771,0.294967,0.052334,0.118103,0.109283,0.130069,0.109936,0.12139,0.118447,0.305023,0.080242,0.105402,0.130175,0.517428,0.049497,0.040477,0.037911,0.034309,0.034563,0.026042,0.053645,0.17567,16.525524,82.46617,4.911323,1.335947,0.576846,0.888143,0.89149,0.154022,168.8532,6.155882,302.4542,1.376834,0.029261,0.052334,0.144274,0.000269,0.011921,16787.09,0.475332,0,0.916778,0.109819,0,0.076347,0.002531,617.1582,217110.2,high
0.228996,-0.218962,3.092695,5.539458,6.25406,9.141213,0.513318,0.190186,0.314971,2.679905,0.46681,0.890155,1.133518,1.471284,0.109003,0.037577,0.041536,0.035044,0.04138,0.058459,0.060075,0.058629,0.067653,0.17947,0.115018,0.102587,0.112051,0.106187,0.118234,0.131021,0.25456,0.288254,0.016032,0.092965,0.092918,0.056064,0.052431,0.060329,0.058631,0.23096,0.079898,0.11376,0.152319,0.323879,0.035738,0.025406,0.028866,0.030399,0.028027,0.030754,0.013487,0.178173,23.324416,92.30951,6.05173,1.503172,0.55659,1.2279,0.892832,0.12198,48.79266,5.346893,101.8035,0.455723,0.010374,0.007555,0.253657,0.000061,0.012724,1685.218,0.31867,0,0.890147,0.112641,0,0.097851,0.003935,861.9868,112954.2,high
0.146722,-1.850874,2.566518,8.164862,10.837357,10.342933,0.408115,0.182837,0.317012,2.689164,0.750573,1.067391,1.790545,2.628617,0.118329,0.039706,0.052093,0.050448,0.063921,0.06056,0.057471,0.070338,0.075769,0.247765,0.100301,0.104874,0.085301,0.109776,0.116668,0.133898,0.26089,0.291217,0.072397,0.125167,0.091256,0.089481,0.088605,0.102627,0.069907,0.116928,0.068895,0.110349,0.132919,0.398048,0.040858,0.045737,0.021356,0.0229,0.020841,0.020375,0.06973,0.166721,30.658935,75.30781,4.452511,1.289246,0.656418,1.046286,0.894209,0.098876,35.86465,6.044727,82.1672,0.539756,0.013375,0.01374,0.096467,0.000106,0.011417,1217.144,0.394103,0,0.94008,0.116934,0,0.056367,0.003964,499.6062,80068.71,high
0.152673,1.154833,2.310289,3.462567,4.158157,4.933803,0.343511,0.088327,0.183901,2.732391,0.547881,1.122676,2.370736,1.781153,0.158407,0.042149,0.068639,0.090796,0.095073,0.06205,0.059896,0.062797,0.067826,0.218545,0.140648,0.086599,0.098966,0.093473,0.117521,0.138345,0.260557,0.294112,0.127894,0.079993,0.104225,0.122625,0.139963,0.130977,0.191216,0.198891,0.097538,0.107278,0.145384,0.323748,0.042817,0.023239,0.028365,0.03009,0.038867,0.0349,0.026949,0.183133,74.15371,44.69085,2.34981,0.934896,1.219496,0.677186,0.859702,0.018193,7.365318,8.516061,89.30558,0.256095,0.013773,0.441035,0.27927,0.000382,0.003603,125.284,2.542833,0,0.674434,0.057866,0,0.219719,0.002956,177.4109,11093.85,high
0.140801,-0.26426,10.387525,9.890617,11.320139,11.816008,0.340854,0.166409,0.292223,2.68961,0.48942,1.099613,1.815701,2.481719,0.088047,0.03453,0.054435,0.061911,0.052295,0.059798,0.064997,0.071093,0.06437,0.730211,0.107124,0.10018,0.137465,0.126504,0.140842,0.157345,0.254467,0.287744,0.078199,0.109338,0.108451,0.07355,0.077348,0.118263,0.078371,0.464743,0.076351,0.094986,0.111942,0.37235,0.048393,0.040386,0.036819,0.053078,0.055403,0.04651,0.068861,0.180542,26.962828,62.04517,4.139946,1.313833,0.497991,0.492737,0.870838,0.084817,60.71574,5.23611,238.8754,1.688831,0.031404,0.057332,0.194378,0.000654,0.007013,1347.306,0.498035,0,0.797603,0.084154,0,0.16154,0.003634,836.6431,235557.8,high
0.1217,-0.308449,2.200265,6.486328,7.881888,7.734603,0.498433,0.137162,0.320128,2.696264,0.498833,1.066035,1.671903,2.691097,0.119507,0.038746,0.048802,0.066294,0.071328,0.079793,0.078187,0.072711,0.0776,0.40331,0.114192,0.103231,0.121836,0.106323,0.125181,0.135597,0.255768,0.291452,0.068673,0.130299,0.101654,0.111522,0.111628,0.135274,0.131096,0.270897,0.081948,0.105334,0.124604,0.483301,0.0363,0.040202,0.033725,0.040612,0.031648,0.030936,0.038855,0.177686,42.412846,88.42677,5.226645,1.349311,0.777333,1.721504,0.894692,0.150451,99.49572,6.514719,743.9301,2.232665,0.038373,0.131285,0.713482,0.000169,0.018134,9668.657,2.493382,0,0.94008,0.128789,0,0.056367,0.003011,461.9515,151825.8,high
0.103348,-0.421504,2.420223,8.658734,7.361592,8.247453,0.411059,0.151062,0.282215,2.698615,0.569821,1.027275,1.879774,2.878974,0.163183,0.045255,0.085403,0.080443,0.116534,0.122459,0.084337,0.074577,0.083598,0.44955,0.101811,0.091225,0.104856,0.101346,0.12792,0.140477,0.257323,0.289769,0.062186,0.088845,0.093426,0.086859,0.138698,0.119759,0.104895,0.210634,0.076042,0.099541,0.110644,0.417545,0.033626,0.03842,0.023203,0.022129,0.029944,0.035141,0.041905,0.176711,19.797432,83.11059,4.798925,1.305206,0.718443,1.244334,0.899329,0.074502,48.23072,6.59429,328.4405,1.329889,0.029115,0.040448,0.627123,0.000139,0.004649,1570.731,1.354931,0,0.978029,0.094164,0,0.021502,0.002538,487.8511,252358.2,high
0.034462,1.857182,1.845385,4.868111,5.657676,7.241138,0.461815,0.083641,0.216998,2.716979,0.650307,0.974367,1.615048,2.021165,0.141572,0.075718,0.084299,0.087163,0.096488,0.074141,0.069511,0.075092,0.076603,0.240986,0.127658,0.121224,0.103719,0.108138,0.127292,0.143607,0.261007,0.293349,0.057629,0.135999,0.12494,0.106942,0.120843,0.112415,0.100552,0.086066,0.106187,0.125755,0.167486,0.361633,0.026138,0.041343,0.028482,0.029044,0.025849,0.029248,0.076173,0.184782,27.913279,51.50387,3.76492,1.228933,1.05241,0.595498,0.884781,0.068061,61.73565,6.197182,114.0767,1.034366,0.041779,0.1127,0.115861,0.000387,0.003962,2130.474,1.65829,0,0.992676,0.082972,0,0.007275,0.00217,206.2124,15816.1,high
0.041216,1.105952,2.173901,6.333181,6.402246,8.175386,0.454232,0.120097,0.24194,2.70107,0.578601,1.013489,2.044238,2.257476,0.133586,0.061901,0.070005,0.082426,0.07049,0.076847,0.069331,0.068872,0.074324,0.396373,0.134503,0.096088,0.101075,0.104934,0.123754,0.139447,0.259342,0.291596,0.035075,0.093973,0.136897,0.080084,0.087968,0.086058,0.078999,0.120278,0.092543,0.10237,0.1256,0.326285,0.035652,0.037845,0.028174,0.021299,0.024369,0.023574,0.032892,0.184135,14.170335,65.86201,3.846462,1.181727,0.98455,1.001183,0.892038,0.0981,79.68662,7.071949,145.8956,0.58403,0.017108,0.080708,0.163757,0.000206,0.005493,3640.42,0.901652,0,0.996005,0.115695,0,0.003981,0.001987,255.1501,15997.67,high
0.205323,0.316503,2.151972,7.104044,7.105431,8.472583,0.484257,0.169367,0.365432,2.642579,0.4735,1.077244,1.837837,2.427891,0.110937,0.043109,0.049598,0.050451,0.045079,0.054375,0.056485,0.060866,0.061518,0.302415,0.100501,0.094112,0.085308,0.11826,0.128233,0.141412,0.258512,0.287708,0.037131,0.079469,0.068267,0.107471,0.100614,0.088984,0.083064,0.229265,0.084789,0.09682,0.119021,0.608454,0.034769,0.039597,0.029971,0.020019,0.028669,0.027816,0.012687,0.177402,93.878557,85.24105,6.122341,1.546018,0.576495,1.109225,0.893924,0.104664,65.91298,5.069323,191.8736,1.648874,0.033783,0.034808,0.208456,0.000129,0.007317,2488.147,0.417768,0,0.942743,0.115464,0,0.054015,0.00351,810.7557,416325.4,high
0.180537,-1.441674,4.815433,5.3455,5.81075,7.991962,0.464694,0.201865,0.335868,2.698375,0.582033,0.885102,2.019788,2.728803,0.117302,0.03873,0.056388,0.063048,0.083485,0.0786,0.070172,0.070919,0.072263,0.297921,0.13321,0.080554,0.092832,0.100514,0.120661,0.141083,0.261563,0.29295,0.033735,0.139986,0.146646,0.130758,0.15268,0.124777,0.087547,0.349578,0.061841,0.097412,0.152562,0.39896,0.041689,0.038404,0.025132,0.019817,0.02511,0.024625,0.019526,0.180653,34.016944,85.5112,5.696363,1.50238,0.56687,0.89193,0.89433,0.09687,50.2351,5.152564,102.0008,0.407119,0.011945,0.012201,0.086732,0.000183,0.0104,2488.527,0.296247,0,0.702397,0.075081,0,0.209175,0.004629,905.1544,129979.8,high
0.175136,0.374377,3.54128,6.072338,6.430234,8.694182,0.3896,0.165389,0.328749,2.676979,0.609862,0.992575,1.76303,2.075597,0.124012,0.059995,0.062108,0.066472,0.067983,0.073694,0.066963,0.069282,0.073651,0.277031,0.100164,0.109986,0.102962,0.110108,0.126065,0.139194,0.254552,0.289981,0.043297,0.112279,0.078747,0.141927,0.08692,0.077484,0.082816,0.266195,0.079119,0.105687,0.113664,0.340485,0.039177,0.039826,0.028944,0.02967,0.030192,0.026994,0.030302,0.178829,16.804861,83.15606,5.78451,1.501275,0.538777,0.879343,0.89622,0.121334,87.55855,5.124471,339.9785,1.871077,0.04121,0.017928,0.278758,0.000142,0.00861,5272.99,0.717538,0,0.885486,0.103143,0,0.101468,0.003158,900.7963,718972.6,high
0.205425,0.351049,2.115052,6.051723,7.677691,11.093552,0.483581,0.193005,0.346953,2.704995,0.469718,0.906339,1.722947,1.701243,0.110509,0.038211,0.042612,0.053672,0.047179,0.049425,0.064955,0.0625,0.063723,0.243288,0.095869,0.098247,0.116131,0.116816,0.129907,0.145304,0.258164,0.292954,0.034166,0.069723,0.091279,0.077783,0.04805,0.05762,0.066167,0.167515,0.061129,0.092576,0.141998,0.353616,0.02965,0.032157,0.026987,0.030508,0.0257,0.022554,0.016042,0.181873,43.451926,86.79584,6.236805,1.583378,0.554373,0.906052,0.905034,0.120847,62.03051,4.915446,55.17236,0.295499,0.008392,0.005728,0.024213,0.000076,0.014032,2938.308,0.236448,0,0.878828,0.144785,0,0.10656,0.00408,759.9834,84142.26,high
0.244035,0.960635,2.345303,6.305338,9.764288,9.364864,0.474093,0.139233,0.319264,2.667778,0.844621,1.072371,1.900291,2.797505,0.17426,0.086133,0.069535,0.077429,0.073635,0.084831,0.088962,0.080988,0.097798,0.471557,0.098152,0.088185,0.117012,0.109215,0.128001,0.137439,0.25447,0.284077,0.053072,0.196786,0.136345,0.152295,0.126011,0.121361,0.086947,0.162886,0.072406,0.103232,0.105135,0.48184,0.036111,0.044241,0.030974,0.028186,0.024594,0.034596,0.088109,0.164961,71.617946,85.02265,6.422357,1.602381,0.519235,0.853545,0.884984,0.04304,22.15935,4.747843,390.6265,2.916274,0.05968,0.027439,0.142874,0.0002,0.004746,847.083,0.558407,0,0.962716,0.098134,0,0.035917,0.002871,920.8191,444180,high
0.169971,-0.021489,3.560801,5.488159,9.34654,8.342469,0.490368,0.177961,0.306898,2.728821,0.736743,0.988128,1.749081,1.688478,0.12431,0.03877,0.052396,0.067321,0.067391,0.058751,0.070786,0.064424,0.0683,0.244777,0.102821,0.092374,0.090806,0.10727,0.129482,0.146094,0.26112,0.295564,0.04846,0.169253,0.127338,0.136853,0.083901,0.093571,0.087229,0.171294,0.075939,0.087483,0.123754,0.361705,0.032639,0.034656,0.022231,0.022544,0.026928,0.021837,0.020559,0.181248,37.261039,84.57114,5.538223,1.463249,0.704892,1.204821,0.900254,0.113248,37.26129,5.588673,373.0719,1.315564,0.025455,0.060103,0.365584,0.000183,0.017041,1872.634,0.824475,0,0.908788,0.107455,0,0.082947,0.003818,790.4742,194451,high
0.093519,-0.186782,4.097861,6.189748,6.940133,9.91762,0.424521,0.159713,0.274134,2.680333,0.653261,0.983794,1.898714,3.522114,0.145493,0.0431,0.053716,0.050267,0.073833,0.081798,0.062654,0.069782,0.074776,0.248276,0.109008,0.103595,0.123866,0.099844,0.118345,0.137837,0.258984,0.291996,0.036999,0.173464,0.131385,0.137677,0.137164,0.122322,0.11469,0.178102,0.07857,0.096934,0.152527,0.331983,0.036566,0.032164,0.031551,0.028312,0.03079,0.02285,0.035844,0.177555,38.730098,76.93787,4.529406,1.293322,0.603897,0.953618,0.893386,0.135804,95.69353,6.184707,92.94338,0.279776,0.008673,0.04,0.225499,0.000229,0.009481,5599.917,0.493051,0,0.935419,0.11697,0,0.06045,0.00333,485.8277,54692.67,high
0.069866,0.885974,2.91062,9.006226,7.752966,10.592872,0.318247,0.130567,0.281756,2.705174,0.630287,0.927837,1.948484,2.353109,0.120288,0.050007,0.042942,0.046645,0.050828,0.056281,0.066829,0.065257,0.077899,0.446458,0.14415,0.108657,0.126209,0.10383,0.119018,0.135647,0.256699,0.293827,0.040858,0.117364,0.170408,0.128831,0.086373,0.12973,0.124867,0.107617,0.100222,0.112111,0.174389,0.372947,0.039591,0.046969,0.030545,0.024729,0.02438,0.026508,0.021071,0.182906,12.569193,78.63953,4.972894,1.356437,0.646977,0.915585,0.895278,0.066725,72.54092,5.96524,293.9717,0.866185,0.016405,0.053897,0.292906,0.00013,0.003743,3255.431,0.867995,0,0.954061,0.101041,0,0.043858,0.002196,432.1723,83550.1,high
0.070005,-0.080277,4.249157,5.673468,5.043356,6.584857,0.361945,0.141544,0.223612,2.735873,0.562264,1.008762,2.455904,2.707588,0.157954,0.044016,0.081142,0.094402,0.09882,0.091754,0.072698,0.070592,0.071472,0.228063,0.104596,0.081165,0.084781,0.097669,0.119188,0.140125,0.260997,0.295076,0.012606,0.12449,0.103627,0.07246,0.059504,0.06285,0.078782,0.105302,0.07654,0.092327,0.13852,0.312902,0.033316,0.033068,0.024245,0.026369,0.023328,0.019398,0.036572,0.180901,48.105087,66.88445,3.423415,1.110435,0.852127,0.878919,0.875242,0.093366,44.1887,7.559828,135.2019,0.952163,0.025411,0.020251,0.087686,0.000256,0.006038,1192.29,1.416894,0,0.96538,0.140203,0,0.033444,0.002257,457.7131,16907.09,high
0.119478,0.726102,5.387845,6.620607,7.061086,8.331248,0.436806,0.151748,0.271148,2.670939,0.66552,1.073297,1.871424,2.837804,0.126477,0.065228,0.044601,0.048433,0.051798,0.052278,0.06197,0.068224,0.074472,0.260104,0.099685,0.101757,0.101196,0.101109,0.11526,0.136976,0.255096,0.289493,0.028632,0.116598,0.115219,0.147212,0.094564,0.177943,0.102002,0.111473,0.074777,0.104195,0.135584,0.439431,0.031961,0.029571,0.02812,0.025508,0.024385,0.01965,0.014327,0.174789,27.771104,80.63784,5.168942,1.398416,0.594576,0.970183,0.888173,0.052091,19.70302,5.600823,184.9922,0.910796,0.018567,0.027535,0.079262,0.00017,0.006384,658.9834,0.42598,0,0.929427,0.128813,0,0.065636,0.004033,620.668,65121.48,high
0.131875,-0.376953,16.187598,5.956477,5.175413,8.045216,0.426628,0.174803,0.272702,2.679423,0.565198,1.249148,1.742995,2.231776,0.12295,0.036132,0.049945,0.049416,0.051079,0.06922,0.063122,0.061435,0.067094,0.299886,0.11907,0.139892,0.141594,0.107874,0.121401,0.132501,0.257092,0.287001,0.019987,0.098934,0.095677,0.120902,0.129967,0.114081,0.196203,0.284404,0.095512,0.160218,0.177808,0.527763,0.042856,0.046263,0.036678,0.028384,0.029229,0.033885,0.045981,0.178106,33.889964,95.65203,5.690008,1.420495,0.602865,1.230878,0.893266,0.092085,56.35651,5.910278,168.2139,0.60926,0.01081,0.028422,0.164884,0.000241,0.011018,8195.39,0.39235,0,0.938083,0.126136,0,0.058122,0.00416,718.608,84235.16,high
0.129082,-1.292107,7.561964,6.614993,8.874354,6.319915,0.390459,0.18474,0.26916,2.737411,0.556388,0.940957,1.99299,2.603583,0.13948,0.041698,0.045011,0.052248,0.044287,0.06121,0.066086,0.073228,0.078615,0.39476,0.107494,0.102147,0.081691,0.121435,0.11537,0.129573,0.25401,0.29255,0.013801,0.119794,0.104232,0.191359,0.173557,0.13605,0.103903,0.19462,0.085606,0.084547,0.118542,0.572034,0.040339,0.037107,0.030056,0.037479,0.042926,0.03383,0.042035,0.165732,23.914179,76.17266,4.231454,1.26054,0.64878,0.697001,0.87313,0.154603,88.94555,6.142376,165.1071,1.159171,0.024538,0.010264,0.030522,0.0005,0.008321,2083.591,0.654967,0,0.762317,0.073992,0,0.181311,0.004371,754.1871,39164.78,high
0.062175,0.639437,1.993045,5.349844,6.146935,7.962835,0.438795,0.134123,0.266885,2.728339,0.59107,0.813241,1.731284,2.244254,0.139557,0.050216,0.086612,0.08669,0.092642,0.078059,0.081997,0.075817,0.081002,0.253985,0.102402,0.078766,0.107589,0.107936,0.125226,0.143389,0.263686,0.294508,0.043324,0.10748,0.125067,0.098915,0.114602,0.124335,0.109287,0.095119,0.092775,0.107171,0.136085,0.340356,0.04108,0.036811,0.032774,0.019131,0.023786,0.023853,0.050514,0.181308,36.328531,71.48283,4.247804,1.25143,0.817492,1.100731,0.897762,0.150231,132.6651,6.706026,96.46214,0.580039,0.019488,0.040297,0.158452,0.000162,0.009621,9230.012,0.825067,0,0.874168,0.117865,0,0.110072,0.004478,340.278,25799.54,high
0.04622,-0.420092,1.940859,4.669164,5.557245,8.315227,0.585841,0.12512,0.285251,2.670374,0.399555,0.754941,1.144735,1.879933,0.100917,0.028878,0.029317,0.034407,0.041536,0.063332,0.058843,0.066474,0.071227,0.171716,0.110426,0.08618,0.080266,0.099917,0.116025,0.133645,0.25593,0.290613,0.010579,0.063583,0.058932,0.065072,0.060744,0.048579,0.046381,0.083269,0.082956,0.092143,0.129728,0.202222,0.036348,0.029389,0.026925,0.030979,0.028888,0.025371,0.031533,0.174216,24.784464,71.05195,4.312872,1.258396,0.829165,1.031445,0.906924,0.107284,74.86586,6.140119,18.81484,0.106513,0.003223,0.014371,0.073831,0.000017,0.005247,3160.373,0.137872,0,0.918775,0.081021,0,0.074677,0.00254,309.7985,6227.242,high
0.255427,-0.005776,5.186879,4.727163,5.640221,8.560027,0.444846,0.221483,0.330456,2.689908,0.545928,1.032195,1.86668,1.680791,0.110823,0.03916,0.045678,0.04844,0.04652,0.053373,0.061904,0.063316,0.065896,0.206166,0.098982,0.097491,0.108418,0.111842,0.128626,0.142693,0.260713,0.293278,0.026069,0.128886,0.09597,0.102691,0.075911,0.079277,0.084934,0.247213,0.083191,0.091311,0.122074,0.465979,0.031388,0.033686,0.029784,0.028991,0.029607,0.030687,0.016833,0.182846,50.131838,104.9695,6.936788,1.604669,0.588013,1.34966,0.903608,0.137646,59.38112,5.178819,170.1414,0.763734,0.010742,0.014085,0.103968,0.000096,0.016056,3612.737,0.266226,0,0.942743,0.145139,0,0.054015,0.003377,1302.51,205054.5,high
0.169392,0.279515,3.656443,7.077803,5.526799,7.896348,0.563024,0.178402,0.267974,2.676102,0.568566,0.830754,1.99559,2.474351,0.105409,0.043766,0.047717,0.067712,0.058257,0.073599,0.064295,0.063764,0.064322,0.233454,0.104422,0.106169,0.094325,0.106107,0.12452,0.136233,0.256304,0.290489,0.015758,0.074429,0.068171,0.058791,0.051914,0.051679,0.06694,0.169927,0.077216,0.09986,0.12115,0.417434,0.039243,0.040439,0.028279,0.028851,0.032672,0.02745,0.018942,0.178754,50.215903,93.82159,5.797059,1.447112,0.67067,1.333261,0.895336,0.098763,40.16579,5.731404,116.0594,1.029273,0.017318,0.009412,0.084846,0.00013,0.011282,1517.711,0.211156,0,0.991345,0.125678,0,0.008586,0.003308,805.0373,112205.9,high
0.093757,-0.263914,4.338326,5.68401,7.650609,10.47154,0.400528,0.169632,0.272465,2.685436,0.388276,0.899064,1.763668,1.55854,0.099304,0.032507,0.041097,0.047825,0.048257,0.047298,0.058068,0.057336,0.067908,0.237521,0.105405,0.097273,0.109184,0.098691,0.119353,0.134428,0.258687,0.291963,0.026864,0.065792,0.07941,0.077774,0.075512,0.076494,0.096425,0.168782,0.078699,0.12543,0.148967,0.381755,0.03909,0.032644,0.019859,0.019487,0.020998,0.020419,0.023224,0.180706,46.428604,79.14953,4.53888,1.284124,0.621986,0.819312,0.891946,0.159079,150.9444,6.262234,54.36649,0.283831,0.006135,0.012848,0.061855,0.000201,0.010227,8560.741,0.25149,0,0.916112,0.107569,0,0.076902,0.003194,547.9808,24752.2,high
0.235826,-0.332813,1.727867,4.086384,4.924942,7.431949,0.584434,0.190349,0.361574,2.713501,0.44329,0.77796,0.992257,1.458411,0.105279,0.045742,0.051174,0.049151,0.058252,0.051069,0.05657,0.05864,0.062608,0.09242,0.101872,0.087946,0.092334,0.110925,0.128795,0.146318,0.261964,0.294128,0.083952,0.068075,0.070026,0.05861,0.058813,0.049584,0.052542,0.143931,0.076124,0.095167,0.112514,0.253623,0.038693,0.034501,0.022443,0.027249,0.029516,0.025297,0.016573,0.182649,90.216954,89.05725,6.080438,1.532841,0.701826,1.245418,0.910296,0.191422,71.2267,5.22946,119.0734,0.543701,0.011315,0.024895,0.357026,0.000047,0.026338,4862.791,0.336657,0,0.853529,0.10906,0,0.125101,0.00512,654.9283,121300.5,high
0.029544,2.696499,2.649116,4.98715,5.891604,8.025581,0.447338,0.072643,0.162719,2.684242,0.576593,0.972547,1.587009,1.844134,0.127873,0.07049,0.06912,0.060134,0.071615,0.072208,0.06337,0.069665,0.073651,0.256485,0.143052,0.103024,0.148145,0.107592,0.124679,0.140806,0.260293,0.291293,0.065217,0.124799,0.125723,0.119536,0.12228,0.066789,0.107346,0.092399,0.111779,0.130245,0.142601,0.404999,0.035963,0.04226,0.029594,0.023795,0.027226,0.031956,0.037513,0.17941,19.204797,46.89894,3.311058,1.134923,1.082533,0.500364,0.866653,0.063482,57.4153,6.839194,63.17964,0.78632,0.040979,0.180912,0.1351,0.00048,0.005215,1699.564,2.307142,0,0.970706,0.101722,0,0.028455,0.00212,210.7153,35802.84,high
