@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

-0.373471,-0.194017,0.458529,3.604912,0.157632,2.242884,2.540936,2.691859,0.036271,1.004729,2.190821,2.318344,0.180011,0.133725,0.068074,0.066663,0.073212,0.07649,0.079459,4.740949,0.339273,0.558163,0.866251,1.636847,3.207865,0.129128,0.114215,0.131299,0.229701,0.241329,0.023749,0.049462,0.713314,0.170942,0.138849,0.097721,0.080847,0.13105,0.123927,0.146843,0.192147,0.363108,0.406143,0.033575,0.025588,0.031424,0.014544,0.177511,40.817218,1.004638,87.24958,5.767231,1.473726,0.628212,1.210017,0.894183,0.113374,69.03564,5.513322,532.1862,2.391423,0.041188,0.072117,0.541697,0.000348,0.012491,6506.026,1.548501,0,0.920772,0.109106,0,0.072999,0.003785,740.8622,438898.5
1.085877,0.530473,0.328572,3.878267,0.116555,2.272679,2.592754,2.781841,0.011174,1.310391,1.739057,1.425474,0.197026,0.135222,0.071154,0.085875,0.068751,0.062337,0.065533,14.067468,0.26881,0.388401,0.595898,0.562626,0.698675,0.114409,0.09431,0.113383,0.225041,0.242002,0.005423,0.007223,0.696718,0.162856,0.111188,0.153115,0.128627,0.07166,0.103331,0.13795,0.203685,0.233263,0.479037,0.030213,0.028976,0.02344,0.01341,0.180327,25.807271,1.005231,40.53434,2.267639,0.992873,0.7405,0.267615,0.819576,0.020135,5.905392,6.576637,133.8715,0.14509,0.008193,0.041063,0.034632,0.000841,0.004057,79.63666,1.857743,0,0.909454,0.149414,0,0.082402,0.003002,393.024,17594.67
0.304338,0.542754,0.050469,3.710544,0.14462,2.291698,2.578609,2.689367,0.040541,1.124634,2.129991,3.747285,0.198331,0.158003,0.066262,0.067658,0.065818,0.075582,0.080376,1.778917,0.270275,0.490163,0.802906,1.74069,1.776908,0.104828,0.11491,0.126848,0.22934,0.243668,0.011281,0.066874,0.406186,0.142079,0.136933,0.109576,0.164179,0.115558,0.096315,0.156507,0.181215,0.390944,0.425078,0.031275,0.02867,0.031419,0.01642,0.178309,58.989418,1.008817,65.06424,4.883933,1.42931,0.694791,0.601487,0.887938,0.056875,32.36626,4.935506,494.839,1.972202,0.042442,0.180804,0.20042,0.000438,0.006655,2166.444,1.006007,0,0.891478,0.097155,0,0.096809,0.003126,565.2843,230313.3
-0.947704,-0.240482,0.12056,3.540221,0.183002,2.218369,2.517238,2.668092,0.021443,0.954762,1.860509,3.959535,0.16569,0.133606,0.046414,0.045324,0.054565,0.075764,0.084982,0.917831,0.296082,0.412642,0.714238,1.104054,2.463964,0.097546,0.098805,0.118545,0.21671,0.231668,0.007751,0.02081,0.247102,0.102809,0.116679,0.107472,0.105724,0.098974,0.101914,0.138818,0.203813,0.350518,0.272072,0.034864,0.021758,0.028077,0.013017,0.17364,23.660831,1.003884,92.90212,5.443299,1.383737,0.623884,1.191731,0.900197,0.1122,60.1676,6.07301,196.1678,0.499967,0.007382,0.015454,0.099633,0.000112,0.011372,2456.705,0.386343,0,0.923435,0.105268,0,0.07075,0.002704,630.0223,59551.34
-0.947704,-0.240482,0.12056,3.540221,0.183002,2.218369,2.517238,2.668092,0.021443,0.954762,1.860509,3.959535,0.16569,0.133606,0.046414,0.045324,0.054565,0.075764,0.084982,0.917831,0.296082,0.412642,0.714238,1.104054,2.463964,0.097546,0.098805,0.118545,0.21671,0.231668,0.007751,0.02081,0.247102,0.102809,0.116679,0.107472,0.105724,0.098974,0.101914,0.138818,0.203813,0.350518,0.272072,0.034864,0.021758,0.028077,0.013017,0.17364,23.660831,1.003884,92.90212,5.443299,1.383737,0.623884,1.191731,0.900197,0.1122,60.1676,6.07301,196.1678,0.499967,0.007382,0.015454,0.099633,0.000112,0.011372,2456.705,0.386343,0,0.923435,0.105268,0,0.07075,0.002704,630.0223,59551.34
-0.947704,-0.240482,0.12056,3.540221,0.183002,2.218369,2.517238,2.668092,0.021443,0.954762,1.860509,3.959535,0.16569,0.133606,0.046414,0.045324,0.054565,0.075764,0.084982,0.917831,0.296082,0.412642,0.714238,1.104054,2.463964,0.097546,0.098805,0.118545,0.21671,0.231668,0.007751,0.02081,0.247102,0.102809,0.116679,0.107472,0.105724,0.098974,0.101914,0.138818,0.203813,0.350518,0.272072,0.034864,0.021758,0.028077,0.013017,0.17364,23.660831,1.003884,92.90212,5.443299,1.383737,0.623884,1.191731,0.900197,0.1122,60.1676,6.07301,196.1678,0.499967,0.007382,0.015454,0.099633,0.000112,0.011372,2456.705,0.386343,0,0.923435,0.105268,0,0.07075,0.002704,630.0223,59551.34
0.753521,-0.024601,0.26379,3.616393,0.157842,2.260686,2.550582,2.672836,0.037049,1.059045,1.854207,3.291256,0.172615,0.129499,0.056164,0.061682,0.059727,0.072863,0.074221,2.118106,0.289996,0.354796,0.814219,1.062937,1.765679,0.096885,0.108203,0.123772,0.222613,0.237198,0.029757,0.052727,0.508544,0.166749,0.143159,0.092794,0.133017,0.100271,0.099475,0.149023,0.181034,0.46703,0.432922,0.033192,0.019568,0.027127,0.012516,0.178575,44.591663,1.004085,83.89369,5.627212,1.467258,0.611456,1.037122,0.896982,0.089528,48.97509,5.407805,184.8532,1.023543,0.022966,0.020533,0.147366,0.000166,0.007793,2434.871,0.487598,0,0.926099,0.097152,0,0.068486,0.003051,701.7576,322991.8
-1.729822,-0.059557,0.218408,3.118509,0.164932,2.246959,2.551569,2.698227,0.016075,0.913029,2.210675,3.127976,0.164532,0.128078,0.037793,0.044256,0.043699,0.064702,0.067625,0.509401,0.289852,0.271613,0.470084,1.511575,1.998258,0.104826,0.105135,0.122098,0.223215,0.237611,0.005891,0.010832,0.564965,0.119804,0.10259,0.094599,0.06501,0.07307,0.134757,0.119436,0.241628,0.361248,0.357348,0.027381,0.027424,0.018908,0.011232,0.178378,20.795447,1.00324,93.25579,5.119038,1.316694,0.667215,1.141333,0.901659,0.239156,186.5656,6.575892,186.7386,1.190388,0.020217,0.012656,0.136249,0.000078,0.018089,23975.11,0.535374,0,0.749667,0.079429,0,0.187791,0.003318,596.7673,47387.32
-1.729822,-0.059557,0.218408,3.118509,0.164932,2.246959,2.551569,2.698227,0.016075,0.913029,2.210675,3.127976,0.164532,0.128078,0.037793,0.044256,0.043699,0.064702,0.067625,0.509401,0.289852,0.271613,0.470084,1.511575,1.998258,0.104826,0.105135,0.122098,0.223215,0.237611,0.005891,0.010832,0.564965,0.119804,0.10259,0.094599,0.06501,0.07307,0.134757,0.119436,0.241628,0.361248,0.357348,0.027381,0.027424,0.018908,0.011232,0.178378,20.795447,1.00324,93.25579,5.119038,1.316694,0.667215,1.141333,0.901659,0.239156,186.5656,6.575892,186.7386,1.190388,0.020217,0.012656,0.136249,0.000078,0.018089,23975.11,0.535374,0,0.749667,0.079429,0,0.187791,0.003318,596.7673,47387.32
-0.005776,-0.078922,-0.092044,3.286074,0.221483,2.29076,2.57334,2.689908,0.035675,1.032195,1.86668,1.982004,0.17936,0.110823,0.045678,0.04844,0.04652,0.063316,0.065896,3.275822,0.225935,0.393266,0.739281,0.889703,1.175253,0.098982,0.111842,0.128626,0.228721,0.243868,0.012235,0.026069,0.263407,0.128886,0.09597,0.102691,0.075911,0.091254,0.091311,0.122074,0.192704,0.346391,0.465979,0.033686,0.029784,0.028991,0.017403,0.182846,75.879867,1.003664,104.9695,6.936788,1.604669,0.588013,1.34966,0.903608,0.137646,59.38112,5.178819,170.1414,0.763734,0.010742,0.014085,0.103968,0.000096,0.016056,3612.737,0.266226,0,0.942743,0.145139,0,0.054015,0.003377,1302.51,205054.5
1.329004,-1.169362,-0.445291,3.627741,0.152018,2.195214,2.52326,2.677233,0.017579,1.141891,2.100919,5.588084,0.174708,0.125153,0.04867,0.060066,0.052948,0.088682,0.095648,2.142935,0.227573,0.315985,0.711802,1.171022,2.534857,0.099923,0.098383,0.118127,0.213189,0.228651,0.007501,0.020838,0.449063,0.103248,0.16146,0.13654,0.137802,0.101651,0.076437,0.109019,0.341109,0.359706,0.387682,0.041272,0.026481,0.025024,0.01229,0.16537,26.228802,1.003319,74.74322,4.520366,1.295265,0.714009,0.916054,0.889382,0.134494,59.47967,6.066362,137.1801,0.54636,0.015031,0.040339,0.175407,0.000141,0.013277,2238.984,0.665105,0,0.742344,0.117761,0,0.191397,0.006218,524.2406,40212.31
0.928077,0.179377,0.124119,3.568715,0.136968,2.248918,2.554604,2.684826,0.020606,1.128401,1.859541,2.077669,0.190016,0.117226,0.066666,0.066017,0.070945,0.081129,0.082528,15.148799,0.228864,0.392407,0.767641,1.022907,1.265622,0.11477,0.1072,0.124459,0.225735,0.240982,0.010175,0.10855,0.337262,0.138885,0.138521,0.126128,0.134067,0.162509,0.104783,0.189288,0.305802,0.251913,0.484943,0.035904,0.036716,0.028159,0.012895,0.173161,25.128736,1.005493,66.32909,4.425221,1.333632,0.793858,0.76871,0.883859,0.057937,24.01253,5.542457,204.7975,0.728902,0.019172,0.220872,0.258068,0.000604,0.006456,734.1607,0.815692,0,0.621838,0.087724,0,0.235312,0.006401,418.49,65234.29
-0.336163,0.078023,-0.101779,3.981328,0.203902,2.249505,2.555349,2.675399,0.027506,1.268042,2.307208,3.856954,0.183514,0.124854,0.047136,0.051027,0.049492,0.060428,0.064815,9.836933,0.269878,0.44253,1.040558,1.279703,1.334964,0.116886,0.106637,0.120863,0.222817,0.23819,0.00834,0.014624,0.185175,0.137284,0.177262,0.137823,0.224214,0.127337,0.096667,0.13553,0.317804,0.388961,0.445603,0.046632,0.029122,0.025894,0.013955,0.177892,29.719912,1.002934,99.15427,6.605307,1.583797,0.49118,0.927661,0.893519,0.088533,31.30783,4.9651,138.0802,0.505164,0.007101,0.009279,0.057531,0.000078,0.01236,1000.331,0.185442,0,0.769641,0.083599,0,0.177412,0.005053,1248.873,91177.21
-0.092072,0.522978,-0.388289,5.293071,0.13514,2.255039,2.56628,2.735278,0.017762,0.996155,2.484694,2.117705,0.13446,0.146404,0.068475,0.085767,0.095437,0.068711,0.070448,58.390229,0.457197,0.314746,0.868069,2.260034,1.30052,0.127087,0.104867,0.124837,0.226456,0.240562,0.01847,0.048312,0.531823,0.109693,0.112953,0.100027,0.110341,0.193935,0.141687,0.188609,0.41694,0.463953,0.527905,0.059293,0.058301,0.064283,0.014755,0.176532,13.557855,1.005115,68.95718,4.256525,1.308524,0.344816,0.442174,0.877544,0.074558,107.8004,5.61741,762.1954,1.392837,0.025146,0.067208,0.207553,0.000492,0.01806,11647.69,1.656656,0,0.205726,0.026468,0,0.163512,0.003225,530.6116,70780.68
-1.178478,-1.121547,0.274189,4.477206,0.168772,2.25192,2.527439,2.722248,0.019262,1.107624,2.259826,3.983802,0.143341,0.137371,0.064762,0.05573,0.044835,0.069295,0.075299,13.603807,0.214072,0.589153,0.747766,1.630984,1.701928,0.136163,0.09739,0.105358,0.219745,0.237348,0.008573,0.020081,0.516287,0.14399,0.125991,0.107285,0.130864,0.159677,0.124655,0.191335,0.313737,0.364732,0.540341,0.044893,0.038145,0.035172,0.014611,0.179571,24.247012,1.004972,61.57948,4.118015,1.348997,0.462972,0.355204,0.854422,0.067131,72.13565,4.637172,474.6548,1.326727,0.018493,0.022651,0.037426,0.000369,0.003741,3148.956,0.42261,0,0.678429,0.118792,0,0.218309,0.007052,684.6783,50804.32
1.51852,1.141613,-0.207239,3.295532,0.091065,2.158805,2.556901,2.717396,0.003613,0.85406,1.770812,4.338544,0.137038,0.136471,0.039465,0.037753,0.04737,0.080877,0.068089,0.654047,0.169701,0.339211,0.964109,1.203642,5.863801,0.121988,0.09831,0.122626,0.20944,0.234265,0.001585,0.002052,0.638484,0.068344,0.075934,0.076503,0.061775,0.063007,0.123805,0.140513,0.201363,0.309151,0.264534,0.03656,0.023378,0.025231,0.006168,0.172344,19.27201,1.003011,42.54896,2.575713,0.999519,0.915613,0.304535,0.86653,0.087215,78.84673,7.082398,43.11796,0.112698,0.008835,0.123133,0.028614,0.000334,0.006101,1959.045,1.586068,0,0.932091,0.128466,0,0.06334,0.002808,258.7341,1819.686
0.80426,0.5358,0.153818,3.075322,0.112644,2.276354,2.625333,2.750781,0.007217,0.866219,1.547046,3.155163,0.167118,0.134992,0.051591,0.059455,0.066075,0.094281,0.094087,1.910165,0.292049,0.330304,0.494469,1.053056,1.555283,0.102282,0.103102,0.121153,0.226902,0.241604,0.005116,0.045304,0.556273,0.117591,0.115153,0.116023,0.094769,0.070952,0.111414,0.124098,0.194431,0.210611,0.308119,0.037027,0.029128,0.022286,0.010894,0.173145,4.330647,1.005105,61.25455,3.747984,1.189489,0.958146,0.820985,0.887623,0.063757,37.89589,6.518396,214.8992,0.536506,0.013805,0.076955,0.211605,0.000241,0.006878,1037.175,0.87129,0,0.79028,0.102794,0,0.165848,0.00465,295.144,21576.67
1.863051,0.454521,0.357255,3.916342,0.126516,2.30383,2.58549,2.698087,0.032432,1.250252,1.711708,2.534985,0.177521,0.117108,0.081489,0.080736,0.076093,0.07959,0.084223,3.91928,0.289228,0.37106,0.655479,0.672261,1.433747,0.114517,0.107783,0.12744,0.23,0.244391,0.036524,0.077339,0.65343,0.133379,0.154196,0.138385,0.126194,0.071365,0.122524,0.169802,0.311166,0.252802,0.484109,0.034547,0.03158,0.023995,0.008378,0.180769,24.081314,1.003184,61.2995,4.01021,1.272301,0.776409,0.572869,0.876079,0.06158,31.3481,5.998884,116.2774,1.061143,0.038848,0.096102,0.054292,0.000302,0.007263,796.7347,1.196846,0,0.822903,0.10486,0,0.145831,0.004044,503.3384,233490.7
-1.127995,0.628265,-0.67693,3.861559,0.140294,2.250917,2.571057,2.708747,0.01151,0.906193,2.016136,2.297299,0.14052,0.138384,0.050297,0.073829,0.07474,0.06689,0.069443,0.367126,0.256387,0.324311,1.075932,1.057235,1.379609,0.13242,0.093681,0.11372,0.225053,0.239676,0.006815,0.032767,0.300364,0.088209,0.085935,0.079082,0.106962,0.096401,0.143407,0.174748,0.254817,0.367197,0.380288,0.036147,0.025412,0.026908,0.00922,0.177622,26.09008,1.006033,67.05706,4.161985,1.269017,0.47956,0.560094,0.892654,0.057693,54.51543,5.869594,81.7785,0.303393,0.006385,0.020466,0.081269,0.000142,0.002401,1689.822,0.297906,0,0.812916,0.076622,0,0.152185,0.002431,343.4939,22284.06
0.408552,0.372764,0.603015,3.702503,0.166462,2.250501,2.565143,2.702566,0.021611,1.095269,1.615966,3.27884,0.165263,0.124504,0.050525,0.055826,0.056968,0.065796,0.068361,3.567181,0.23932,0.302884,0.664322,0.948169,2.158757,0.134506,0.108736,0.124022,0.226117,0.239051,0.01127,0.032248,0.274829,0.110771,0.100333,0.10067,0.059405,0.077377,0.129066,0.14973,0.214433,0.318132,0.383812,0.030784,0.021972,0.023389,0.013221,0.175984,70.053451,1.004826,77.60588,5.069181,1.400501,0.702022,0.989653,0.901815,0.095185,69.47845,5.516979,278.603,0.54695,0.006548,0.061514,0.281613,0.000138,0.007954,4986.365,0.42129,0,0.879494,0.104773,0,0.106055,0.003623,509.6414,64275.45
-0.332813,0.670029,0.072198,2.655378,0.190349,2.295436,2.585591,2.713501,0.034398,0.77796,0.992257,1.500203,0.161322,0.105279,0.051174,0.049151,0.058252,0.05864,0.062608,0.167914,0.227328,0.230666,0.325534,0.539928,1.015569,0.101872,0.110925,0.128795,0.230871,0.246426,0.007587,0.083952,0.309897,0.068075,0.070026,0.05861,0.058813,0.057907,0.095167,0.112514,0.219736,0.221459,0.253623,0.034501,0.022443,0.027249,0.016091,0.182649,132.905391,1.006852,89.05725,6.080438,1.532841,0.701826,1.245418,0.910296,0.191422,71.2267,5.22946,119.0734,0.543701,0.011315,0.024895,0.357026,0.000047,0.026338,4862.791,0.336657,0,0.853529,0.10906,0,0.125101,0.00512,654.9283,121300.5
-1.020048,0.245728,0.217495,3.035485,0.205048,2.219456,2.528123,2.66779,0.047577,0.887756,1.636131,2.701303,0.18344,0.124091,0.049781,0.055456,0.053846,0.070922,0.072289,6.536818,0.241164,0.353057,0.796747,1.406923,1.713141,0.095564,0.108327,0.121599,0.224202,0.236938,0.023541,0.036167,0.37985,0.083709,0.10643,0.140941,0.05891,0.141498,0.090411,0.127413,0.216005,0.352926,0.355189,0.037211,0.037729,0.034227,0.010201,0.174307,33.155163,1.004459,91.68319,6.235298,1.551822,0.565818,1.129791,0.892748,0.094061,27.34598,5.020507,315.2715,0.937317,0.020976,0.012892,0.204804,0.000163,0.018266,1473.358,0.587937,0,0.930759,0.117191,0,0.06449,0.003174,1050.154,475305.7
-0.617848,-0.098388,0.098426,3.034577,0.16402,2.238321,2.545452,2.679764,0.024245,0.826455,1.491973,3.331969,0.174373,0.124487,0.054332,0.064418,0.070413,0.072595,0.078141,0.594725,0.245598,0.296004,0.582054,1.071821,1.334778,0.100563,0.102864,0.119305,0.22101,0.235618,0.021128,0.046316,0.355418,0.109788,0.077943,0.098888,0.088521,0.051222,0.104124,0.165408,0.198592,0.274348,0.433552,0.032863,0.027503,0.021373,0.012329,0.17718,58.678343,1.009203,79.74523,4.845738,1.330939,0.715865,1.20525,0.903291,0.161241,108.6242,6.00147,271.7926,0.824257,0.013195,0.025893,0.262448,0.000092,0.018244,12206.96,0.332853,0,0.9747,0.155072,0,0.024676,0.00207,517.4278,108522.2
-0.855128,-0.763893,-0.402176,3.142512,0.20257,2.28746,2.594167,2.697366,0.033831,0.871908,1.395109,2.869605,0.148115,0.102151,0.033362,0.045851,0.047499,0.069291,0.072135,2.865267,0.321285,0.475369,0.889624,0.730254,1.779083,0.147563,0.105049,0.123304,0.235884,0.243763,0.023253,0.061846,0.275569,0.098177,0.090635,0.067321,0.078253,0.079458,0.115774,0.149319,0.206877,0.398761,0.315271,0.037812,0.029057,0.025955,0.014125,0.178249,33.114468,1.002436,90.70149,6.047592,1.542548,0.509727,0.776406,0.894891,0.103026,45.65312,4.826738,58.61796,0.392642,0.008893,0.008255,0.011039,0.000074,0.009301,1543.035,0.122684,0,0.846205,0.119709,0,0.130229,0.004814,1172.87,228587.6
-1.251276,-0.425257,0.667195,3.184438,0.178001,2.205994,2.528971,2.691161,0.02463,0.896915,1.282217,2.748754,0.172219,0.125596,0.045555,0.034899,0.046635,0.073161,0.074931,0.474032,0.233295,0.315518,0.479379,1.601217,1.151287,0.094364,0.100438,0.11172,0.214421,0.229757,0.008609,0.027665,0.151902,0.055408,0.088953,0.07387,0.06394,0.076043,0.09345,0.095984,0.146722,0.182926,0.29403,0.039043,0.026019,0.024787,0.011909,0.17462,32.334628,1.003027,83.34773,5.47019,1.445343,0.602026,1.206012,0.888368,0.188272,66.92909,5.343557,111.4265,0.490764,0.0083,0.011965,0.158018,0.000144,0.018823,2404.317,0.153983,0,0.798935,0.105669,0,0.160745,0.00531,742.4523,102348.2
-0.522964,-0.652291,0.00219,3.322142,0.166764,2.175759,2.384756,2.523453,0.029457,0.961011,1.95075,2.692527,0.181389,0.163406,0.049586,0.055743,0.059619,0.068851,0.062856,1.082586,0.203516,0.355924,0.568551,1.049671,1.553482,0.100337,0.101464,0.115496,0.216619,0.232774,0.01295,0.067709,0.296084,0.122042,0.111935,0.093064,0.08383,0.085592,0.116123,0.139951,0.183604,0.25146,0.357048,0.03041,0.030149,0.025726,0.012043,0.169371,41.644975,1.004628,71.99494,4.642429,1.342706,0.698154,0.825259,0.896293,0.142496,61.13907,5.531921,207.8199,0.751377,0.015172,0.032549,0.203361,0.000182,0.013657,2932.377,0.538433,0,0.351531,0.046984,0,0.228109,0.005042,480.1267,145674.9
-0.522964,-0.652291,0.00219,3.322142,0.166764,2.175759,2.384756,2.523453,0.029457,0.961011,1.95075,2.692527,0.181389,0.163406,0.049586,0.055743,0.059619,0.068851,0.062856,1.082586,0.203516,0.355924,0.568551,1.049671,1.553482,0.100337,0.101464,0.115496,0.216619,0.232774,0.01295,0.067709,0.296084,0.122042,0.111935,0.093064,0.08383,0.085592,0.116123,0.139951,0.183604,0.25146,0.357048,0.03041,0.030149,0.025726,0.012043,0.169371,41.644975,1.004628,71.99494,4.642429,1.342706,0.698154,0.825259,0.896293,0.142496,61.13907,5.531921,207.8199,0.751377,0.015172,0.032549,0.203361,0.000182,0.013657,2932.377,0.538433,0,0.351531,0.046984,0,0.228109,0.005042,480.1267,145674.9
-0.622937,0.320559,-0.510305,2.650998,0.141839,2.213948,2.530854,2.690051,0.035325,0.719572,1.765561,7.800766,0.175508,0.136736,0.031651,0.064529,0.097331,0.096961,0.083262,0.322938,0.194702,0.321898,0.795101,0.914263,2.206953,0.085281,0.090281,0.115032,0.224763,0.228604,0.006649,0.043028,0.218264,0.102394,0.095138,0.083535,0.131085,0.09327,0.080734,0.102472,0.169034,0.333885,0.387965,0.035341,0.030935,0.026107,0.007381,0.167019,80.132575,1.00919,77.39703,5.476145,1.487868,0.419241,0.860858,0.88401,0.048552,59.87889,5.012335,183.8068,0.588692,0.007834,0.019875,0.232161,0.000197,0.004603,5140.778,0.172649,0,0.838882,0.064821,0,0.135249,0.002847,588.7673,124111.4
-1.698258,0.590716,-0.159367,3.171977,0.202684,2.240541,2.530507,2.663671,0.042558,0.983387,1.677032,2.218003,0.177143,0.121081,0.046317,0.057654,0.064251,0.062513,0.064252,1.003275,0.204865,0.360662,0.709601,0.97679,1.401648,0.094691,0.106359,0.122782,0.22156,0.236414,0.01225,0.037325,0.305158,0.112055,0.113644,0.081769,0.099926,0.074013,0.099624,0.126293,0.184993,0.334926,0.292204,0.031016,0.036174,0.029909,0.012953,0.179522,58.415929,1.003704,91.47608,6.065652,1.517717,0.551738,0.937107,0.890159,0.14676,44.34722,5.156447,113.7798,0.703492,0.013849,0.004832,0.085705,0.000094,0.025418,1991.529,0.201336,0,0.986019,0.109817,0,0.013795,0.001548,968.6945,209371.5
1.254586,0.709182,0.214023,3.169038,0.07931,2.294273,2.567021,2.692621,0.010807,0.919751,1.352934,3.504272,0.178619,0.117219,0.052803,0.060737,0.071823,0.065915,0.069381,0.210844,0.273421,0.29218,1.02393,0.691455,1.327591,0.120127,0.109542,0.128511,0.231008,0.246155,0.00742,0.17333,0.336168,0.104618,0.109243,0.070252,0.057558,0.05943,0.104716,0.107749,0.194016,0.606995,0.197998,0.041709,0.02643,0.033837,0.006909,0.180599,22.142792,1.004238,52.29612,4.217147,1.365261,1.019213,0.548788,0.890249,0.068961,49.23406,5.344937,43.69148,0.416338,0.021032,0.165577,0.115206,0.000232,0.006721,1374.13,0.641592,0,0.98269,0.1248,0,0.017022,0.002348,162.0736,6039.235
0.983863,0.355297,0.392377,3.925213,0.114999,2.25491,2.522954,2.694799,0.021767,1.04987,1.946166,3.802502,0.168364,0.132129,0.054827,0.066338,0.07033,0.084537,0.101129,2.386735,0.266294,0.431208,1.229271,1.862937,2.649705,0.204503,0.110187,0.128283,0.233953,0.243455,0.018369,0.047279,0.552489,0.248487,0.222651,0.227042,0.164099,0.209065,0.118663,0.205963,0.27625,0.285681,0.496165,0.048775,0.043389,0.045526,0.020283,0.174773,8.082621,1.002419,71.94662,4.553028,1.293861,0.753123,0.701887,0.880856,0.021988,20.19967,6.160011,854.5176,2.613853,0.047647,0.185247,0.215923,0.000336,0.002405,376.3407,0.998538,0,0.894141,0.104775,0,0.094716,0.002145,489.4508,163151.9
1.356671,1.235732,0.138997,3.21234,0.145688,2.277393,2.56364,2.695562,0.061816,1.127289,1.672895,3.092984,0.187009,0.115864,0.074555,0.077859,0.075581,0.067753,0.075907,1.034721,0.248835,0.376024,0.799747,1.113746,1.321291,0.107099,0.121944,0.144649,0.229829,0.242773,0.023997,0.04359,0.333181,0.162886,0.11283,0.180663,0.131915,0.085587,0.121628,0.098255,0.306755,0.277943,0.349305,0.035425,0.036275,0.029003,0.016278,0.177184,46.876865,1.007698,80.02077,6.028204,1.576736,0.666328,1.19392,0.899635,0.043965,13.2084,4.979356,264.7676,1.241783,0.032932,0.044751,0.341274,0.000222,0.006221,313.634,0.764343,0,0.878828,0.096526,0,0.10656,0.003875,826.7912,558864.7
