@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff-weka.filters.unsupervised.attribute.Remove-Rlast_wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_3 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_15 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_20 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_17 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_13 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_14 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_15 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_21 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_15 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_18 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_21 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_4 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_6 numeric
@attribute Std_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_3 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_7 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_16 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_8 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_7 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Average numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Minimum numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_11 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_19 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_20 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4 numeric
@attribute BeatHisto_MidBPM numeric
@attribute BeatHisto_MeanACR numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Flatness numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute pcm_RMSenergy_sma_skewness numeric
@attribute mfcc_sma[3]_linregc2 numeric
@attribute mfcc_sma[4]_kurtosis numeric
@attribute mfcc_sma[7]_min numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[7]_linregc2 numeric
@attribute mfcc_sma[7]_kurtosis numeric
@attribute mfcc_sma[8]_maxPos numeric
@attribute mfcc_sma[9]_linregc2 numeric
@attribute mfcc_sma[9]_linregerrQ numeric
@attribute mfcc_sma[11]_min numeric
@attribute mfcc_sma[11]_maxPos numeric
@attribute mfcc_sma[11]_linregc2 numeric
@attribute mfcc_sma[12]_max numeric
@attribute mfcc_sma[12]_linregerrQ numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_linregc2 numeric
@attribute pcm_zcr_sma_skewness numeric
@attribute voiceProb_sma_linregc2 numeric
@attribute F0_sma_max numeric
@attribute mfcc_sma_de[1]_minPos numeric
@attribute mfcc_sma_de[1]_skewness numeric
@attribute mfcc_sma_de[2]_amean numeric
@attribute mfcc_sma_de[3]_skewness numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_skewness numeric
@attribute mfcc_sma_de[8]_linregc2 numeric
@attribute mfcc_sma_de[9]_max numeric
@attribute mfcc_sma_de[12]_range numeric
@attribute mfcc_sma_de[12]_skewness numeric
@attribute voiceProb_sma_de_max numeric
@attribute voiceProb_sma_de_linregc2 numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute F0_sma_de_linregerrQ numeric
@attribute F0_sma_de_skewness numeric
@attribute output {angry,notangry}

@data
0.115355,0.080502,0.202026,0.560054,-0.064579,1.88228,0.426935,0.408169,0.355154,0.318183,2.554872,0.496993,0.949657,1.656061,2.573007,2.690687,3.871859,0.163342,0.171602,0.117022,0.050078,0.055139,0.060371,0.010411,0.216091,0.147797,0.168525,0.244225,0.389344,0.540861,0.7634,0.109118,0.10299,0.109883,0.076923,0.125271,0.260381,0.095587,0.192082,6.950025,0.136984,0.273256,0.402476,0.840345,0.027093,0.03516,0.047639,82,0.579899,1.009041,0.001464,86.65456,5.823932,1.50014,0.570868,1.117096,0.903362,0.179048,134.4754,5.265652,152.6599,0.384048,0.01067,0.014182,0.308257,0.000114,0.019914,18488.68,0.540236,0,0.756325,0.102984,0,0.18442,0.005165,833.7963,301631.8,1.114494,1.453817,3.329242,-22.85239,-3.401529,-2.305754,3.722619,681,-1.520499,15.25046,-11.0015,476,1.513229,15.85341,12.97081,0.019359,0.113348,0.12115,1.2874,0.317834,464.4632,722,-0.285623,-0.001393,0.909042,0.248221,0.593584,-0.013814,4.072803,8.185777,0.118831,0.166347,0.000035,0.001097,555.645,0.042055,notangry
0.061724,0.039226,0.09123,0.3968,-0.046757,1.901202,0.426443,0.42195,0.471324,0.412564,2.53362,0.575485,1.134169,1.384891,1.807261,2.270237,11.644493,0.147354,0.101831,0.152327,0.03475,0.060231,0.075052,0.010178,0.268546,0.148278,0.157844,0.24966,0.417521,0.600855,0.81095,0.103274,0.103731,0.07529,0.073044,0.123741,0.266592,0.086414,0.114507,0.773551,0.149196,0.370039,0.519363,0.663875,0.025546,0.029047,0.043525,117.5,0.569843,1.007178,0.001459,74.92481,4.898048,1.363813,0.673835,0.927552,0.90106,0.11154,91.45646,5.811602,189.4968,0.971822,0.024873,0.044816,0.146364,0.000086,0.007189,5794.494,0.667146,0,0.766977,0.109806,0,0.178842,0.00547,442.5963,149866.9,2.219127,3.167488,3.179519,-12.02513,3.133339,1.627097,2.617434,1318,-1.624076,36.55745,-12.5866,1848,-0.832064,12.10529,16.76591,0.00726,0.062,0.056478,2.96569,0.346081,400.0667,2070,-0.856149,-0.002791,0.161183,-0.005625,0.109097,-0.008792,4.980288,7.774586,0.08737,0.135835,0.000131,0.000999,415.1581,-0.052967,notangry
0.183334,0.149242,0.391519,0.317626,0.15076,2.06971,0.36144,0.385505,0.400877,0.355521,2.59407,0.740848,1.042885,1.640877,1.848172,2.197802,3.094304,0.160993,0.13782,0.097314,0.074692,0.067919,0.078742,0.011594,0.394986,0.402271,0.304669,0.304688,0.547597,0.588058,1.304003,0.122508,0.131446,0.1019,0.084181,0.134113,0.263982,0.089081,0.585041,24.494963,0.123957,0.408009,0.589352,0.629398,0.032577,0.035943,0.046076,115.75,0.528471,1.013613,0.001136,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577,1.879772,-2.291285,2.375977,-33.5484,-2.593317,-3.759002,2.455632,4,4.578247,39.8504,-19.93192,1377,1.387293,18.15398,33.29305,0.008469,0.17952,0.185542,1.076796,0.299081,467.4496,1716,-0.499963,-0.000369,1.172989,0.408432,0.804992,-0.020267,4.620651,7.352179,0.208716,0.140715,-0.000011,0.00076,347.9939,0.134643,notangry
0.183334,0.149242,0.391519,0.317626,0.15076,2.06971,0.36144,0.385505,0.400877,0.355521,2.59407,0.740848,1.042885,1.640877,1.848172,2.197802,3.094304,0.160993,0.13782,0.097314,0.074692,0.067919,0.078742,0.011594,0.394986,0.402271,0.304669,0.304688,0.547597,0.588058,1.304003,0.122508,0.131446,0.1019,0.084181,0.134113,0.263982,0.089081,0.585041,24.494963,0.123957,0.408009,0.589352,0.629398,0.032577,0.035943,0.046076,115.75,0.528471,1.013613,0.001136,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577,1.879772,-2.291285,2.375977,-33.5484,-2.593317,-3.759002,2.455632,4,4.578247,39.8504,-19.93192,1377,1.387293,18.15398,33.29305,0.008469,0.17952,0.185542,1.076796,0.299081,467.4496,1716,-0.499963,-0.000369,1.172989,0.408432,0.804992,-0.020267,4.620651,7.352179,0.208716,0.140715,-0.000011,0.00076,347.9939,0.134643,notangry
0.080803,0.05859,0.191428,0.132707,0.026367,1.871776,0.348093,0.29546,0.303891,0.355898,2.48601,0.595468,1.006058,1.57357,2.067444,2.389442,5.621668,0.144437,0.159104,0.246277,0.034767,0.040398,0.065147,0.011486,0.29786,0.324452,0.346097,0.25029,0.436183,0.546114,1.807426,0.097035,0.102228,0.11202,0.069361,0.119796,0.248325,0.188031,0.273266,1.720904,0.153797,0.390133,1.727287,2.179299,0.030852,0.033461,0.041176,87.25,0.584725,1.005705,0.001539,64.21316,4.201738,1.297793,0.584468,0.606354,0.889071,0.259485,194.6522,5.47068,132.9548,1.143729,0.034598,0.072378,0.1997,0.00018,0.033205,28798.79,0.840753,0,0.848868,0.07893,0,0.128377,0.003039,590.5922,213853.9,1.638238,2.47757,2.969358,-22.2838,3.766593,2.787932,4.030111,264,-1.581105,45.76463,-26.98896,2170,3.459856,16.38048,24.95532,0.00363,0.073706,0.096514,1.510059,0.549703,468.9362,325,-0.66226,0.000724,-0.107679,0.217058,0.094573,-0.021898,4.940707,12.75742,-0.052808,0.152272,-0.000342,0.001387,1256.158,0.018655,notangry
0.111613,0.070405,0.180088,0.486048,0.050094,1.886036,0.398554,0.372874,0.379512,0.423205,2.572953,0.63777,0.923904,1.527348,1.838312,1.990667,3.80561,0.141077,0.12022,0.102309,0.033943,0.052736,0.068278,0.009738,0.278024,0.268095,0.269442,0.252462,0.428312,0.473766,1.302314,0.096779,0.101868,0.085266,0.081694,0.128637,0.262048,0.117146,0.17325,0.882146,0.117534,0.287756,0.692686,0.639805,0.024472,0.035733,0.045698,105.5,0.571431,1.003737,0.001566,84.60171,5.876019,1.515703,0.592196,1.129026,0.901034,0.104146,72.52674,5.261323,152.4883,0.579594,0.015169,0.020828,0.194326,0.000072,0.010039,4353.963,0.401306,0,0.896139,0.103238,0,0.093136,0.003568,728.8981,167857.2,1.284713,-0.101838,2.515079,-19.21159,-3.588464,-3.827424,3.045564,1301,1.562269,29.94694,-17.50393,2191,-2.402148,10.00117,16.50688,0.025408,0.108987,0.116035,1.778284,0.338672,318.5606,2231,-0.48119,-0.000277,-0.273991,0.183967,-0.025499,-0.009146,4.983215,6.775535,0.039716,0.137342,0.000245,0.000886,255.2972,0.0958,notangry
0.112313,0.084201,0.18217,0.954983,-0.230571,1.871355,0.309039,0.297336,0.327878,0.312357,2.555776,0.553638,0.950631,1.62564,1.955487,2.303225,4.94979,0.137206,0.143261,0.097325,0.037589,0.052161,0.053493,0.010549,0.589788,0.405885,0.392899,0.253667,0.621023,0.566149,1.691736,0.092312,0.098727,0.111072,0.074827,0.121261,0.256901,0.149192,0.379731,4.723551,0.131918,0.483783,0.74643,1.020406,0.041318,0.034384,0.044413,93.5,0.62414,1.003647,0.00152,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6,0.561358,-1.455811,3.315396,-22.70833,-2.372999,-2.223431,2.651528,958,-3.371036,29.75556,-16.84753,2644,-0.025677,26.1418,37.42447,0.008469,0.103506,0.124592,1.968805,0.578732,454.4813,2638,-0.876089,-0.001264,-0.033309,0.182893,0.014766,0.006345,4.775117,9.397553,-0.022881,0.159647,0.000664,0.001125,1295.903,-0.052717,notangry
0.112313,0.084201,0.18217,0.954983,-0.230571,1.871355,0.309039,0.297336,0.327878,0.312357,2.555776,0.553638,0.950631,1.62564,1.955487,2.303225,4.94979,0.137206,0.143261,0.097325,0.037589,0.052161,0.053493,0.010549,0.589788,0.405885,0.392899,0.253667,0.621023,0.566149,1.691736,0.092312,0.098727,0.111072,0.074827,0.121261,0.256901,0.149192,0.379731,4.723551,0.131918,0.483783,0.74643,1.020406,0.041318,0.034384,0.044413,93.5,0.62414,1.003647,0.00152,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6,0.561358,-1.455811,3.315396,-22.70833,-2.372999,-2.223431,2.651528,958,-3.371036,29.75556,-16.84753,2644,-0.025677,26.1418,37.42447,0.008469,0.103506,0.124592,1.968805,0.578732,454.4813,2638,-0.876089,-0.001264,-0.033309,0.182893,0.014766,0.006345,4.775117,9.397553,-0.022881,0.159647,0.000664,0.001125,1295.903,-0.052717,notangry
0.112313,0.084201,0.18217,0.954983,-0.230571,1.871355,0.309039,0.297336,0.327878,0.312357,2.555776,0.553638,0.950631,1.62564,1.955487,2.303225,4.94979,0.137206,0.143261,0.097325,0.037589,0.052161,0.053493,0.010549,0.589788,0.405885,0.392899,0.253667,0.621023,0.566149,1.691736,0.092312,0.098727,0.111072,0.074827,0.121261,0.256901,0.149192,0.379731,4.723551,0.131918,0.483783,0.74643,1.020406,0.041318,0.034384,0.044413,93.5,0.62414,1.003647,0.00152,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6,0.561358,-1.455811,3.315396,-22.70833,-2.372999,-2.223431,2.651528,958,-3.371036,29.75556,-16.84753,2644,-0.025677,26.1418,37.42447,0.008469,0.103506,0.124592,1.968805,0.578732,454.4813,2638,-0.876089,-0.001264,-0.033309,0.182893,0.014766,0.006345,4.775117,9.397553,-0.022881,0.159647,0.000664,0.001125,1295.903,-0.052717,notangry
0.050044,0.033122,0.059105,0.054409,0.143412,1.696425,0.491777,0.455282,0.429767,0.390375,2.542394,0.425861,0.942733,1.582674,2.064482,2.353248,3.33392,0.12882,0.109959,0.182871,0.015759,0.032108,0.037273,0.009726,0.209132,0.525582,0.351767,0.303183,0.345108,0.585028,0.775121,0.103221,0.133781,0.090746,0.066875,0.113203,0.256833,0.081634,0.24251,2.546055,0.158195,0.264926,0.46332,0.785248,0.025203,0.031998,0.042495,119.25,0.555113,1.002515,0.001597,77.80429,4.024121,1.167944,0.81673,1.36981,0.872514,0.135104,102.7687,7.477823,481.1593,0.788729,0.014337,0.067407,0.528224,0.000968,0.008833,4490.405,2.918893,0,0.886152,0.132383,0,0.100954,0.004503,347.982,10173.53,0.27874,5.352903,3.550585,-25.72575,-1.180081,3.75684,4.520105,2331,-5.057114,36.45826,-24.93184,1014,4.930664,15.49096,21.60022,0.012704,0.044563,0.061233,0.770683,0.276923,469.007,2656,-1.208194,0.001889,0.509742,0.013951,-0.021935,0.010805,3.439563,6.670053,0.018265,0.119294,0.000213,0.000756,915.3308,0.102307,notangry
0.046824,0.037633,0.058555,0.435484,-0.341206,1.939009,0.316224,0.275265,0.303109,0.409889,2.553059,0.530532,1.243131,1.753872,1.924341,2.507046,4.569748,0.141925,0.151042,0.162283,0.022923,0.0555,0.063832,0.010589,0.408311,0.430795,0.519744,0.362304,0.577155,0.850989,1.14591,0.205169,0.141851,0.120437,0.078351,0.117802,0.256171,0.124222,0.33542,41.401003,0.227011,0.345708,1.398633,1.736083,0.037159,0.029578,0.031427,118.25,0.56253,1.003539,0.001573,62.61242,3.759377,1.206695,0.677861,0.524207,0.869605,0.063282,79.75022,6.262537,213.6202,0.657081,0.017741,0.091187,0.133998,0.000753,0.003182,6387.762,0.94771,0,0.688415,0.110636,0,0.214643,0.006096,411.5353,17845.65,0.656734,-8.383693,2.734033,-26.92472,-11.22736,-13.3758,2.818356,1896,-9.563577,31.09932,-27.59211,2021,-7.242689,11.71314,30.33799,0.015729,0.044799,0.050271,0.892903,0.544447,468.9362,2122,-2.051425,0.00095,1.080179,0.650185,0.212758,0.003653,4.250115,7.945868,0.307348,0.135467,-0.000375,0.000794,730.94,0.093887,notangry
0.049244,0.036796,0.066475,0.045246,0.072525,2.044779,0.255149,0.27336,0.321254,0.405453,2.575264,0.555459,0.881589,1.721737,2.297034,2.689591,3.799303,0.162374,0.149686,0.170611,0.024119,0.065604,0.085432,0.011312,0.438961,0.450311,0.457987,0.316311,0.682912,0.642964,1.518189,0.110223,0.109998,0.119059,0.103693,0.149706,0.260829,0.171102,0.154665,1.308779,0.155042,0.617673,0.533527,1.20227,0.036076,0.026622,0.038678,107.5,0.566246,1.00259,0.001578,57.02025,3.347186,1.141491,0.65412,0.442562,0.870555,0.114049,148.7198,6.77677,189.9843,0.562621,0.018209,0.051342,0.065014,0.000304,0.007761,9590.944,1.117186,0,0.659121,0.063695,0,0.22483,0.003277,404.5552,57251.79,3.345009,-10.73594,2.534668,-21.20109,-2.007777,-5.886425,2.607605,560,-5.196549,25.46598,-17.98927,286,3.33481,17.71243,37.23124,0.010284,0.047891,0.059067,6.464478,0.531917,475.7323,971,-1.118949,0.004529,0.218579,-0.521871,0.256553,-0.000035,3.987685,7.962405,-0.169615,0.120216,-0.000112,0.000473,946.0927,0.030312,notangry
0.106388,0.063576,0.168171,0.653706,-0.072454,1.855135,0.456497,0.454825,0.458988,0.444236,2.595471,0.502079,1.017114,1.539449,1.42355,1.600102,3.473869,0.129094,0.132298,0.095869,0.033434,0.045919,0.058284,0.009127,0.212907,0.124974,0.217263,0.255698,0.417875,0.394031,0.947491,0.095385,0.097699,0.092894,0.073817,0.126582,0.264415,0.070566,0.133285,0.754339,0.16165,0.168395,1.494112,1.250352,0.025111,0.034793,0.045411,97,0.579469,1.003648,0.001548,88.35477,6.165501,1.566753,0.541677,1.019839,0.901047,0.164232,70.85562,4.938409,67.89347,0.347775,0.008703,0.010469,0.138672,0.000074,0.01857,4154.553,0.195466,0,0.28229,0.046812,0,0.202738,0.005926,732.5132,80617.39,0.558559,-0.353903,3.032205,-18.02142,-3.520143,-2.950641,2.778466,2251,-4.399068,18.85066,-17.79762,1620,-3.248419,13.34174,18.30006,0.019359,0.106392,0.109528,0.708013,0.290386,407.4193,1629,-0.609579,0.000385,-0.429615,-0.025376,0.351779,0.003265,4.795979,7.557933,0.138776,0.121858,0.000288,0.000886,433.9668,0.098204,notangry
0.04274,0.038378,0.0528,0.201079,-0.214669,2.213139,0.414607,0.339054,0.366296,0.60645,2.623279,0.505177,0.95803,1.753006,1.949569,2.333994,4.291826,0.145646,0.22144,0.192672,0.023252,0.048962,0.063943,0.017218,0.518339,0.403186,0.454667,0.326287,0.618487,1.110971,1.867601,0.204701,0.173616,0.173308,0.077079,0.131067,0.26585,0.148115,0.424493,46.730458,0.247603,0.544607,1.069839,1.962019,0.044114,0.035048,0.04264,90,0.569481,1.003043,0.001559,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8,2.545834,-1.433212,3.118986,-28.4135,-8.972784,-7.803182,2.566194,136,-5.527614,34.55438,-20.81629,2216,-6.545557,20.13447,37.66801,0.009074,0.043489,0.040419,7.465896,0.529211,474.0333,1225,-0.941014,-0.000133,0.038337,0.114972,-0.174642,-0.000342,5.606531,9.0516,-0.365591,0.172954,-0.00031,0.00089,1163.297,-0.030715,notangry
0.04274,0.038378,0.0528,0.201079,-0.214669,2.213139,0.414607,0.339054,0.366296,0.60645,2.623279,0.505177,0.95803,1.753006,1.949569,2.333994,4.291826,0.145646,0.22144,0.192672,0.023252,0.048962,0.063943,0.017218,0.518339,0.403186,0.454667,0.326287,0.618487,1.110971,1.867601,0.204701,0.173616,0.173308,0.077079,0.131067,0.26585,0.148115,0.424493,46.730458,0.247603,0.544607,1.069839,1.962019,0.044114,0.035048,0.04264,90,0.569481,1.003043,0.001559,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8,2.545834,-1.433212,3.118986,-28.4135,-8.972784,-7.803182,2.566194,136,-5.527614,34.55438,-20.81629,2216,-6.545557,20.13447,37.66801,0.009074,0.043489,0.040419,7.465896,0.529211,474.0333,1225,-0.941014,-0.000133,0.038337,0.114972,-0.174642,-0.000342,5.606531,9.0516,-0.365591,0.172954,-0.00031,0.00089,1163.297,-0.030715,notangry
0.04274,0.038378,0.0528,0.201079,-0.214669,2.213139,0.414607,0.339054,0.366296,0.60645,2.623279,0.505177,0.95803,1.753006,1.949569,2.333994,4.291826,0.145646,0.22144,0.192672,0.023252,0.048962,0.063943,0.017218,0.518339,0.403186,0.454667,0.326287,0.618487,1.110971,1.867601,0.204701,0.173616,0.173308,0.077079,0.131067,0.26585,0.148115,0.424493,46.730458,0.247603,0.544607,1.069839,1.962019,0.044114,0.035048,0.04264,90,0.569481,1.003043,0.001559,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8,2.545834,-1.433212,3.118986,-28.4135,-8.972784,-7.803182,2.566194,136,-5.527614,34.55438,-20.81629,2216,-6.545557,20.13447,37.66801,0.009074,0.043489,0.040419,7.465896,0.529211,474.0333,1225,-0.941014,-0.000133,0.038337,0.114972,-0.174642,-0.000342,5.606531,9.0516,-0.365591,0.172954,-0.00031,0.00089,1163.297,-0.030715,notangry
0.093201,0.061784,0.141079,0.536723,-0.079515,1.928831,0.41576,0.396162,0.355518,0.36473,2.550582,0.525652,1.059045,1.758473,1.854207,2.022765,3.640898,0.141731,0.129499,0.090841,0.031413,0.060377,0.061682,0.009903,0.557428,0.277697,0.203213,0.25362,0.406792,0.47398,1.062937,0.119605,0.100799,0.106337,0.082756,0.123772,0.25773,0.084894,0.241646,3.877932,0.149023,0.46703,0.767047,1.278006,0.027127,0.029534,0.043679,89.5,0.553477,1.004085,0.001525,83.89369,5.627212,1.467258,0.611456,1.037122,0.896982,0.089528,48.97509,5.407805,184.8532,1.023543,0.022966,0.020533,0.147366,0.000166,0.007793,2434.871,0.487598,0,0.926099,0.097152,0,0.068486,0.003051,701.7576,322991.8,2.060924,-1.649327,3.066512,-18.27208,-1.632419,-3.790313,3.149863,1292,-0.584835,23.46138,-23.60438,273,-1.853413,13.53235,18.36213,0.00726,0.093854,0.082698,2.595565,0.380847,419.8477,95,-0.64218,0.00133,-0.099875,0.306984,-0.134316,-0.014661,4.498942,8.452597,-0.014306,0.10195,-0.000407,0.000769,385.136,-0.048955,notangry
0.119591,0.086307,0.19492,0.370276,0.04382,1.811258,0.451093,0.423017,0.431628,0.386023,2.569656,0.545013,1.023729,1.616635,1.787313,2.06776,3.651097,0.152808,0.137284,0.095745,0.062541,0.059764,0.065711,0.01091,0.342076,0.274751,0.2371,0.230453,0.462276,0.555028,1.110522,0.099768,0.094919,0.133159,0.083825,0.126299,0.261069,0.126603,0.458175,12.564063,0.129955,0.362781,0.614672,0.65899,0.031296,0.034478,0.040786,102.25,0.5737,1.012067,0.001375,75.65916,5.613026,1.530552,0.634031,0.970271,0.891726,0.102335,22.26867,4.65158,429.6891,1.189926,0.014254,0.043126,0.342053,0.000189,0.020932,860.4766,0.368771,0,0.628495,0.087178,0,0.233645,0.005771,848.7159,295425.4,0.781292,2.399991,3.874146,-13.65075,0.655545,0.741433,3.375888,65,-1.763403,22.47175,-25.30688,1851,-3.956518,15.81269,22.65669,0.007864,0.116077,0.121917,1.421206,0.362586,468.9362,1131,-0.040602,0.005868,0.861259,0.172813,0.373552,-0.005849,4.295553,8.748795,-0.070027,0.133609,-0.000739,0.001202,880.9189,-0.008804,notangry
